exp,verb,frameNum,uid,gender,cond,pronoun,sent,target
simple,chooses,551,551_M_him,m,Match,obj,Phillip chooses,him
simple,chooses,551,551_M_his,m,Match,poss,Phillip chooses,his
simple,chooses,551,551_F_him,f,Mismatch,obj,Leslie chooses,him
simple,chooses,551,551_F_his,f,Mismatch,poss,Leslie chooses,his
simple,found,552,552_M_him,m,Match,obj,Vincent found,him
simple,found,552,552_M_his,m,Match,poss,Vincent found,his
simple,found,552,552_F_him,f,Mismatch,obj,Tara found,him
simple,found,552,552_F_his,f,Mismatch,poss,Tara found,his
simple,will complain about,553,553_M_him,m,Match,obj,Robert will complain about,him
simple,will complain about,553,553_M_his,m,Match,poss,Robert will complain about,his
simple,will complain about,553,553_F_him,f,Mismatch,obj,Kristen will complain about,him
simple,will complain about,553,553_F_his,f,Mismatch,poss,Kristen will complain about,his
simple,was concealing,554,554_M_him,m,Match,obj,Russell was concealing,him
simple,was concealing,554,554_M_his,m,Match,poss,Russell was concealing,his
simple,was concealing,554,554_F_him,f,Mismatch,obj,Tara was concealing,him
simple,was concealing,554,554_F_his,f,Mismatch,poss,Tara was concealing,his
simple,does catch,555,555_M_him,m,Match,obj,The husband does catch,him
simple,does catch,555,555_M_his,m,Match,poss,The husband does catch,his
simple,does catch,555,555_F_him,f,Mismatch,obj,Tanya does catch,him
simple,does catch,555,555_F_his,f,Mismatch,poss,Tanya does catch,his
simple,wasn't teaching,556,556_M_him,m,Match,obj,Joseph wasn't teaching,him
simple,wasn't teaching,556,556_M_his,m,Match,poss,Joseph wasn't teaching,his
simple,wasn't teaching,556,556_F_him,f,Mismatch,obj,Allison wasn't teaching,him
simple,wasn't teaching,556,556_F_his,f,Mismatch,poss,Allison wasn't teaching,his
simple,could question,557,557_M_him,m,Match,obj,Chad could question,him
simple,could question,557,557_M_his,m,Match,poss,Chad could question,his
simple,could question,557,557_F_him,f,Mismatch,obj,Danielle could question,him
simple,could question,557,557_F_his,f,Mismatch,poss,Danielle could question,his
simple,hadn't revealed,558,558_M_him,m,Match,obj,Joseph hadn't revealed,him
simple,hadn't revealed,558,558_M_his,m,Match,poss,Joseph hadn't revealed,his
simple,hadn't revealed,558,558_F_him,f,Mismatch,obj,Teresa hadn't revealed,him
simple,hadn't revealed,558,558_F_his,f,Mismatch,poss,Teresa hadn't revealed,his
simple,embarrassed,559,559_M_him,m,Match,obj,Alexander embarrassed,him
simple,embarrassed,559,559_M_his,m,Match,poss,Alexander embarrassed,his
simple,embarrassed,559,559_F_him,f,Mismatch,obj,Beth embarrassed,him
simple,embarrassed,559,559_F_his,f,Mismatch,poss,Beth embarrassed,his
simple,wasn't hindering,560,560_M_him,m,Match,obj,Chad wasn't hindering,him
simple,wasn't hindering,560,560_M_his,m,Match,poss,Chad wasn't hindering,his
simple,wasn't hindering,560,560_F_him,f,Mismatch,obj,Danielle wasn't hindering,him
simple,wasn't hindering,560,560_F_his,f,Mismatch,poss,Danielle wasn't hindering,his
simple,can disturb,561,561_M_him,m,Match,obj,Noah can disturb,him
simple,can disturb,561,561_M_his,m,Match,poss,Noah can disturb,his
simple,can disturb,561,561_F_him,f,Mismatch,obj,Laurie can disturb,him
simple,can disturb,561,561_F_his,f,Mismatch,poss,Laurie can disturb,his
simple,praised,562,562_M_him,m,Match,obj,Scott praised,him
simple,praised,562,562_M_his,m,Match,poss,Scott praised,his
simple,praised,562,562_F_him,f,Mismatch,obj,Melanie praised,him
simple,praised,562,562_F_his,f,Mismatch,poss,Melanie praised,his
simple,wasn't scanning,563,563_M_him,m,Match,obj,Patrick wasn't scanning,him
simple,wasn't scanning,563,563_M_his,m,Match,poss,Patrick wasn't scanning,his
simple,wasn't scanning,563,563_F_him,f,Mismatch,obj,Barbara wasn't scanning,him
simple,wasn't scanning,563,563_F_his,f,Mismatch,poss,Barbara wasn't scanning,his
simple,had liked,564,564_M_him,m,Match,obj,Timothy had liked,him
simple,had liked,564,564_M_his,m,Match,poss,Timothy had liked,his
simple,had liked,564,564_F_him,f,Mismatch,obj,Kimberley had liked,him
simple,had liked,564,564_F_his,f,Mismatch,poss,Kimberley had liked,his
simple,bored,565,565_M_him,m,Match,obj,Steve bored,him
simple,bored,565,565_M_his,m,Match,poss,Steve bored,his
simple,bored,565,565_F_him,f,Mismatch,obj,Katherine bored,him
simple,bored,565,565_F_his,f,Mismatch,poss,Katherine bored,his
simple,would bite,566,566_M_him,m,Match,obj,The boy would bite,him
simple,would bite,566,566_M_his,m,Match,poss,The boy would bite,his
simple,would bite,566,566_F_him,f,Mismatch,obj,Stacy would bite,him
simple,would bite,566,566_F_his,f,Mismatch,poss,Stacy would bite,his
simple,fled from,567,567_M_him,m,Match,obj,The brother fled from,him
simple,fled from,567,567_M_his,m,Match,poss,The brother fled from,his
simple,fled from,567,567_F_him,f,Mismatch,obj,Brenda fled from,him
simple,fled from,567,567_F_his,f,Mismatch,poss,Brenda fled from,his
simple,won't worry,568,568_M_him,m,Match,obj,Bill won't worry,him
simple,won't worry,568,568_M_his,m,Match,poss,Bill won't worry,his
simple,won't worry,568,568_F_him,f,Mismatch,obj,Brenda won't worry,him
simple,won't worry,568,568_F_his,f,Mismatch,poss,Brenda won't worry,his
simple,is questioning,569,569_M_him,m,Match,obj,Lawrence is questioning,him
simple,is questioning,569,569_M_his,m,Match,poss,Lawrence is questioning,his
simple,is questioning,569,569_F_him,f,Mismatch,obj,Michelle is questioning,him
simple,is questioning,569,569_F_his,f,Mismatch,poss,Michelle is questioning,his
simple,is thinking about,570,570_M_him,m,Match,obj,Wayne is thinking about,him
simple,is thinking about,570,570_M_his,m,Match,poss,Wayne is thinking about,his
simple,is thinking about,570,570_F_him,f,Mismatch,obj,Elizabeth is thinking about,him
simple,is thinking about,570,570_F_his,f,Mismatch,poss,Elizabeth is thinking about,his
simple,forgave,571,571_M_him,m,Match,obj,Matt forgave,him
simple,forgave,571,571_M_his,m,Match,poss,Matt forgave,his
simple,forgave,571,571_F_him,f,Mismatch,obj,Tara forgave,him
simple,forgave,571,571_F_his,f,Mismatch,poss,Tara forgave,his
simple,hadn't complained about,572,572_M_him,m,Match,obj,Marcus hadn't complained about,him
simple,hadn't complained about,572,572_M_his,m,Match,poss,Marcus hadn't complained about,his
simple,hadn't complained about,572,572_F_him,f,Mismatch,obj,Elaine hadn't complained about,him
simple,hadn't complained about,572,572_F_his,f,Mismatch,poss,Elaine hadn't complained about,his
simple,was hiding,573,573_M_him,m,Match,obj,Jason was hiding,him
simple,was hiding,573,573_M_his,m,Match,poss,Jason was hiding,his
simple,was hiding,573,573_F_him,f,Mismatch,obj,Natalie was hiding,him
simple,was hiding,573,573_F_his,f,Mismatch,poss,Natalie was hiding,his
simple,is shocking,574,574_M_him,m,Match,obj,Edward is shocking,him
simple,is shocking,574,574_M_his,m,Match,poss,Edward is shocking,his
simple,is shocking,574,574_F_him,f,Mismatch,obj,Ruth is shocking,him
simple,is shocking,574,574_F_his,f,Mismatch,poss,Ruth is shocking,his
simple,revealed,575,575_M_him,m,Match,obj,That grandfather revealed,him
simple,revealed,575,575_M_his,m,Match,poss,That grandfather revealed,his
simple,revealed,575,575_F_him,f,Mismatch,obj,Theresa revealed,him
simple,revealed,575,575_F_his,f,Mismatch,poss,Theresa revealed,his
simple,kissed,576,576_M_him,m,Match,obj,Todd kissed,him
simple,kissed,576,576_M_his,m,Match,poss,Todd kissed,his
simple,kissed,576,576_F_him,f,Mismatch,obj,Jill kissed,him
simple,kissed,576,576_F_his,f,Mismatch,poss,Jill kissed,his
simple,should hold,577,577_M_him,m,Match,obj,Kevin should hold,him
simple,should hold,577,577_M_his,m,Match,poss,Kevin should hold,his
simple,should hold,577,577_F_him,f,Mismatch,obj,Vanessa should hold,him
simple,should hold,577,577_F_his,f,Mismatch,poss,Vanessa should hold,his
simple,would teach,578,578_M_him,m,Match,obj,Christopher would teach,him
simple,would teach,578,578_M_his,m,Match,poss,Christopher would teach,his
simple,would teach,578,578_F_him,f,Mismatch,obj,The girl would teach,him
simple,would teach,578,578_F_his,f,Mismatch,poss,The girl would teach,his
simple,isn't helping,579,579_M_him,m,Match,obj,This grandfather isn't helping,him
simple,isn't helping,579,579_M_his,m,Match,poss,This grandfather isn't helping,his
simple,isn't helping,579,579_F_him,f,Mismatch,obj,Valerie isn't helping,him
simple,isn't helping,579,579_F_his,f,Mismatch,poss,Valerie isn't helping,his
simple,can investigate,580,580_M_him,m,Match,obj,Steve can investigate,him
simple,can investigate,580,580_M_his,m,Match,poss,Steve can investigate,his
simple,can investigate,580,580_F_him,f,Mismatch,obj,Danielle can investigate,him
simple,can investigate,580,580_F_his,f,Mismatch,poss,Danielle can investigate,his
simple,isn't teaching,581,581_M_him,m,Match,obj,The ex-husband isn't teaching,him
simple,isn't teaching,581,581_M_his,m,Match,poss,The ex-husband isn't teaching,his
simple,isn't teaching,581,581_F_him,f,Mismatch,obj,Ann isn't teaching,him
simple,isn't teaching,581,581_F_his,f,Mismatch,poss,Ann isn't teaching,his
simple,does dislike,582,582_M_him,m,Match,obj,Gregory does dislike,him
simple,does dislike,582,582_M_his,m,Match,poss,Gregory does dislike,his
simple,does dislike,582,582_F_him,f,Mismatch,obj,Stephanie does dislike,him
simple,does dislike,582,582_F_his,f,Mismatch,poss,Stephanie does dislike,his
simple,had fled from,583,583_M_him,m,Match,obj,Michael had fled from,him
simple,had fled from,583,583_M_his,m,Match,poss,Michael had fled from,his
simple,had fled from,583,583_F_him,f,Mismatch,obj,April had fled from,him
simple,had fled from,583,583_F_his,f,Mismatch,poss,April had fled from,his
simple,hadn't listened to,584,584_M_him,m,Match,obj,This son hadn't listened to,him
simple,hadn't listened to,584,584_M_his,m,Match,poss,This son hadn't listened to,his
simple,hadn't listened to,584,584_F_him,f,Mismatch,obj,Leslie hadn't listened to,him
simple,hadn't listened to,584,584_F_his,f,Mismatch,poss,Leslie hadn't listened to,his
simple,had distracted,585,585_M_him,m,Match,obj,Travis had distracted,him
simple,had distracted,585,585_M_his,m,Match,poss,Travis had distracted,his
simple,had distracted,585,585_F_him,f,Mismatch,obj,Kirsten had distracted,him
simple,had distracted,585,585_F_his,f,Mismatch,poss,Kirsten had distracted,his
simple,investigated,586,586_M_him,m,Match,obj,David investigated,him
simple,investigated,586,586_M_his,m,Match,poss,David investigated,his
simple,investigated,586,586_F_him,f,Mismatch,obj,Rebecca investigated,him
simple,investigated,586,586_F_his,f,Mismatch,poss,Rebecca investigated,his
simple,hurt,587,587_M_him,m,Match,obj,Gary hurt,him
simple,hurt,587,587_M_his,m,Match,poss,Gary hurt,his
simple,hurt,587,587_F_him,f,Mismatch,obj,Margaret hurt,him
simple,hurt,587,587_F_his,f,Mismatch,poss,Margaret hurt,his
simple,had insulted,588,588_M_him,m,Match,obj,The grandson had insulted,him
simple,had insulted,588,588_M_his,m,Match,poss,The grandson had insulted,his
simple,had insulted,588,588_F_him,f,Mismatch,obj,Maria had insulted,him
simple,had insulted,588,588_F_his,f,Mismatch,poss,Maria had insulted,his
simple,was curing,589,589_M_him,m,Match,obj,Jason was curing,him
simple,was curing,589,589_M_his,m,Match,poss,Jason was curing,his
simple,was curing,589,589_F_him,f,Mismatch,obj,Meredith was curing,him
simple,was curing,589,589_F_his,f,Mismatch,poss,Meredith was curing,his
simple,strikes,590,590_M_him,m,Match,obj,Travis strikes,him
simple,strikes,590,590_M_his,m,Match,poss,Travis strikes,his
simple,strikes,590,590_F_him,f,Mismatch,obj,Ella strikes,him
simple,strikes,590,590_F_his,f,Mismatch,poss,Ella strikes,his
simple,had fought,591,591_M_him,m,Match,obj,That nephew had fought,him
simple,had fought,591,591_M_his,m,Match,poss,That nephew had fought,his
simple,had fought,591,591_F_him,f,Mismatch,obj,Patricia had fought,him
simple,had fought,591,591_F_his,f,Mismatch,poss,Patricia had fought,his
simple,cares for,592,592_M_him,m,Match,obj,Marcus cares for,him
simple,cares for,592,592_M_his,m,Match,poss,Marcus cares for,his
simple,cares for,592,592_F_him,f,Mismatch,obj,Elizabeth cares for,him
simple,cares for,592,592_F_his,f,Mismatch,poss,Elizabeth cares for,his
simple,has helped,593,593_M_him,m,Match,obj,Brad has helped,him
simple,has helped,593,593_M_his,m,Match,poss,Brad has helped,his
simple,has helped,593,593_F_him,f,Mismatch,obj,Tiffany has helped,him
simple,has helped,593,593_F_his,f,Mismatch,poss,Tiffany has helped,his
simple,disgusted,594,594_M_him,m,Match,obj,Phillip disgusted,him
simple,disgusted,594,594_M_his,m,Match,poss,Phillip disgusted,his
simple,disgusted,594,594_F_him,f,Mismatch,obj,Carrie disgusted,him
simple,disgusted,594,594_F_his,f,Mismatch,poss,Carrie disgusted,his
simple,bites,595,595_M_him,m,Match,obj,Rodney bites,him
simple,bites,595,595_M_his,m,Match,poss,Rodney bites,his
simple,bites,595,595_F_him,f,Mismatch,obj,Ann bites,him
simple,bites,595,595_F_his,f,Mismatch,poss,Ann bites,his
simple,shouldn't listen to,596,596_M_him,m,Match,obj,Bruce shouldn't listen to,him
simple,shouldn't listen to,596,596_M_his,m,Match,poss,Bruce shouldn't listen to,his
simple,shouldn't listen to,596,596_F_him,f,Mismatch,obj,Sarah shouldn't listen to,him
simple,shouldn't listen to,596,596_F_his,f,Mismatch,poss,Sarah shouldn't listen to,his
simple,can talk about,597,597_M_him,m,Match,obj,Jeffrey can talk about,him
simple,can talk about,597,597_M_his,m,Match,poss,Jeffrey can talk about,his
simple,can talk about,597,597_F_him,f,Mismatch,obj,Sally can talk about,him
simple,can talk about,597,597_F_his,f,Mismatch,poss,Sally can talk about,his
simple,would strike,598,598_M_him,m,Match,obj,Brett would strike,him
simple,would strike,598,598_M_his,m,Match,poss,Brett would strike,his
simple,would strike,598,598_F_him,f,Mismatch,obj,Linda would strike,him
simple,would strike,598,598_F_his,f,Mismatch,poss,Linda would strike,his
simple,distracts,599,599_M_him,m,Match,obj,Paul distracts,him
simple,distracts,599,599_M_his,m,Match,poss,Paul distracts,his
simple,distracts,599,599_F_him,f,Mismatch,obj,Vanessa distracts,him
simple,distracts,599,599_F_his,f,Mismatch,poss,Vanessa distracts,his
simple,questioned,600,600_M_him,m,Match,obj,Curtis questioned,him
simple,questioned,600,600_M_his,m,Match,poss,Curtis questioned,his
simple,questioned,600,600_F_him,f,Mismatch,obj,Ann questioned,him
simple,questioned,600,600_F_his,f,Mismatch,poss,Ann questioned,his
simple,hasn't astounded,601,601_M_him,m,Match,obj,Charles hasn't astounded,him
simple,hasn't astounded,601,601_M_his,m,Match,poss,Charles hasn't astounded,his
simple,hasn't astounded,601,601_F_him,f,Mismatch,obj,Jane hasn't astounded,him
simple,hasn't astounded,601,601_F_his,f,Mismatch,poss,Jane hasn't astounded,his
simple,had criticized,602,602_M_him,m,Match,obj,Mitchell had criticized,him
simple,had criticized,602,602_M_his,m,Match,poss,Mitchell had criticized,his
simple,had criticized,602,602_F_him,f,Mismatch,obj,Anne had criticized,him
simple,had criticized,602,602_F_his,f,Mismatch,poss,Anne had criticized,his
simple,is confusing,603,603_M_him,m,Match,obj,Matt is confusing,him
simple,is confusing,603,603_M_his,m,Match,poss,Matt is confusing,his
simple,is confusing,603,603_F_him,f,Mismatch,obj,Florence is confusing,him
simple,is confusing,603,603_F_his,f,Mismatch,poss,Florence is confusing,his
simple,had fired,604,604_M_him,m,Match,obj,Bradley had fired,him
simple,had fired,604,604_M_his,m,Match,poss,Bradley had fired,his
simple,had fired,604,604_F_him,f,Mismatch,obj,Diana had fired,him
simple,had fired,604,604_F_his,f,Mismatch,poss,Diana had fired,his
simple,does complain about,605,605_M_him,m,Match,obj,Curtis does complain about,him
simple,does complain about,605,605_M_his,m,Match,poss,Curtis does complain about,his
simple,does complain about,605,605_F_him,f,Mismatch,obj,Cynthia does complain about,him
simple,does complain about,605,605_F_his,f,Mismatch,poss,Cynthia does complain about,his
simple,found,606,606_M_him,m,Match,obj,That grandfather found,him
simple,found,606,606_M_his,m,Match,poss,That grandfather found,his
simple,found,606,606_F_him,f,Mismatch,obj,Vanessa found,him
simple,found,606,606_F_his,f,Mismatch,poss,Vanessa found,his
simple,hadn't led,607,607_M_him,m,Match,obj,Carl hadn't led,him
simple,hadn't led,607,607_M_his,m,Match,poss,Carl hadn't led,his
simple,hadn't led,607,607_F_him,f,Mismatch,obj,Ella hadn't led,him
simple,hadn't led,607,607_F_his,f,Mismatch,poss,Ella hadn't led,his
simple,helps,608,608_M_him,m,Match,obj,Peter helps,him
simple,helps,608,608_M_his,m,Match,poss,Peter helps,his
simple,helps,608,608_F_him,f,Mismatch,obj,Carol helps,him
simple,helps,608,608_F_his,f,Mismatch,poss,Carol helps,his
simple,was forgiving,609,609_M_him,m,Match,obj,William was forgiving,him
simple,was forgiving,609,609_M_his,m,Match,poss,William was forgiving,his
simple,was forgiving,609,609_F_him,f,Mismatch,obj,Jodi was forgiving,him
simple,was forgiving,609,609_F_his,f,Mismatch,poss,Jodi was forgiving,his
simple,leaves,610,610_M_him,m,Match,obj,Steve leaves,him
simple,leaves,610,610_M_his,m,Match,poss,Steve leaves,his
simple,leaves,610,610_F_him,f,Mismatch,obj,Suzanne leaves,him
simple,leaves,610,610_F_his,f,Mismatch,poss,Suzanne leaves,his
simple,astounded,611,611_M_him,m,Match,obj,Joseph astounded,him
simple,astounded,611,611_M_his,m,Match,poss,Joseph astounded,his
