exp,verb,frameNum,uid,gender,cond,pronoun,sent,target,/data/gpt2-xl_surp
About,will alarm,574,574_M_him,m,Match,obj,The commentary about Robert will alarm,him,6.4487175941467285
About,will alarm,574,574_F_him,f,Mismatch,obj,The commentary about Tracy will alarm,him,7.130551815032959
About,will alarm,574,574_M_his,m,Match,poss,The commentary about Robert will alarm,his,6.761903762817383
About,will alarm,574,574_F_his,f,Mismatch,poss,The commentary about Tracy will alarm,his,7.573333740234375
About,aggravates,575,575_M_him,m,Match,obj,The show about Benjamin aggravates,him,3.522876024246216
About,aggravates,575,575_F_him,f,Mismatch,obj,The show about Laurie aggravates,him,4.355192184448242
About,aggravates,575,575_M_his,m,Match,poss,The show about Benjamin aggravates,his,5.114368438720703
About,aggravates,575,575_F_his,f,Mismatch,poss,The show about Laurie aggravates,his,6.693753719329834
About,distracted,576,576_M_him,m,Match,obj,The book about Aaron distracted,him,3.1643283367156982
About,distracted,576,576_F_him,f,Mismatch,obj,The book about Florence distracted,him,2.6920523643493652
About,distracted,576,576_M_his,m,Match,poss,The book about Aaron distracted,his,7.036740303039551
About,distracted,576,576_F_his,f,Mismatch,poss,The book about Florence distracted,his,6.957394123077393
About,couldn't overwhelm,577,577_M_him,m,Match,obj,The pamphlet about Alan couldn't overwhelm,him,4.112525463104248
About,couldn't overwhelm,577,577_F_him,f,Mismatch,obj,The pamphlet about Jennifer couldn't overwhelm,him,3.792050838470459
About,couldn't overwhelm,577,577_M_his,m,Match,poss,The pamphlet about Alan couldn't overwhelm,his,4.466798782348633
About,couldn't overwhelm,577,577_F_his,f,Mismatch,poss,The pamphlet about Jennifer couldn't overwhelm,his,5.035330772399902
About,had distracted,578,578_M_him,m,Match,obj,The brochure about Steven had distracted,him,2.0824525356292725
About,had distracted,578,578_F_him,f,Mismatch,obj,The brochure about Janice had distracted,him,2.290471076965332
About,had distracted,578,578_M_his,m,Match,poss,The brochure about Steven had distracted,his,6.2557477951049805
About,had distracted,578,578_F_his,f,Mismatch,poss,The brochure about Janice had distracted,his,7.178231239318848
About,confuses,579,579_M_him,m,Match,obj,The play about Alexander confuses,him,3.8890891075134277
About,confuses,579,579_F_him,f,Mismatch,obj,The play about Jessica confuses,him,4.506593227386475
About,confuses,579,579_M_his,m,Match,poss,The play about Alexander confuses,his,5.789766311645508
About,confuses,579,579_F_his,f,Mismatch,poss,The play about Jessica confuses,his,6.885024547576904
About,should harm,580,580_M_him,m,Match,obj,The movie about Russell should harm,him,4.330354690551758
About,should harm,580,580_F_him,f,Mismatch,obj,The movie about Ann should harm,him,5.640847206115723
About,should harm,580,580_M_his,m,Match,poss,The movie about Russell should harm,his,2.929638385772705
About,should harm,580,580_F_his,f,Mismatch,poss,The movie about Ann should harm,his,5.3481645584106445
About,overwhelmed,581,581_M_him,m,Match,obj,The newspaper article about Dennis overwhelmed,him,3.017198324203491
About,overwhelmed,581,581_F_him,f,Mismatch,obj,The newspaper article about Cindy overwhelmed,him,3.8170576095581055
About,overwhelmed,581,581_M_his,m,Match,poss,The newspaper article about Dennis overwhelmed,his,4.999968528747559
About,overwhelmed,581,581_F_his,f,Mismatch,poss,The newspaper article about Cindy overwhelmed,his,5.842456817626953
About,underwhelms,582,582_M_him,m,Match,obj,The story about Alexander underwhelms,him,7.45756721496582
About,underwhelms,582,582_F_him,f,Mismatch,obj,The story about the lady underwhelms,him,6.033168315887451
About,underwhelms,582,582_M_his,m,Match,poss,The story about Alexander underwhelms,his,8.128613471984863
About,underwhelms,582,582_F_his,f,Mismatch,poss,The story about the lady underwhelms,his,8.672384262084961
About,confuses,583,583_M_him,m,Match,obj,The essay about Keith confuses,him,5.322473049163818
About,confuses,583,583_F_him,f,Mismatch,obj,The essay about Ellen confuses,him,7.362862586975098
About,confuses,583,583_M_his,m,Match,poss,The essay about Keith confuses,his,5.960672378540039
About,confuses,583,583_F_his,f,Mismatch,poss,The essay about Ellen confuses,his,8.220932006835938
About,hadn't upset,584,584_M_him,m,Match,obj,The report about Timothy hadn't upset,him,2.003035068511963
About,hadn't upset,584,584_F_him,f,Mismatch,obj,The report about Sarah hadn't upset,him,2.876296281814575
About,hadn't upset,584,584_M_his,m,Match,poss,The report about Timothy hadn't upset,his,6.2866129875183105
About,hadn't upset,584,584_F_his,f,Mismatch,poss,The report about Sarah hadn't upset,his,8.002440452575684
About,isn't boring,585,585_M_him,m,Match,obj,The documentary about Guy isn't boring,him,14.908041000366211
About,isn't boring,585,585_F_him,f,Mismatch,obj,The documentary about that sister isn't boring,him,16.175195693969727
About,isn't boring,585,585_M_his,m,Match,poss,The documentary about Guy isn't boring,his,14.607539176940918
About,isn't boring,585,585_F_his,f,Mismatch,poss,The documentary about that sister isn't boring,his,16.299524307250977
About,impresses,586,586_M_him,m,Match,obj,The commentary about this guy impresses,him,7.528228759765625
About,impresses,586,586_F_him,f,Mismatch,obj,The commentary about Jane impresses,him,5.67482328414917
About,impresses,586,586_M_his,m,Match,poss,The commentary about this guy impresses,his,8.243778228759766
About,impresses,586,586_F_his,f,Mismatch,poss,The commentary about Jane impresses,his,7.249224662780762
About,confuses,587,587_M_him,m,Match,obj,The show about Joseph confuses,him,4.824975490570068
About,confuses,587,587_F_him,f,Mismatch,obj,The show about Stacy confuses,him,5.027017593383789
About,confuses,587,587_M_his,m,Match,poss,The show about Joseph confuses,his,6.128014087677002
About,confuses,587,587_F_his,f,Mismatch,poss,The show about Stacy confuses,his,6.581765174865723
About,hadn't helped,588,588_M_him,m,Match,obj,The book about Thomas hadn't helped,him,3.980113983154297
About,hadn't helped,588,588_F_him,f,Mismatch,obj,The book about Natalie hadn't helped,him,5.061777591705322
About,hadn't helped,588,588_M_his,m,Match,poss,The book about Thomas hadn't helped,his,5.793619155883789
About,hadn't helped,588,588_F_his,f,Mismatch,poss,The book about Natalie hadn't helped,his,7.325825214385986
About,hasn't alarmed,589,589_M_him,m,Match,obj,The pamphlet about Randolf hasn't alarmed,him,4.099907398223877
About,hasn't alarmed,589,589_F_him,f,Mismatch,obj,The pamphlet about Martha hasn't alarmed,him,4.068755149841309
About,hasn't alarmed,589,589_M_his,m,Match,poss,The pamphlet about Randolf hasn't alarmed,his,7.073923110961914
About,hasn't alarmed,589,589_F_his,f,Mismatch,poss,The pamphlet about Martha hasn't alarmed,his,7.402442932128906
About,is alarming,590,590_M_him,m,Match,obj,The brochure about Paul is alarming,him,11.907540321350098
About,is alarming,590,590_F_him,f,Mismatch,obj,The brochure about Margaret is alarming,him,12.988049507141113
About,is alarming,590,590_M_his,m,Match,poss,The brochure about Paul is alarming,his,12.011576652526855
About,is alarming,590,590_F_his,f,Mismatch,poss,The brochure about Margaret is alarming,his,13.328539848327637
About,does embarrass,591,591_M_him,m,Match,obj,The play about Marcus does embarrass,him,3.340578556060791
About,does embarrass,591,591_F_him,f,Mismatch,obj,The play about Laura does embarrass,him,4.257623672485352
About,does embarrass,591,591_M_his,m,Match,poss,The play about Marcus does embarrass,his,6.693143844604492
About,does embarrass,591,591_F_his,f,Mismatch,poss,The play about Laura does embarrass,his,7.961326599121094
About,wasn't embarrassing,592,592_M_him,m,Match,obj,The movie about Joel wasn't embarrassing,him,9.982996940612793
About,wasn't embarrassing,592,592_F_him,f,Mismatch,obj,The movie about this waitress wasn't embarrassing,him,10.64321231842041
About,wasn't embarrassing,592,592_M_his,m,Match,poss,The movie about Joel wasn't embarrassing,his,10.797383308410645
About,wasn't embarrassing,592,592_F_his,f,Mismatch,poss,The movie about this waitress wasn't embarrassing,his,11.796460151672363
About,wasn't boring,593,593_M_him,m,Match,obj,The newspaper article about Larry wasn't boring,him,11.244617462158203
About,wasn't boring,593,593_F_him,f,Mismatch,obj,The newspaper article about Michelle wasn't boring,him,11.668289184570312
About,wasn't boring,593,593_M_his,m,Match,poss,The newspaper article about Larry wasn't boring,his,12.418038368225098
About,wasn't boring,593,593_F_his,f,Mismatch,poss,The newspaper article about Michelle wasn't boring,his,12.888225555419922
About,hasn't confused,594,594_M_him,m,Match,obj,The story about Marcus hasn't confused,him,4.3160319328308105
About,hasn't confused,594,594_F_him,f,Mismatch,obj,The story about Tara hasn't confused,him,4.710738182067871
About,hasn't confused,594,594_M_his,m,Match,poss,The story about Marcus hasn't confused,his,7.6921844482421875
About,hasn't confused,594,594_F_his,f,Mismatch,poss,The story about Tara hasn't confused,his,8.919585227966309
About,is aggravating,595,595_M_him,m,Match,obj,The essay about Larry is aggravating,him,8.418800354003906
About,is aggravating,595,595_F_him,f,Mismatch,obj,The essay about this lady is aggravating,him,9.732376098632812
About,is aggravating,595,595_M_his,m,Match,poss,The essay about Larry is aggravating,his,9.732965469360352
About,is aggravating,595,595_F_his,f,Mismatch,poss,The essay about this lady is aggravating,his,11.199010848999023
About,alarms,596,596_M_him,m,Match,obj,The report about Douglas alarms,him,4.706658840179443
About,alarms,596,596_F_him,f,Mismatch,obj,The report about Sally alarms,him,5.474996566772461
About,alarms,596,596_M_his,m,Match,poss,The report about Douglas alarms,his,6.251791000366211
About,alarms,596,596_F_his,f,Mismatch,poss,The report about Sally alarms,his,7.680030345916748
About,hindered,597,597_M_him,m,Match,obj,The documentary about Alexander hindered,him,5.020087242126465
About,hindered,597,597_F_him,f,Mismatch,obj,The documentary about this sister hindered,him,6.484281539916992
About,hindered,597,597_M_his,m,Match,poss,The documentary about Alexander hindered,his,2.226654291152954
About,hindered,597,597_F_his,f,Mismatch,poss,The documentary about this sister hindered,his,4.807354927062988
About,is worrying,598,598_M_him,m,Match,obj,The commentary about Brad is worrying,him,8.711856842041016
About,is worrying,598,598_F_him,f,Mismatch,obj,The commentary about Melissa is worrying,him,10.034560203552246
About,is worrying,598,598_M_his,m,Match,poss,The commentary about Brad is worrying,his,10.522961616516113
About,is worrying,598,598_F_his,f,Mismatch,poss,The commentary about Melissa is worrying,his,11.904410362243652
About,hadn't aggravated,599,599_M_him,m,Match,obj,The show about Gerald hadn't aggravated,him,2.1790666580200195
About,hadn't aggravated,599,599_F_him,f,Mismatch,obj,The show about Janice hadn't aggravated,him,3.5298898220062256
About,hadn't aggravated,599,599_M_his,m,Match,poss,The show about Gerald hadn't aggravated,his,3.9264588356018066
About,hadn't aggravated,599,599_F_his,f,Mismatch,poss,The show about Janice hadn't aggravated,his,4.898458957672119
About,scares,600,600_M_him,m,Match,obj,The book about Donald scares,him,5.521787166595459
About,scares,600,600_F_him,f,Mismatch,obj,The book about Rebecca scares,him,6.610927581787109
About,scares,600,600_M_his,m,Match,poss,The book about Donald scares,his,7.679760456085205
About,scares,600,600_F_his,f,Mismatch,poss,The book about Rebecca scares,his,10.021613121032715
About,helps,601,601_M_him,m,Match,obj,The pamphlet about Roger helps,him,5.077053546905518
About,helps,601,601_F_him,f,Mismatch,obj,The pamphlet about Wendy helps,him,6.060405731201172
About,helps,601,601_M_his,m,Match,poss,The pamphlet about Roger helps,his,7.47445821762085
About,helps,601,601_F_his,f,Mismatch,poss,The pamphlet about Wendy helps,his,8.489408493041992
About,did alarm,602,602_M_him,m,Match,obj,The brochure about Ronald did alarm,him,4.413654327392578
About,did alarm,602,602_F_him,f,Mismatch,obj,The brochure about Cindy did alarm,him,5.810029983520508
About,did alarm,602,602_M_his,m,Match,poss,The brochure about Ronald did alarm,his,7.276984214782715
About,did alarm,602,602_F_his,f,Mismatch,poss,The brochure about Cindy did alarm,his,8.78863525390625
About,wasn't stunning,603,603_M_him,m,Match,obj,The play about Noah wasn't stunning,him,15.246428489685059
About,wasn't stunning,603,603_F_him,f,Mismatch,obj,The play about Paula wasn't stunning,him,15.421625137329102
About,wasn't stunning,603,603_M_his,m,Match,poss,The play about Noah wasn't stunning,his,14.37752628326416
About,wasn't stunning,603,603_F_his,f,Mismatch,poss,The play about Paula wasn't stunning,his,14.639182090759277
About,isn't aiding,604,604_M_him,m,Match,obj,The movie about Christopher isn't aiding,him,4.638084888458252
About,isn't aiding,604,604_F_him,f,Mismatch,obj,The movie about Nancy isn't aiding,him,5.959012985229492
About,isn't aiding,604,604_M_his,m,Match,poss,The movie about Christopher isn't aiding,his,4.796632289886475
About,isn't aiding,604,604_F_his,f,Mismatch,poss,The movie about Nancy isn't aiding,his,6.055960178375244
About,alarms,605,605_M_him,m,Match,obj,The newspaper article about Aaron alarms,him,3.4987404346466064
About,alarms,605,605_F_him,f,Mismatch,obj,The newspaper article about Laura alarms,him,3.8987812995910645
About,alarms,605,605_M_his,m,Match,poss,The newspaper article about Aaron alarms,his,5.897157192230225
About,alarms,605,605_F_his,f,Mismatch,poss,The newspaper article about Laura alarms,his,7.793478965759277
About,disturbs,606,606_M_him,m,Match,obj,The story about Martin disturbs,him,2.650183916091919
About,disturbs,606,606_F_him,f,Mismatch,obj,The story about Heidi disturbs,him,2.9682226181030273
About,disturbs,606,606_M_his,m,Match,poss,The story about Martin disturbs,his,6.228963375091553
About,disturbs,606,606_F_his,f,Mismatch,poss,The story about Heidi disturbs,his,7.140217304229736
About,should disturb,607,607_M_him,m,Match,obj,The essay about Steven should disturb,him,5.209973335266113
About,should disturb,607,607_F_him,f,Mismatch,obj,The essay about Michelle should disturb,him,6.696278095245361
About,should disturb,607,607_M_his,m,Match,poss,The essay about Steven should disturb,his,6.672487735748291
