exp,verbMatrix,verbEmbed,frameNum,uid,gender,cond,pronoun,sent,target,gpt3_surp
OneEmbedding,disliked,can appreciate,517,517_FM_his,fm,MismatchMatch,poss,Holly disliked that Theodore can appreciate,his,5.9399333000183105
OneEmbedding,disliked,can appreciate,517,517_FF_his,ff,MismatchMismatch,poss,Holly disliked that Florence can appreciate,his,6.566836833953857
OneEmbedding,wouldn't think,bites,518,518_MM_him,mm,MatchMatch,obj,Samuel wouldn't think that Todd bites,him,4.0962138175964355
OneEmbedding,wouldn't think,bites,518,518_MF_him,mf,MatchMismatch,obj,Samuel wouldn't think that Julia bites,him,4.592790126800537
OneEmbedding,wouldn't think,bites,518,518_FM_him,fm,MismatchMatch,obj,Laurie wouldn't think that Todd bites,him,5.92690372467041
OneEmbedding,wouldn't think,bites,518,518_FF_him,ff,MismatchMismatch,obj,Laurie wouldn't think that Julia bites,him,7.249339580535889
OneEmbedding,wouldn't think,bites,518,518_MM_his,mm,MatchMatch,poss,Samuel wouldn't think that Todd bites,his,1.7337151765823364
OneEmbedding,wouldn't think,bites,518,518_MF_his,mf,MatchMismatch,poss,Samuel wouldn't think that Julia bites,his,5.109777927398682
OneEmbedding,wouldn't think,bites,518,518_FM_his,fm,MismatchMatch,poss,Laurie wouldn't think that Todd bites,his,1.178031325340271
OneEmbedding,wouldn't think,bites,518,518_FF_his,ff,MismatchMismatch,poss,Laurie wouldn't think that Julia bites,his,7.771836280822754
OneEmbedding,was praying,has talked to,519,519_MM_him,mm,MatchMatch,obj,Martin was praying that George has talked to,him,5.09408712387085
OneEmbedding,was praying,has talked to,519,519_MF_him,mf,MatchMismatch,obj,Martin was praying that Eva has talked to,him,4.897937297821045
OneEmbedding,was praying,has talked to,519,519_FM_him,fm,MismatchMatch,obj,That girl was praying that George has talked to,him,8.281824111938477
OneEmbedding,was praying,has talked to,519,519_FF_him,ff,MismatchMismatch,obj,That girl was praying that Eva has talked to,him,5.847763538360596
OneEmbedding,was praying,has talked to,519,519_MM_his,mm,MatchMatch,poss,Martin was praying that George has talked to,his,2.7373859882354736
OneEmbedding,was praying,has talked to,519,519_MF_his,mf,MatchMismatch,poss,Martin was praying that Eva has talked to,his,5.907806873321533
OneEmbedding,was praying,has talked to,519,519_FM_his,fm,MismatchMatch,poss,That girl was praying that George has talked to,his,2.619008779525757
OneEmbedding,was praying,has talked to,519,519_FF_his,ff,MismatchMismatch,poss,That girl was praying that Eva has talked to,his,8.46613883972168
OneEmbedding,hadn't forgotten,conceals,520,520_MM_him,mm,MatchMatch,obj,That grandson hadn't forgotten that Wayne conceals,him,9.84274673461914
OneEmbedding,hadn't forgotten,conceals,520,520_MF_him,mf,MatchMismatch,obj,That grandson hadn't forgotten that this woman conceals,him,9.43690299987793
OneEmbedding,hadn't forgotten,conceals,520,520_FM_him,fm,MismatchMatch,obj,Carol hadn't forgotten that Wayne conceals,him,11.439674377441406
OneEmbedding,hadn't forgotten,conceals,520,520_FF_him,ff,MismatchMismatch,obj,Carol hadn't forgotten that this woman conceals,him,13.56865119934082
OneEmbedding,hadn't forgotten,conceals,520,520_MM_his,mm,MatchMatch,poss,That grandson hadn't forgotten that Wayne conceals,his,1.6548025608062744
OneEmbedding,hadn't forgotten,conceals,520,520_MF_his,mf,MatchMismatch,poss,That grandson hadn't forgotten that this woman conceals,his,6.087680339813232
OneEmbedding,hadn't forgotten,conceals,520,520_FM_his,fm,MismatchMatch,poss,Carol hadn't forgotten that Wayne conceals,his,0.986412763595581
OneEmbedding,hadn't forgotten,conceals,520,520_FF_his,ff,MismatchMismatch,poss,Carol hadn't forgotten that this woman conceals,his,9.158204078674316
OneEmbedding,might complain,was boring,521,521_MM_him,mm,MatchMatch,obj,Scott might complain that Omar was boring,him,3.0394840240478516
OneEmbedding,might complain,was boring,521,521_MF_him,mf,MatchMismatch,obj,Scott might complain that Sally was boring,him,4.405756950378418
OneEmbedding,might complain,was boring,521,521_FM_him,fm,MismatchMatch,obj,That grandmother might complain that Omar was boring,him,9.970924377441406
OneEmbedding,might complain,was boring,521,521_FF_him,ff,MismatchMismatch,obj,That grandmother might complain that Sally was boring,him,12.109054565429688
OneEmbedding,might complain,was boring,521,521_MM_his,mm,MatchMatch,poss,Scott might complain that Omar was boring,his,6.769460201263428
OneEmbedding,might complain,was boring,521,521_MF_his,mf,MatchMismatch,poss,Scott might complain that Sally was boring,his,8.15536880493164
OneEmbedding,might complain,was boring,521,521_FM_his,fm,MismatchMatch,poss,That grandmother might complain that Omar was boring,his,6.686562538146973
OneEmbedding,might complain,was boring,521,521_FF_his,ff,MismatchMismatch,poss,That grandmother might complain that Sally was boring,his,11.69139575958252
OneEmbedding,confesses,understood,522,522_MM_him,mm,MatchMatch,obj,Raymond confesses that Omar understood,him,2.1648612022399902
OneEmbedding,confesses,understood,522,522_MF_him,mf,MatchMismatch,obj,Raymond confesses that Martha understood,him,1.8587392568588257
OneEmbedding,confesses,understood,522,522_FM_him,fm,MismatchMatch,obj,April confesses that Omar understood,him,5.453696250915527
OneEmbedding,confesses,understood,522,522_FF_him,ff,MismatchMismatch,obj,April confesses that Martha understood,him,5.233752250671387
OneEmbedding,confesses,understood,522,522_MM_his,mm,MatchMatch,poss,Raymond confesses that Omar understood,his,2.7806599140167236
OneEmbedding,confesses,understood,522,522_MF_his,mf,MatchMismatch,poss,Raymond confesses that Martha understood,his,2.833897113800049
OneEmbedding,confesses,understood,522,522_FM_his,fm,MismatchMatch,poss,April confesses that Omar understood,his,4.692256450653076
OneEmbedding,confesses,understood,522,522_FF_his,ff,MismatchMismatch,poss,April confesses that Martha understood,his,5.424038887023926
OneEmbedding,concluded,aggravated,523,523_MM_him,mm,MatchMatch,obj,Daniel concluded that Vincent aggravated,him,7.875149726867676
OneEmbedding,concluded,aggravated,523,523_MF_him,mf,MatchMismatch,obj,Daniel concluded that Deanna aggravated,him,5.0717926025390625
OneEmbedding,concluded,aggravated,523,523_FM_him,fm,MismatchMatch,obj,Jill concluded that Vincent aggravated,him,8.95399284362793
OneEmbedding,concluded,aggravated,523,523_FF_him,ff,MismatchMismatch,obj,Jill concluded that Deanna aggravated,him,6.799995422363281
OneEmbedding,concluded,aggravated,523,523_MM_his,mm,MatchMatch,poss,Daniel concluded that Vincent aggravated,his,1.0806752443313599
OneEmbedding,concluded,aggravated,523,523_MF_his,mf,MatchMismatch,poss,Daniel concluded that Deanna aggravated,his,2.637953996658325
OneEmbedding,concluded,aggravated,523,523_FM_his,fm,MismatchMatch,poss,Jill concluded that Vincent aggravated,his,1.7374516725540161
OneEmbedding,concluded,aggravated,523,523_FF_his,ff,MismatchMismatch,poss,Jill concluded that Deanna aggravated,his,5.567598342895508
OneEmbedding,complained,leaves,524,524_MM_him,mm,MatchMatch,obj,Curtis complained that Gary leaves,him,3.564573049545288
OneEmbedding,complained,leaves,524,524_MF_him,mf,MatchMismatch,obj,Curtis complained that Katherine leaves,him,2.2975761890411377
OneEmbedding,complained,leaves,524,524_FM_him,fm,MismatchMatch,obj,Suzanne complained that Gary leaves,him,13.3511323928833
OneEmbedding,complained,leaves,524,524_FF_him,ff,MismatchMismatch,obj,Suzanne complained that Katherine leaves,him,12.678815841674805
OneEmbedding,complained,leaves,524,524_MM_his,mm,MatchMatch,poss,Curtis complained that Gary leaves,his,2.265275478363037
OneEmbedding,complained,leaves,524,524_MF_his,mf,MatchMismatch,poss,Curtis complained that Katherine leaves,his,4.438775062561035
OneEmbedding,complained,leaves,524,524_FM_his,fm,MismatchMatch,poss,Suzanne complained that Gary leaves,his,1.4638432264328003
OneEmbedding,complained,leaves,524,524_FF_his,ff,MismatchMismatch,poss,Suzanne complained that Katherine leaves,his,9.363669395446777
OneEmbedding,shouldn't conceal,had aggravated,525,525_MM_him,mm,MatchMatch,obj,The son shouldn't conceal that Brad had aggravated,him,2.6847174167633057
OneEmbedding,shouldn't conceal,had aggravated,525,525_MF_him,mf,MatchMismatch,obj,The son shouldn't conceal that this lady had aggravated,him,2.256094455718994
OneEmbedding,shouldn't conceal,had aggravated,525,525_FM_him,fm,MismatchMatch,obj,Tiffany shouldn't conceal that Brad had aggravated,him,6.695078372955322
OneEmbedding,shouldn't conceal,had aggravated,525,525_FF_him,ff,MismatchMismatch,obj,Tiffany shouldn't conceal that this lady had aggravated,him,6.131618499755859
OneEmbedding,shouldn't conceal,had aggravated,525,525_MM_his,mm,MatchMatch,poss,The son shouldn't conceal that Brad had aggravated,his,1.7463988065719604
OneEmbedding,shouldn't conceal,had aggravated,525,525_MF_his,mf,MatchMismatch,poss,The son shouldn't conceal that this lady had aggravated,his,2.712893009185791
OneEmbedding,shouldn't conceal,had aggravated,525,525_FM_his,fm,MismatchMatch,poss,Tiffany shouldn't conceal that Brad had aggravated,his,5.692133903503418
OneEmbedding,shouldn't conceal,had aggravated,525,525_FF_his,ff,MismatchMismatch,poss,Tiffany shouldn't conceal that this lady had aggravated,his,7.256989002227783
OneEmbedding,finds out,was underwhelming,526,526_MM_him,mm,MatchMatch,obj,Gary finds out that Curtis was underwhelming,him,8.376900672912598
OneEmbedding,finds out,was underwhelming,526,526_MF_him,mf,MatchMismatch,obj,Gary finds out that Sandra was underwhelming,him,7.02847146987915
OneEmbedding,finds out,was underwhelming,526,526_FM_him,fm,MismatchMatch,obj,Eva finds out that Curtis was underwhelming,him,12.991451263427734
OneEmbedding,finds out,was underwhelming,526,526_FF_him,ff,MismatchMismatch,obj,Eva finds out that Sandra was underwhelming,him,10.136346817016602
OneEmbedding,finds out,was underwhelming,526,526_MM_his,mm,MatchMatch,poss,Gary finds out that Curtis was underwhelming,his,5.630987167358398
OneEmbedding,finds out,was underwhelming,526,526_MF_his,mf,MatchMismatch,poss,Gary finds out that Sandra was underwhelming,his,7.234254360198975
OneEmbedding,finds out,was underwhelming,526,526_FM_his,fm,MismatchMatch,poss,Eva finds out that Curtis was underwhelming,his,8.017051696777344
OneEmbedding,finds out,was underwhelming,526,526_FF_his,ff,MismatchMismatch,poss,Eva finds out that Sandra was underwhelming,his,10.23077392578125
OneEmbedding,hasn't insisted,had noticed,527,527_MM_him,mm,MatchMatch,obj,Travis hasn't insisted that Liam had noticed,him,2.2227208614349365
OneEmbedding,hasn't insisted,had noticed,527,527_MF_him,mf,MatchMismatch,obj,Travis hasn't insisted that Heidi had noticed,him,1.7738711833953857
OneEmbedding,hasn't insisted,had noticed,527,527_FM_him,fm,MismatchMatch,obj,Mary hasn't insisted that Liam had noticed,him,5.553325653076172
OneEmbedding,hasn't insisted,had noticed,527,527_FF_him,ff,MismatchMismatch,obj,Mary hasn't insisted that Heidi had noticed,him,6.032611846923828
OneEmbedding,hasn't insisted,had noticed,527,527_MM_his,mm,MatchMatch,poss,Travis hasn't insisted that Liam had noticed,his,3.1537535190582275
OneEmbedding,hasn't insisted,had noticed,527,527_MF_his,mf,MatchMismatch,poss,Travis hasn't insisted that Heidi had noticed,his,2.878979206085205
OneEmbedding,hasn't insisted,had noticed,527,527_FM_his,fm,MismatchMatch,poss,Mary hasn't insisted that Liam had noticed,his,5.6672868728637695
OneEmbedding,hasn't insisted,had noticed,527,527_FF_his,ff,MismatchMismatch,poss,Mary hasn't insisted that Heidi had noticed,his,6.391728401184082
OneEmbedding,didn't hope,fled from,528,528_MM_him,mm,MatchMatch,obj,William didn't hope that Omar fled from,him,5.201875686645508
OneEmbedding,didn't hope,fled from,528,528_MF_him,mf,MatchMismatch,obj,William didn't hope that Mary fled from,him,3.445584297180176
OneEmbedding,didn't hope,fled from,528,528_FM_him,fm,MismatchMatch,obj,Marie didn't hope that Omar fled from,him,7.971743106842041
OneEmbedding,didn't hope,fled from,528,528_FF_him,ff,MismatchMismatch,obj,Marie didn't hope that Mary fled from,him,6.619894027709961
OneEmbedding,didn't hope,fled from,528,528_MM_his,mm,MatchMatch,poss,William didn't hope that Omar fled from,his,3.5454564094543457
OneEmbedding,didn't hope,fled from,528,528_MF_his,mf,MatchMismatch,poss,William didn't hope that Mary fled from,his,3.9941089153289795
OneEmbedding,didn't hope,fled from,528,528_FM_his,fm,MismatchMatch,poss,Marie didn't hope that Omar fled from,his,3.767946481704712
OneEmbedding,didn't hope,fled from,528,528_FF_his,ff,MismatchMismatch,poss,Marie didn't hope that Mary fled from,his,7.0534186363220215
OneEmbedding,demonstrated,has hired,529,529_MM_him,mm,MatchMatch,obj,Joseph demonstrated that Carl has hired,him,3.7330427169799805
OneEmbedding,demonstrated,has hired,529,529_MF_him,mf,MatchMismatch,obj,Joseph demonstrated that Kathleen has hired,him,4.048007488250732
OneEmbedding,demonstrated,has hired,529,529_FM_him,fm,MismatchMatch,obj,Amanda demonstrated that Carl has hired,him,7.901771068572998
OneEmbedding,demonstrated,has hired,529,529_FF_him,ff,MismatchMismatch,obj,Amanda demonstrated that Kathleen has hired,him,8.607927322387695
OneEmbedding,demonstrated,has hired,529,529_MM_his,mm,MatchMatch,poss,Joseph demonstrated that Carl has hired,his,6.185466289520264
OneEmbedding,demonstrated,has hired,529,529_MF_his,mf,MatchMismatch,poss,Joseph demonstrated that Kathleen has hired,his,7.839711666107178
OneEmbedding,demonstrated,has hired,529,529_FM_his,fm,MismatchMatch,poss,Amanda demonstrated that Carl has hired,his,6.194288730621338
OneEmbedding,demonstrated,has hired,529,529_FF_his,ff,MismatchMismatch,poss,Amanda demonstrated that Kathleen has hired,his,12.093639373779297
OneEmbedding,wasn't claiming,insults,530,530_MM_him,mm,MatchMatch,obj,Noah wasn't claiming that Theodore insults,him,1.6544452905654907
OneEmbedding,wasn't claiming,insults,530,530_MF_him,mf,MatchMismatch,obj,Noah wasn't claiming that Ruth insults,him,1.6180113554000854
OneEmbedding,wasn't claiming,insults,530,530_FM_him,fm,MismatchMatch,obj,Sabrina wasn't claiming that Theodore insults,him,7.622252464294434
OneEmbedding,wasn't claiming,insults,530,530_FF_him,ff,MismatchMismatch,obj,Sabrina wasn't claiming that Ruth insults,him,8.350000381469727
OneEmbedding,wasn't claiming,insults,530,530_MM_his,mm,MatchMatch,poss,Noah wasn't claiming that Theodore insults,his,3.651599168777466
OneEmbedding,wasn't claiming,insults,530,530_MF_his,mf,MatchMismatch,poss,Noah wasn't claiming that Ruth insults,his,3.8043642044067383
OneEmbedding,wasn't claiming,insults,530,530_FM_his,fm,MismatchMatch,poss,Sabrina wasn't claiming that Theodore insults,his,6.290578365325928
OneEmbedding,wasn't claiming,insults,530,530_FF_his,ff,MismatchMismatch,poss,Sabrina wasn't claiming that Ruth insults,his,9.201904296875
OneEmbedding,liked,couldn't think about,531,531_MM_him,mm,MatchMatch,obj,George liked that that boyfriend couldn't think about,him,6.990038871765137
OneEmbedding,liked,couldn't think about,531,531_MF_him,mf,MatchMismatch,obj,George liked that Julie couldn't think about,him,5.18403434753418
OneEmbedding,liked,couldn't think about,531,531_FM_him,fm,MismatchMatch,obj,Nicole liked that that boyfriend couldn't think about,him,9.113409996032715
OneEmbedding,liked,couldn't think about,531,531_FF_him,ff,MismatchMismatch,obj,Nicole liked that Julie couldn't think about,him,7.940121650695801
OneEmbedding,liked,couldn't think about,531,531_MM_his,mm,MatchMatch,poss,George liked that that boyfriend couldn't think about,his,5.7237935066223145
OneEmbedding,liked,couldn't think about,531,531_MF_his,mf,MatchMismatch,poss,George liked that Julie couldn't think about,his,7.657016277313232
OneEmbedding,liked,couldn't think about,531,531_FM_his,fm,MismatchMatch,poss,Nicole liked that that boyfriend couldn't think about,his,5.850513458251953
OneEmbedding,liked,couldn't think about,531,531_FF_his,ff,MismatchMismatch,poss,Nicole liked that Julie couldn't think about,his,11.067438125610352
OneEmbedding,hoped,had met,532,532_MM_him,mm,MatchMatch,obj,Theodore hoped that Brian had met,him,8.218570709228516
OneEmbedding,hoped,had met,532,532_MF_him,mf,MatchMismatch,obj,Theodore hoped that Carolyn had met,him,7.487752437591553
OneEmbedding,hoped,had met,532,532_FM_him,fm,MismatchMatch,obj,Carol hoped that Brian had met,him,10.348437309265137
OneEmbedding,hoped,had met,532,532_FF_him,ff,MismatchMismatch,obj,Carol hoped that Carolyn had met,him,9.660889625549316
OneEmbedding,hoped,had met,532,532_MM_his,mm,MatchMatch,poss,Theodore hoped that Brian had met,his,2.6664769649505615
OneEmbedding,hoped,had met,532,532_MF_his,mf,MatchMismatch,poss,Theodore hoped that Carolyn had met,his,6.509584426879883
