exp,verb,frameNum,uid,gender,cond,pronoun,sent,target,/data/gpt2-xl_surp
simple,returns to,630,630_M_his,m,Match,poss,Curtis returns to,his,4.289339542388916
simple,returns to,630,630_F_him,f,Mismatch,obj,This girlfriend returns to,him,5.056845188140869
simple,returns to,630,630_F_his,f,Mismatch,poss,This girlfriend returns to,his,6.020583629608154
simple,discovered,631,631_M_him,m,Match,obj,The ex-boyfriend discovered,him,9.488632202148438
simple,discovered,631,631_M_his,m,Match,poss,The ex-boyfriend discovered,his,4.2898173332214355
simple,discovered,631,631_F_him,f,Mismatch,obj,April discovered,him,7.914151668548584
simple,discovered,631,631_F_his,f,Mismatch,poss,April discovered,his,5.779081344604492
simple,isn't shooting,632,632_M_him,m,Match,obj,This father isn't shooting,him,6.650121688842773
simple,isn't shooting,632,632_M_his,m,Match,poss,This father isn't shooting,his,4.224600791931152
simple,isn't shooting,632,632_F_him,f,Mismatch,obj,Margaret isn't shooting,him,6.39234733581543
simple,isn't shooting,632,632_F_his,f,Mismatch,poss,Margaret isn't shooting,his,8.989535331726074
simple,hindered,633,633_M_him,m,Match,obj,Curtis hindered,him,4.2825117111206055
simple,hindered,633,633_M_his,m,Match,poss,Curtis hindered,his,4.43685245513916
simple,hindered,633,633_F_him,f,Mismatch,obj,Leslie hindered,him,3.4031617641448975
simple,hindered,633,633_F_his,f,Mismatch,poss,Leslie hindered,his,4.940363883972168
simple,researched,634,634_M_him,m,Match,obj,The husband researched,him,8.592049598693848
simple,researched,634,634_M_his,m,Match,poss,The husband researched,his,3.681431293487549
simple,researched,634,634_F_him,f,Mismatch,obj,Diana researched,him,8.349315643310547
simple,researched,634,634_F_his,f,Mismatch,poss,Diana researched,his,7.349585056304932
simple,hired,635,635_M_him,m,Match,obj,Dennis hired,him,4.525386333465576
simple,hired,635,635_M_his,m,Match,poss,Dennis hired,his,5.543395042419434
simple,hired,635,635_F_him,f,Mismatch,obj,Gina hired,him,4.2642951011657715
simple,hired,635,635_F_his,f,Mismatch,poss,Gina hired,his,7.569022178649902
simple,is forgiving,636,636_M_him,m,Match,obj,Randolf is forgiving,him,9.553666114807129
simple,is forgiving,636,636_M_his,m,Match,poss,Randolf is forgiving,his,9.659707069396973
simple,is forgiving,636,636_F_him,f,Mismatch,obj,That grandmother is forgiving,him,6.091563701629639
simple,is forgiving,636,636_F_his,f,Mismatch,poss,That grandmother is forgiving,his,9.531795501708984
simple,hates,637,637_M_him,m,Match,obj,Daniel hates,him,6.054884433746338
simple,hates,637,637_M_his,m,Match,poss,Daniel hates,his,5.80302619934082
simple,hates,637,637_F_him,f,Mismatch,obj,Janet hates,him,5.062501430511475
simple,hates,637,637_F_his,f,Mismatch,poss,Janet hates,his,8.099075317382812
simple,shocks,638,638_M_him,m,Match,obj,Joseph shocks,him,8.431982040405273
simple,shocks,638,638_M_his,m,Match,poss,Joseph shocks,his,6.768472194671631
simple,shocks,638,638_F_him,f,Mismatch,obj,Margaret shocks,him,12.0676908493042
simple,shocks,638,638_F_his,f,Mismatch,poss,Margaret shocks,his,12.162162780761719
simple,has attacked,639,639_M_him,m,Match,obj,That man has attacked,him,4.453482627868652
simple,has attacked,639,639_M_his,m,Match,poss,That man has attacked,his,4.130760192871094
simple,has attacked,639,639_F_him,f,Mismatch,obj,Ruth has attacked,him,5.26231050491333
simple,has attacked,639,639_F_his,f,Mismatch,poss,Ruth has attacked,his,5.468713283538818
simple,wasn't fighting,640,640_M_him,m,Match,obj,Randolf wasn't fighting,him,6.056082248687744
simple,wasn't fighting,640,640_M_his,m,Match,poss,Randolf wasn't fighting,his,6.659806728363037
simple,wasn't fighting,640,640_F_him,f,Mismatch,obj,Maria wasn't fighting,him,6.246192455291748
simple,wasn't fighting,640,640_F_his,f,Mismatch,poss,Maria wasn't fighting,his,9.178876876831055
simple,was firing,641,641_M_him,m,Match,obj,George was firing,him,8.704177856445312
simple,was firing,641,641_M_his,m,Match,poss,George was firing,his,3.901057004928589
simple,was firing,641,641_F_him,f,Mismatch,obj,Brenda was firing,him,6.8343963623046875
simple,was firing,641,641_F_his,f,Mismatch,poss,Brenda was firing,his,7.280210494995117
simple,shocks,642,642_M_him,m,Match,obj,Charles shocks,him,9.279308319091797
simple,shocks,642,642_M_his,m,Match,poss,Charles shocks,his,8.463537216186523
simple,shocks,642,642_F_him,f,Mismatch,obj,This daughter shocks,him,3.406059980392456
simple,shocks,642,642_F_his,f,Mismatch,poss,This daughter shocks,his,7.136814117431641
simple,isn't harming,643,643_M_him,m,Match,obj,Wayne isn't harming,him,6.943495273590088
simple,isn't harming,643,643_M_his,m,Match,poss,Wayne isn't harming,his,5.136349678039551
simple,isn't harming,643,643_F_him,f,Mismatch,obj,Diana isn't harming,him,5.622954845428467
simple,isn't harming,643,643_F_his,f,Mismatch,poss,Diana isn't harming,his,8.275690078735352
simple,wasn't kissing,644,644_M_him,m,Match,obj,That guy wasn't kissing,him,6.946475505828857
simple,wasn't kissing,644,644_M_his,m,Match,poss,That guy wasn't kissing,his,5.5062479972839355
simple,wasn't kissing,644,644_F_him,f,Mismatch,obj,Teresa wasn't kissing,him,3.164449691772461
simple,wasn't kissing,644,644_F_his,f,Mismatch,poss,Teresa wasn't kissing,his,6.227182865142822
simple,fights,645,645_M_him,m,Match,obj,Wayne fights,him,6.579020023345947
simple,fights,645,645_M_his,m,Match,poss,Wayne fights,his,4.428509712219238
simple,fights,645,645_F_him,f,Mismatch,obj,Erin fights,him,7.950537204742432
simple,fights,645,645_F_his,f,Mismatch,poss,Erin fights,his,6.579439640045166
simple,couldn't worry,646,646_M_him,m,Match,obj,Derek couldn't worry,him,8.051883697509766
simple,couldn't worry,646,646_M_his,m,Match,poss,Derek couldn't worry,his,7.999809265136719
simple,couldn't worry,646,646_F_him,f,Mismatch,obj,Carol couldn't worry,him,6.189950466156006
simple,couldn't worry,646,646_F_his,f,Mismatch,poss,Carol couldn't worry,his,9.768990516662598
simple,wasn't shooting,647,647_M_him,m,Match,obj,Brian wasn't shooting,him,7.105709552764893
simple,wasn't shooting,647,647_M_his,m,Match,poss,Brian wasn't shooting,his,6.119799613952637
simple,wasn't shooting,647,647_F_him,f,Mismatch,obj,Barbara wasn't shooting,him,6.6093220710754395
simple,wasn't shooting,647,647_F_his,f,Mismatch,poss,Barbara wasn't shooting,his,8.73208236694336
simple,scares,648,648_M_him,m,Match,obj,Thomas scares,him,5.71217679977417
simple,scares,648,648_M_his,m,Match,poss,Thomas scares,his,5.469195365905762
simple,scares,648,648_F_him,f,Mismatch,obj,Amanda scares,him,4.590447425842285
simple,scares,648,648_F_his,f,Mismatch,poss,Amanda scares,his,8.198354721069336
simple,knows,649,649_M_him,m,Match,obj,Christopher knows,him,7.5905256271362305
simple,knows,649,649_M_his,m,Match,poss,Christopher knows,his,6.142441272735596
simple,knows,649,649_F_him,f,Mismatch,obj,Allison knows,him,7.749814510345459
simple,knows,649,649_F_his,f,Mismatch,poss,Allison knows,his,6.7210917472839355
simple,is examining,650,650_M_him,m,Match,obj,Ronald is examining,him,8.906786918640137
simple,is examining,650,650_M_his,m,Match,poss,Ronald is examining,his,4.97643518447876
simple,is examining,650,650_F_him,f,Mismatch,obj,That ex-girlfriend is examining,him,4.554056167602539
simple,is examining,650,650_F_his,f,Mismatch,poss,That ex-girlfriend is examining,his,4.646492958068848
simple,could describe,651,651_M_him,m,Match,obj,Edward could describe,him,5.807768821716309
simple,could describe,651,651_M_his,m,Match,poss,Edward could describe,his,3.5310025215148926
simple,could describe,651,651_F_him,f,Mismatch,obj,Helen could describe,him,5.0592732429504395
simple,could describe,651,651_F_his,f,Mismatch,poss,Helen could describe,his,6.14723014831543
simple,stuns,652,652_M_him,m,Match,obj,Phillip stuns,him,5.340518474578857
simple,stuns,652,652_M_his,m,Match,poss,Phillip stuns,his,5.3210039138793945
simple,stuns,652,652_F_him,f,Mismatch,obj,Judy stuns,him,5.081236839294434
simple,stuns,652,652_F_his,f,Mismatch,poss,Judy stuns,his,8.897318840026855
simple,wouldn't hinder,653,653_M_him,m,Match,obj,Russell wouldn't hinder,him,4.165250301361084
simple,wouldn't hinder,653,653_M_his,m,Match,poss,Russell wouldn't hinder,his,3.648040294647217
simple,wouldn't hinder,653,653_F_him,f,Mismatch,obj,Sabrina wouldn't hinder,him,3.91637921333313
simple,wouldn't hinder,653,653_F_his,f,Mismatch,poss,Sabrina wouldn't hinder,his,4.265666484832764
simple,does aggravate,654,654_M_him,m,Match,obj,Frank does aggravate,him,7.0767598152160645
simple,does aggravate,654,654_M_his,m,Match,poss,Frank does aggravate,his,4.458160400390625
simple,does aggravate,654,654_F_him,f,Mismatch,obj,Paula does aggravate,him,8.918383598327637
simple,does aggravate,654,654_F_his,f,Mismatch,poss,Paula does aggravate,his,6.264591217041016
simple,hasn't argued about,655,655_M_him,m,Match,obj,Douglas hasn't argued about,him,9.342669486999512
simple,hasn't argued about,655,655_M_his,m,Match,poss,Douglas hasn't argued about,his,4.885787487030029
simple,hasn't argued about,655,655_F_him,f,Mismatch,obj,Laura hasn't argued about,him,8.430152893066406
simple,hasn't argued about,655,655_F_his,f,Mismatch,poss,Laura hasn't argued about,his,6.312441349029541
simple,shouldn't hear,656,656_M_him,m,Match,obj,Theodore shouldn't hear,him,6.895436763763428
simple,shouldn't hear,656,656_M_his,m,Match,poss,Theodore shouldn't hear,his,6.259883403778076
simple,shouldn't hear,656,656_F_him,f,Mismatch,obj,Gina shouldn't hear,him,6.55527400970459
simple,shouldn't hear,656,656_F_his,f,Mismatch,poss,Gina shouldn't hear,his,7.412252426147461
simple,praises,657,657_M_him,m,Match,obj,Larry praises,him,6.060346603393555
simple,praises,657,657_M_his,m,Match,poss,Larry praises,his,4.256936550140381
simple,praises,657,657_F_him,f,Mismatch,obj,Stacy praises,him,5.592042922973633
simple,praises,657,657_F_his,f,Mismatch,poss,Stacy praises,his,5.086805820465088
simple,has boasted about,658,658_M_him,m,Match,obj,Gregory has boasted about,him,10.308077812194824
simple,has boasted about,658,658_M_his,m,Match,poss,Gregory has boasted about,his,1.8153666257858276
simple,has boasted about,658,658_F_him,f,Mismatch,obj,Rachel has boasted about,him,9.129066467285156
simple,has boasted about,658,658_F_his,f,Mismatch,poss,Rachel has boasted about,his,5.494974136352539
simple,talked to,659,659_M_him,m,Match,obj,Eric talked to,him,4.890027046203613
simple,talked to,659,659_M_his,m,Match,poss,Eric talked to,his,5.751287460327148
simple,talked to,659,659_F_him,f,Mismatch,obj,Victoria talked to,him,4.620011806488037
simple,talked to,659,659_F_his,f,Mismatch,poss,Victoria talked to,his,7.032666206359863
simple,annoys,660,660_M_him,m,Match,obj,Kevin annoys,him,5.491771221160889
simple,annoys,660,660_M_his,m,Match,poss,Kevin annoys,his,5.7857866287231445
simple,annoys,660,660_F_him,f,Mismatch,obj,Paula annoys,him,4.94039249420166
simple,annoys,660,660_F_his,f,Mismatch,poss,Paula annoys,his,7.187497615814209
simple,works with,661,661_M_him,m,Match,obj,Carl works with,him,6.139739513397217
simple,works with,661,661_M_his,m,Match,poss,Carl works with,his,4.760598182678223
simple,works with,661,661_F_him,f,Mismatch,obj,Kendra works with,him,7.726277828216553
simple,works with,661,661_F_his,f,Mismatch,poss,Kendra works with,his,7.619724750518799
simple,had sounded like,662,662_M_him,m,Match,obj,Richard had sounded like,him,7.575810432434082
simple,had sounded like,662,662_M_his,m,Match,poss,Richard had sounded like,his,6.184304714202881
simple,had sounded like,662,662_F_him,f,Mismatch,obj,Vanessa had sounded like,him,10.607769966125488
simple,had sounded like,662,662_F_his,f,Mismatch,poss,Vanessa had sounded like,his,9.968531608581543
simple,hadn't cared for,663,663_M_him,m,Match,obj,Adam hadn't cared for,him,4.451333522796631
simple,hadn't cared for,663,663_M_his,m,Match,poss,Adam hadn't cared for,his,4.520459175109863
simple,hadn't cared for,663,663_F_him,f,Mismatch,obj,Mary hadn't cared for,him,4.433457374572754
simple,hadn't cared for,663,663_F_his,f,Mismatch,poss,Mary hadn't cared for,his,5.420228481292725
simple,hides,664,664_M_him,m,Match,obj,Marcus hides,him,9.31125259399414
simple,hides,664,664_M_his,m,Match,poss,Marcus hides,his,3.42187237739563
simple,hides,664,664_F_him,f,Mismatch,obj,Kendra hides,him,8.197896003723145
simple,hides,664,664_F_his,f,Mismatch,poss,Kendra hides,his,4.663905143737793
simple,listens to,665,665_M_him,m,Match,obj,Bill listens to,him,5.42031717300415
simple,listens to,665,665_M_his,m,Match,poss,Bill listens to,his,4.176476001739502
simple,listens to,665,665_F_him,f,Mismatch,obj,This dancer listens to,him,6.366576194763184
simple,listens to,665,665_F_his,f,Mismatch,poss,This dancer listens to,his,5.410619735717773
simple,had shaken,666,666_M_him,m,Match,obj,Theodore had shaken,him,5.203983783721924
simple,had shaken,666,666_M_his,m,Match,poss,Theodore had shaken,his,2.253464460372925
simple,had shaken,666,666_F_him,f,Mismatch,obj,That wife had shaken,him,2.449561357498169
simple,had shaken,666,666_F_his,f,Mismatch,poss,That wife had shaken,his,4.126861095428467
simple,wasn't impressing,667,667_M_him,m,Match,obj,Theodore wasn't impressing,him,5.755730152130127
simple,wasn't impressing,667,667_M_his,m,Match,poss,Theodore wasn't impressing,his,5.332379341125488
simple,wasn't impressing,667,667_F_him,f,Mismatch,obj,Anna wasn't impressing,him,3.6956987380981445
simple,wasn't impressing,667,667_F_his,f,Mismatch,poss,Anna wasn't impressing,his,7.684552192687988
simple,has attacked,668,668_M_him,m,Match,obj,Phillip has attacked,him,5.881392478942871
simple,has attacked,668,668_M_his,m,Match,poss,Phillip has attacked,his,5.359733581542969
simple,has attacked,668,668_F_him,f,Mismatch,obj,Jacqueline has attacked,him,4.331454753875732
simple,has attacked,668,668_F_his,f,Mismatch,poss,Jacqueline has attacked,his,6.974759578704834
simple,has embarrassed,669,669_M_him,m,Match,obj,Jerry has embarrassed,him,6.242737770080566
simple,has embarrassed,669,669_M_his,m,Match,poss,Jerry has embarrassed,his,4.551064491271973
simple,has embarrassed,669,669_F_him,f,Mismatch,obj,Catherine has embarrassed,him,4.599288463592529
simple,has embarrassed,669,669_F_his,f,Mismatch,poss,Catherine has embarrassed,his,7.17989444732666
simple,talks about,670,670_M_him,m,Match,obj,Gary talks about,him,8.624855995178223
simple,talks about,670,670_M_his,m,Match,poss,Gary talks about,his,3.8033292293548584
simple,talks about,670,670_F_him,f,Mismatch,obj,Nancy talks about,him,8.979108810424805
simple,talks about,670,670_F_his,f,Mismatch,poss,Nancy talks about,his,5.441127300262451
simple,has liked,671,671_M_him,m,Match,obj,James has liked,him,5.911301136016846
simple,has liked,671,671_M_his,m,Match,poss,James has liked,his,6.178281307220459
simple,has liked,671,671_F_him,f,Mismatch,obj,Nina has liked,him,5.082037925720215
simple,has liked,671,671_F_his,f,Mismatch,poss,Nina has liked,his,7.030280590057373
simple,could visit,672,672_M_him,m,Match,obj,Kenneth could visit,him,4.3025007247924805
simple,could visit,672,672_M_his,m,Match,poss,Kenneth could visit,his,4.81887674331665
simple,could visit,672,672_F_him,f,Mismatch,obj,Martha could visit,him,3.880903959274292
simple,could visit,672,672_F_his,f,Mismatch,poss,Martha could visit,his,6.651333808898926
simple,isn't thinking about,673,673_M_him,m,Match,obj,This boy isn't thinking about,him,8.249411582946777
simple,isn't thinking about,673,673_M_his,m,Match,poss,This boy isn't thinking about,his,4.519333362579346
simple,isn't thinking about,673,673_F_him,f,Mismatch,obj,Anna isn't thinking about,him,6.150874137878418
simple,isn't thinking about,673,673_F_his,f,Mismatch,poss,Anna isn't thinking about,his,7.350729465484619
simple,does question,674,674_M_him,m,Match,obj,Rodney does question,him,7.896152019500732
simple,does question,674,674_M_his,m,Match,poss,Rodney does question,his,5.141282081604004
simple,does question,674,674_F_him,f,Mismatch,obj,Helen does question,him,5.90516996383667
simple,does question,674,674_F_his,f,Mismatch,poss,Helen does question,his,4.81077241897583
simple,kisses,675,675_M_him,m,Match,obj,Marcus kisses,him,5.260463714599609
simple,kisses,675,675_M_his,m,Match,poss,Marcus kisses,his,3.0653812885284424
simple,kisses,675,675_F_him,f,Mismatch,obj,Ellen kisses,him,4.857941627502441
simple,kisses,675,675_F_his,f,Mismatch,poss,Ellen kisses,his,3.107372760772705
simple,disagreed with,676,676_M_him,m,Match,obj,This ex-husband disagreed with,him,4.906017780303955
simple,disagreed with,676,676_M_his,m,Match,poss,This ex-husband disagreed with,his,3.5313985347747803
simple,disagreed with,676,676_F_him,f,Mismatch,obj,The daughter disagreed with,him,3.8844902515411377
simple,disagreed with,676,676_F_his,f,Mismatch,poss,The daughter disagreed with,his,4.189641952514648
