exp,verb,frameNum,uid,gender,cond,pronoun,sent,target,/data/EleutherAI/gpt-j-6B_surp
About,disturbed,622,622_M_his,m,Match,poss,The commentary about Aaron disturbed,his,7.164571285247803
About,disturbed,622,622_F_his,f,Mismatch,poss,The commentary about Tanya disturbed,his,8.274761199951172
About,might bore,623,623_M_him,m,Match,obj,The show about Bill might bore,him,4.429985523223877
About,might bore,623,623_F_him,f,Mismatch,obj,The show about Kimberley might bore,him,4.775202751159668
About,might bore,623,623_M_his,m,Match,poss,The show about Bill might bore,his,7.213935852050781
About,might bore,623,623_F_his,f,Mismatch,poss,The show about Kimberley might bore,his,7.728219032287598
About,aggravated,624,624_M_him,m,Match,obj,The book about Joseph aggravated,him,4.341675281524658
About,aggravated,624,624_F_him,f,Mismatch,obj,The book about Nicole aggravated,him,6.055887222290039
About,aggravated,624,624_M_his,m,Match,poss,The book about Joseph aggravated,his,3.5639727115631104
About,aggravated,624,624_F_his,f,Mismatch,poss,The book about Nicole aggravated,his,5.390894889831543
About,bothered,625,625_M_him,m,Match,obj,The pamphlet about Keith bothered,him,2.2734580039978027
About,bothered,625,625_F_him,f,Mismatch,obj,The pamphlet about Julia bothered,him,2.666419267654419
About,bothered,625,625_M_his,m,Match,poss,The pamphlet about Keith bothered,his,6.590271949768066
About,bothered,625,625_F_his,f,Mismatch,poss,The pamphlet about Julia bothered,his,8.065254211425781
About,will bore,626,626_M_him,m,Match,obj,The brochure about Jason will bore,him,4.713895797729492
About,will bore,626,626_F_him,f,Mismatch,obj,The brochure about Caroline will bore,him,5.445044994354248
About,will bore,626,626_M_his,m,Match,poss,The brochure about Jason will bore,his,9.31248664855957
About,will bore,626,626_F_his,f,Mismatch,poss,The brochure about Caroline will bore,his,10.888964653015137
About,has underwhelmed,627,627_M_him,m,Match,obj,The play about Adam has underwhelmed,him,8.451598167419434
About,has underwhelmed,627,627_F_him,f,Mismatch,obj,The play about Christina has underwhelmed,him,9.491727828979492
About,has underwhelmed,627,627_M_his,m,Match,poss,The play about Adam has underwhelmed,his,8.372700691223145
About,has underwhelmed,627,627_F_his,f,Mismatch,poss,The play about Christina has underwhelmed,his,9.30012035369873
About,is bothering,628,628_M_him,m,Match,obj,The movie about Lawrence is bothering,him,4.738000869750977
About,is bothering,628,628_F_him,f,Mismatch,obj,The movie about Lori is bothering,him,5.429757595062256
About,is bothering,628,628_M_his,m,Match,poss,The movie about Lawrence is bothering,his,9.573283195495605
About,is bothering,628,628_F_his,f,Mismatch,poss,The movie about Lori is bothering,his,10.50173282623291
About,hasn't shocked,629,629_M_him,m,Match,obj,The newspaper article about the son hasn't shocked,him,3.916994333267212
About,hasn't shocked,629,629_F_him,f,Mismatch,obj,The newspaper article about Karen hasn't shocked,him,4.25193452835083
About,hasn't shocked,629,629_M_his,m,Match,poss,The newspaper article about the son hasn't shocked,his,8.741005897521973
About,hasn't shocked,629,629_F_his,f,Mismatch,poss,The newspaper article about Karen hasn't shocked,his,9.729667663574219
About,overwhelmed,630,630_M_him,m,Match,obj,The story about Frank overwhelmed,him,3.1394546031951904
About,overwhelmed,630,630_F_him,f,Mismatch,obj,The story about Samantha overwhelmed,him,3.998979091644287
About,overwhelmed,630,630_M_his,m,Match,poss,The story about Frank overwhelmed,his,6.622210502624512
About,overwhelmed,630,630_F_his,f,Mismatch,poss,The story about Samantha overwhelmed,his,7.583174705505371
About,overwhelms,631,631_M_him,m,Match,obj,The essay about that ex-husband overwhelms,him,6.535617351531982
About,overwhelms,631,631_F_him,f,Mismatch,obj,The essay about Angela overwhelms,him,6.785269260406494
About,overwhelms,631,631_M_his,m,Match,poss,The essay about that ex-husband overwhelms,his,7.797975540161133
About,overwhelms,631,631_F_his,f,Mismatch,poss,The essay about Angela overwhelms,his,7.878561496734619
About,hurt,632,632_M_him,m,Match,obj,The report about Guy hurt,him,4.566100120544434
About,hurt,632,632_F_him,f,Mismatch,obj,The report about Rose hurt,him,4.242933750152588
About,hurt,632,632_M_his,m,Match,poss,The report about Guy hurt,his,3.055778741836548
About,hurt,632,632_F_his,f,Mismatch,poss,The report about Rose hurt,his,5.009365558624268
About,wouldn't alarm,633,633_M_him,m,Match,obj,The documentary about Donald wouldn't alarm,him,2.831904411315918
About,wouldn't alarm,633,633_F_him,f,Mismatch,obj,The documentary about Kathleen wouldn't alarm,him,3.6785197257995605
About,wouldn't alarm,633,633_M_his,m,Match,poss,The documentary about Donald wouldn't alarm,his,6.540081977844238
About,wouldn't alarm,633,633_F_his,f,Mismatch,poss,The documentary about Kathleen wouldn't alarm,his,7.93897819519043
About,confused,634,634_M_him,m,Match,obj,The commentary about Matt confused,him,5.827064514160156
About,confused,634,634_F_him,f,Mismatch,obj,The commentary about Connie confused,him,4.515873432159424
About,confused,634,634_M_his,m,Match,poss,The commentary about Matt confused,his,8.926604270935059
About,confused,634,634_F_his,f,Mismatch,poss,The commentary about Connie confused,his,8.29167652130127
About,isn't shocking,635,635_M_him,m,Match,obj,The show about this husband isn't shocking,him,7.419290065765381
About,isn't shocking,635,635_F_him,f,Mismatch,obj,The show about that grandmother isn't shocking,him,11.062023162841797
About,isn't shocking,635,635_M_his,m,Match,poss,The show about this husband isn't shocking,his,8.985966682434082
About,isn't shocking,635,635_F_his,f,Mismatch,poss,The show about that grandmother isn't shocking,his,12.3131103515625
About,isn't aggravating,636,636_M_him,m,Match,obj,The book about Russell isn't aggravating,him,8.021519660949707
About,isn't aggravating,636,636_F_him,f,Mismatch,obj,The book about Florence isn't aggravating,him,8.494213104248047
About,isn't aggravating,636,636_M_his,m,Match,poss,The book about Russell isn't aggravating,his,9.430401802062988
About,isn't aggravating,636,636_F_his,f,Mismatch,poss,The book about Florence isn't aggravating,his,9.835469245910645
About,alarms,637,637_M_him,m,Match,obj,The pamphlet about that brother alarms,him,5.265352725982666
About,alarms,637,637_F_him,f,Mismatch,obj,The pamphlet about this dancer alarms,him,4.746466636657715
About,alarms,637,637_M_his,m,Match,poss,The pamphlet about that brother alarms,his,7.01236629486084
About,alarms,637,637_F_his,f,Mismatch,poss,The pamphlet about this dancer alarms,his,6.944322109222412
About,disturbed,638,638_M_him,m,Match,obj,The brochure about Dan disturbed,him,2.2321550846099854
About,disturbed,638,638_F_him,f,Mismatch,obj,The brochure about Amy disturbed,him,2.0976908206939697
About,disturbed,638,638_M_his,m,Match,poss,The brochure about Dan disturbed,his,6.334819316864014
About,disturbed,638,638_F_his,f,Mismatch,poss,The brochure about Amy disturbed,his,7.293647289276123
About,scared,639,639_M_him,m,Match,obj,The play about Gregory scared,him,4.231490612030029
About,scared,639,639_F_him,f,Mismatch,obj,The play about Anne scared,him,5.457415580749512
About,scared,639,639_M_his,m,Match,poss,The play about Gregory scared,his,7.455012321472168
About,scared,639,639_F_his,f,Mismatch,poss,The play about Anne scared,his,8.985255241394043
About,could worry,640,640_M_him,m,Match,obj,The movie about Steven could worry,him,6.69424295425415
About,could worry,640,640_F_him,f,Mismatch,obj,The movie about Grace could worry,him,6.630151271820068
About,could worry,640,640_M_his,m,Match,poss,The movie about Steven could worry,his,8.103124618530273
About,could worry,640,640_F_his,f,Mismatch,poss,The movie about Grace could worry,his,9.346475601196289
About,hasn't overwhelmed,641,641_M_him,m,Match,obj,The newspaper article about Mark hasn't overwhelmed,him,3.70430326461792
About,hasn't overwhelmed,641,641_F_him,f,Mismatch,obj,The newspaper article about April hasn't overwhelmed,him,4.909505367279053
About,hasn't overwhelmed,641,641_M_his,m,Match,poss,The newspaper article about Mark hasn't overwhelmed,his,6.702404022216797
About,hasn't overwhelmed,641,641_F_his,f,Mismatch,poss,The newspaper article about April hasn't overwhelmed,his,8.009045600891113
About,is worrying,642,642_M_him,m,Match,obj,The story about Alexander is worrying,him,6.263581275939941
About,is worrying,642,642_F_him,f,Mismatch,obj,The story about that sister is worrying,him,6.367892265319824
About,is worrying,642,642_M_his,m,Match,poss,The story about Alexander is worrying,his,8.450165748596191
About,is worrying,642,642_F_his,f,Mismatch,poss,The story about that sister is worrying,his,10.729790687561035
About,isn't confusing,643,643_M_him,m,Match,obj,The essay about Martin isn't confusing,him,7.9895405769348145
About,isn't confusing,643,643_F_him,f,Mismatch,obj,The essay about Deanna isn't confusing,him,9.967771530151367
About,isn't confusing,643,643_M_his,m,Match,poss,The essay about Martin isn't confusing,his,10.322649002075195
About,isn't confusing,643,643_F_his,f,Mismatch,poss,The essay about Deanna isn't confusing,his,12.836255073547363
About,bored,644,644_M_him,m,Match,obj,The report about Michael bored,him,4.169723033905029
About,bored,644,644_F_him,f,Mismatch,obj,The report about Janice bored,him,4.42841100692749
About,bored,644,644_M_his,m,Match,poss,The report about Michael bored,his,7.190366268157959
About,bored,644,644_F_his,f,Mismatch,poss,The report about Janice bored,his,9.207338333129883
About,annoyed,645,645_M_him,m,Match,obj,The documentary about Jerry annoyed,him,4.286986351013184
About,annoyed,645,645_F_him,f,Mismatch,obj,The documentary about Allison annoyed,him,5.201435089111328
About,annoyed,645,645_M_his,m,Match,poss,The documentary about Jerry annoyed,his,6.090354919433594
About,annoyed,645,645_F_his,f,Mismatch,poss,The documentary about Allison annoyed,his,7.883945941925049
About,shouldn't annoy,646,646_M_him,m,Match,obj,The commentary about Mark shouldn't annoy,him,5.63842248916626
About,shouldn't annoy,646,646_F_him,f,Mismatch,obj,The commentary about Erin shouldn't annoy,him,4.555842399597168
About,shouldn't annoy,646,646_M_his,m,Match,poss,The commentary about Mark shouldn't annoy,his,7.577043533325195
About,shouldn't annoy,646,646_F_his,f,Mismatch,poss,The commentary about Erin shouldn't annoy,his,8.861385345458984
About,can't worry,647,647_M_him,m,Match,obj,The show about the boy can't worry,him,6.234464645385742
About,can't worry,647,647_F_him,f,Mismatch,obj,The show about Caroline can't worry,him,9.176607131958008
About,can't worry,647,647_M_his,m,Match,poss,The show about the boy can't worry,his,5.727267265319824
About,can't worry,647,647_F_his,f,Mismatch,poss,The show about Caroline can't worry,his,10.416422843933105
About,aggravated,648,648_M_him,m,Match,obj,The book about Omar aggravated,him,6.641585826873779
About,aggravated,648,648_F_him,f,Mismatch,obj,The book about Rachel aggravated,him,5.970841884613037
About,aggravated,648,648_M_his,m,Match,poss,The book about Omar aggravated,his,4.331020355224609
About,aggravated,648,648_F_his,f,Mismatch,poss,The book about Rachel aggravated,his,6.196263313293457
About,might bother,649,649_M_him,m,Match,obj,The pamphlet about Gary might bother,him,2.497067928314209
About,might bother,649,649_F_him,f,Mismatch,obj,The pamphlet about this grandmother might bother,him,4.445446491241455
About,might bother,649,649_M_his,m,Match,poss,The pamphlet about Gary might bother,his,5.7093186378479
About,might bother,649,649_F_his,f,Mismatch,poss,The pamphlet about this grandmother might bother,his,7.454818248748779
About,has disturbed,650,650_M_him,m,Match,obj,The brochure about Paul has disturbed,him,4.61714506149292
About,has disturbed,650,650_F_him,f,Mismatch,obj,The brochure about Stacy has disturbed,him,5.505154609680176
About,has disturbed,650,650_M_his,m,Match,poss,The brochure about Paul has disturbed,his,7.784310817718506
About,has disturbed,650,650_F_his,f,Mismatch,poss,The brochure about Stacy has disturbed,his,9.641632080078125
About,worried,651,651_M_him,m,Match,obj,The play about Steven worried,him,5.0242204666137695
About,worried,651,651_F_him,f,Mismatch,obj,The play about Teresa worried,him,4.868720054626465
About,worried,651,651_M_his,m,Match,poss,The play about Steven worried,his,5.238370418548584
About,worried,651,651_F_his,f,Mismatch,poss,The play about Teresa worried,his,8.250036239624023
About,hasn't underwhelmed,652,652_M_him,m,Match,obj,The movie about Michael hasn't underwhelmed,him,6.289064407348633
About,hasn't underwhelmed,652,652_F_him,f,Mismatch,obj,The movie about Christina hasn't underwhelmed,him,7.050595760345459
About,hasn't underwhelmed,652,652_M_his,m,Match,poss,The movie about Michael hasn't underwhelmed,his,8.430564880371094
About,hasn't underwhelmed,652,652_F_his,f,Mismatch,poss,The movie about Christina hasn't underwhelmed,his,9.41751766204834
About,disgusts,653,653_M_him,m,Match,obj,The newspaper article about Keith disgusts,him,3.4153332710266113
About,disgusts,653,653_F_him,f,Mismatch,obj,The newspaper article about Bethany disgusts,him,3.425353527069092
About,disgusts,653,653_M_his,m,Match,poss,The newspaper article about Keith disgusts,his,8.690186500549316
About,disgusts,653,653_F_his,f,Mismatch,poss,The newspaper article about Bethany disgusts,his,9.838583946228027
About,can't impress,654,654_M_him,m,Match,obj,The story about William can't impress,him,4.545122146606445
About,can't impress,654,654_F_him,f,Mismatch,obj,The story about Tiffany can't impress,him,5.079544544219971
About,can't impress,654,654_M_his,m,Match,poss,The story about William can't impress,his,6.021630764007568
About,can't impress,654,654_F_his,f,Mismatch,poss,The story about Tiffany can't impress,his,7.243587017059326
About,could impress,655,655_M_him,m,Match,obj,The essay about Timothy could impress,him,5.207115650177002
About,could impress,655,655_F_him,f,Mismatch,obj,The essay about Julie could impress,him,4.9603400230407715
About,could impress,655,655_M_his,m,Match,poss,The essay about Timothy could impress,his,4.846441745758057
About,could impress,655,655_F_his,f,Mismatch,poss,The essay about Julie could impress,his,5.58024787902832
About,hasn't disturbed,656,656_M_him,m,Match,obj,The report about Eric hasn't disturbed,him,3.2437169551849365
About,hasn't disturbed,656,656_F_him,f,Mismatch,obj,The report about Tara hasn't disturbed,him,3.7009994983673096
About,hasn't disturbed,656,656_M_his,m,Match,poss,The report about Eric hasn't disturbed,his,6.8729963302612305
About,hasn't disturbed,656,656_F_his,f,Mismatch,poss,The report about Tara hasn't disturbed,his,7.589513301849365
