exp,verb,frameNum,uid,gender,cond,pronoun,sent,target,model,surp
simple,was aiding,835,835_F_his,f,Mismatch,poss,Carmen was aiding,his,gpt2-large,6.3501691818237305
simple,isn't thinking about,836,836_M_him,m,Match,obj,Marcus isn't thinking about,him,gpt2-large,7.445724487304687
simple,isn't thinking about,836,836_M_his,m,Match,poss,Marcus isn't thinking about,his,gpt2-large,4.124011516571045
simple,isn't thinking about,836,836_F_him,f,Mismatch,obj,Alice isn't thinking about,him,gpt2-large,7.463467597961426
simple,isn't thinking about,836,836_F_his,f,Mismatch,poss,Alice isn't thinking about,his,gpt2-large,6.177401542663574
simple,forgot,837,837_M_him,m,Match,obj,Dennis forgot,him,gpt2-large,9.33412742614746
simple,forgot,837,837_M_his,m,Match,poss,Dennis forgot,his,gpt2-large,3.872025489807129
simple,forgot,837,837_F_him,f,Mismatch,obj,Kristin forgot,him,gpt2-large,10.219103813171388
simple,forgot,837,837_F_his,f,Mismatch,poss,Kristin forgot,his,gpt2-large,6.885251522064209
simple,exposed,838,838_M_him,m,Match,obj,Robert exposed,him,gpt2-large,6.140360355377197
simple,exposed,838,838_M_his,m,Match,poss,Robert exposed,his,gpt2-large,4.458064556121826
simple,exposed,838,838_F_him,f,Mismatch,obj,Stacey exposed,him,gpt2-large,6.172157287597656
simple,exposed,838,838_F_his,f,Mismatch,poss,Stacey exposed,his,gpt2-large,5.414810180664063
simple,shot,839,839_M_him,m,Match,obj,Edward shot,him,gpt2-large,6.390505313873291
simple,shot,839,839_M_his,m,Match,poss,Edward shot,his,gpt2-large,7.011941909790039
simple,shot,839,839_F_him,f,Mismatch,obj,April shot,him,gpt2-large,6.219745635986328
simple,shot,839,839_F_his,f,Mismatch,poss,April shot,his,gpt2-large,7.283459186553955
simple,heard,840,840_M_him,m,Match,obj,Benjamin heard,him,gpt2-large,5.473905086517334
simple,heard,840,840_M_his,m,Match,poss,Benjamin heard,his,gpt2-large,5.48624324798584
simple,heard,840,840_F_him,f,Mismatch,obj,Lori heard,him,gpt2-large,5.517481803894043
simple,heard,840,840_F_his,f,Mismatch,poss,Lori heard,his,gpt2-large,6.030388355255127
simple,did leave,841,841_M_him,m,Match,obj,Lawrence did leave,him,gpt2-large,7.397591590881348
simple,did leave,841,841_M_his,m,Match,poss,Lawrence did leave,his,gpt2-large,3.775876045227051
simple,did leave,841,841_F_him,f,Mismatch,obj,Christine did leave,him,gpt2-large,5.981884002685547
simple,did leave,841,841_F_his,f,Mismatch,poss,Christine did leave,his,gpt2-large,6.732712268829346
simple,doesn't aid,842,842_M_him,m,Match,obj,Jerry doesn't aid,him,gpt2-large,5.823291301727295
simple,doesn't aid,842,842_M_his,m,Match,poss,Jerry doesn't aid,his,gpt2-large,5.139207363128662
simple,doesn't aid,842,842_F_him,f,Mismatch,obj,Alice doesn't aid,him,gpt2-large,6.318989276885986
simple,doesn't aid,842,842_F_his,f,Mismatch,poss,Alice doesn't aid,his,gpt2-large,7.60771369934082
simple,confuses,843,843_M_him,m,Match,obj,Michael confuses,him,gpt2-large,6.6505560874938965
simple,confuses,843,843_M_his,m,Match,poss,Michael confuses,his,gpt2-large,4.4801025390625
simple,confuses,843,843_F_him,f,Mismatch,obj,Leslie confuses,him,gpt2-large,6.821835041046143
simple,confuses,843,843_F_his,f,Mismatch,poss,Leslie confuses,his,gpt2-large,4.571841716766357
simple,shouldn't criticize,844,844_M_him,m,Match,obj,This nephew shouldn't criticize,him,gpt2-large,4.015171051025391
simple,shouldn't criticize,844,844_M_his,m,Match,poss,This nephew shouldn't criticize,his,gpt2-large,2.332714796066284
simple,shouldn't criticize,844,844_F_him,f,Mismatch,obj,Leslie shouldn't criticize,him,gpt2-large,4.887057781219482
simple,shouldn't criticize,844,844_F_his,f,Mismatch,poss,Leslie shouldn't criticize,his,gpt2-large,4.32999324798584
simple,hasn't kissed,845,845_M_him,m,Match,obj,Marcus hasn't kissed,him,gpt2-large,5.747257709503174
simple,hasn't kissed,845,845_M_his,m,Match,poss,Marcus hasn't kissed,his,gpt2-large,4.473412036895752
simple,hasn't kissed,845,845_F_him,f,Mismatch,obj,Heidi hasn't kissed,him,gpt2-large,3.5450985431671143
simple,hasn't kissed,845,845_F_his,f,Mismatch,poss,Heidi hasn't kissed,his,gpt2-large,6.413008689880371
simple,isn't finding,846,846_M_him,m,Match,obj,Gary isn't finding,him,gpt2-large,6.341644287109375
simple,isn't finding,846,846_M_his,m,Match,poss,Gary isn't finding,his,gpt2-large,4.526658535003662
simple,isn't finding,846,846_F_him,f,Mismatch,obj,This granddaughter isn't finding,him,gpt2-large,5.709802627563477
simple,isn't finding,846,846_F_his,f,Mismatch,poss,This granddaughter isn't finding,his,gpt2-large,8.838693618774414
simple,described,847,847_M_him,m,Match,obj,Wayne described,him,gpt2-large,6.435272693634033
simple,described,847,847_M_his,m,Match,poss,Wayne described,his,gpt2-large,4.169375896453857
simple,described,847,847_F_him,f,Mismatch,obj,Judy described,him,gpt2-large,5.891355037689209
simple,described,847,847_F_his,f,Mismatch,poss,Judy described,his,gpt2-large,6.11003303527832
simple,referenced,848,848_M_him,m,Match,obj,Vincent referenced,him,gpt2-large,7.42503023147583
simple,referenced,848,848_M_his,m,Match,poss,Vincent referenced,his,gpt2-large,5.671166896820068
simple,referenced,848,848_F_him,f,Mismatch,obj,Wendy referenced,him,gpt2-large,8.331655502319336
simple,referenced,848,848_F_his,f,Mismatch,poss,Wendy referenced,his,gpt2-large,6.99883508682251
simple,isn't visiting,849,849_M_him,m,Match,obj,Brian isn't visiting,him,gpt2-large,5.754578113555908
simple,isn't visiting,849,849_M_his,m,Match,poss,Brian isn't visiting,his,gpt2-large,5.035773277282715
simple,isn't visiting,849,849_F_him,f,Mismatch,obj,Paula isn't visiting,him,gpt2-large,6.177185535430908
simple,isn't visiting,849,849_F_his,f,Mismatch,poss,Paula isn't visiting,his,gpt2-large,5.881106853485107
simple,won't argue about,850,850_M_him,m,Match,obj,Matt won't argue about,him,gpt2-large,8.043091773986816
simple,won't argue about,850,850_M_his,m,Match,poss,Matt won't argue about,his,gpt2-large,5.065103054046631
simple,won't argue about,850,850_F_him,f,Mismatch,obj,Bethany won't argue about,him,gpt2-large,8.563078880310059
simple,won't argue about,850,850_F_his,f,Mismatch,poss,Bethany won't argue about,his,gpt2-large,7.553718566894531
simple,hadn't visited,851,851_M_him,m,Match,obj,Brian hadn't visited,him,gpt2-large,5.195119857788086
simple,hadn't visited,851,851_M_his,m,Match,poss,Brian hadn't visited,his,gpt2-large,4.480340003967285
simple,hadn't visited,851,851_F_him,f,Mismatch,obj,Alice hadn't visited,him,gpt2-large,4.787545680999756
simple,hadn't visited,851,851_F_his,f,Mismatch,poss,Alice hadn't visited,his,gpt2-large,6.355500221252441
simple,would write,852,852_M_him,m,Match,obj,Lawrence would write,him,gpt2-large,9.26842212677002
simple,would write,852,852_M_his,m,Match,poss,Lawrence would write,his,gpt2-large,6.775930404663086
simple,would write,852,852_F_him,f,Mismatch,obj,Sandra would write,him,gpt2-large,7.687665462493896
simple,would write,852,852_F_his,f,Mismatch,poss,Sandra would write,his,gpt2-large,8.00586223602295
simple,won't talk to,853,853_M_him,m,Match,obj,The ex-boyfriend won't talk to,him,gpt2-large,4.63084077835083
simple,won't talk to,853,853_M_his,m,Match,poss,The ex-boyfriend won't talk to,his,gpt2-large,5.630195140838623
simple,won't talk to,853,853_F_him,f,Mismatch,obj,The woman won't talk to,him,gpt2-large,4.133285999298096
simple,won't talk to,853,853_F_his,f,Mismatch,poss,The woman won't talk to,his,gpt2-large,9.374452590942385
simple,escapes from,854,854_M_him,m,Match,obj,Joel escapes from,him,gpt2-large,7.234170913696289
simple,escapes from,854,854_M_his,m,Match,poss,Joel escapes from,his,gpt2-large,3.419935464859009
simple,escapes from,854,854_F_him,f,Mismatch,obj,Vanessa escapes from,him,gpt2-large,6.893496513366699
simple,escapes from,854,854_F_his,f,Mismatch,poss,Vanessa escapes from,his,gpt2-large,6.250309467315674
simple,isn't distracting,855,855_M_him,m,Match,obj,That ex-husband isn't distracting,him,gpt2-large,4.939088344573975
simple,isn't distracting,855,855_M_his,m,Match,poss,That ex-husband isn't distracting,his,gpt2-large,5.953612804412842
simple,isn't distracting,855,855_F_him,f,Mismatch,obj,Gina isn't distracting,him,gpt2-large,4.854645252227783
simple,isn't distracting,855,855_F_his,f,Mismatch,poss,Gina isn't distracting,his,gpt2-large,8.83743953704834
simple,had seen,856,856_M_him,m,Match,obj,Kevin had seen,him,gpt2-large,4.781104564666748
simple,had seen,856,856_M_his,m,Match,poss,Kevin had seen,his,gpt2-large,5.139805316925049
simple,had seen,856,856_F_him,f,Mismatch,obj,Stephanie had seen,him,gpt2-large,4.394694805145264
simple,had seen,856,856_F_his,f,Mismatch,poss,Stephanie had seen,his,gpt2-large,6.930326461791992
simple,forgives,857,857_M_him,m,Match,obj,That father forgives,him,gpt2-large,4.170159816741943
simple,forgives,857,857_M_his,m,Match,poss,That father forgives,his,gpt2-large,3.0747640132904053
simple,forgives,857,857_F_him,f,Mismatch,obj,Sharon forgives,him,gpt2-large,2.942701816558838
simple,forgives,857,857_F_his,f,Mismatch,poss,Sharon forgives,his,gpt2-large,6.532020568847656
simple,wasn't revealing,858,858_M_him,m,Match,obj,Bill wasn't revealing,him,gpt2-large,9.145180702209473
simple,wasn't revealing,858,858_M_his,m,Match,poss,Bill wasn't revealing,his,gpt2-large,4.648173809051514
simple,wasn't revealing,858,858_F_him,f,Mismatch,obj,Brenda wasn't revealing,him,gpt2-large,9.432640075683594
simple,wasn't revealing,858,858_F_his,f,Mismatch,poss,Brenda wasn't revealing,his,gpt2-large,6.221656799316406
simple,shouldn't conceal,859,859_M_him,m,Match,obj,Dan shouldn't conceal,him,gpt2-large,8.08271312713623
simple,shouldn't conceal,859,859_M_his,m,Match,poss,Dan shouldn't conceal,his,gpt2-large,1.8776721954345703
simple,shouldn't conceal,859,859_F_him,f,Mismatch,obj,Melanie shouldn't conceal,him,gpt2-large,8.603897094726562
simple,shouldn't conceal,859,859_F_his,f,Mismatch,poss,Melanie shouldn't conceal,his,gpt2-large,6.18157434463501
simple,helped,860,860_M_him,m,Match,obj,Paul helped,him,gpt2-large,5.19589900970459
simple,helped,860,860_M_his,m,Match,poss,Paul helped,his,gpt2-large,6.061894416809082
simple,helped,860,860_F_him,f,Mismatch,obj,April helped,him,gpt2-large,4.275869369506836
simple,helped,860,860_F_his,f,Mismatch,poss,April helped,his,gpt2-large,6.92436408996582
simple,wasn't revealing,861,861_M_him,m,Match,obj,Benjamin wasn't revealing,him,gpt2-large,8.842949867248535
simple,wasn't revealing,861,861_M_his,m,Match,poss,Benjamin wasn't revealing,his,gpt2-large,4.026765823364258
simple,wasn't revealing,861,861_F_him,f,Mismatch,obj,Natalie wasn't revealing,him,gpt2-large,9.485431671142578
simple,wasn't revealing,861,861_F_his,f,Mismatch,poss,Natalie wasn't revealing,his,gpt2-large,7.006845474243164
simple,argued about,862,862_M_him,m,Match,obj,Travis argued about,him,gpt2-large,8.353195190429688
simple,argued about,862,862_M_his,m,Match,poss,Travis argued about,his,gpt2-large,5.517175674438477
simple,argued about,862,862_F_him,f,Mismatch,obj,Irene argued about,him,gpt2-large,7.62487268447876
simple,argued about,862,862_F_his,f,Mismatch,poss,Irene argued about,his,gpt2-large,5.915719509124756
simple,couldn't bite,863,863_M_him,m,Match,obj,The ex-husband couldn't bite,him,gpt2-large,4.7804765701293945
simple,couldn't bite,863,863_M_his,m,Match,poss,The ex-husband couldn't bite,his,gpt2-large,3.555149555206299
simple,couldn't bite,863,863_F_him,f,Mismatch,obj,Melanie couldn't bite,him,gpt2-large,5.633330345153809
simple,couldn't bite,863,863_F_his,f,Mismatch,poss,Melanie couldn't bite,his,gpt2-large,4.970034599304199
simple,annoys,864,864_M_him,m,Match,obj,Bradley annoys,him,gpt2-large,4.646081924438477
simple,annoys,864,864_M_his,m,Match,poss,Bradley annoys,his,gpt2-large,5.556369781494141
simple,annoys,864,864_F_him,f,Mismatch,obj,The mother annoys,him,gpt2-large,3.3423452377319336
simple,annoys,864,864_F_his,f,Mismatch,poss,The mother annoys,his,gpt2-large,7.891817092895508
simple,alarms,865,865_M_him,m,Match,obj,William alarms,him,gpt2-large,11.032489776611328
simple,alarms,865,865_M_his,m,Match,poss,William alarms,his,gpt2-large,7.729429244995117
simple,alarms,865,865_F_him,f,Mismatch,obj,Sheila alarms,him,gpt2-large,8.744047164916992
simple,alarms,865,865_F_his,f,Mismatch,poss,Sheila alarms,his,gpt2-large,9.497859954833984
simple,is stunning,866,866_M_him,m,Match,obj,Bruce is stunning,him,gpt2-large,14.289735794067385
simple,is stunning,866,866_M_his,m,Match,poss,Bruce is stunning,his,gpt2-large,13.161993980407717
simple,is stunning,866,866_F_him,f,Mismatch,obj,Catherine is stunning,him,gpt2-large,14.995704650878906
simple,is stunning,866,866_F_his,f,Mismatch,poss,Catherine is stunning,his,gpt2-large,14.02790069580078
simple,hadn't loved,867,867_M_him,m,Match,obj,Lawrence hadn't loved,him,gpt2-large,3.2294063568115234
simple,hadn't loved,867,867_M_his,m,Match,poss,Lawrence hadn't loved,his,gpt2-large,3.904704332351685
simple,hadn't loved,867,867_F_him,f,Mismatch,obj,Jane hadn't loved,him,gpt2-large,2.6850249767303467
simple,hadn't loved,867,867_F_his,f,Mismatch,poss,Jane hadn't loved,his,gpt2-large,6.624558925628662
simple,stunned,868,868_M_him,m,Match,obj,Derek stunned,him,gpt2-large,5.605917453765869
simple,stunned,868,868_M_his,m,Match,poss,Derek stunned,his,gpt2-large,4.9636735916137695
simple,stunned,868,868_F_him,f,Mismatch,obj,Deanna stunned,him,gpt2-large,4.184579849243164
simple,stunned,868,868_F_his,f,Mismatch,poss,Deanna stunned,his,gpt2-large,7.333901405334473
simple,finds,869,869_M_him,m,Match,obj,Alexander finds,him,gpt2-large,6.6292829513549805
simple,finds,869,869_M_his,m,Match,poss,Alexander finds,his,gpt2-large,4.4496941566467285
simple,finds,869,869_F_him,f,Mismatch,obj,Kristin finds,him,gpt2-large,6.699965000152588
simple,finds,869,869_F_his,f,Mismatch,poss,Kristin finds,his,gpt2-large,8.120333671569824
simple,teaches,870,870_M_him,m,Match,obj,Samuel teaches,him,gpt2-large,7.015805244445801
simple,teaches,870,870_M_his,m,Match,poss,Samuel teaches,his,gpt2-large,5.719773292541504
simple,teaches,870,870_F_him,f,Mismatch,obj,Laura teaches,him,gpt2-large,7.831576824188232
simple,teaches,870,870_F_his,f,Mismatch,poss,Laura teaches,his,gpt2-large,8.411763191223145
simple,returned to,871,871_M_him,m,Match,obj,This grandson returned to,him,gpt2-large,8.391608238220215
simple,returned to,871,871_M_his,m,Match,poss,This grandson returned to,his,gpt2-large,2.572763681411743
simple,returned to,871,871_F_him,f,Mismatch,obj,Sara returned to,him,gpt2-large,7.909890651702881
simple,returned to,871,871_F_his,f,Mismatch,poss,Sara returned to,his,gpt2-large,5.466755390167236
simple,leads,872,872_M_him,m,Match,obj,Todd leads,him,gpt2-large,6.797703742980957
simple,leads,872,872_M_his,m,Match,poss,Todd leads,his,gpt2-large,5.03904390335083
simple,leads,872,872_F_him,f,Mismatch,obj,Laura leads,him,gpt2-large,5.988979339599609
simple,leads,872,872_F_his,f,Mismatch,poss,Laura leads,his,gpt2-large,8.056966781616211
simple,shook,873,873_M_him,m,Match,obj,William shook,him,gpt2-large,8.859420776367188
simple,shook,873,873_M_his,m,Match,poss,William shook,his,gpt2-large,0.4650180339813232
simple,shook,873,873_F_him,f,Mismatch,obj,Rachel shook,him,gpt2-large,7.347704887390137
simple,shook,873,873_F_his,f,Mismatch,poss,Rachel shook,his,gpt2-large,4.138337135314941
simple,concealed,874,874_M_him,m,Match,obj,The father concealed,him,gpt2-large,8.36275577545166
simple,concealed,874,874_M_his,m,Match,poss,The father concealed,his,gpt2-large,2.1602978706359863
simple,concealed,874,874_F_him,f,Mismatch,obj,Carol concealed,him,gpt2-large,8.360921859741211
simple,concealed,874,874_F_his,f,Mismatch,poss,Carol concealed,his,gpt2-large,5.679056167602539
simple,would return to,875,875_M_him,m,Match,obj,Guy would return to,him,gpt2-large,7.766464710235596
simple,would return to,875,875_M_his,m,Match,poss,Guy would return to,his,gpt2-large,3.563119649887085
simple,would return to,875,875_F_him,f,Mismatch,obj,Dana would return to,him,gpt2-large,8.637934684753418
simple,would return to,875,875_F_his,f,Mismatch,poss,Dana would return to,his,gpt2-large,3.657481670379639
simple,worries,876,876_M_him,m,Match,obj,Russell worries,him,gpt2-large,10.921467781066896
simple,worries,876,876_M_his,m,Match,poss,Russell worries,his,gpt2-large,8.47243881225586
simple,worries,876,876_F_him,f,Mismatch,obj,Bethany worries,him,gpt2-large,8.910329818725586
simple,worries,876,876_F_his,f,Mismatch,poss,Bethany worries,his,gpt2-large,9.33105754852295
simple,fought,877,877_M_him,m,Match,obj,Daniel fought,him,gpt2-large,7.562367916107178
simple,fought,877,877_M_his,m,Match,poss,Daniel fought,his,gpt2-large,4.174071788787842
simple,fought,877,877_F_him,f,Mismatch,obj,Diana fought,him,gpt2-large,7.865820407867432
simple,fought,877,877_F_his,f,Mismatch,poss,Diana fought,his,gpt2-large,7.667932987213135
simple,boasted about,878,878_M_him,m,Match,obj,John boasted about,him,gpt2-large,9.697514533996582
simple,boasted about,878,878_M_his,m,Match,poss,John boasted about,his,gpt2-large,1.7068874835968018
simple,boasted about,878,878_F_him,f,Mismatch,obj,Catherine boasted about,him,gpt2-large,8.531817436218262
simple,boasted about,878,878_F_his,f,Mismatch,poss,Catherine boasted about,his,gpt2-large,5.016903877258301
simple,hasn't discovered,879,879_M_him,m,Match,obj,John hasn't discovered,him,gpt2-large,8.804925918579102
simple,hasn't discovered,879,879_M_his,m,Match,poss,John hasn't discovered,his,gpt2-large,4.598639965057373
simple,hasn't discovered,879,879_F_him,f,Mismatch,obj,The lady hasn't discovered,him,gpt2-large,7.393142700195312
simple,hasn't discovered,879,879_F_his,f,Mismatch,poss,The lady hasn't discovered,his,gpt2-large,7.859971523284912
simple,teaches,880,880_M_him,m,Match,obj,Kenneth teaches,him,gpt2-large,7.225534439086914
simple,teaches,880,880_M_his,m,Match,poss,Kenneth teaches,his,gpt2-large,5.541399955749512
simple,teaches,880,880_F_him,f,Mismatch,obj,Grace teaches,him,gpt2-large,6.967823505401611
simple,teaches,880,880_F_his,f,Mismatch,poss,Grace teaches,his,gpt2-large,7.158137321472168
