exp,verbMatrix,verbEmbed,frameNum,uid,gender,cond,pronoun,sent,target,/data/gpt2-medium_surp
OneEmbedding,has forgotten,confused,407,407_MF_his,mf,MatchMismatch,poss,Brett has forgotten that Carla confused,his,4.941947937011719
OneEmbedding,has forgotten,confused,407,407_FM_his,fm,MismatchMatch,poss,Dana has forgotten that that boy confused,his,4.286243438720703
OneEmbedding,has forgotten,confused,407,407_FF_his,ff,MismatchMismatch,poss,Dana has forgotten that Carla confused,his,5.8227972984313965
OneEmbedding,did conclude,wasn't bothering,408,408_MM_him,mm,MatchMatch,obj,John did conclude that that boy wasn't bothering,him,3.221489906311035
OneEmbedding,did conclude,wasn't bothering,408,408_MF_him,mf,MatchMismatch,obj,John did conclude that Wendy wasn't bothering,him,1.0300558805465698
OneEmbedding,did conclude,wasn't bothering,408,408_FM_him,fm,MismatchMatch,obj,Stephanie did conclude that that boy wasn't bothering,him,6.310812473297119
OneEmbedding,did conclude,wasn't bothering,408,408_FF_him,ff,MismatchMismatch,obj,Stephanie did conclude that Wendy wasn't bothering,him,2.5632405281066895
OneEmbedding,did conclude,wasn't bothering,408,408_MM_his,mm,MatchMatch,poss,John did conclude that that boy wasn't bothering,his,4.873690128326416
OneEmbedding,did conclude,wasn't bothering,408,408_MF_his,mf,MatchMismatch,poss,John did conclude that Wendy wasn't bothering,his,7.891266345977783
OneEmbedding,did conclude,wasn't bothering,408,408_FM_his,fm,MismatchMatch,poss,Stephanie did conclude that that boy wasn't bothering,his,7.567083835601807
OneEmbedding,did conclude,wasn't bothering,408,408_FF_his,ff,MismatchMismatch,poss,Stephanie did conclude that Wendy wasn't bothering,his,9.774222373962402
OneEmbedding,would suggest,appreciates,409,409_MM_him,mm,MatchMatch,obj,Craig would suggest that Robert appreciates,him,7.10389518737793
OneEmbedding,would suggest,appreciates,409,409_MF_him,mf,MatchMismatch,obj,Craig would suggest that Kendra appreciates,him,5.347269058227539
OneEmbedding,would suggest,appreciates,409,409_FM_him,fm,MismatchMatch,obj,That dancer would suggest that Robert appreciates,him,6.741487979888916
OneEmbedding,would suggest,appreciates,409,409_FF_him,ff,MismatchMismatch,obj,That dancer would suggest that Kendra appreciates,him,6.048630237579346
OneEmbedding,would suggest,appreciates,409,409_MM_his,mm,MatchMatch,poss,Craig would suggest that Robert appreciates,his,3.6705052852630615
OneEmbedding,would suggest,appreciates,409,409_MF_his,mf,MatchMismatch,poss,Craig would suggest that Kendra appreciates,his,3.952354907989502
OneEmbedding,would suggest,appreciates,409,409_FM_his,fm,MismatchMatch,poss,That dancer would suggest that Robert appreciates,his,3.8245081901550293
OneEmbedding,would suggest,appreciates,409,409_FF_his,ff,MismatchMismatch,poss,That dancer would suggest that Kendra appreciates,his,5.582631587982178
OneEmbedding,learns,bothers,410,410_MM_him,mm,MatchMatch,obj,Derek learns that Matt bothers,him,1.1555699110031128
OneEmbedding,learns,bothers,410,410_MF_him,mf,MatchMismatch,obj,Derek learns that Catherine bothers,him,0.6182186603546143
OneEmbedding,learns,bothers,410,410_FM_him,fm,MismatchMatch,obj,Tamara learns that Matt bothers,him,2.337584972381592
OneEmbedding,learns,bothers,410,410_FF_him,ff,MismatchMismatch,obj,Tamara learns that Catherine bothers,him,0.9823365807533264
OneEmbedding,learns,bothers,410,410_MM_his,mm,MatchMatch,poss,Derek learns that Matt bothers,his,4.936970233917236
OneEmbedding,learns,bothers,410,410_MF_his,mf,MatchMismatch,poss,Derek learns that Catherine bothers,his,5.4241623878479
OneEmbedding,learns,bothers,410,410_FM_his,fm,MismatchMatch,poss,Tamara learns that Matt bothers,his,5.5902862548828125
OneEmbedding,learns,bothers,410,410_FF_his,ff,MismatchMismatch,poss,Tamara learns that Catherine bothers,his,6.026375770568848
OneEmbedding,has hated,did investigate,411,411_MM_him,mm,MatchMatch,obj,This son has hated that this son did investigate,him,3.0712640285491943
OneEmbedding,has hated,did investigate,411,411_MF_him,mf,MatchMismatch,obj,This son has hated that that niece did investigate,him,2.397963285446167
OneEmbedding,has hated,did investigate,411,411_FM_him,fm,MismatchMatch,obj,Carrie has hated that this son did investigate,him,4.064107894897461
OneEmbedding,has hated,did investigate,411,411_FF_him,ff,MismatchMismatch,obj,Carrie has hated that that niece did investigate,him,2.7963147163391113
OneEmbedding,has hated,did investigate,411,411_MM_his,mm,MatchMatch,poss,This son has hated that this son did investigate,his,4.44674015045166
OneEmbedding,has hated,did investigate,411,411_MF_his,mf,MatchMismatch,poss,This son has hated that that niece did investigate,his,4.906367301940918
OneEmbedding,has hated,did investigate,411,411_FM_his,fm,MismatchMatch,poss,Carrie has hated that this son did investigate,his,4.398783206939697
OneEmbedding,has hated,did investigate,411,411_FF_his,ff,MismatchMismatch,poss,Carrie has hated that that niece did investigate,his,5.208606719970703
OneEmbedding,was loving,hadn't left,412,412_MM_him,mm,MatchMatch,obj,Lawrence was loving that Gary hadn't left,him,2.7136611938476562
OneEmbedding,was loving,hadn't left,412,412_MF_him,mf,MatchMismatch,obj,Lawrence was loving that Emily hadn't left,him,2.0829010009765625
OneEmbedding,was loving,hadn't left,412,412_FM_him,fm,MismatchMatch,obj,That mother was loving that Gary hadn't left,him,5.639878749847412
OneEmbedding,was loving,hadn't left,412,412_FF_him,ff,MismatchMismatch,obj,That mother was loving that Emily hadn't left,him,4.2786946296691895
OneEmbedding,was loving,hadn't left,412,412_MM_his,mm,MatchMatch,poss,Lawrence was loving that Gary hadn't left,his,4.239072799682617
OneEmbedding,was loving,hadn't left,412,412_MF_his,mf,MatchMismatch,poss,Lawrence was loving that Emily hadn't left,his,5.766983985900879
OneEmbedding,was loving,hadn't left,412,412_FM_his,fm,MismatchMatch,poss,That mother was loving that Gary hadn't left,his,5.137028694152832
OneEmbedding,was loving,hadn't left,412,412_FF_his,ff,MismatchMismatch,poss,That mother was loving that Emily hadn't left,his,8.029743194580078
OneEmbedding,proposes,helps,413,413_MM_him,mm,MatchMatch,obj,Gerald proposes that Thomas helps,him,3.4256532192230225
OneEmbedding,proposes,helps,413,413_MF_him,mf,MatchMismatch,obj,Gerald proposes that Dana helps,him,3.2458336353302
OneEmbedding,proposes,helps,413,413_FM_him,fm,MismatchMatch,obj,Beth proposes that Thomas helps,him,3.8798282146453857
OneEmbedding,proposes,helps,413,413_FF_him,ff,MismatchMismatch,obj,Beth proposes that Dana helps,him,4.488519668579102
OneEmbedding,proposes,helps,413,413_MM_his,mm,MatchMatch,poss,Gerald proposes that Thomas helps,his,5.979032039642334
OneEmbedding,proposes,helps,413,413_MF_his,mf,MatchMismatch,poss,Gerald proposes that Dana helps,his,6.850777626037598
OneEmbedding,proposes,helps,413,413_FM_his,fm,MismatchMatch,poss,Beth proposes that Thomas helps,his,6.6722869873046875
OneEmbedding,proposes,helps,413,413_FF_his,ff,MismatchMismatch,poss,Beth proposes that Dana helps,his,9.226149559020996
OneEmbedding,wasn't imagining,listens to,414,414_MM_him,mm,MatchMatch,obj,Carlos wasn't imagining that Daniel listens to,him,4.7739152908325195
OneEmbedding,wasn't imagining,listens to,414,414_MF_him,mf,MatchMismatch,obj,Carlos wasn't imagining that Holly listens to,him,3.3856139183044434
OneEmbedding,wasn't imagining,listens to,414,414_FM_him,fm,MismatchMatch,obj,Denise wasn't imagining that Daniel listens to,him,5.445464134216309
OneEmbedding,wasn't imagining,listens to,414,414_FF_him,ff,MismatchMismatch,obj,Denise wasn't imagining that Holly listens to,him,4.844111442565918
OneEmbedding,wasn't imagining,listens to,414,414_MM_his,mm,MatchMatch,poss,Carlos wasn't imagining that Daniel listens to,his,4.4040398597717285
OneEmbedding,wasn't imagining,listens to,414,414_MF_his,mf,MatchMismatch,poss,Carlos wasn't imagining that Holly listens to,his,5.81217098236084
OneEmbedding,wasn't imagining,listens to,414,414_FM_his,fm,MismatchMatch,poss,Denise wasn't imagining that Daniel listens to,his,4.483175754547119
OneEmbedding,wasn't imagining,listens to,414,414_FF_his,ff,MismatchMismatch,poss,Denise wasn't imagining that Holly listens to,his,7.260673999786377
OneEmbedding,is complaining,remembered,415,415_MM_him,mm,MatchMatch,obj,Michael is complaining that Derek remembered,him,3.2957324981689453
OneEmbedding,is complaining,remembered,415,415_MF_him,mf,MatchMismatch,obj,Michael is complaining that Dawn remembered,him,3.611832618713379
OneEmbedding,is complaining,remembered,415,415_FM_him,fm,MismatchMatch,obj,The waitress is complaining that Derek remembered,him,6.775304794311523
OneEmbedding,is complaining,remembered,415,415_FF_him,ff,MismatchMismatch,obj,The waitress is complaining that Dawn remembered,him,6.727264881134033
OneEmbedding,is complaining,remembered,415,415_MM_his,mm,MatchMatch,poss,Michael is complaining that Derek remembered,his,3.5075490474700928
OneEmbedding,is complaining,remembered,415,415_MF_his,mf,MatchMismatch,poss,Michael is complaining that Dawn remembered,his,4.20147180557251
OneEmbedding,is complaining,remembered,415,415_FM_his,fm,MismatchMatch,poss,The waitress is complaining that Derek remembered,his,5.004108428955078
OneEmbedding,is complaining,remembered,415,415_FF_his,ff,MismatchMismatch,poss,The waitress is complaining that Dawn remembered,his,7.898937225341797
OneEmbedding,loves,hasn't loved,416,416_MM_him,mm,MatchMatch,obj,Carl loves that that ex-husband hasn't loved,him,1.6489404439926147
OneEmbedding,loves,hasn't loved,416,416_MF_him,mf,MatchMismatch,obj,Carl loves that Angela hasn't loved,him,0.5606130361557007
OneEmbedding,loves,hasn't loved,416,416_FM_him,fm,MismatchMatch,obj,Karen loves that that ex-husband hasn't loved,him,4.515100479125977
OneEmbedding,loves,hasn't loved,416,416_FF_him,ff,MismatchMismatch,obj,Karen loves that Angela hasn't loved,him,1.5128369331359863
OneEmbedding,loves,hasn't loved,416,416_MM_his,mm,MatchMatch,poss,Carl loves that that ex-husband hasn't loved,his,4.509889602661133
OneEmbedding,loves,hasn't loved,416,416_MF_his,mf,MatchMismatch,poss,Carl loves that Angela hasn't loved,his,8.404336929321289
OneEmbedding,loves,hasn't loved,416,416_FM_his,fm,MismatchMatch,poss,Karen loves that that ex-husband hasn't loved,his,5.5033159255981445
OneEmbedding,loves,hasn't loved,416,416_FF_his,ff,MismatchMismatch,poss,Karen loves that Angela hasn't loved,his,9.806220054626465
OneEmbedding,demonstrates,thinks about,417,417_MM_him,mm,MatchMatch,obj,Gary demonstrates that Russell thinks about,him,7.583984851837158
OneEmbedding,demonstrates,thinks about,417,417_MF_him,mf,MatchMismatch,obj,Gary demonstrates that the granddaughter thinks about,him,5.801992893218994
OneEmbedding,demonstrates,thinks about,417,417_FM_him,fm,MismatchMatch,obj,Tanya demonstrates that Russell thinks about,him,7.525083541870117
OneEmbedding,demonstrates,thinks about,417,417_FF_him,ff,MismatchMismatch,obj,Tanya demonstrates that the granddaughter thinks about,him,5.9969377517700195
OneEmbedding,demonstrates,thinks about,417,417_MM_his,mm,MatchMatch,poss,Gary demonstrates that Russell thinks about,his,4.130716800689697
OneEmbedding,demonstrates,thinks about,417,417_MF_his,mf,MatchMismatch,poss,Gary demonstrates that the granddaughter thinks about,his,7.876615524291992
OneEmbedding,demonstrates,thinks about,417,417_FM_his,fm,MismatchMatch,poss,Tanya demonstrates that Russell thinks about,his,4.460798740386963
OneEmbedding,demonstrates,thinks about,417,417_FF_his,ff,MismatchMismatch,poss,Tanya demonstrates that the granddaughter thinks about,his,8.222607612609863
OneEmbedding,can find out,wasn't describing,418,418_MM_him,mm,MatchMatch,obj,Matt can find out that the husband wasn't describing,him,6.755823135375977
OneEmbedding,can find out,wasn't describing,418,418_MF_him,mf,MatchMismatch,obj,Matt can find out that Victoria wasn't describing,him,5.420102119445801
OneEmbedding,can find out,wasn't describing,418,418_FM_him,fm,MismatchMatch,obj,Deanna can find out that the husband wasn't describing,him,7.297962665557861
OneEmbedding,can find out,wasn't describing,418,418_FF_him,ff,MismatchMismatch,obj,Deanna can find out that Victoria wasn't describing,him,6.000868320465088
OneEmbedding,can find out,wasn't describing,418,418_MM_his,mm,MatchMatch,poss,Matt can find out that the husband wasn't describing,his,2.327883720397949
OneEmbedding,can find out,wasn't describing,418,418_MF_his,mf,MatchMismatch,poss,Matt can find out that Victoria wasn't describing,his,5.977094650268555
OneEmbedding,can find out,wasn't describing,418,418_FM_his,fm,MismatchMatch,poss,Deanna can find out that the husband wasn't describing,his,2.656280517578125
OneEmbedding,can find out,wasn't describing,418,418_FF_his,ff,MismatchMismatch,poss,Deanna can find out that Victoria wasn't describing,his,7.3198018074035645
OneEmbedding,agrees,hasn't remembered,419,419_MM_him,mm,MatchMatch,obj,Brett agrees that Paul hasn't remembered,him,6.491626739501953
OneEmbedding,agrees,hasn't remembered,419,419_MF_him,mf,MatchMismatch,obj,Brett agrees that Rachel hasn't remembered,him,5.788004398345947
OneEmbedding,agrees,hasn't remembered,419,419_FM_him,fm,MismatchMatch,obj,Valerie agrees that Paul hasn't remembered,him,7.579240322113037
OneEmbedding,agrees,hasn't remembered,419,419_FF_him,ff,MismatchMismatch,obj,Valerie agrees that Rachel hasn't remembered,him,6.760318756103516
OneEmbedding,agrees,hasn't remembered,419,419_MM_his,mm,MatchMatch,poss,Brett agrees that Paul hasn't remembered,his,3.8236451148986816
OneEmbedding,agrees,hasn't remembered,419,419_MF_his,mf,MatchMismatch,poss,Brett agrees that Rachel hasn't remembered,his,7.322563171386719
OneEmbedding,agrees,hasn't remembered,419,419_FM_his,fm,MismatchMatch,poss,Valerie agrees that Paul hasn't remembered,his,4.028549671173096
OneEmbedding,agrees,hasn't remembered,419,419_FF_his,ff,MismatchMismatch,poss,Valerie agrees that Rachel hasn't remembered,his,8.47380542755127
OneEmbedding,whispers,found,420,420_MM_him,mm,MatchMatch,obj,Omar whispers that Liam found,him,3.49343204498291
OneEmbedding,whispers,found,420,420_MF_him,mf,MatchMismatch,obj,Omar whispers that Carolyn found,him,3.300657033920288
OneEmbedding,whispers,found,420,420_FM_him,fm,MismatchMatch,obj,Emily whispers that Liam found,him,4.774499416351318
OneEmbedding,whispers,found,420,420_FF_him,ff,MismatchMismatch,obj,Emily whispers that Carolyn found,him,3.719658374786377
OneEmbedding,whispers,found,420,420_MM_his,mm,MatchMatch,poss,Omar whispers that Liam found,his,3.600980281829834
OneEmbedding,whispers,found,420,420_MF_his,mf,MatchMismatch,poss,Omar whispers that Carolyn found,his,5.043752193450928
OneEmbedding,whispers,found,420,420_FM_his,fm,MismatchMatch,poss,Emily whispers that Liam found,his,3.9725263118743896
OneEmbedding,whispers,found,420,420_FF_his,ff,MismatchMismatch,poss,Emily whispers that Carolyn found,his,6.1002726554870605
OneEmbedding,had confessed,referenced,421,421_MM_him,mm,MatchMatch,obj,Larry had confessed that Walter referenced,him,3.6594078540802
OneEmbedding,had confessed,referenced,421,421_MF_him,mf,MatchMismatch,obj,Larry had confessed that Danielle referenced,him,3.245185613632202
OneEmbedding,had confessed,referenced,421,421_FM_him,fm,MismatchMatch,obj,Sally had confessed that Walter referenced,him,4.934354305267334
OneEmbedding,had confessed,referenced,421,421_FF_him,ff,MismatchMismatch,obj,Sally had confessed that Danielle referenced,him,4.637961387634277
OneEmbedding,had confessed,referenced,421,421_MM_his,mm,MatchMatch,poss,Larry had confessed that Walter referenced,his,2.914571762084961
OneEmbedding,had confessed,referenced,421,421_MF_his,mf,MatchMismatch,poss,Larry had confessed that Danielle referenced,his,4.231545925140381
OneEmbedding,had confessed,referenced,421,421_FM_his,fm,MismatchMatch,poss,Sally had confessed that Walter referenced,his,3.4439332485198975
OneEmbedding,had confessed,referenced,421,421_FF_his,ff,MismatchMismatch,poss,Sally had confessed that Danielle referenced,his,6.4067792892456055
OneEmbedding,had concluded,won't teach,422,422_MM_him,mm,MatchMatch,obj,Patrick had concluded that Daniel won't teach,him,4.780993938446045
OneEmbedding,had concluded,won't teach,422,422_MF_him,mf,MatchMismatch,obj,Patrick had concluded that Alice won't teach,him,3.290663719177246
OneEmbedding,had concluded,won't teach,422,422_FM_him,fm,MismatchMatch,obj,Alice had concluded that Daniel won't teach,him,4.156822681427002
OneEmbedding,had concluded,won't teach,422,422_FF_him,ff,MismatchMismatch,obj,Alice had concluded that Alice won't teach,him,2.9560768604278564
OneEmbedding,had concluded,won't teach,422,422_MM_his,mm,MatchMatch,poss,Patrick had concluded that Daniel won't teach,his,4.124653339385986
