exp,verbMatrix,verbEmbed,frameNum,uid,gender,cond,pronoun,sent,target,/data/EleutherAI/gpt-j-6B_surp
OneEmbedding,reveals,did talk to,498,498_FM_his,fm,MismatchMatch,poss,Elaine reveals that Gregory did talk to,his,5.155489921569824
OneEmbedding,reveals,did talk to,498,498_FF_his,ff,MismatchMismatch,poss,Elaine reveals that April did talk to,his,9.464250564575195
OneEmbedding,claims,visits,499,499_MM_him,mm,MatchMatch,obj,Robert claims that Charles visits,him,2.3948416709899902
OneEmbedding,claims,visits,499,499_MF_him,mf,MatchMismatch,obj,Robert claims that Debra visits,him,1.609078049659729
OneEmbedding,claims,visits,499,499_FM_him,fm,MismatchMatch,obj,Holly claims that Charles visits,him,4.765650272369385
OneEmbedding,claims,visits,499,499_FF_him,ff,MismatchMismatch,obj,Holly claims that Debra visits,him,3.192154884338379
OneEmbedding,claims,visits,499,499_MM_his,mm,MatchMatch,poss,Robert claims that Charles visits,his,3.27398419380188
OneEmbedding,claims,visits,499,499_MF_his,mf,MatchMismatch,poss,Robert claims that Debra visits,his,3.615325689315796
OneEmbedding,claims,visits,499,499_FM_his,fm,MismatchMatch,poss,Holly claims that Charles visits,his,3.649815797805786
OneEmbedding,claims,visits,499,499_FF_his,ff,MismatchMismatch,poss,Holly claims that Debra visits,his,5.29984188079834
OneEmbedding,has hated,shouldn't hire,500,500_MM_him,mm,MatchMatch,obj,Rodney has hated that Marcus shouldn't hire,him,2.0462372303009033
OneEmbedding,has hated,shouldn't hire,500,500_MF_him,mf,MatchMismatch,obj,Rodney has hated that Dana shouldn't hire,him,2.145000696182251
OneEmbedding,has hated,shouldn't hire,500,500_FM_him,fm,MismatchMatch,obj,This wife has hated that Marcus shouldn't hire,him,5.575009346008301
OneEmbedding,has hated,shouldn't hire,500,500_FF_him,ff,MismatchMismatch,obj,This wife has hated that Dana shouldn't hire,him,5.165624618530273
OneEmbedding,has hated,shouldn't hire,500,500_MM_his,mm,MatchMatch,poss,Rodney has hated that Marcus shouldn't hire,his,4.852729797363281
OneEmbedding,has hated,shouldn't hire,500,500_MF_his,mf,MatchMismatch,poss,Rodney has hated that Dana shouldn't hire,his,7.070451736450195
OneEmbedding,has hated,shouldn't hire,500,500_FM_his,fm,MismatchMatch,poss,This wife has hated that Marcus shouldn't hire,his,5.405943870544434
OneEmbedding,has hated,shouldn't hire,500,500_FF_his,ff,MismatchMismatch,poss,This wife has hated that Dana shouldn't hire,his,7.126788139343262
OneEmbedding,wasn't thinking,hadn't complained about,501,501_MM_him,mm,MatchMatch,obj,Brad wasn't thinking that Richard hadn't complained about,him,5.213598728179932
OneEmbedding,wasn't thinking,hadn't complained about,501,501_MF_him,mf,MatchMismatch,obj,Brad wasn't thinking that the sister hadn't complained about,him,4.130982398986816
OneEmbedding,wasn't thinking,hadn't complained about,501,501_FM_him,fm,MismatchMatch,obj,Denise wasn't thinking that Richard hadn't complained about,him,8.176353454589844
OneEmbedding,wasn't thinking,hadn't complained about,501,501_FF_him,ff,MismatchMismatch,obj,Denise wasn't thinking that the sister hadn't complained about,him,5.190810680389404
OneEmbedding,wasn't thinking,hadn't complained about,501,501_MM_his,mm,MatchMatch,poss,Brad wasn't thinking that Richard hadn't complained about,his,3.162266969680786
OneEmbedding,wasn't thinking,hadn't complained about,501,501_MF_his,mf,MatchMismatch,poss,Brad wasn't thinking that the sister hadn't complained about,his,4.277505874633789
OneEmbedding,wasn't thinking,hadn't complained about,501,501_FM_his,fm,MismatchMatch,poss,Denise wasn't thinking that Richard hadn't complained about,his,3.634117841720581
OneEmbedding,wasn't thinking,hadn't complained about,501,501_FF_his,ff,MismatchMismatch,poss,Denise wasn't thinking that the sister hadn't complained about,his,5.912158012390137
OneEmbedding,is believing,hasn't listened to,502,502_MM_him,mm,MatchMatch,obj,That grandfather is believing that Jeffrey hasn't listened to,him,1.5766942501068115
OneEmbedding,is believing,hasn't listened to,502,502_MF_him,mf,MatchMismatch,obj,That grandfather is believing that Wendy hasn't listened to,him,1.883705496788025
OneEmbedding,is believing,hasn't listened to,502,502_FM_him,fm,MismatchMatch,obj,Tamara is believing that Jeffrey hasn't listened to,him,5.784616947174072
OneEmbedding,is believing,hasn't listened to,502,502_FF_him,ff,MismatchMismatch,obj,Tamara is believing that Wendy hasn't listened to,him,4.663360595703125
OneEmbedding,is believing,hasn't listened to,502,502_MM_his,mm,MatchMatch,poss,That grandfather is believing that Jeffrey hasn't listened to,his,3.4815025329589844
OneEmbedding,is believing,hasn't listened to,502,502_MF_his,mf,MatchMismatch,poss,That grandfather is believing that Wendy hasn't listened to,his,3.2925872802734375
OneEmbedding,is believing,hasn't listened to,502,502_FM_his,fm,MismatchMatch,poss,Tamara is believing that Jeffrey hasn't listened to,his,4.860390663146973
OneEmbedding,is believing,hasn't listened to,502,502_FF_his,ff,MismatchMismatch,poss,Tamara is believing that Wendy hasn't listened to,his,5.193100452423096
OneEmbedding,had hated,stunned,503,503_MM_him,mm,MatchMatch,obj,Marcus had hated that Bill stunned,him,1.6360255479812622
OneEmbedding,had hated,stunned,503,503_MF_him,mf,MatchMismatch,obj,Marcus had hated that Connie stunned,him,1.2089085578918457
OneEmbedding,had hated,stunned,503,503_FM_him,fm,MismatchMatch,obj,Brenda had hated that Bill stunned,him,5.990921497344971
OneEmbedding,had hated,stunned,503,503_FF_him,ff,MismatchMismatch,obj,Brenda had hated that Connie stunned,him,3.701751708984375
OneEmbedding,had hated,stunned,503,503_MM_his,mm,MatchMatch,poss,Marcus had hated that Bill stunned,his,4.341078758239746
OneEmbedding,had hated,stunned,503,503_MF_his,mf,MatchMismatch,poss,Marcus had hated that Connie stunned,his,5.435554027557373
OneEmbedding,had hated,stunned,503,503_FM_his,fm,MismatchMatch,poss,Brenda had hated that Bill stunned,his,5.044152736663818
OneEmbedding,had hated,stunned,503,503_FF_his,ff,MismatchMismatch,poss,Brenda had hated that Connie stunned,his,7.804415702819824
OneEmbedding,isn't discovering,hasn't returned to,504,504_MM_him,mm,MatchMatch,obj,Daniel isn't discovering that the brother hasn't returned to,him,6.812654495239258
OneEmbedding,isn't discovering,hasn't returned to,504,504_MF_him,mf,MatchMismatch,obj,Daniel isn't discovering that Kendra hasn't returned to,him,5.174080848693848
OneEmbedding,isn't discovering,hasn't returned to,504,504_FM_him,fm,MismatchMatch,obj,Dana isn't discovering that the brother hasn't returned to,him,8.252348899841309
OneEmbedding,isn't discovering,hasn't returned to,504,504_FF_him,ff,MismatchMismatch,obj,Dana isn't discovering that Kendra hasn't returned to,him,6.745789527893066
OneEmbedding,isn't discovering,hasn't returned to,504,504_MM_his,mm,MatchMatch,poss,Daniel isn't discovering that the brother hasn't returned to,his,2.991766929626465
OneEmbedding,isn't discovering,hasn't returned to,504,504_MF_his,mf,MatchMismatch,poss,Daniel isn't discovering that Kendra hasn't returned to,his,5.1289963722229
OneEmbedding,isn't discovering,hasn't returned to,504,504_FM_his,fm,MismatchMatch,poss,Dana isn't discovering that the brother hasn't returned to,his,2.9324114322662354
OneEmbedding,isn't discovering,hasn't returned to,504,504_FF_his,ff,MismatchMismatch,poss,Dana isn't discovering that Kendra hasn't returned to,his,6.790874004364014
OneEmbedding,insisted,heals,505,505_MM_him,mm,MatchMatch,obj,Omar insisted that that man heals,him,6.046839237213135
OneEmbedding,insisted,heals,505,505_MF_him,mf,MatchMismatch,obj,Omar insisted that Claire heals,him,3.1207962036132812
OneEmbedding,insisted,heals,505,505_FM_him,fm,MismatchMatch,obj,Maria insisted that that man heals,him,6.6507439613342285
OneEmbedding,insisted,heals,505,505_FF_him,ff,MismatchMismatch,obj,Maria insisted that Claire heals,him,4.209122657775879
OneEmbedding,insisted,heals,505,505_MM_his,mm,MatchMatch,poss,Omar insisted that that man heals,his,5.1789679527282715
OneEmbedding,insisted,heals,505,505_MF_his,mf,MatchMismatch,poss,Omar insisted that Claire heals,his,5.127043724060059
OneEmbedding,insisted,heals,505,505_FM_his,fm,MismatchMatch,poss,Maria insisted that that man heals,his,5.309488296508789
OneEmbedding,insisted,heals,505,505_FF_his,ff,MismatchMismatch,poss,Maria insisted that Claire heals,his,7.173409938812256
OneEmbedding,dislikes,did hire,506,506_MM_him,mm,MatchMatch,obj,This guy dislikes that the boyfriend did hire,him,4.031372547149658
OneEmbedding,dislikes,did hire,506,506_MF_him,mf,MatchMismatch,obj,This guy dislikes that Karen did hire,him,2.8555774688720703
OneEmbedding,dislikes,did hire,506,506_FM_him,fm,MismatchMatch,obj,That mother dislikes that the boyfriend did hire,him,6.070618152618408
OneEmbedding,dislikes,did hire,506,506_FF_him,ff,MismatchMismatch,obj,That mother dislikes that Karen did hire,him,5.0117621421813965
OneEmbedding,dislikes,did hire,506,506_MM_his,mm,MatchMatch,poss,This guy dislikes that the boyfriend did hire,his,6.150330543518066
OneEmbedding,dislikes,did hire,506,506_MF_his,mf,MatchMismatch,poss,This guy dislikes that Karen did hire,his,7.082222938537598
OneEmbedding,dislikes,did hire,506,506_FM_his,fm,MismatchMatch,poss,That mother dislikes that the boyfriend did hire,his,6.758152484893799
OneEmbedding,dislikes,did hire,506,506_FF_his,ff,MismatchMismatch,poss,That mother dislikes that Karen did hire,his,9.339847564697266
OneEmbedding,concealed,had shocked,507,507_MM_him,mm,MatchMatch,obj,Gerald concealed that Omar had shocked,him,1.299341082572937
OneEmbedding,concealed,had shocked,507,507_MF_him,mf,MatchMismatch,obj,Gerald concealed that Dana had shocked,him,1.3062705993652344
OneEmbedding,concealed,had shocked,507,507_FM_him,fm,MismatchMatch,obj,Stephanie concealed that Omar had shocked,him,4.760529518127441
OneEmbedding,concealed,had shocked,507,507_FF_him,ff,MismatchMismatch,obj,Stephanie concealed that Dana had shocked,him,4.914008140563965
OneEmbedding,concealed,had shocked,507,507_MM_his,mm,MatchMatch,poss,Gerald concealed that Omar had shocked,his,3.9705810546875
OneEmbedding,concealed,had shocked,507,507_MF_his,mf,MatchMismatch,poss,Gerald concealed that Dana had shocked,his,5.5554585456848145
OneEmbedding,concealed,had shocked,507,507_FM_his,fm,MismatchMatch,poss,Stephanie concealed that Omar had shocked,his,7.544480323791504
OneEmbedding,concealed,had shocked,507,507_FF_his,ff,MismatchMismatch,poss,Stephanie concealed that Dana had shocked,his,9.332261085510254
OneEmbedding,didn't learn,visits,508,508_MM_him,mm,MatchMatch,obj,Timothy didn't learn that this grandson visits,him,3.4484972953796387
OneEmbedding,didn't learn,visits,508,508_MF_him,mf,MatchMismatch,obj,Timothy didn't learn that Jacqueline visits,him,3.886772871017456
OneEmbedding,didn't learn,visits,508,508_FM_him,fm,MismatchMatch,obj,Melissa didn't learn that this grandson visits,him,5.716998100280762
OneEmbedding,didn't learn,visits,508,508_FF_him,ff,MismatchMismatch,obj,Melissa didn't learn that Jacqueline visits,him,5.690985679626465
OneEmbedding,didn't learn,visits,508,508_MM_his,mm,MatchMatch,poss,Timothy didn't learn that this grandson visits,his,3.065281391143799
OneEmbedding,didn't learn,visits,508,508_MF_his,mf,MatchMismatch,poss,Timothy didn't learn that Jacqueline visits,his,4.574306964874268
OneEmbedding,didn't learn,visits,508,508_FM_his,fm,MismatchMatch,poss,Melissa didn't learn that this grandson visits,his,3.0232160091400146
OneEmbedding,didn't learn,visits,508,508_FF_his,ff,MismatchMismatch,poss,Melissa didn't learn that Jacqueline visits,his,7.156222820281982
OneEmbedding,loved,hasn't kissed,509,509_MM_him,mm,MatchMatch,obj,David loved that Joseph hasn't kissed,him,2.650491237640381
OneEmbedding,loved,hasn't kissed,509,509_MF_him,mf,MatchMismatch,obj,David loved that Renee hasn't kissed,him,1.0202112197875977
OneEmbedding,loved,hasn't kissed,509,509_FM_him,fm,MismatchMatch,obj,Ella loved that Joseph hasn't kissed,him,5.303102970123291
OneEmbedding,loved,hasn't kissed,509,509_FF_him,ff,MismatchMismatch,obj,Ella loved that Renee hasn't kissed,him,2.208319902420044
OneEmbedding,loved,hasn't kissed,509,509_MM_his,mm,MatchMatch,poss,David loved that Joseph hasn't kissed,his,4.115728378295898
OneEmbedding,loved,hasn't kissed,509,509_MF_his,mf,MatchMismatch,poss,David loved that Renee hasn't kissed,his,6.193625450134277
OneEmbedding,loved,hasn't kissed,509,509_FM_his,fm,MismatchMatch,poss,Ella loved that Joseph hasn't kissed,his,6.5203776359558105
OneEmbedding,loved,hasn't kissed,509,509_FF_his,ff,MismatchMismatch,poss,Ella loved that Renee hasn't kissed,his,7.460631370544434
OneEmbedding,didn't dislike,questions,510,510_MM_him,mm,MatchMatch,obj,Vincent didn't dislike that Craig questions,him,2.4190030097961426
OneEmbedding,didn't dislike,questions,510,510_MF_him,mf,MatchMismatch,obj,Vincent didn't dislike that this woman questions,him,1.3485907316207886
OneEmbedding,didn't dislike,questions,510,510_FM_him,fm,MismatchMatch,obj,Denise didn't dislike that Craig questions,him,5.366268157958984
OneEmbedding,didn't dislike,questions,510,510_FF_him,ff,MismatchMismatch,obj,Denise didn't dislike that this woman questions,him,3.6210341453552246
OneEmbedding,didn't dislike,questions,510,510_MM_his,mm,MatchMatch,poss,Vincent didn't dislike that Craig questions,his,3.331958532333374
OneEmbedding,didn't dislike,questions,510,510_MF_his,mf,MatchMismatch,poss,Vincent didn't dislike that this woman questions,his,2.633491039276123
OneEmbedding,didn't dislike,questions,510,510_FM_his,fm,MismatchMatch,poss,Denise didn't dislike that Craig questions,his,5.208473205566406
OneEmbedding,didn't dislike,questions,510,510_FF_his,ff,MismatchMismatch,poss,Denise didn't dislike that this woman questions,his,5.041186809539795
OneEmbedding,dislikes,had astounded,511,511_MM_him,mm,MatchMatch,obj,Stephen dislikes that Liam had astounded,him,1.8000491857528687
OneEmbedding,dislikes,had astounded,511,511_MF_him,mf,MatchMismatch,obj,Stephen dislikes that that actress had astounded,him,1.5026490688323975
OneEmbedding,dislikes,had astounded,511,511_FM_him,fm,MismatchMatch,obj,Eva dislikes that Liam had astounded,him,3.081326484680176
OneEmbedding,dislikes,had astounded,511,511_FF_him,ff,MismatchMismatch,obj,Eva dislikes that that actress had astounded,him,2.0071611404418945
OneEmbedding,dislikes,had astounded,511,511_MM_his,mm,MatchMatch,poss,Stephen dislikes that Liam had astounded,his,4.200783729553223
OneEmbedding,dislikes,had astounded,511,511_MF_his,mf,MatchMismatch,poss,Stephen dislikes that that actress had astounded,his,5.751836776733398
OneEmbedding,dislikes,had astounded,511,511_FM_his,fm,MismatchMatch,poss,Eva dislikes that Liam had astounded,his,4.850882053375244
OneEmbedding,dislikes,had astounded,511,511_FF_his,ff,MismatchMismatch,poss,Eva dislikes that that actress had astounded,his,5.715338230133057
OneEmbedding,hadn't learned,was talking to,512,512_MM_him,mm,MatchMatch,obj,Theodore hadn't learned that Dan was talking to,him,2.8283746242523193
OneEmbedding,hadn't learned,was talking to,512,512_MF_him,mf,MatchMismatch,obj,Theodore hadn't learned that Leslie was talking to,him,2.9634029865264893
OneEmbedding,hadn't learned,was talking to,512,512_FM_him,fm,MismatchMatch,obj,This daughter hadn't learned that Dan was talking to,him,5.210634708404541
OneEmbedding,hadn't learned,was talking to,512,512_FF_him,ff,MismatchMismatch,obj,This daughter hadn't learned that Leslie was talking to,him,3.9496517181396484
OneEmbedding,hadn't learned,was talking to,512,512_MM_his,mm,MatchMatch,poss,Theodore hadn't learned that Dan was talking to,his,3.944208860397339
OneEmbedding,hadn't learned,was talking to,512,512_MF_his,mf,MatchMismatch,poss,Theodore hadn't learned that Leslie was talking to,his,4.620248317718506
OneEmbedding,hadn't learned,was talking to,512,512_FM_his,fm,MismatchMatch,poss,This daughter hadn't learned that Dan was talking to,his,4.635810852050781
OneEmbedding,hadn't learned,was talking to,512,512_FF_his,ff,MismatchMismatch,poss,This daughter hadn't learned that Leslie was talking to,his,7.015378475189209
OneEmbedding,denies,won't examine,513,513_MM_him,mm,MatchMatch,obj,Walter denies that Randolf won't examine,him,3.5027031898498535
