exp,verb,frameNum,uid,gender,cond,pronoun,sent,target,/data/gpt2-medium_surp
About,was worrying,531,531_M_his,m,Match,poss,The play about Carlos was worrying,his,8.771505355834961
About,was worrying,531,531_F_his,f,Mismatch,poss,The play about Leslie was worrying,his,9.629717826843262
About,aided,532,532_M_him,m,Match,obj,The movie about Douglas aided,him,4.006071090698242
About,aided,532,532_F_him,f,Mismatch,obj,The movie about Leslie aided,him,4.627338409423828
About,aided,532,532_M_his,m,Match,poss,The movie about Douglas aided,his,5.606309413909912
About,aided,532,532_F_his,f,Mismatch,poss,The movie about Leslie aided,his,6.097921848297119
About,does shock,533,533_M_him,m,Match,obj,The newspaper article about Guy does shock,him,4.266458511352539
About,does shock,533,533_F_him,f,Mismatch,obj,The newspaper article about Jill does shock,him,5.8825578689575195
About,does shock,533,533_M_his,m,Match,poss,The newspaper article about Guy does shock,his,7.190813064575195
About,does shock,533,533_F_his,f,Mismatch,poss,The newspaper article about Jill does shock,his,8.87924861907959
About,was disturbing,534,534_M_him,m,Match,obj,The story about the grandfather was disturbing,him,12.387768745422363
About,was disturbing,534,534_F_him,f,Mismatch,obj,The story about Carol was disturbing,him,13.05847454071045
About,was disturbing,534,534_M_his,m,Match,poss,The story about the grandfather was disturbing,his,13.295418739318848
About,was disturbing,534,534_F_his,f,Mismatch,poss,The story about Carol was disturbing,his,13.961138725280762
About,shocked,535,535_M_him,m,Match,obj,The essay about the man shocked,him,4.352165222167969
About,shocked,535,535_F_him,f,Mismatch,obj,The essay about Denise shocked,him,5.099899768829346
About,shocked,535,535_M_his,m,Match,poss,The essay about the man shocked,his,6.065057754516602
About,shocked,535,535_F_his,f,Mismatch,poss,The essay about Denise shocked,his,8.237424850463867
About,was astounding,536,536_M_him,m,Match,obj,The report about Alexander was astounding,him,15.0326509475708
About,was astounding,536,536_F_him,f,Mismatch,obj,The report about that ex-girlfriend was astounding,him,14.382706642150879
About,was astounding,536,536_M_his,m,Match,poss,The report about Alexander was astounding,his,14.815673828125
About,was astounding,536,536_F_his,f,Mismatch,poss,The report about that ex-girlfriend was astounding,his,14.78691291809082
About,wasn't aggravating,537,537_M_him,m,Match,obj,The documentary about this boy wasn't aggravating,him,3.95548939704895
About,wasn't aggravating,537,537_F_him,f,Mismatch,obj,The documentary about Dana wasn't aggravating,him,5.364307403564453
About,wasn't aggravating,537,537_M_his,m,Match,poss,The documentary about this boy wasn't aggravating,his,6.510287761688232
About,wasn't aggravating,537,537_F_his,f,Mismatch,poss,The documentary about Dana wasn't aggravating,his,7.5357136726379395
About,scared,538,538_M_him,m,Match,obj,The commentary about Christopher scared,him,4.517374515533447
About,scared,538,538_F_him,f,Mismatch,obj,The commentary about this wife scared,him,4.859222412109375
About,scared,538,538_M_his,m,Match,poss,The commentary about Christopher scared,his,6.7642645835876465
About,scared,538,538_F_his,f,Mismatch,poss,The commentary about this wife scared,his,8.762077331542969
About,could shock,539,539_M_him,m,Match,obj,The show about that husband could shock,him,9.103821754455566
About,could shock,539,539_F_him,f,Mismatch,obj,The show about Lori could shock,him,10.207319259643555
About,could shock,539,539_M_his,m,Match,poss,The show about that husband could shock,his,8.822121620178223
About,could shock,539,539_F_his,f,Mismatch,poss,The show about Lori could shock,his,9.331578254699707
About,is aggravating,540,540_M_him,m,Match,obj,The book about Brad is aggravating,him,7.099720478057861
About,is aggravating,540,540_F_him,f,Mismatch,obj,The book about Diana is aggravating,him,8.425621032714844
About,is aggravating,540,540_M_his,m,Match,poss,The book about Brad is aggravating,his,8.792040824890137
About,is aggravating,540,540_F_his,f,Mismatch,poss,The book about Diana is aggravating,his,10.047200202941895
About,was confusing,541,541_M_him,m,Match,obj,The pamphlet about Martin was confusing,him,7.573983669281006
About,was confusing,541,541_F_him,f,Mismatch,obj,The pamphlet about Christina was confusing,him,8.123621940612793
About,was confusing,541,541_M_his,m,Match,poss,The pamphlet about Martin was confusing,his,8.6356201171875
About,was confusing,541,541_F_his,f,Mismatch,poss,The pamphlet about Christina was confusing,his,9.549784660339355
About,upsets,542,542_M_him,m,Match,obj,The brochure about Frank upsets,him,3.972456693649292
About,upsets,542,542_F_him,f,Mismatch,obj,The brochure about Suzanne upsets,him,4.540058612823486
About,upsets,542,542_M_his,m,Match,poss,The brochure about Frank upsets,his,6.233304500579834
About,upsets,542,542_F_his,f,Mismatch,poss,The brochure about Suzanne upsets,his,6.861489295959473
About,does aid,543,543_M_him,m,Match,obj,The play about this father does aid,him,3.6558778285980225
About,does aid,543,543_F_him,f,Mismatch,obj,The play about Cheryl does aid,him,6.270959377288818
About,does aid,543,543_M_his,m,Match,poss,The play about this father does aid,his,3.798213481903076
About,does aid,543,543_F_his,f,Mismatch,poss,The play about Cheryl does aid,his,6.5895867347717285
About,aids,544,544_M_him,m,Match,obj,The movie about the boyfriend aids,him,5.742857933044434
About,aids,544,544_F_him,f,Mismatch,obj,The movie about that wife aids,him,3.8389158248901367
About,aids,544,544_M_his,m,Match,poss,The movie about the boyfriend aids,his,4.533200740814209
About,aids,544,544_F_his,f,Mismatch,poss,The movie about that wife aids,his,7.316299915313721
About,hasn't alarmed,545,545_M_him,m,Match,obj,The newspaper article about Vincent hasn't alarmed,him,3.083564281463623
About,hasn't alarmed,545,545_F_him,f,Mismatch,obj,The newspaper article about Samantha hasn't alarmed,him,4.558807849884033
About,hasn't alarmed,545,545_M_his,m,Match,poss,The newspaper article about Vincent hasn't alarmed,his,6.729552268981934
About,hasn't alarmed,545,545_F_his,f,Mismatch,poss,The newspaper article about Samantha hasn't alarmed,his,8.226886749267578
About,hasn't worried,546,546_M_him,m,Match,obj,The story about the husband hasn't worried,him,4.0656304359436035
About,hasn't worried,546,546_F_him,f,Mismatch,obj,The story about Angela hasn't worried,him,5.69516134262085
About,hasn't worried,546,546_M_his,m,Match,poss,The story about the husband hasn't worried,his,9.140464782714844
About,hasn't worried,546,546_F_his,f,Mismatch,poss,The story about Angela hasn't worried,his,11.20259952545166
About,wasn't confusing,547,547_M_him,m,Match,obj,The essay about Omar wasn't confusing,him,6.240322113037109
About,wasn't confusing,547,547_F_him,f,Mismatch,obj,The essay about Jodi wasn't confusing,him,7.50372314453125
About,wasn't confusing,547,547_M_his,m,Match,poss,The essay about Omar wasn't confusing,his,8.55980396270752
About,wasn't confusing,547,547_F_his,f,Mismatch,poss,The essay about Jodi wasn't confusing,his,10.194533348083496
About,shouldn't underwhelm,548,548_M_him,m,Match,obj,The report about Guy shouldn't underwhelm,him,7.383065223693848
About,shouldn't underwhelm,548,548_F_him,f,Mismatch,obj,The report about Colleen shouldn't underwhelm,him,7.976376533508301
About,shouldn't underwhelm,548,548_M_his,m,Match,poss,The report about Guy shouldn't underwhelm,his,8.122188568115234
About,shouldn't underwhelm,548,548_F_his,f,Mismatch,poss,The report about Colleen shouldn't underwhelm,his,9.481414794921875
About,hasn't disturbed,549,549_M_him,m,Match,obj,The documentary about the father hasn't disturbed,him,3.1222617626190186
About,hasn't disturbed,549,549_F_him,f,Mismatch,obj,The documentary about the girlfriend hasn't disturbed,him,4.078713417053223
About,hasn't disturbed,549,549_M_his,m,Match,poss,The documentary about the father hasn't disturbed,his,5.811574935913086
About,hasn't disturbed,549,549_F_his,f,Mismatch,poss,The documentary about the girlfriend hasn't disturbed,his,6.922145366668701
About,distracts,550,550_M_him,m,Match,obj,The commentary about the ex-husband distracts,him,8.39892292022705
About,distracts,550,550_F_him,f,Mismatch,obj,The commentary about Tanya distracts,him,8.369122505187988
About,distracts,550,550_M_his,m,Match,poss,The commentary about the ex-husband distracts,his,9.170165061950684
About,distracts,550,550_F_his,f,Mismatch,poss,The commentary about Tanya distracts,his,9.998736381530762
About,could aggravate,551,551_M_him,m,Match,obj,The show about Kenneth could aggravate,him,4.54335880279541
About,could aggravate,551,551_F_him,f,Mismatch,obj,The show about this grandmother could aggravate,him,6.231739521026611
About,could aggravate,551,551_M_his,m,Match,poss,The show about Kenneth could aggravate,his,4.737432479858398
About,could aggravate,551,551_F_his,f,Mismatch,poss,The show about this grandmother could aggravate,his,7.534482002258301
About,had scared,552,552_M_him,m,Match,obj,The book about Gregory had scared,him,3.229018211364746
About,had scared,552,552_F_him,f,Mismatch,obj,The book about Lori had scared,him,4.2590532302856445
About,had scared,552,552_M_his,m,Match,poss,The book about Gregory had scared,his,7.698629856109619
About,had scared,552,552_F_his,f,Mismatch,poss,The book about Lori had scared,his,8.698995590209961
About,would impress,553,553_M_him,m,Match,obj,The pamphlet about Jeffrey would impress,him,3.7307910919189453
About,would impress,553,553_F_him,f,Mismatch,obj,The pamphlet about Cheryl would impress,him,4.423917293548584
About,would impress,553,553_M_his,m,Match,poss,The pamphlet about Jeffrey would impress,his,5.744523048400879
About,would impress,553,553_F_his,f,Mismatch,poss,The pamphlet about Cheryl would impress,his,6.762793064117432
About,had bored,554,554_M_him,m,Match,obj,The brochure about Richard had bored,him,3.0640761852264404
About,had bored,554,554_F_him,f,Mismatch,obj,The brochure about Marie had bored,him,4.23140287399292
About,had bored,554,554_M_his,m,Match,poss,The brochure about Richard had bored,his,7.232649803161621
About,had bored,554,554_F_his,f,Mismatch,poss,The brochure about Marie had bored,his,8.58066463470459
About,alarmed,555,555_M_him,m,Match,obj,The play about William alarmed,him,3.2221591472625732
About,alarmed,555,555_F_him,f,Mismatch,obj,The play about Sarah alarmed,him,4.093299388885498
About,alarmed,555,555_M_his,m,Match,poss,The play about William alarmed,his,4.356132507324219
About,alarmed,555,555_F_his,f,Mismatch,poss,The play about Sarah alarmed,his,6.5772247314453125
About,had astounded,556,556_M_him,m,Match,obj,The movie about Charles had astounded,him,5.186092853546143
About,had astounded,556,556_F_him,f,Mismatch,obj,The movie about Renee had astounded,him,6.102272987365723
About,had astounded,556,556_M_his,m,Match,poss,The movie about Charles had astounded,his,7.582270622253418
About,had astounded,556,556_F_his,f,Mismatch,poss,The movie about Renee had astounded,his,9.07826042175293
About,bored,557,557_M_him,m,Match,obj,The newspaper article about Charles bored,him,3.6831395626068115
About,bored,557,557_F_him,f,Mismatch,obj,The newspaper article about Colleen bored,him,4.9411163330078125
About,bored,557,557_M_his,m,Match,poss,The newspaper article about Charles bored,his,6.321974754333496
About,bored,557,557_F_his,f,Mismatch,poss,The newspaper article about Colleen bored,his,8.462815284729004
About,confuses,558,558_M_him,m,Match,obj,The story about Alan confuses,him,4.394768714904785
About,confuses,558,558_F_him,f,Mismatch,obj,The story about Kristen confuses,him,7.550347805023193
About,confuses,558,558_M_his,m,Match,poss,The story about Alan confuses,his,6.701130390167236
About,confuses,558,558_F_his,f,Mismatch,poss,The story about Kristen confuses,his,10.480294227600098
About,isn't boring,559,559_M_him,m,Match,obj,The essay about Stephen isn't boring,him,13.379995346069336
About,isn't boring,559,559_F_him,f,Mismatch,obj,The essay about Cindy isn't boring,him,13.387687683105469
About,isn't boring,559,559_M_his,m,Match,poss,The essay about Stephen isn't boring,his,13.967521667480469
About,isn't boring,559,559_F_his,f,Mismatch,poss,The essay about Cindy isn't boring,his,14.520978927612305
About,didn't annoy,560,560_M_him,m,Match,obj,The report about Chad didn't annoy,him,3.709935426712036
About,didn't annoy,560,560_F_him,f,Mismatch,obj,The report about Renee didn't annoy,him,3.958953857421875
About,didn't annoy,560,560_M_his,m,Match,poss,The report about Chad didn't annoy,his,8.218148231506348
About,didn't annoy,560,560_F_his,f,Mismatch,poss,The report about Renee didn't annoy,his,8.957683563232422
About,can alarm,561,561_M_him,m,Match,obj,The documentary about that ex-husband can alarm,him,9.251909255981445
About,can alarm,561,561_F_him,f,Mismatch,obj,The documentary about Carla can alarm,him,9.426064491271973
About,can alarm,561,561_M_his,m,Match,poss,The documentary about that ex-husband can alarm,his,8.102128982543945
About,can alarm,561,561_F_his,f,Mismatch,poss,The documentary about Carla can alarm,his,8.489004135131836
About,hadn't hurt,562,562_M_him,m,Match,obj,The commentary about Brett hadn't hurt,him,2.931582450866699
About,hadn't hurt,562,562_F_him,f,Mismatch,obj,The commentary about Grace hadn't hurt,him,3.757951259613037
About,hadn't hurt,562,562_M_his,m,Match,poss,The commentary about Brett hadn't hurt,his,2.746579170227051
About,hadn't hurt,562,562_F_his,f,Mismatch,poss,The commentary about Grace hadn't hurt,his,4.08550500869751
About,was worrying,563,563_M_him,m,Match,obj,The show about this nephew was worrying,him,6.460877895355225
About,was worrying,563,563_F_him,f,Mismatch,obj,The show about Martha was worrying,him,8.472536087036133
About,was worrying,563,563_M_his,m,Match,poss,The show about this nephew was worrying,his,9.69268798828125
About,was worrying,563,563_F_his,f,Mismatch,poss,The show about Martha was worrying,his,10.817146301269531
About,embarrasses,564,564_M_him,m,Match,obj,The book about that father embarrasses,him,3.1708807945251465
About,embarrasses,564,564_F_him,f,Mismatch,obj,The book about Anne embarrasses,him,3.782024621963501
About,embarrasses,564,564_M_his,m,Match,poss,The book about that father embarrasses,his,6.077624797821045
About,embarrasses,564,564_F_his,f,Mismatch,poss,The book about Anne embarrasses,his,7.051280498504639
About,was disturbing,565,565_M_him,m,Match,obj,The pamphlet about Rodney was disturbing,him,12.005029678344727
About,was disturbing,565,565_F_him,f,Mismatch,obj,The pamphlet about Stephanie was disturbing,him,12.275775909423828
About,was disturbing,565,565_M_his,m,Match,poss,The pamphlet about Rodney was disturbing,his,12.096233367919922
About,was disturbing,565,565_F_his,f,Mismatch,poss,The pamphlet about Stephanie was disturbing,his,12.601127624511719
