exp,verbMatrix,verbEmbed,frameNum,uid,gender,cond,pronoun,sent,target,gpt3_surp
TwoEmbedding,shows,is criticizing,538,538_MMM_him,mmm,MatchMatchMatch,obj,Carlos shows Chad that Adam is criticizing,him,1.8319134712219238
TwoEmbedding,shows,is criticizing,538,538_MMF_him,mmf,MatchMatchMismatch,obj,Carlos shows Chad that Jane is criticizing,him,1.235210657119751
TwoEmbedding,shows,is criticizing,538,538_MFM_him,mfm,MatchMismatchMatch,obj,Carlos shows Elaine that Adam is criticizing,him,5.504825592041016
TwoEmbedding,shows,is criticizing,538,538_MFF_him,mff,MatchMismatchMismatch,obj,Carlos shows Elaine that Jane is criticizing,him,4.741196155548096
TwoEmbedding,shows,is criticizing,538,538_FMM_him,fmm,MismatchMatchMatch,obj,Rebecca shows Chad that Adam is criticizing,him,1.79189932346344
TwoEmbedding,shows,is criticizing,538,538_FMF_him,fmf,MismatchMatchMismatch,obj,Rebecca shows Chad that Jane is criticizing,him,1.4912477731704712
TwoEmbedding,shows,is criticizing,538,538_FFM_him,ffm,MismatchMismatchMatch,obj,Rebecca shows Elaine that Adam is criticizing,him,9.242321014404297
TwoEmbedding,shows,is criticizing,538,538_FFF_him,fff,MismatchMismatchMismatch,obj,Rebecca shows Elaine that Jane is criticizing,him,9.938396453857422
TwoEmbedding,shows,is criticizing,538,538_MMM_his,mmm,MatchMatchMatch,poss,Carlos shows Chad that Adam is criticizing,his,1.8604975938796997
TwoEmbedding,shows,is criticizing,538,538_MMF_his,mmf,MatchMatchMismatch,poss,Carlos shows Chad that Jane is criticizing,his,1.6219582557678223
TwoEmbedding,shows,is criticizing,538,538_MFM_his,mfm,MatchMismatchMatch,poss,Carlos shows Elaine that Adam is criticizing,his,5.168821334838867
TwoEmbedding,shows,is criticizing,538,538_MFF_his,mff,MatchMismatchMismatch,poss,Carlos shows Elaine that Jane is criticizing,his,5.663975238800049
TwoEmbedding,shows,is criticizing,538,538_FMM_his,fmm,MismatchMatchMatch,poss,Rebecca shows Chad that Adam is criticizing,his,2.3706235885620117
TwoEmbedding,shows,is criticizing,538,538_FMF_his,fmf,MismatchMatchMismatch,poss,Rebecca shows Chad that Jane is criticizing,his,1.9759305715560913
TwoEmbedding,shows,is criticizing,538,538_FFM_his,ffm,MismatchMismatchMatch,poss,Rebecca shows Elaine that Adam is criticizing,his,5.857551097869873
TwoEmbedding,shows,is criticizing,538,538_FFF_his,fff,MismatchMismatchMismatch,poss,Rebecca shows Elaine that Jane is criticizing,his,10.442508697509766
TwoEmbedding,tells,would escape from,539,539_MMM_him,mmm,MatchMatchMatch,obj,That grandson tells this husband that the man would escape from,him,8.131178855895996
TwoEmbedding,tells,would escape from,539,539_MMF_him,mmf,MatchMatchMismatch,obj,That grandson tells this husband that Patricia would escape from,him,5.606228351593018
TwoEmbedding,tells,would escape from,539,539_MFM_him,mfm,MatchMismatchMatch,obj,That grandson tells Kristin that the man would escape from,him,12.050263404846191
TwoEmbedding,tells,would escape from,539,539_MFF_him,mff,MatchMismatchMismatch,obj,That grandson tells Kristin that Patricia would escape from,him,9.101585388183594
TwoEmbedding,tells,would escape from,539,539_FMM_him,fmm,MismatchMatchMatch,obj,April tells this husband that the man would escape from,him,7.18265438079834
TwoEmbedding,tells,would escape from,539,539_FMF_him,fmf,MismatchMatchMismatch,obj,April tells this husband that Patricia would escape from,him,4.594464302062988
TwoEmbedding,tells,would escape from,539,539_FFM_him,ffm,MismatchMismatchMatch,obj,April tells Kristin that the man would escape from,him,10.466336250305176
TwoEmbedding,tells,would escape from,539,539_FFF_him,fff,MismatchMismatchMismatch,obj,April tells Kristin that Patricia would escape from,him,9.671095848083496
TwoEmbedding,tells,would escape from,539,539_MMM_his,mmm,MatchMatchMatch,poss,That grandson tells this husband that the man would escape from,his,3.2649850845336914
TwoEmbedding,tells,would escape from,539,539_MMF_his,mmf,MatchMatchMismatch,poss,That grandson tells this husband that Patricia would escape from,his,4.233338356018066
TwoEmbedding,tells,would escape from,539,539_MFM_his,mfm,MatchMismatchMatch,poss,That grandson tells Kristin that the man would escape from,his,3.107280731201172
TwoEmbedding,tells,would escape from,539,539_MFF_his,mff,MatchMismatchMismatch,poss,That grandson tells Kristin that Patricia would escape from,his,5.52042293548584
TwoEmbedding,tells,would escape from,539,539_FMM_his,fmm,MismatchMatchMatch,poss,April tells this husband that the man would escape from,his,2.9781434535980225
TwoEmbedding,tells,would escape from,539,539_FMF_his,fmf,MismatchMatchMismatch,poss,April tells this husband that Patricia would escape from,his,4.176696300506592
TwoEmbedding,tells,would escape from,539,539_FFM_his,ffm,MismatchMismatchMatch,poss,April tells Kristin that the man would escape from,his,3.443028450012207
TwoEmbedding,tells,would escape from,539,539_FFF_his,fff,MismatchMismatchMismatch,poss,April tells Kristin that Patricia would escape from,his,7.62633752822876
TwoEmbedding,showed,notices,540,540_MMM_him,mmm,MatchMatchMatch,obj,Eric showed David that Theodore notices,him,3.952813148498535
TwoEmbedding,showed,notices,540,540_MMF_him,mmf,MatchMatchMismatch,obj,Eric showed David that Melissa notices,him,2.417675495147705
TwoEmbedding,showed,notices,540,540_MFM_him,mfm,MatchMismatchMatch,obj,Eric showed Brenda that Theodore notices,him,8.700194358825684
TwoEmbedding,showed,notices,540,540_MFF_him,mff,MatchMismatchMismatch,obj,Eric showed Brenda that Melissa notices,him,4.839964389801025
TwoEmbedding,showed,notices,540,540_FMM_him,fmm,MismatchMatchMatch,obj,The ex-girlfriend showed David that Theodore notices,him,3.984982490539551
TwoEmbedding,showed,notices,540,540_FMF_him,fmf,MismatchMatchMismatch,obj,The ex-girlfriend showed David that Melissa notices,him,2.421814441680908
TwoEmbedding,showed,notices,540,540_FFM_him,ffm,MismatchMismatchMatch,obj,The ex-girlfriend showed Brenda that Theodore notices,him,9.371201515197754
TwoEmbedding,showed,notices,540,540_FFF_him,fff,MismatchMismatchMismatch,obj,The ex-girlfriend showed Brenda that Melissa notices,him,5.573281288146973
TwoEmbedding,showed,notices,540,540_MMM_his,mmm,MatchMatchMatch,poss,Eric showed David that Theodore notices,his,3.2608206272125244
TwoEmbedding,showed,notices,540,540_MMF_his,mmf,MatchMatchMismatch,poss,Eric showed David that Melissa notices,his,2.838620901107788
TwoEmbedding,showed,notices,540,540_MFM_his,mfm,MatchMismatchMatch,poss,Eric showed Brenda that Theodore notices,his,4.876631736755371
TwoEmbedding,showed,notices,540,540_MFF_his,mff,MatchMismatchMismatch,poss,Eric showed Brenda that Melissa notices,his,4.005547523498535
TwoEmbedding,showed,notices,540,540_FMM_his,fmm,MismatchMatchMatch,poss,The ex-girlfriend showed David that Theodore notices,his,3.510430335998535
TwoEmbedding,showed,notices,540,540_FMF_his,fmf,MismatchMatchMismatch,poss,The ex-girlfriend showed David that Melissa notices,his,2.5726988315582275
TwoEmbedding,showed,notices,540,540_FFM_his,ffm,MismatchMismatchMatch,poss,The ex-girlfriend showed Brenda that Theodore notices,his,5.401900291442871
TwoEmbedding,showed,notices,540,540_FFF_his,fff,MismatchMismatchMismatch,poss,The ex-girlfriend showed Brenda that Melissa notices,his,5.482921600341797
TwoEmbedding,shows,can heal,541,541_MMM_him,mmm,MatchMatchMatch,obj,David shows the grandson that Joel can heal,him,3.0657238960266113
TwoEmbedding,shows,can heal,541,541_MMF_him,mmf,MatchMatchMismatch,obj,David shows the grandson that the dancer can heal,him,4.254097938537598
TwoEmbedding,shows,can heal,541,541_MFM_him,mfm,MatchMismatchMatch,obj,David shows that granddaughter that Joel can heal,him,3.658891439437866
TwoEmbedding,shows,can heal,541,541_MFF_him,mff,MatchMismatchMismatch,obj,David shows that granddaughter that the dancer can heal,him,5.771005630493164
TwoEmbedding,shows,can heal,541,541_FMM_him,fmm,MismatchMatchMatch,obj,This niece shows the grandson that Joel can heal,him,2.6986823081970215
TwoEmbedding,shows,can heal,541,541_FMF_him,fmf,MismatchMatchMismatch,obj,This niece shows the grandson that the dancer can heal,him,4.518996715545654
TwoEmbedding,shows,can heal,541,541_FFM_him,ffm,MismatchMismatchMatch,obj,This niece shows that granddaughter that Joel can heal,him,6.467541217803955
TwoEmbedding,shows,can heal,541,541_FFF_him,fff,MismatchMismatchMismatch,obj,This niece shows that granddaughter that the dancer can heal,him,8.553277969360352
TwoEmbedding,shows,can heal,541,541_MMM_his,mmm,MatchMatchMatch,poss,David shows the grandson that Joel can heal,his,3.301469087600708
TwoEmbedding,shows,can heal,541,541_MMF_his,mmf,MatchMatchMismatch,poss,David shows the grandson that the dancer can heal,his,2.898853302001953
TwoEmbedding,shows,can heal,541,541_MFM_his,mfm,MatchMismatchMatch,poss,David shows that granddaughter that Joel can heal,his,3.846914529800415
TwoEmbedding,shows,can heal,541,541_MFF_his,mff,MatchMismatchMismatch,poss,David shows that granddaughter that the dancer can heal,his,4.788252830505371
TwoEmbedding,shows,can heal,541,541_FMM_his,fmm,MismatchMatchMatch,poss,This niece shows the grandson that Joel can heal,his,3.919853687286377
TwoEmbedding,shows,can heal,541,541_FMF_his,fmf,MismatchMatchMismatch,poss,This niece shows the grandson that the dancer can heal,his,3.5413944721221924
TwoEmbedding,shows,can heal,541,541_FFM_his,ffm,MismatchMismatchMatch,poss,This niece shows that granddaughter that Joel can heal,his,6.115674018859863
TwoEmbedding,shows,can heal,541,541_FFF_his,fff,MismatchMismatchMismatch,poss,This niece shows that granddaughter that the dancer can heal,his,6.146069526672363
TwoEmbedding,advised,should distract,542,542_MMM_him,mmm,MatchMatchMatch,obj,Russell advised Ronald that Rodney should distract,him,7.590671062469482
TwoEmbedding,advised,should distract,542,542_MMF_him,mmf,MatchMatchMismatch,obj,Russell advised Ronald that Laurie should distract,him,7.08508825302124
TwoEmbedding,advised,should distract,542,542_MFM_him,mfm,MatchMismatchMatch,obj,Russell advised Stephanie that Rodney should distract,him,8.10331916809082
TwoEmbedding,advised,should distract,542,542_MFF_him,mff,MatchMismatchMismatch,obj,Russell advised Stephanie that Laurie should distract,him,7.583186149597168
TwoEmbedding,advised,should distract,542,542_FMM_him,fmm,MismatchMatchMatch,obj,Lisa advised Ronald that Rodney should distract,him,8.19741439819336
TwoEmbedding,advised,should distract,542,542_FMF_him,fmf,MismatchMatchMismatch,obj,Lisa advised Ronald that Laurie should distract,him,7.29803991317749
TwoEmbedding,advised,should distract,542,542_FFM_him,ffm,MismatchMismatchMatch,obj,Lisa advised Stephanie that Rodney should distract,him,9.405228614807129
TwoEmbedding,advised,should distract,542,542_FFF_him,fff,MismatchMismatchMismatch,obj,Lisa advised Stephanie that Laurie should distract,him,7.966130256652832
TwoEmbedding,advised,should distract,542,542_MMM_his,mmm,MatchMatchMatch,poss,Russell advised Ronald that Rodney should distract,his,6.527534008026123
TwoEmbedding,advised,should distract,542,542_MMF_his,mmf,MatchMatchMismatch,poss,Russell advised Ronald that Laurie should distract,his,6.240811347961426
TwoEmbedding,advised,should distract,542,542_MFM_his,mfm,MatchMismatchMatch,poss,Russell advised Stephanie that Rodney should distract,his,5.209073543548584
TwoEmbedding,advised,should distract,542,542_MFF_his,mff,MatchMismatchMismatch,poss,Russell advised Stephanie that Laurie should distract,his,7.710772514343262
TwoEmbedding,advised,should distract,542,542_FMM_his,fmm,MismatchMatchMatch,poss,Lisa advised Ronald that Rodney should distract,his,6.57112979888916
TwoEmbedding,advised,should distract,542,542_FMF_his,fmf,MismatchMatchMismatch,poss,Lisa advised Ronald that Laurie should distract,his,6.360950469970703
TwoEmbedding,advised,should distract,542,542_FFM_his,ffm,MismatchMismatchMatch,poss,Lisa advised Stephanie that Rodney should distract,his,4.3843464851379395
TwoEmbedding,advised,should distract,542,542_FFF_his,fff,MismatchMismatchMismatch,poss,Lisa advised Stephanie that Laurie should distract,his,7.719648838043213
TwoEmbedding,showed,remembers,543,543_MMM_him,mmm,MatchMatchMatch,obj,Mitchell showed Marcus that Martin remembers,him,3.263106346130371
TwoEmbedding,showed,remembers,543,543_MMF_him,mmf,MatchMatchMismatch,obj,Mitchell showed Marcus that Janet remembers,him,3.5489981174468994
TwoEmbedding,showed,remembers,543,543_MFM_him,mfm,MatchMismatchMatch,obj,Mitchell showed Kathleen that Martin remembers,him,5.217092037200928
TwoEmbedding,showed,remembers,543,543_MFF_him,mff,MatchMismatchMismatch,obj,Mitchell showed Kathleen that Janet remembers,him,5.810368537902832
TwoEmbedding,showed,remembers,543,543_FMM_him,fmm,MismatchMatchMatch,obj,Amy showed Marcus that Martin remembers,him,3.7838187217712402
TwoEmbedding,showed,remembers,543,543_FMF_him,fmf,MismatchMatchMismatch,obj,Amy showed Marcus that Janet remembers,him,4.254631042480469
TwoEmbedding,showed,remembers,543,543_FFM_him,ffm,MismatchMismatchMatch,obj,Amy showed Kathleen that Martin remembers,him,7.476578235626221
TwoEmbedding,showed,remembers,543,543_FFF_him,fff,MismatchMismatchMismatch,obj,Amy showed Kathleen that Janet remembers,him,8.892416000366211
TwoEmbedding,showed,remembers,543,543_MMM_his,mmm,MatchMatchMatch,poss,Mitchell showed Marcus that Martin remembers,his,3.5108814239501953
TwoEmbedding,showed,remembers,543,543_MMF_his,mmf,MatchMatchMismatch,poss,Mitchell showed Marcus that Janet remembers,his,4.682227611541748
TwoEmbedding,showed,remembers,543,543_MFM_his,mfm,MatchMismatchMatch,poss,Mitchell showed Kathleen that Martin remembers,his,3.4798357486724854
TwoEmbedding,showed,remembers,543,543_MFF_his,mff,MatchMismatchMismatch,poss,Mitchell showed Kathleen that Janet remembers,his,6.83258056640625
TwoEmbedding,showed,remembers,543,543_FMM_his,fmm,MismatchMatchMatch,poss,Amy showed Marcus that Martin remembers,his,3.5072197914123535
TwoEmbedding,showed,remembers,543,543_FMF_his,fmf,MismatchMatchMismatch,poss,Amy showed Marcus that Janet remembers,his,4.68194580078125
TwoEmbedding,showed,remembers,543,543_FFM_his,ffm,MismatchMismatchMatch,poss,Amy showed Kathleen that Martin remembers,his,3.6333696842193604
TwoEmbedding,showed,remembers,543,543_FFF_his,fff,MismatchMismatchMismatch,poss,Amy showed Kathleen that Janet remembers,his,9.544540405273438
TwoEmbedding,showed,should lose,544,544_MMM_him,mmm,MatchMatchMatch,obj,Kenneth showed the son that Joseph should lose,him,7.699743747711182
TwoEmbedding,showed,should lose,544,544_MMF_him,mmf,MatchMatchMismatch,obj,Kenneth showed the son that Laura should lose,him,7.372182369232178
TwoEmbedding,showed,should lose,544,544_MFM_him,mfm,MatchMismatchMatch,obj,Kenneth showed Melanie that Joseph should lose,him,11.460321426391602
TwoEmbedding,showed,should lose,544,544_MFF_him,mff,MatchMismatchMismatch,obj,Kenneth showed Melanie that Laura should lose,him,12.631775856018066
TwoEmbedding,showed,should lose,544,544_FMM_him,fmm,MismatchMatchMatch,obj,Anne showed the son that Joseph should lose,him,7.429261207580566
TwoEmbedding,showed,should lose,544,544_FMF_him,fmf,MismatchMatchMismatch,obj,Anne showed the son that Laura should lose,him,6.633229732513428
TwoEmbedding,showed,should lose,544,544_FFM_him,ffm,MismatchMismatchMatch,obj,Anne showed Melanie that Joseph should lose,him,9.758766174316406
TwoEmbedding,showed,should lose,544,544_FFF_him,fff,MismatchMismatchMismatch,obj,Anne showed Melanie that Laura should lose,him,12.450725555419922
TwoEmbedding,showed,should lose,544,544_MMM_his,mmm,MatchMatchMatch,poss,Kenneth showed the son that Joseph should lose,his,1.3917971849441528
TwoEmbedding,showed,should lose,544,544_MMF_his,mmf,MatchMatchMismatch,poss,Kenneth showed the son that Laura should lose,his,4.16162109375
TwoEmbedding,showed,should lose,544,544_MFM_his,mfm,MatchMismatchMatch,poss,Kenneth showed Melanie that Joseph should lose,his,1.8183259963989258
TwoEmbedding,showed,should lose,544,544_MFF_his,mff,MatchMismatchMismatch,poss,Kenneth showed Melanie that Laura should lose,his,8.555200576782227
TwoEmbedding,showed,should lose,544,544_FMM_his,fmm,MismatchMatchMatch,poss,Anne showed the son that Joseph should lose,his,1.2289624214172363
TwoEmbedding,showed,should lose,544,544_FMF_his,fmf,MismatchMatchMismatch,poss,Anne showed the son that Laura should lose,his,4.178638935089111
TwoEmbedding,showed,should lose,544,544_FFM_his,ffm,MismatchMismatchMatch,poss,Anne showed Melanie that Joseph should lose,his,1.490013599395752
TwoEmbedding,showed,should lose,544,544_FFF_his,fff,MismatchMismatchMismatch,poss,Anne showed Melanie that Laura should lose,his,8.735196113586426
TwoEmbedding,told,hasn't chosen,545,545_MMM_him,mmm,MatchMatchMatch,obj,John told Michael that Gerald hasn't chosen,him,12.340307235717773
TwoEmbedding,told,hasn't chosen,545,545_MMF_him,mmf,MatchMatchMismatch,obj,John told Michael that Wendy hasn't chosen,him,6.717614650726318
TwoEmbedding,told,hasn't chosen,545,545_MFM_him,mfm,MatchMismatchMatch,obj,John told that dancer that Gerald hasn't chosen,him,5.443081378936768
TwoEmbedding,told,hasn't chosen,545,545_MFF_him,mff,MatchMismatchMismatch,obj,John told that dancer that Wendy hasn't chosen,him,3.7778992652893066
