exp,verbMatrix,verbEmbed,frameNum,uid,gender,cond,pronoun,sent,target,/data/EleutherAI/gpt-neo-125M_surp
OneEmbedding,is forgetting,might respect,535,535_FF_his,ff,MismatchMismatch,poss,Anna is forgetting that that granddaughter might respect,his,5.108753681182861
OneEmbedding,isn't insisting,is concealing,536,536_MM_him,mm,MatchMatch,obj,Patrick isn't insisting that Alan is concealing,him,7.08915901184082
OneEmbedding,isn't insisting,is concealing,536,536_MF_him,mf,MatchMismatch,obj,Patrick isn't insisting that Heather is concealing,him,7.859213352203369
OneEmbedding,isn't insisting,is concealing,536,536_FM_him,fm,MismatchMatch,obj,The dancer isn't insisting that Alan is concealing,him,5.197202682495117
OneEmbedding,isn't insisting,is concealing,536,536_FF_him,ff,MismatchMismatch,obj,The dancer isn't insisting that Heather is concealing,him,5.5688300132751465
OneEmbedding,isn't insisting,is concealing,536,536_MM_his,mm,MatchMatch,poss,Patrick isn't insisting that Alan is concealing,his,2.052204132080078
OneEmbedding,isn't insisting,is concealing,536,536_MF_his,mf,MatchMismatch,poss,Patrick isn't insisting that Heather is concealing,his,7.2234392166137695
OneEmbedding,isn't insisting,is concealing,536,536_FM_his,fm,MismatchMatch,poss,The dancer isn't insisting that Alan is concealing,his,2.3306057453155518
OneEmbedding,isn't insisting,is concealing,536,536_FF_his,ff,MismatchMismatch,poss,The dancer isn't insisting that Heather is concealing,his,6.408169269561768
OneEmbedding,was suggesting,remembered,537,537_MM_him,mm,MatchMatch,obj,Larry was suggesting that George remembered,him,4.628286361694336
OneEmbedding,was suggesting,remembered,537,537_MF_him,mf,MatchMismatch,obj,Larry was suggesting that Naomi remembered,him,4.616180896759033
OneEmbedding,was suggesting,remembered,537,537_FM_him,fm,MismatchMatch,obj,Jane was suggesting that George remembered,him,4.247682571411133
OneEmbedding,was suggesting,remembered,537,537_FF_him,ff,MismatchMismatch,obj,Jane was suggesting that Naomi remembered,him,4.235335350036621
OneEmbedding,was suggesting,remembered,537,537_MM_his,mm,MatchMatch,poss,Larry was suggesting that George remembered,his,3.3884048461914062
OneEmbedding,was suggesting,remembered,537,537_MF_his,mf,MatchMismatch,poss,Larry was suggesting that Naomi remembered,his,4.897546291351318
OneEmbedding,was suggesting,remembered,537,537_FM_his,fm,MismatchMatch,poss,Jane was suggesting that George remembered,his,3.4041502475738525
OneEmbedding,was suggesting,remembered,537,537_FF_his,ff,MismatchMismatch,poss,Jane was suggesting that Naomi remembered,his,4.795976638793945
OneEmbedding,hasn't demonstrated,is criticizing,538,538_MM_him,mm,MatchMatch,obj,Chad hasn't demonstrated that Adam is criticizing,him,3.375516414642334
OneEmbedding,hasn't demonstrated,is criticizing,538,538_MF_him,mf,MatchMismatch,obj,Chad hasn't demonstrated that Jane is criticizing,him,1.548487901687622
OneEmbedding,hasn't demonstrated,is criticizing,538,538_FM_him,fm,MismatchMatch,obj,Elaine hasn't demonstrated that Adam is criticizing,him,3.983410120010376
OneEmbedding,hasn't demonstrated,is criticizing,538,538_FF_him,ff,MismatchMismatch,obj,Elaine hasn't demonstrated that Jane is criticizing,him,2.3122270107269287
OneEmbedding,hasn't demonstrated,is criticizing,538,538_MM_his,mm,MatchMatch,poss,Chad hasn't demonstrated that Adam is criticizing,his,3.8262741565704346
OneEmbedding,hasn't demonstrated,is criticizing,538,538_MF_his,mf,MatchMismatch,poss,Chad hasn't demonstrated that Jane is criticizing,his,5.338841438293457
OneEmbedding,hasn't demonstrated,is criticizing,538,538_FM_his,fm,MismatchMatch,poss,Elaine hasn't demonstrated that Adam is criticizing,his,4.031852722167969
OneEmbedding,hasn't demonstrated,is criticizing,538,538_FF_his,ff,MismatchMismatch,poss,Elaine hasn't demonstrated that Jane is criticizing,his,5.772881507873535
OneEmbedding,is complaining,would escape from,539,539_MM_him,mm,MatchMatch,obj,This husband is complaining that the man would escape from,him,4.474992275238037
OneEmbedding,is complaining,would escape from,539,539_MF_him,mf,MatchMismatch,obj,This husband is complaining that Patricia would escape from,him,2.437349796295166
OneEmbedding,is complaining,would escape from,539,539_FM_him,fm,MismatchMatch,obj,Kristin is complaining that the man would escape from,him,5.597984790802002
OneEmbedding,is complaining,would escape from,539,539_FF_him,ff,MismatchMismatch,obj,Kristin is complaining that Patricia would escape from,him,5.026463031768799
OneEmbedding,is complaining,would escape from,539,539_MM_his,mm,MatchMatch,poss,This husband is complaining that the man would escape from,his,2.3979694843292236
OneEmbedding,is complaining,would escape from,539,539_MF_his,mf,MatchMismatch,poss,This husband is complaining that Patricia would escape from,his,3.722463369369507
OneEmbedding,is complaining,would escape from,539,539_FM_his,fm,MismatchMatch,poss,Kristin is complaining that the man would escape from,his,3.0936152935028076
OneEmbedding,is complaining,would escape from,539,539_FF_his,ff,MismatchMismatch,poss,Kristin is complaining that Patricia would escape from,his,5.296187877655029
OneEmbedding,demonstrates,notices,540,540_MM_him,mm,MatchMatch,obj,David demonstrates that Theodore notices,him,8.971027374267578
OneEmbedding,demonstrates,notices,540,540_MF_him,mf,MatchMismatch,obj,David demonstrates that Melissa notices,him,7.844554901123047
OneEmbedding,demonstrates,notices,540,540_FM_him,fm,MismatchMatch,obj,Brenda demonstrates that Theodore notices,him,8.342074394226074
OneEmbedding,demonstrates,notices,540,540_FF_him,ff,MismatchMismatch,obj,Brenda demonstrates that Melissa notices,him,7.584427833557129
OneEmbedding,demonstrates,notices,540,540_MM_his,mm,MatchMatch,poss,David demonstrates that Theodore notices,his,4.707874298095703
OneEmbedding,demonstrates,notices,540,540_MF_his,mf,MatchMismatch,poss,David demonstrates that Melissa notices,his,5.74941349029541
OneEmbedding,demonstrates,notices,540,540_FM_his,fm,MismatchMatch,poss,Brenda demonstrates that Theodore notices,his,4.388383388519287
OneEmbedding,demonstrates,notices,540,540_FF_his,ff,MismatchMismatch,poss,Brenda demonstrates that Melissa notices,his,6.29334020614624
OneEmbedding,prays,can heal,541,541_MM_him,mm,MatchMatch,obj,The grandson prays that Joel can heal,him,3.1685261726379395
OneEmbedding,prays,can heal,541,541_MF_him,mf,MatchMismatch,obj,The grandson prays that the dancer can heal,him,3.8155887126922607
OneEmbedding,prays,can heal,541,541_FM_him,fm,MismatchMatch,obj,That granddaughter prays that Joel can heal,him,6.633193492889404
OneEmbedding,prays,can heal,541,541_FF_him,ff,MismatchMismatch,obj,That granddaughter prays that the dancer can heal,him,7.2855095863342285
OneEmbedding,prays,can heal,541,541_MM_his,mm,MatchMatch,poss,The grandson prays that Joel can heal,his,2.3160758018493652
OneEmbedding,prays,can heal,541,541_MF_his,mf,MatchMismatch,poss,The grandson prays that the dancer can heal,his,2.7425358295440674
OneEmbedding,prays,can heal,541,541_FM_his,fm,MismatchMatch,poss,That granddaughter prays that Joel can heal,his,3.6433706283569336
OneEmbedding,prays,can heal,541,541_FF_his,ff,MismatchMismatch,poss,That granddaughter prays that the dancer can heal,his,5.275257587432861
OneEmbedding,concludes,should distract,542,542_MM_him,mm,MatchMatch,obj,Ronald concludes that Rodney should distract,him,4.740488529205322
OneEmbedding,concludes,should distract,542,542_MF_him,mf,MatchMismatch,obj,Ronald concludes that Laurie should distract,him,4.164559364318848
OneEmbedding,concludes,should distract,542,542_FM_him,fm,MismatchMatch,obj,Stephanie concludes that Rodney should distract,him,4.277903079986572
OneEmbedding,concludes,should distract,542,542_FF_him,ff,MismatchMismatch,obj,Stephanie concludes that Laurie should distract,him,4.243382453918457
OneEmbedding,concludes,should distract,542,542_MM_his,mm,MatchMatch,poss,Ronald concludes that Rodney should distract,his,4.205315113067627
OneEmbedding,concludes,should distract,542,542_MF_his,mf,MatchMismatch,poss,Ronald concludes that Laurie should distract,his,5.026683330535889
OneEmbedding,concludes,should distract,542,542_FM_his,fm,MismatchMatch,poss,Stephanie concludes that Rodney should distract,his,3.9740684032440186
OneEmbedding,concludes,should distract,542,542_FF_his,ff,MismatchMismatch,poss,Stephanie concludes that Laurie should distract,his,5.741091251373291
OneEmbedding,hadn't demonstrated,remembers,543,543_MM_him,mm,MatchMatch,obj,Marcus hadn't demonstrated that Martin remembers,him,5.607338905334473
OneEmbedding,hadn't demonstrated,remembers,543,543_MF_him,mf,MatchMismatch,obj,Marcus hadn't demonstrated that Janet remembers,him,4.375671863555908
OneEmbedding,hadn't demonstrated,remembers,543,543_FM_him,fm,MismatchMatch,obj,Kathleen hadn't demonstrated that Martin remembers,him,5.498459815979004
OneEmbedding,hadn't demonstrated,remembers,543,543_FF_him,ff,MismatchMismatch,obj,Kathleen hadn't demonstrated that Janet remembers,him,4.881021022796631
OneEmbedding,hadn't demonstrated,remembers,543,543_MM_his,mm,MatchMatch,poss,Marcus hadn't demonstrated that Martin remembers,his,3.6256818771362305
OneEmbedding,hadn't demonstrated,remembers,543,543_MF_his,mf,MatchMismatch,poss,Marcus hadn't demonstrated that Janet remembers,his,5.789795398712158
OneEmbedding,hadn't demonstrated,remembers,543,543_FM_his,fm,MismatchMatch,poss,Kathleen hadn't demonstrated that Martin remembers,his,3.891845941543579
OneEmbedding,hadn't demonstrated,remembers,543,543_FF_his,ff,MismatchMismatch,poss,Kathleen hadn't demonstrated that Janet remembers,his,6.129022121429443
OneEmbedding,claimed,should lose,544,544_MM_him,mm,MatchMatch,obj,The son claimed that Joseph should lose,him,8.288514137268066
OneEmbedding,claimed,should lose,544,544_MF_him,mf,MatchMismatch,obj,The son claimed that Laura should lose,him,7.853585720062256
OneEmbedding,claimed,should lose,544,544_FM_him,fm,MismatchMatch,obj,Melanie claimed that Joseph should lose,him,9.925868034362793
OneEmbedding,claimed,should lose,544,544_FF_him,ff,MismatchMismatch,obj,Melanie claimed that Laura should lose,him,10.230445861816406
OneEmbedding,claimed,should lose,544,544_MM_his,mm,MatchMatch,poss,The son claimed that Joseph should lose,his,1.3180450201034546
OneEmbedding,claimed,should lose,544,544_MF_his,mf,MatchMismatch,poss,The son claimed that Laura should lose,his,4.99234676361084
OneEmbedding,claimed,should lose,544,544_FM_his,fm,MismatchMatch,poss,Melanie claimed that Joseph should lose,his,1.6233783960342407
OneEmbedding,claimed,should lose,544,544_FF_his,ff,MismatchMismatch,poss,Melanie claimed that Laura should lose,his,5.493372917175293
OneEmbedding,didn't reveal,hasn't chosen,545,545_MM_him,mm,MatchMatch,obj,Michael didn't reveal that Gerald hasn't chosen,him,5.84294319152832
OneEmbedding,didn't reveal,hasn't chosen,545,545_MF_him,mf,MatchMismatch,obj,Michael didn't reveal that Wendy hasn't chosen,him,5.640041828155518
OneEmbedding,didn't reveal,hasn't chosen,545,545_FM_him,fm,MismatchMatch,obj,That dancer didn't reveal that Gerald hasn't chosen,him,4.597718715667725
OneEmbedding,didn't reveal,hasn't chosen,545,545_FF_him,ff,MismatchMismatch,obj,That dancer didn't reveal that Wendy hasn't chosen,him,4.860575199127197
OneEmbedding,didn't reveal,hasn't chosen,545,545_MM_his,mm,MatchMatch,poss,Michael didn't reveal that Gerald hasn't chosen,his,4.329573154449463
OneEmbedding,didn't reveal,hasn't chosen,545,545_MF_his,mf,MatchMismatch,poss,Michael didn't reveal that Wendy hasn't chosen,his,6.9036407470703125
OneEmbedding,didn't reveal,hasn't chosen,545,545_FM_his,fm,MismatchMatch,poss,That dancer didn't reveal that Gerald hasn't chosen,his,3.989773750305176
OneEmbedding,didn't reveal,hasn't chosen,545,545_FF_his,ff,MismatchMismatch,poss,That dancer didn't reveal that Wendy hasn't chosen,his,6.4778618812561035
OneEmbedding,had discovered,found,546,546_MM_him,mm,MatchMatch,obj,Travis had discovered that Alan found,him,6.651603698730469
OneEmbedding,had discovered,found,546,546_MF_him,mf,MatchMismatch,obj,Travis had discovered that that dancer found,him,5.787411689758301
OneEmbedding,had discovered,found,546,546_FM_him,fm,MismatchMatch,obj,Laura had discovered that Alan found,him,6.270776271820068
OneEmbedding,had discovered,found,546,546_FF_him,ff,MismatchMismatch,obj,Laura had discovered that that dancer found,him,5.816340446472168
OneEmbedding,had discovered,found,546,546_MM_his,mm,MatchMatch,poss,Travis had discovered that Alan found,his,3.3635289669036865
OneEmbedding,had discovered,found,546,546_MF_his,mf,MatchMismatch,poss,Travis had discovered that that dancer found,his,3.8232228755950928
OneEmbedding,had discovered,found,546,546_FM_his,fm,MismatchMatch,poss,Laura had discovered that Alan found,his,3.4505245685577393
OneEmbedding,had discovered,found,546,546_FF_his,ff,MismatchMismatch,poss,Laura had discovered that that dancer found,his,4.603816032409668
OneEmbedding,isn't complaining,hasn't talked about,547,547_MM_him,mm,MatchMatch,obj,This guy isn't complaining that this ex-boyfriend hasn't talked about,him,4.6927971839904785
OneEmbedding,isn't complaining,hasn't talked about,547,547_MF_him,mf,MatchMismatch,obj,This guy isn't complaining that Renee hasn't talked about,him,4.434322834014893
OneEmbedding,isn't complaining,hasn't talked about,547,547_FM_him,fm,MismatchMatch,obj,Claire isn't complaining that this ex-boyfriend hasn't talked about,him,4.877930164337158
OneEmbedding,isn't complaining,hasn't talked about,547,547_FF_him,ff,MismatchMismatch,obj,Claire isn't complaining that Renee hasn't talked about,him,5.698324680328369
OneEmbedding,isn't complaining,hasn't talked about,547,547_MM_his,mm,MatchMatch,poss,This guy isn't complaining that this ex-boyfriend hasn't talked about,his,3.841794490814209
OneEmbedding,isn't complaining,hasn't talked about,547,547_MF_his,mf,MatchMismatch,poss,This guy isn't complaining that Renee hasn't talked about,his,5.547120571136475
OneEmbedding,isn't complaining,hasn't talked about,547,547_FM_his,fm,MismatchMatch,poss,Claire isn't complaining that this ex-boyfriend hasn't talked about,his,3.7578306198120117
OneEmbedding,isn't complaining,hasn't talked about,547,547_FF_his,ff,MismatchMismatch,poss,Claire isn't complaining that Renee hasn't talked about,his,6.174624443054199
OneEmbedding,was knowing,has scared,548,548_MM_him,mm,MatchMatch,obj,Brad was knowing that Guy has scared,him,4.402783393859863
OneEmbedding,was knowing,has scared,548,548_MF_him,mf,MatchMismatch,obj,Brad was knowing that Tara has scared,him,2.06158709526062
OneEmbedding,was knowing,has scared,548,548_FM_him,fm,MismatchMatch,obj,Tamara was knowing that Guy has scared,him,5.135276794433594
OneEmbedding,was knowing,has scared,548,548_FF_him,ff,MismatchMismatch,obj,Tamara was knowing that Tara has scared,him,3.024031400680542
OneEmbedding,was knowing,has scared,548,548_MM_his,mm,MatchMatch,poss,Brad was knowing that Guy has scared,his,4.0126824378967285
OneEmbedding,was knowing,has scared,548,548_MF_his,mf,MatchMismatch,poss,Brad was knowing that Tara has scared,his,5.955714225769043
OneEmbedding,was knowing,has scared,548,548_FM_his,fm,MismatchMatch,poss,Tamara was knowing that Guy has scared,his,4.347307205200195
OneEmbedding,was knowing,has scared,548,548_FF_his,ff,MismatchMismatch,poss,Tamara was knowing that Tara has scared,his,6.635080814361572
OneEmbedding,had speculated,worries,549,549_MM_him,mm,MatchMatch,obj,Patrick had speculated that that father worries,him,6.7815680503845215
OneEmbedding,had speculated,worries,549,549_MF_him,mf,MatchMismatch,obj,Patrick had speculated that that daughter worries,him,4.3838300704956055
OneEmbedding,had speculated,worries,549,549_FM_him,fm,MismatchMatch,obj,Ruth had speculated that that father worries,him,6.834039211273193
OneEmbedding,had speculated,worries,549,549_FF_him,ff,MismatchMismatch,obj,Ruth had speculated that that daughter worries,him,4.85052490234375
OneEmbedding,had speculated,worries,549,549_MM_his,mm,MatchMatch,poss,Patrick had speculated that that father worries,his,5.993698596954346
OneEmbedding,had speculated,worries,549,549_MF_his,mf,MatchMismatch,poss,Patrick had speculated that that daughter worries,his,7.290348052978516
OneEmbedding,had speculated,worries,549,549_FM_his,fm,MismatchMatch,poss,Ruth had speculated that that father worries,his,5.514894485473633
OneEmbedding,had speculated,worries,549,549_FF_his,ff,MismatchMismatch,poss,Ruth had speculated that that daughter worries,his,6.827347755432129
OneEmbedding,will insist,disliked,550,550_MM_him,mm,MatchMatch,obj,Rodney will insist that Craig disliked,him,3.752084255218506
