exp,verb,frameNum,uid,gender,cond,pronoun,sent,target,gpt3_surp
simple,was concealing,554,554_F_his,f,Mismatch,poss,Tara was concealing,his,6.696967124938965
simple,does catch,555,555_M_him,m,Match,obj,The husband does catch,him,7.704474449157715
simple,does catch,555,555_M_his,m,Match,poss,The husband does catch,his,3.00714373588562
simple,does catch,555,555_F_him,f,Mismatch,obj,Tanya does catch,him,7.041848659515381
simple,does catch,555,555_F_his,f,Mismatch,poss,Tanya does catch,his,6.4654221534729
simple,wasn't teaching,556,556_M_him,m,Match,obj,Joseph wasn't teaching,him,6.163684368133545
simple,wasn't teaching,556,556_M_his,m,Match,poss,Joseph wasn't teaching,his,3.273101329803467
simple,wasn't teaching,556,556_F_him,f,Mismatch,obj,Allison wasn't teaching,him,6.96537446975708
simple,wasn't teaching,556,556_F_his,f,Mismatch,poss,Allison wasn't teaching,his,7.052606582641602
simple,could question,557,557_M_him,m,Match,obj,Chad could question,him,3.8490655422210693
simple,could question,557,557_M_his,m,Match,poss,Chad could question,his,3.1649158000946045
simple,could question,557,557_F_him,f,Mismatch,obj,Danielle could question,him,4.0132880210876465
simple,could question,557,557_F_his,f,Mismatch,poss,Danielle could question,his,5.443550109863281
simple,hadn't revealed,558,558_M_him,m,Match,obj,Joseph hadn't revealed,him,11.1112642288208
simple,hadn't revealed,558,558_M_his,m,Match,poss,Joseph hadn't revealed,his,1.9825156927108765
simple,hadn't revealed,558,558_F_him,f,Mismatch,obj,Teresa hadn't revealed,him,11.612088203430176
simple,hadn't revealed,558,558_F_his,f,Mismatch,poss,Teresa hadn't revealed,his,7.291082859039307
simple,embarrassed,559,559_M_him,m,Match,obj,Alexander embarrassed,him,5.6315436363220215
simple,embarrassed,559,559_M_his,m,Match,poss,Alexander embarrassed,his,4.075401306152344
simple,embarrassed,559,559_F_him,f,Mismatch,obj,Beth embarrassed,him,3.9943559169769287
simple,embarrassed,559,559_F_his,f,Mismatch,poss,Beth embarrassed,his,9.800804138183594
simple,wasn't hindering,560,560_M_him,m,Match,obj,Chad wasn't hindering,him,6.118928909301758
simple,wasn't hindering,560,560_M_his,m,Match,poss,Chad wasn't hindering,his,3.659806728363037
simple,wasn't hindering,560,560_F_him,f,Mismatch,obj,Danielle wasn't hindering,him,4.1991286277771
simple,wasn't hindering,560,560_F_his,f,Mismatch,poss,Danielle wasn't hindering,his,4.329818248748779
simple,can disturb,561,561_M_him,m,Match,obj,Noah can disturb,him,6.435248374938965
simple,can disturb,561,561_M_his,m,Match,poss,Noah can disturb,his,4.448095798492432
simple,can disturb,561,561_F_him,f,Mismatch,obj,Laurie can disturb,him,6.135255336761475
simple,can disturb,561,561_F_his,f,Mismatch,poss,Laurie can disturb,his,5.334623336791992
simple,praised,562,562_M_him,m,Match,obj,Scott praised,him,7.25839900970459
simple,praised,562,562_M_his,m,Match,poss,Scott praised,his,3.870288372039795
simple,praised,562,562_F_him,f,Mismatch,obj,Melanie praised,him,6.264993667602539
simple,praised,562,562_F_his,f,Mismatch,poss,Melanie praised,his,6.29033088684082
simple,wasn't scanning,563,563_M_him,m,Match,obj,Patrick wasn't scanning,him,8.292057991027832
simple,wasn't scanning,563,563_M_his,m,Match,poss,Patrick wasn't scanning,his,4.559363842010498
simple,wasn't scanning,563,563_F_him,f,Mismatch,obj,Barbara wasn't scanning,him,8.46579647064209
simple,wasn't scanning,563,563_F_his,f,Mismatch,poss,Barbara wasn't scanning,his,6.53835916519165
simple,had liked,564,564_M_him,m,Match,obj,Timothy had liked,him,6.32628059387207
simple,had liked,564,564_M_his,m,Match,poss,Timothy had liked,his,4.336446762084961
simple,had liked,564,564_F_him,f,Mismatch,obj,Kimberley had liked,him,5.004890441894531
simple,had liked,564,564_F_his,f,Mismatch,poss,Kimberley had liked,his,6.602916717529297
simple,bored,565,565_M_him,m,Match,obj,Steve bored,him,5.5744948387146
simple,bored,565,565_M_his,m,Match,poss,Steve bored,his,3.5006022453308105
simple,bored,565,565_F_him,f,Mismatch,obj,Katherine bored,him,3.8577277660369873
simple,bored,565,565_F_his,f,Mismatch,poss,Katherine bored,his,8.302495002746582
simple,would bite,566,566_M_him,m,Match,obj,The boy would bite,him,5.50484561920166
simple,would bite,566,566_M_his,m,Match,poss,The boy would bite,his,1.0406765937805176
simple,would bite,566,566_F_him,f,Mismatch,obj,Stacy would bite,him,5.9610066413879395
simple,would bite,566,566_F_his,f,Mismatch,poss,Stacy would bite,his,3.7659738063812256
simple,fled from,567,567_M_him,m,Match,obj,The brother fled from,him,11.282747268676758
simple,fled from,567,567_M_his,m,Match,poss,The brother fled from,his,4.733842372894287
simple,fled from,567,567_F_him,f,Mismatch,obj,Brenda fled from,him,8.679686546325684
simple,fled from,567,567_F_his,f,Mismatch,poss,Brenda fled from,his,7.846759796142578
simple,won't worry,568,568_M_him,m,Match,obj,Bill won't worry,him,9.45742130279541
simple,won't worry,568,568_M_his,m,Match,poss,Bill won't worry,his,8.704334259033203
simple,won't worry,568,568_F_him,f,Mismatch,obj,Brenda won't worry,him,10.13835620880127
simple,won't worry,568,568_F_his,f,Mismatch,poss,Brenda won't worry,his,13.261303901672363
simple,is questioning,569,569_M_him,m,Match,obj,Lawrence is questioning,him,8.828897476196289
simple,is questioning,569,569_M_his,m,Match,poss,Lawrence is questioning,his,3.2970755100250244
simple,is questioning,569,569_F_him,f,Mismatch,obj,Michelle is questioning,him,9.072672843933105
simple,is questioning,569,569_F_his,f,Mismatch,poss,Michelle is questioning,his,6.569828510284424
simple,is thinking about,570,570_M_him,m,Match,obj,Wayne is thinking about,him,12.987390518188477
simple,is thinking about,570,570_M_his,m,Match,poss,Wayne is thinking about,his,4.775153160095215
simple,is thinking about,570,570_F_him,f,Mismatch,obj,Elizabeth is thinking about,him,10.848663330078125
simple,is thinking about,570,570_F_his,f,Mismatch,poss,Elizabeth is thinking about,his,10.135635375976562
simple,forgave,571,571_M_him,m,Match,obj,Matt forgave,him,3.4694180488586426
simple,forgave,571,571_M_his,m,Match,poss,Matt forgave,his,4.039501667022705
simple,forgave,571,571_F_him,f,Mismatch,obj,Tara forgave,him,3.134352922439575
simple,forgave,571,571_F_his,f,Mismatch,poss,Tara forgave,his,7.1880693435668945
simple,hadn't complained about,572,572_M_him,m,Match,obj,Marcus hadn't complained about,him,8.58983039855957
simple,hadn't complained about,572,572_M_his,m,Match,poss,Marcus hadn't complained about,his,3.2678539752960205
simple,hadn't complained about,572,572_F_him,f,Mismatch,obj,Elaine hadn't complained about,him,6.700814723968506
simple,hadn't complained about,572,572_F_his,f,Mismatch,poss,Elaine hadn't complained about,his,4.521556854248047
simple,was hiding,573,573_M_him,m,Match,obj,Jason was hiding,him,12.093177795410156
simple,was hiding,573,573_M_his,m,Match,poss,Jason was hiding,his,4.286653995513916
simple,was hiding,573,573_F_him,f,Mismatch,obj,Natalie was hiding,him,12.118494987487793
simple,was hiding,573,573_F_his,f,Mismatch,poss,Natalie was hiding,his,9.013321876525879
simple,is shocking,574,574_M_him,m,Match,obj,Edward is shocking,him,8.492040634155273
simple,is shocking,574,574_M_his,m,Match,poss,Edward is shocking,his,6.869997501373291
simple,is shocking,574,574_F_him,f,Mismatch,obj,Ruth is shocking,him,8.598958015441895
simple,is shocking,574,574_F_his,f,Mismatch,poss,Ruth is shocking,his,9.3153076171875
simple,revealed,575,575_M_him,m,Match,obj,That grandfather revealed,him,9.415374755859375
simple,revealed,575,575_M_his,m,Match,poss,That grandfather revealed,his,3.037871837615967
simple,revealed,575,575_F_him,f,Mismatch,obj,Theresa revealed,him,14.128499031066895
simple,revealed,575,575_F_his,f,Mismatch,poss,Theresa revealed,his,9.979351997375488
simple,kissed,576,576_M_him,m,Match,obj,Todd kissed,him,6.586256980895996
simple,kissed,576,576_M_his,m,Match,poss,Todd kissed,his,4.564678192138672
simple,kissed,576,576_F_him,f,Mismatch,obj,Jill kissed,him,2.757699966430664
simple,kissed,576,576_F_his,f,Mismatch,poss,Jill kissed,his,4.544436454772949
simple,should hold,577,577_M_him,m,Match,obj,Kevin should hold,him,10.199090003967285
simple,should hold,577,577_M_his,m,Match,poss,Kevin should hold,his,3.631661891937256
simple,should hold,577,577_F_him,f,Mismatch,obj,Vanessa should hold,him,12.6893949508667
simple,should hold,577,577_F_his,f,Mismatch,poss,Vanessa should hold,his,10.746541976928711
simple,would teach,578,578_M_him,m,Match,obj,Christopher would teach,him,5.047134876251221
simple,would teach,578,578_M_his,m,Match,poss,Christopher would teach,his,2.873225450515747
simple,would teach,578,578_F_him,f,Mismatch,obj,The girl would teach,him,3.167731285095215
simple,would teach,578,578_F_his,f,Mismatch,poss,The girl would teach,his,8.212984085083008
simple,isn't helping,579,579_M_him,m,Match,obj,This grandfather isn't helping,him,7.435781478881836
simple,isn't helping,579,579_M_his,m,Match,poss,This grandfather isn't helping,his,1.9398707151412964
simple,isn't helping,579,579_F_him,f,Mismatch,obj,Valerie isn't helping,him,7.662282943725586
simple,isn't helping,579,579_F_his,f,Mismatch,poss,Valerie isn't helping,his,8.128487586975098
simple,can investigate,580,580_M_him,m,Match,obj,Steve can investigate,him,9.446171760559082
simple,can investigate,580,580_M_his,m,Match,poss,Steve can investigate,his,5.391497611999512
simple,can investigate,580,580_F_him,f,Mismatch,obj,Danielle can investigate,him,9.114209175109863
simple,can investigate,580,580_F_his,f,Mismatch,poss,Danielle can investigate,his,7.957900524139404
simple,isn't teaching,581,581_M_him,m,Match,obj,The ex-husband isn't teaching,him,4.55305290222168
simple,isn't teaching,581,581_M_his,m,Match,poss,The ex-husband isn't teaching,his,2.082628011703491
simple,isn't teaching,581,581_F_him,f,Mismatch,obj,Ann isn't teaching,him,9.13293170928955
simple,isn't teaching,581,581_F_his,f,Mismatch,poss,Ann isn't teaching,his,7.031452655792236
simple,does dislike,582,582_M_him,m,Match,obj,Gregory does dislike,him,6.120312690734863
simple,does dislike,582,582_M_his,m,Match,poss,Gregory does dislike,his,4.084007740020752
simple,does dislike,582,582_F_him,f,Mismatch,obj,Stephanie does dislike,him,6.868124961853027
simple,does dislike,582,582_F_his,f,Mismatch,poss,Stephanie does dislike,his,8.536273956298828
simple,had fled from,583,583_M_him,m,Match,obj,Michael had fled from,him,7.751891136169434
simple,had fled from,583,583_M_his,m,Match,poss,Michael had fled from,his,2.623594284057617
simple,had fled from,583,583_F_him,f,Mismatch,obj,April had fled from,him,6.304756164550781
simple,had fled from,583,583_F_his,f,Mismatch,poss,April had fled from,his,4.573045253753662
simple,hadn't listened to,584,584_M_him,m,Match,obj,This son hadn't listened to,him,4.313088893890381
simple,hadn't listened to,584,584_M_his,m,Match,poss,This son hadn't listened to,his,1.117741346359253
simple,hadn't listened to,584,584_F_him,f,Mismatch,obj,Leslie hadn't listened to,him,5.029512882232666
simple,hadn't listened to,584,584_F_his,f,Mismatch,poss,Leslie hadn't listened to,his,5.274837970733643
simple,had distracted,585,585_M_him,m,Match,obj,Travis had distracted,him,3.4431869983673096
simple,had distracted,585,585_M_his,m,Match,poss,Travis had distracted,his,6.703500747680664
simple,had distracted,585,585_F_him,f,Mismatch,obj,Kirsten had distracted,him,2.97760272026062
simple,had distracted,585,585_F_his,f,Mismatch,poss,Kirsten had distracted,his,8.824857711791992
simple,investigated,586,586_M_him,m,Match,obj,David investigated,him,6.2897844314575195
simple,investigated,586,586_M_his,m,Match,poss,David investigated,his,4.342381954193115
simple,investigated,586,586_F_him,f,Mismatch,obj,Rebecca investigated,him,7.235154628753662
simple,investigated,586,586_F_his,f,Mismatch,poss,Rebecca investigated,his,6.615872859954834
simple,hurt,587,587_M_him,m,Match,obj,Gary hurt,him,5.636000156402588
simple,hurt,587,587_M_his,m,Match,poss,Gary hurt,his,1.7927114963531494
simple,hurt,587,587_F_him,f,Mismatch,obj,Margaret hurt,him,5.621325492858887
simple,hurt,587,587_F_his,f,Mismatch,poss,Margaret hurt,his,6.441131591796875
simple,had insulted,588,588_M_him,m,Match,obj,The grandson had insulted,him,4.437311172485352
simple,had insulted,588,588_M_his,m,Match,poss,The grandson had insulted,his,2.0736682415008545
simple,had insulted,588,588_F_him,f,Mismatch,obj,Maria had insulted,him,3.766641139984131
simple,had insulted,588,588_F_his,f,Mismatch,poss,Maria had insulted,his,4.10003137588501
simple,was curing,589,589_M_him,m,Match,obj,Jason was curing,him,7.393989086151123
simple,was curing,589,589_M_his,m,Match,poss,Jason was curing,his,1.982308030128479
simple,was curing,589,589_F_him,f,Mismatch,obj,Meredith was curing,him,6.130498886108398
simple,was curing,589,589_F_his,f,Mismatch,poss,Meredith was curing,his,4.6807780265808105
simple,strikes,590,590_M_him,m,Match,obj,Travis strikes,him,10.729394912719727
simple,strikes,590,590_M_his,m,Match,poss,Travis strikes,his,7.679123878479004
simple,strikes,590,590_F_him,f,Mismatch,obj,Ella strikes,him,7.486291408538818
simple,strikes,590,590_F_his,f,Mismatch,poss,Ella strikes,his,9.899888038635254
simple,had fought,591,591_M_him,m,Match,obj,That nephew had fought,him,8.460591316223145
simple,had fought,591,591_M_his,m,Match,poss,That nephew had fought,his,4.994711875915527
simple,had fought,591,591_F_him,f,Mismatch,obj,Patricia had fought,him,7.739574432373047
simple,had fought,591,591_F_his,f,Mismatch,poss,Patricia had fought,his,9.056997299194336
simple,cares for,592,592_M_him,m,Match,obj,Marcus cares for,him,6.144026756286621
simple,cares for,592,592_M_his,m,Match,poss,Marcus cares for,his,1.8536930084228516
simple,cares for,592,592_F_him,f,Mismatch,obj,Elizabeth cares for,him,6.9467878341674805
simple,cares for,592,592_F_his,f,Mismatch,poss,Elizabeth cares for,his,7.305401802062988
simple,has helped,593,593_M_him,m,Match,obj,Brad has helped,him,9.928898811340332
simple,has helped,593,593_M_his,m,Match,poss,Brad has helped,his,7.791012287139893
simple,has helped,593,593_F_him,f,Mismatch,obj,Tiffany has helped,him,10.262947082519531
simple,has helped,593,593_F_his,f,Mismatch,poss,Tiffany has helped,his,11.299247741699219
simple,disgusted,594,594_M_him,m,Match,obj,Phillip disgusted,him,4.103030204772949
simple,disgusted,594,594_M_his,m,Match,poss,Phillip disgusted,his,5.037845134735107
simple,disgusted,594,594_F_him,f,Mismatch,obj,Carrie disgusted,him,3.931421995162964
simple,disgusted,594,594_F_his,f,Mismatch,poss,Carrie disgusted,his,8.404400825500488
simple,bites,595,595_M_him,m,Match,obj,Rodney bites,him,7.457648754119873
simple,bites,595,595_M_his,m,Match,poss,Rodney bites,his,0.6590504050254822
simple,bites,595,595_F_him,f,Mismatch,obj,Ann bites,him,8.160452842712402
simple,bites,595,595_F_his,f,Mismatch,poss,Ann bites,his,5.7802300453186035
simple,shouldn't listen to,596,596_M_him,m,Match,obj,Bruce shouldn't listen to,him,8.843713760375977
simple,shouldn't listen to,596,596_M_his,m,Match,poss,Bruce shouldn't listen to,his,5.217476844787598
simple,shouldn't listen to,596,596_F_him,f,Mismatch,obj,Sarah shouldn't listen to,him,8.111859321594238
simple,shouldn't listen to,596,596_F_his,f,Mismatch,poss,Sarah shouldn't listen to,his,9.86470890045166
simple,can talk about,597,597_M_him,m,Match,obj,Jeffrey can talk about,him,10.180841445922852
simple,can talk about,597,597_M_his,m,Match,poss,Jeffrey can talk about,his,3.3465065956115723
simple,can talk about,597,597_F_him,f,Mismatch,obj,Sally can talk about,him,10.535920143127441
simple,can talk about,597,597_F_his,f,Mismatch,poss,Sally can talk about,his,8.361104965209961
simple,would strike,598,598_M_him,m,Match,obj,Brett would strike,him,6.248717308044434
simple,would strike,598,598_M_his,m,Match,poss,Brett would strike,his,6.684412479400635
simple,would strike,598,598_F_him,f,Mismatch,obj,Linda would strike,him,5.304544925689697
simple,would strike,598,598_F_his,f,Mismatch,poss,Linda would strike,his,8.569069862365723
simple,distracts,599,599_M_him,m,Match,obj,Paul distracts,him,4.3595757484436035
simple,distracts,599,599_M_his,m,Match,poss,Paul distracts,his,5.304754734039307
simple,distracts,599,599_F_him,f,Mismatch,obj,Vanessa distracts,him,5.65855598449707
simple,distracts,599,599_F_his,f,Mismatch,poss,Vanessa distracts,his,9.732450485229492
simple,questioned,600,600_M_him,m,Match,obj,Curtis questioned,him,6.171523571014404
simple,questioned,600,600_M_his,m,Match,poss,Curtis questioned,his,5.292490482330322
simple,questioned,600,600_F_him,f,Mismatch,obj,Ann questioned,him,5.178765296936035
simple,questioned,600,600_F_his,f,Mismatch,poss,Ann questioned,his,5.814158916473389
