exp,verb,frameNum,uid,gender,cond,pronoun,sent,target,/data/gpt2-medium_surp
simple,will complain about,553,553_F_him,f,Mismatch,obj,Kristen will complain about,him,7.462538242340088
simple,will complain about,553,553_F_his,f,Mismatch,poss,Kristen will complain about,his,4.841599941253662
simple,was concealing,554,554_M_him,m,Match,obj,Russell was concealing,him,8.853195190429688
simple,was concealing,554,554_M_his,m,Match,poss,Russell was concealing,his,2.410511016845703
simple,was concealing,554,554_F_him,f,Mismatch,obj,Tara was concealing,him,7.523257732391357
simple,was concealing,554,554_F_his,f,Mismatch,poss,Tara was concealing,his,3.8491690158843994
simple,does catch,555,555_M_him,m,Match,obj,The husband does catch,him,7.009878158569336
simple,does catch,555,555_M_his,m,Match,poss,The husband does catch,his,4.449455261230469
simple,does catch,555,555_F_him,f,Mismatch,obj,Tanya does catch,him,5.310240745544434
simple,does catch,555,555_F_his,f,Mismatch,poss,Tanya does catch,his,6.269304275512695
simple,wasn't teaching,556,556_M_him,m,Match,obj,Joseph wasn't teaching,him,4.710534572601318
simple,wasn't teaching,556,556_M_his,m,Match,poss,Joseph wasn't teaching,his,4.656523704528809
simple,wasn't teaching,556,556_F_him,f,Mismatch,obj,Allison wasn't teaching,him,5.338335037231445
simple,wasn't teaching,556,556_F_his,f,Mismatch,poss,Allison wasn't teaching,his,6.805674076080322
simple,could question,557,557_M_him,m,Match,obj,Chad could question,him,4.453415870666504
simple,could question,557,557_M_his,m,Match,poss,Chad could question,his,4.000086307525635
simple,could question,557,557_F_him,f,Mismatch,obj,Danielle could question,him,3.656608819961548
simple,could question,557,557_F_his,f,Mismatch,poss,Danielle could question,his,4.834797382354736
simple,hadn't revealed,558,558_M_him,m,Match,obj,Joseph hadn't revealed,him,8.039650917053223
simple,hadn't revealed,558,558_M_his,m,Match,poss,Joseph hadn't revealed,his,2.578120470046997
simple,hadn't revealed,558,558_F_him,f,Mismatch,obj,Teresa hadn't revealed,him,8.408573150634766
simple,hadn't revealed,558,558_F_his,f,Mismatch,poss,Teresa hadn't revealed,his,5.551603317260742
simple,embarrassed,559,559_M_him,m,Match,obj,Alexander embarrassed,him,4.803769111633301
simple,embarrassed,559,559_M_his,m,Match,poss,Alexander embarrassed,his,4.7212724685668945
simple,embarrassed,559,559_F_him,f,Mismatch,obj,Beth embarrassed,him,4.265023708343506
simple,embarrassed,559,559_F_his,f,Mismatch,poss,Beth embarrassed,his,8.272027015686035
simple,wasn't hindering,560,560_M_him,m,Match,obj,Chad wasn't hindering,him,2.779776096343994
simple,wasn't hindering,560,560_M_his,m,Match,poss,Chad wasn't hindering,his,2.9929685592651367
simple,wasn't hindering,560,560_F_him,f,Mismatch,obj,Danielle wasn't hindering,him,3.851547956466675
simple,wasn't hindering,560,560_F_his,f,Mismatch,poss,Danielle wasn't hindering,his,4.917884349822998
simple,can disturb,561,561_M_him,m,Match,obj,Noah can disturb,him,5.850553035736084
simple,can disturb,561,561_M_his,m,Match,poss,Noah can disturb,his,5.496031761169434
simple,can disturb,561,561_F_him,f,Mismatch,obj,Laurie can disturb,him,5.999053478240967
simple,can disturb,561,561_F_his,f,Mismatch,poss,Laurie can disturb,his,6.0849409103393555
simple,praised,562,562_M_him,m,Match,obj,Scott praised,him,4.377612113952637
simple,praised,562,562_M_his,m,Match,poss,Scott praised,his,4.011837005615234
simple,praised,562,562_F_him,f,Mismatch,obj,Melanie praised,him,4.067505836486816
simple,praised,562,562_F_his,f,Mismatch,poss,Melanie praised,his,4.99370813369751
simple,wasn't scanning,563,563_M_him,m,Match,obj,Patrick wasn't scanning,him,8.182403564453125
simple,wasn't scanning,563,563_M_his,m,Match,poss,Patrick wasn't scanning,his,4.144966125488281
simple,wasn't scanning,563,563_F_him,f,Mismatch,obj,Barbara wasn't scanning,him,6.307085037231445
simple,wasn't scanning,563,563_F_his,f,Mismatch,poss,Barbara wasn't scanning,his,5.910022735595703
simple,had liked,564,564_M_him,m,Match,obj,Timothy had liked,him,4.138339996337891
simple,had liked,564,564_M_his,m,Match,poss,Timothy had liked,his,5.526122093200684
simple,had liked,564,564_F_him,f,Mismatch,obj,Kimberley had liked,him,4.404396057128906
simple,had liked,564,564_F_his,f,Mismatch,poss,Kimberley had liked,his,5.563465595245361
simple,bored,565,565_M_him,m,Match,obj,Steve bored,him,9.642598152160645
simple,bored,565,565_M_his,m,Match,poss,Steve bored,his,9.107145309448242
simple,bored,565,565_F_him,f,Mismatch,obj,Katherine bored,him,9.944613456726074
simple,bored,565,565_F_his,f,Mismatch,poss,Katherine bored,his,11.28835678100586
simple,would bite,566,566_M_him,m,Match,obj,The boy would bite,him,5.157272815704346
simple,would bite,566,566_M_his,m,Match,poss,The boy would bite,his,2.9023685455322266
simple,would bite,566,566_F_him,f,Mismatch,obj,Stacy would bite,him,4.706092834472656
simple,would bite,566,566_F_his,f,Mismatch,poss,Stacy would bite,his,4.480781555175781
simple,fled from,567,567_M_him,m,Match,obj,The brother fled from,him,7.263554573059082
simple,fled from,567,567_M_his,m,Match,poss,The brother fled from,his,3.081388235092163
simple,fled from,567,567_F_him,f,Mismatch,obj,Brenda fled from,him,6.071473121643066
simple,fled from,567,567_F_his,f,Mismatch,poss,Brenda fled from,his,6.003103733062744
simple,won't worry,568,568_M_him,m,Match,obj,Bill won't worry,him,8.072531700134277
simple,won't worry,568,568_M_his,m,Match,poss,Bill won't worry,his,8.449122428894043
simple,won't worry,568,568_F_him,f,Mismatch,obj,Brenda won't worry,him,9.684499740600586
simple,won't worry,568,568_F_his,f,Mismatch,poss,Brenda won't worry,his,10.078964233398438
simple,is questioning,569,569_M_him,m,Match,obj,Lawrence is questioning,him,8.178895950317383
simple,is questioning,569,569_M_his,m,Match,poss,Lawrence is questioning,his,4.611189365386963
simple,is questioning,569,569_F_him,f,Mismatch,obj,Michelle is questioning,him,7.691110610961914
simple,is questioning,569,569_F_his,f,Mismatch,poss,Michelle is questioning,his,5.372707366943359
simple,is thinking about,570,570_M_him,m,Match,obj,Wayne is thinking about,him,7.229341506958008
simple,is thinking about,570,570_M_his,m,Match,poss,Wayne is thinking about,his,4.356950759887695
simple,is thinking about,570,570_F_him,f,Mismatch,obj,Elizabeth is thinking about,him,6.742710590362549
simple,is thinking about,570,570_F_his,f,Mismatch,poss,Elizabeth is thinking about,his,8.091395378112793
simple,forgave,571,571_M_him,m,Match,obj,Matt forgave,him,3.0877320766448975
simple,forgave,571,571_M_his,m,Match,poss,Matt forgave,his,4.738204479217529
simple,forgave,571,571_F_him,f,Mismatch,obj,Tara forgave,him,2.3693909645080566
simple,forgave,571,571_F_his,f,Mismatch,poss,Tara forgave,his,5.562819957733154
simple,hadn't complained about,572,572_M_him,m,Match,obj,Marcus hadn't complained about,him,5.6577653884887695
simple,hadn't complained about,572,572_M_his,m,Match,poss,Marcus hadn't complained about,his,3.5687458515167236
simple,hadn't complained about,572,572_F_him,f,Mismatch,obj,Elaine hadn't complained about,him,4.557560920715332
simple,hadn't complained about,572,572_F_his,f,Mismatch,poss,Elaine hadn't complained about,his,5.356287002563477
simple,was hiding,573,573_M_him,m,Match,obj,Jason was hiding,him,9.0917387008667
simple,was hiding,573,573_M_his,m,Match,poss,Jason was hiding,his,4.812953472137451
simple,was hiding,573,573_F_him,f,Mismatch,obj,Natalie was hiding,him,8.690962791442871
simple,was hiding,573,573_F_his,f,Mismatch,poss,Natalie was hiding,his,6.765318393707275
simple,is shocking,574,574_M_him,m,Match,obj,Edward is shocking,him,9.229887962341309
simple,is shocking,574,574_M_his,m,Match,poss,Edward is shocking,his,7.781821250915527
simple,is shocking,574,574_F_him,f,Mismatch,obj,Ruth is shocking,him,11.387717247009277
simple,is shocking,574,574_F_his,f,Mismatch,poss,Ruth is shocking,his,10.866485595703125
simple,revealed,575,575_M_him,m,Match,obj,That grandfather revealed,him,7.513104438781738
simple,revealed,575,575_M_his,m,Match,poss,That grandfather revealed,his,3.339942216873169
simple,revealed,575,575_F_him,f,Mismatch,obj,Theresa revealed,him,10.407041549682617
simple,revealed,575,575_F_his,f,Mismatch,poss,Theresa revealed,his,6.769958019256592
simple,kissed,576,576_M_him,m,Match,obj,Todd kissed,him,3.361431837081909
simple,kissed,576,576_M_his,m,Match,poss,Todd kissed,his,3.7940690517425537
simple,kissed,576,576_F_him,f,Mismatch,obj,Jill kissed,him,2.0083515644073486
simple,kissed,576,576_F_his,f,Mismatch,poss,Jill kissed,his,4.3644208908081055
simple,should hold,577,577_M_him,m,Match,obj,Kevin should hold,him,5.089053630828857
simple,should hold,577,577_M_his,m,Match,poss,Kevin should hold,his,2.895446538925171
simple,should hold,577,577_F_him,f,Mismatch,obj,Vanessa should hold,him,5.396569728851318
simple,should hold,577,577_F_his,f,Mismatch,poss,Vanessa should hold,his,6.335324764251709
simple,would teach,578,578_M_him,m,Match,obj,Christopher would teach,him,4.544281482696533
simple,would teach,578,578_M_his,m,Match,poss,Christopher would teach,his,4.6128106117248535
simple,would teach,578,578_F_him,f,Mismatch,obj,The girl would teach,him,2.2081198692321777
simple,would teach,578,578_F_his,f,Mismatch,poss,The girl would teach,his,7.947794437408447
simple,isn't helping,579,579_M_him,m,Match,obj,This grandfather isn't helping,him,5.915427207946777
simple,isn't helping,579,579_M_his,m,Match,poss,This grandfather isn't helping,his,4.812746047973633
simple,isn't helping,579,579_F_him,f,Mismatch,obj,Valerie isn't helping,him,6.837325572967529
simple,isn't helping,579,579_F_his,f,Mismatch,poss,Valerie isn't helping,his,6.670164108276367
simple,can investigate,580,580_M_him,m,Match,obj,Steve can investigate,him,8.983437538146973
simple,can investigate,580,580_M_his,m,Match,poss,Steve can investigate,his,6.6480841636657715
simple,can investigate,580,580_F_him,f,Mismatch,obj,Danielle can investigate,him,8.975433349609375
simple,can investigate,580,580_F_his,f,Mismatch,poss,Danielle can investigate,his,7.705480098724365
simple,isn't teaching,581,581_M_him,m,Match,obj,The ex-husband isn't teaching,him,3.40732479095459
simple,isn't teaching,581,581_M_his,m,Match,poss,The ex-husband isn't teaching,his,3.0830392837524414
simple,isn't teaching,581,581_F_him,f,Mismatch,obj,Ann isn't teaching,him,6.639260768890381
simple,isn't teaching,581,581_F_his,f,Mismatch,poss,Ann isn't teaching,his,4.709246635437012
simple,does dislike,582,582_M_him,m,Match,obj,Gregory does dislike,him,6.784173488616943
simple,does dislike,582,582_M_his,m,Match,poss,Gregory does dislike,his,6.253036022186279
simple,does dislike,582,582_F_him,f,Mismatch,obj,Stephanie does dislike,him,6.1278276443481445
simple,does dislike,582,582_F_his,f,Mismatch,poss,Stephanie does dislike,his,7.574463367462158
simple,had fled from,583,583_M_him,m,Match,obj,Michael had fled from,him,6.437671184539795
simple,had fled from,583,583_M_his,m,Match,poss,Michael had fled from,his,3.331559896469116
simple,had fled from,583,583_F_him,f,Mismatch,obj,April had fled from,him,7.183309555053711
simple,had fled from,583,583_F_his,f,Mismatch,poss,April had fled from,his,4.0026373863220215
simple,hadn't listened to,584,584_M_him,m,Match,obj,This son hadn't listened to,him,4.880688190460205
simple,hadn't listened to,584,584_M_his,m,Match,poss,This son hadn't listened to,his,4.328770160675049
simple,hadn't listened to,584,584_F_him,f,Mismatch,obj,Leslie hadn't listened to,him,2.897900104522705
simple,hadn't listened to,584,584_F_his,f,Mismatch,poss,Leslie hadn't listened to,his,5.016307830810547
simple,had distracted,585,585_M_him,m,Match,obj,Travis had distracted,him,2.377145290374756
simple,had distracted,585,585_M_his,m,Match,poss,Travis had distracted,his,4.793774127960205
simple,had distracted,585,585_F_him,f,Mismatch,obj,Kirsten had distracted,him,2.5183253288269043
simple,had distracted,585,585_F_his,f,Mismatch,poss,Kirsten had distracted,his,5.997218132019043
simple,investigated,586,586_M_him,m,Match,obj,David investigated,him,8.051436424255371
simple,investigated,586,586_M_his,m,Match,poss,David investigated,his,5.582954406738281
simple,investigated,586,586_F_him,f,Mismatch,obj,Rebecca investigated,him,8.61107063293457
simple,investigated,586,586_F_his,f,Mismatch,poss,Rebecca investigated,his,6.911397933959961
simple,hurt,587,587_M_him,m,Match,obj,Gary hurt,him,6.045052528381348
simple,hurt,587,587_M_his,m,Match,poss,Gary hurt,his,4.338533878326416
simple,hurt,587,587_F_him,f,Mismatch,obj,Margaret hurt,him,6.983651161193848
simple,hurt,587,587_F_his,f,Mismatch,poss,Margaret hurt,his,6.860176086425781
simple,had insulted,588,588_M_him,m,Match,obj,The grandson had insulted,him,2.8759515285491943
simple,had insulted,588,588_M_his,m,Match,poss,The grandson had insulted,his,3.70275616645813
simple,had insulted,588,588_F_him,f,Mismatch,obj,Maria had insulted,him,2.571866273880005
simple,had insulted,588,588_F_his,f,Mismatch,poss,Maria had insulted,his,4.282689094543457
simple,was curing,589,589_M_him,m,Match,obj,Jason was curing,him,5.594405174255371
simple,was curing,589,589_M_his,m,Match,poss,Jason was curing,his,3.365586996078491
simple,was curing,589,589_F_him,f,Mismatch,obj,Meredith was curing,him,5.723023414611816
simple,was curing,589,589_F_his,f,Mismatch,poss,Meredith was curing,his,5.2428812980651855
simple,strikes,590,590_M_him,m,Match,obj,Travis strikes,him,9.51898193359375
simple,strikes,590,590_M_his,m,Match,poss,Travis strikes,his,7.593706130981445
simple,strikes,590,590_F_him,f,Mismatch,obj,Ella strikes,him,5.387062072753906
simple,strikes,590,590_F_his,f,Mismatch,poss,Ella strikes,his,6.5737810134887695
simple,had fought,591,591_M_him,m,Match,obj,That nephew had fought,him,8.177913665771484
simple,had fought,591,591_M_his,m,Match,poss,That nephew had fought,his,6.96951150894165
simple,had fought,591,591_F_him,f,Mismatch,obj,Patricia had fought,him,6.577811241149902
simple,had fought,591,591_F_his,f,Mismatch,poss,Patricia had fought,his,8.171157836914062
simple,cares for,592,592_M_him,m,Match,obj,Marcus cares for,him,4.3367486000061035
simple,cares for,592,592_M_his,m,Match,poss,Marcus cares for,his,3.2696523666381836
simple,cares for,592,592_F_him,f,Mismatch,obj,Elizabeth cares for,him,3.6459078788757324
simple,cares for,592,592_F_his,f,Mismatch,poss,Elizabeth cares for,his,6.0220866203308105
simple,has helped,593,593_M_him,m,Match,obj,Brad has helped,him,6.358197212219238
simple,has helped,593,593_M_his,m,Match,poss,Brad has helped,his,6.821774482727051
simple,has helped,593,593_F_him,f,Mismatch,obj,Tiffany has helped,him,6.339241981506348
simple,has helped,593,593_F_his,f,Mismatch,poss,Tiffany has helped,his,8.224997520446777
simple,disgusted,594,594_M_him,m,Match,obj,Phillip disgusted,him,6.450886249542236
simple,disgusted,594,594_M_his,m,Match,poss,Phillip disgusted,his,6.874772548675537
simple,disgusted,594,594_F_him,f,Mismatch,obj,Carrie disgusted,him,8.315863609313965
simple,disgusted,594,594_F_his,f,Mismatch,poss,Carrie disgusted,his,9.442551612854004
simple,bites,595,595_M_him,m,Match,obj,Rodney bites,him,5.813122749328613
simple,bites,595,595_M_his,m,Match,poss,Rodney bites,his,3.853830099105835
simple,bites,595,595_F_him,f,Mismatch,obj,Ann bites,him,5.844285488128662
simple,bites,595,595_F_his,f,Mismatch,poss,Ann bites,his,4.362867832183838
simple,shouldn't listen to,596,596_M_him,m,Match,obj,Bruce shouldn't listen to,him,4.040366172790527
simple,shouldn't listen to,596,596_M_his,m,Match,poss,Bruce shouldn't listen to,his,5.2945685386657715
simple,shouldn't listen to,596,596_F_him,f,Mismatch,obj,Sarah shouldn't listen to,him,3.40906023979187
simple,shouldn't listen to,596,596_F_his,f,Mismatch,poss,Sarah shouldn't listen to,his,7.3466644287109375
simple,can talk about,597,597_M_him,m,Match,obj,Jeffrey can talk about,him,7.448563575744629
simple,can talk about,597,597_M_his,m,Match,poss,Jeffrey can talk about,his,4.002417087554932
simple,can talk about,597,597_F_him,f,Mismatch,obj,Sally can talk about,him,7.361198425292969
simple,can talk about,597,597_F_his,f,Mismatch,poss,Sally can talk about,his,6.672970771789551
simple,would strike,598,598_M_him,m,Match,obj,Brett would strike,him,4.743732452392578
simple,would strike,598,598_M_his,m,Match,poss,Brett would strike,his,5.509911060333252
simple,would strike,598,598_F_him,f,Mismatch,obj,Linda would strike,him,4.1198225021362305
simple,would strike,598,598_F_his,f,Mismatch,poss,Linda would strike,his,7.357300758361816
simple,distracts,599,599_M_him,m,Match,obj,Paul distracts,him,5.707747936248779
simple,distracts,599,599_M_his,m,Match,poss,Paul distracts,his,5.012871742248535
simple,distracts,599,599_F_him,f,Mismatch,obj,Vanessa distracts,him,3.9534854888916016
