exp,verb,frameNum,uid,gender,cond,pronoun,sent,target,/data/gpt2-large_surp
About,wasn't boring,593,593_M_his,m,Match,poss,The newspaper article about Larry wasn't boring,his,12.139666557312012
About,wasn't boring,593,593_F_his,f,Mismatch,poss,The newspaper article about Michelle wasn't boring,his,12.698079109191895
About,hasn't confused,594,594_M_him,m,Match,obj,The story about Marcus hasn't confused,him,3.216860771179199
About,hasn't confused,594,594_F_him,f,Mismatch,obj,The story about Tara hasn't confused,him,5.112452507019043
About,hasn't confused,594,594_M_his,m,Match,poss,The story about Marcus hasn't confused,his,6.654797554016113
About,hasn't confused,594,594_F_his,f,Mismatch,poss,The story about Tara hasn't confused,his,8.437751770019531
About,is aggravating,595,595_M_him,m,Match,obj,The essay about Larry is aggravating,him,10.560257911682129
About,is aggravating,595,595_F_him,f,Mismatch,obj,The essay about this lady is aggravating,him,11.364409446716309
About,is aggravating,595,595_M_his,m,Match,poss,The essay about Larry is aggravating,his,12.123955726623535
About,is aggravating,595,595_F_his,f,Mismatch,poss,The essay about this lady is aggravating,his,13.196263313293457
About,alarms,596,596_M_him,m,Match,obj,The report about Douglas alarms,him,6.408102512359619
About,alarms,596,596_F_him,f,Mismatch,obj,The report about Sally alarms,him,6.091955661773682
About,alarms,596,596_M_his,m,Match,poss,The report about Douglas alarms,his,6.99481725692749
About,alarms,596,596_F_his,f,Mismatch,poss,The report about Sally alarms,his,8.2022705078125
About,hindered,597,597_M_him,m,Match,obj,The documentary about Alexander hindered,him,5.333456516265869
About,hindered,597,597_F_him,f,Mismatch,obj,The documentary about this sister hindered,him,6.279975414276123
About,hindered,597,597_M_his,m,Match,poss,The documentary about Alexander hindered,his,3.840806007385254
About,hindered,597,597_F_his,f,Mismatch,poss,The documentary about this sister hindered,his,5.385625839233398
About,is worrying,598,598_M_him,m,Match,obj,The commentary about Brad is worrying,him,8.760705947875977
About,is worrying,598,598_F_him,f,Mismatch,obj,The commentary about Melissa is worrying,him,9.907254219055176
About,is worrying,598,598_M_his,m,Match,poss,The commentary about Brad is worrying,his,11.681353569030762
About,is worrying,598,598_F_his,f,Mismatch,poss,The commentary about Melissa is worrying,his,12.67070198059082
About,hadn't aggravated,599,599_M_him,m,Match,obj,The show about Gerald hadn't aggravated,him,2.0592432022094727
About,hadn't aggravated,599,599_F_him,f,Mismatch,obj,The show about Janice hadn't aggravated,him,3.04941987991333
About,hadn't aggravated,599,599_M_his,m,Match,poss,The show about Gerald hadn't aggravated,his,3.442542552947998
About,hadn't aggravated,599,599_F_his,f,Mismatch,poss,The show about Janice hadn't aggravated,his,4.7966413497924805
About,scares,600,600_M_him,m,Match,obj,The book about Donald scares,him,5.546398639678955
About,scares,600,600_F_him,f,Mismatch,obj,The book about Rebecca scares,him,5.840854167938232
About,scares,600,600_M_his,m,Match,poss,The book about Donald scares,his,8.58556079864502
About,scares,600,600_F_his,f,Mismatch,poss,The book about Rebecca scares,his,9.82388973236084
About,helps,601,601_M_him,m,Match,obj,The pamphlet about Roger helps,him,3.5793521404266357
About,helps,601,601_F_him,f,Mismatch,obj,The pamphlet about Wendy helps,him,5.5976948738098145
About,helps,601,601_M_his,m,Match,poss,The pamphlet about Roger helps,his,6.389801979064941
About,helps,601,601_F_his,f,Mismatch,poss,The pamphlet about Wendy helps,his,8.069340705871582
About,did alarm,602,602_M_him,m,Match,obj,The brochure about Ronald did alarm,him,4.960030555725098
About,did alarm,602,602_F_him,f,Mismatch,obj,The brochure about Cindy did alarm,him,5.711811065673828
About,did alarm,602,602_M_his,m,Match,poss,The brochure about Ronald did alarm,his,7.35380744934082
About,did alarm,602,602_F_his,f,Mismatch,poss,The brochure about Cindy did alarm,his,9.036988258361816
About,wasn't stunning,603,603_M_him,m,Match,obj,The play about Noah wasn't stunning,him,14.3271484375
About,wasn't stunning,603,603_F_him,f,Mismatch,obj,The play about Paula wasn't stunning,him,14.298858642578125
About,wasn't stunning,603,603_M_his,m,Match,poss,The play about Noah wasn't stunning,his,14.364668846130371
About,wasn't stunning,603,603_F_his,f,Mismatch,poss,The play about Paula wasn't stunning,his,14.87248706817627
About,isn't aiding,604,604_M_him,m,Match,obj,The movie about Christopher isn't aiding,him,5.890793800354004
About,isn't aiding,604,604_F_him,f,Mismatch,obj,The movie about Nancy isn't aiding,him,7.275393009185791
About,isn't aiding,604,604_M_his,m,Match,poss,The movie about Christopher isn't aiding,his,5.227939605712891
About,isn't aiding,604,604_F_his,f,Mismatch,poss,The movie about Nancy isn't aiding,his,6.853557586669922
About,alarms,605,605_M_him,m,Match,obj,The newspaper article about Aaron alarms,him,5.273797035217285
About,alarms,605,605_F_him,f,Mismatch,obj,The newspaper article about Laura alarms,him,4.10258150100708
About,alarms,605,605_M_his,m,Match,poss,The newspaper article about Aaron alarms,his,5.513023853302002
About,alarms,605,605_F_his,f,Mismatch,poss,The newspaper article about Laura alarms,his,6.942559719085693
About,disturbs,606,606_M_him,m,Match,obj,The story about Martin disturbs,him,4.973652362823486
About,disturbs,606,606_F_him,f,Mismatch,obj,The story about Heidi disturbs,him,5.342446327209473
About,disturbs,606,606_M_his,m,Match,poss,The story about Martin disturbs,his,7.845156192779541
About,disturbs,606,606_F_his,f,Mismatch,poss,The story about Heidi disturbs,his,8.49335765838623
About,should disturb,607,607_M_him,m,Match,obj,The essay about Steven should disturb,him,5.967861652374268
About,should disturb,607,607_F_him,f,Mismatch,obj,The essay about Michelle should disturb,him,6.012382507324219
About,should disturb,607,607_M_his,m,Match,poss,The essay about Steven should disturb,his,7.8257060050964355
About,should disturb,607,607_F_his,f,Mismatch,poss,The essay about Michelle should disturb,his,8.260114669799805
About,hadn't annoyed,608,608_M_him,m,Match,obj,The report about Adam hadn't annoyed,him,1.7866214513778687
About,hadn't annoyed,608,608_F_him,f,Mismatch,obj,The report about Renee hadn't annoyed,him,2.050933599472046
About,hadn't annoyed,608,608_M_his,m,Match,poss,The report about Adam hadn't annoyed,his,6.842335224151611
About,hadn't annoyed,608,608_F_his,f,Mismatch,poss,The report about Renee hadn't annoyed,his,7.4018330574035645
About,hurts,609,609_M_him,m,Match,obj,The documentary about Daniel hurts,him,4.579912185668945
About,hurts,609,609_F_him,f,Mismatch,obj,The documentary about Elizabeth hurts,him,4.910200119018555
About,hurts,609,609_M_his,m,Match,poss,The documentary about Daniel hurts,his,3.175021171569824
About,hurts,609,609_F_his,f,Mismatch,poss,The documentary about Elizabeth hurts,his,4.639929294586182
About,aggravates,610,610_M_him,m,Match,obj,The commentary about Larry aggravates,him,3.6916921138763428
About,aggravates,610,610_F_him,f,Mismatch,obj,The commentary about Debra aggravates,him,4.916109085083008
About,aggravates,610,610_M_his,m,Match,poss,The commentary about Larry aggravates,his,6.999476432800293
About,aggravates,610,610_F_his,f,Mismatch,poss,The commentary about Debra aggravates,his,6.2364182472229
About,impresses,611,611_M_him,m,Match,obj,The show about Wayne impresses,him,4.209712028503418
About,impresses,611,611_F_him,f,Mismatch,obj,The show about Kathleen impresses,him,6.437203407287598
About,impresses,611,611_M_his,m,Match,poss,The show about Wayne impresses,his,5.588177680969238
About,impresses,611,611_F_his,f,Mismatch,poss,The show about Kathleen impresses,his,7.78463888168335
About,hadn't impressed,612,612_M_him,m,Match,obj,The book about Gregory hadn't impressed,him,2.711165428161621
About,hadn't impressed,612,612_F_him,f,Mismatch,obj,The book about Kristen hadn't impressed,him,3.587937831878662
About,hadn't impressed,612,612_M_his,m,Match,poss,The book about Gregory hadn't impressed,his,6.6495561599731445
About,hadn't impressed,612,612_F_his,f,Mismatch,poss,The book about Kristen hadn't impressed,his,8.046156883239746
About,should bore,613,613_M_him,m,Match,obj,The pamphlet about Scott should bore,him,4.475138187408447
About,should bore,613,613_F_him,f,Mismatch,obj,The pamphlet about Laurie should bore,him,4.839231491088867
About,should bore,613,613_M_his,m,Match,poss,The pamphlet about Scott should bore,his,6.733224391937256
About,should bore,613,613_F_his,f,Mismatch,poss,The pamphlet about Laurie should bore,his,7.184750080108643
About,can harm,614,614_M_him,m,Match,obj,The brochure about Jeffrey can harm,him,4.699002265930176
About,can harm,614,614_F_him,f,Mismatch,obj,The brochure about the sister can harm,him,5.882376194000244
About,can harm,614,614_M_his,m,Match,poss,The brochure about Jeffrey can harm,his,4.877842903137207
About,can harm,614,614_F_his,f,Mismatch,poss,The brochure about the sister can harm,his,7.125076770782471
About,helped,615,615_M_him,m,Match,obj,The play about Raymond helped,him,3.8236851692199707
About,helped,615,615_F_him,f,Mismatch,obj,The play about Helen helped,him,4.4553303718566895
About,helped,615,615_M_his,m,Match,poss,The play about Raymond helped,his,7.329163074493408
About,helped,615,615_F_his,f,Mismatch,poss,The play about Helen helped,his,7.960214138031006
About,is bothering,616,616_M_him,m,Match,obj,The movie about Travis is bothering,him,3.6868903636932373
About,is bothering,616,616_F_him,f,Mismatch,obj,The movie about Kathleen is bothering,him,4.596986293792725
About,is bothering,616,616_M_his,m,Match,poss,The movie about Travis is bothering,his,8.115445137023926
About,is bothering,616,616_F_his,f,Mismatch,poss,The movie about Kathleen is bothering,his,9.170888900756836
About,had bored,617,617_M_him,m,Match,obj,The newspaper article about Joseph had bored,him,2.966618776321411
About,had bored,617,617_F_him,f,Mismatch,obj,The newspaper article about the ex-wife had bored,him,3.1231181621551514
About,had bored,617,617_M_his,m,Match,poss,The newspaper article about Joseph had bored,his,6.190391540527344
About,had bored,617,617_F_his,f,Mismatch,poss,The newspaper article about the ex-wife had bored,his,7.040101528167725
About,impresses,618,618_M_him,m,Match,obj,The story about Omar impresses,him,5.340238094329834
About,impresses,618,618_F_him,f,Mismatch,obj,The story about Laura impresses,him,5.229735374450684
About,impresses,618,618_M_his,m,Match,poss,The story about Omar impresses,his,6.432715892791748
About,impresses,618,618_F_his,f,Mismatch,poss,The story about Laura impresses,his,7.2464680671691895
About,does bore,619,619_M_him,m,Match,obj,The essay about Charles does bore,him,7.010975360870361
About,does bore,619,619_F_him,f,Mismatch,obj,The essay about Melanie does bore,him,7.361698627471924
About,does bore,619,619_M_his,m,Match,poss,The essay about Charles does bore,his,8.085999488830566
About,does bore,619,619_F_his,f,Mismatch,poss,The essay about Melanie does bore,his,9.163030624389648
About,had distracted,620,620_M_him,m,Match,obj,The report about Robert had distracted,him,2.9953739643096924
About,had distracted,620,620_F_him,f,Mismatch,obj,The report about Sara had distracted,him,2.8413140773773193
About,had distracted,620,620_M_his,m,Match,poss,The report about Robert had distracted,his,7.00977897644043
About,had distracted,620,620_F_his,f,Mismatch,poss,The report about Sara had distracted,his,7.3284735679626465
About,wasn't alarming,621,621_M_him,m,Match,obj,The documentary about Bruce wasn't alarming,him,7.133767127990723
About,wasn't alarming,621,621_F_him,f,Mismatch,obj,The documentary about Tanya wasn't alarming,him,7.681105613708496
About,wasn't alarming,621,621_M_his,m,Match,poss,The documentary about Bruce wasn't alarming,his,10.701330184936523
About,wasn't alarming,621,621_F_his,f,Mismatch,poss,The documentary about Tanya wasn't alarming,his,11.564847946166992
About,disturbed,622,622_M_him,m,Match,obj,The commentary about Aaron disturbed,him,3.2738544940948486
About,disturbed,622,622_F_him,f,Mismatch,obj,The commentary about Tanya disturbed,him,3.0935797691345215
About,disturbed,622,622_M_his,m,Match,poss,The commentary about Aaron disturbed,his,6.149773597717285
About,disturbed,622,622_F_his,f,Mismatch,poss,The commentary about Tanya disturbed,his,7.051522254943848
About,might bore,623,623_M_him,m,Match,obj,The show about Bill might bore,him,5.3847503662109375
About,might bore,623,623_F_him,f,Mismatch,obj,The show about Kimberley might bore,him,6.8145270347595215
About,might bore,623,623_M_his,m,Match,poss,The show about Bill might bore,his,8.157645225524902
About,might bore,623,623_F_his,f,Mismatch,poss,The show about Kimberley might bore,his,9.065438270568848
About,aggravated,624,624_M_him,m,Match,obj,The book about Joseph aggravated,him,3.3936338424682617
About,aggravated,624,624_F_him,f,Mismatch,obj,The book about Nicole aggravated,him,4.040068626403809
About,aggravated,624,624_M_his,m,Match,poss,The book about Joseph aggravated,his,3.856764554977417
About,aggravated,624,624_F_his,f,Mismatch,poss,The book about Nicole aggravated,his,5.208398818969727
About,bothered,625,625_M_him,m,Match,obj,The pamphlet about Keith bothered,him,4.525058746337891
About,bothered,625,625_F_him,f,Mismatch,obj,The pamphlet about Julia bothered,him,3.6761436462402344
About,bothered,625,625_M_his,m,Match,poss,The pamphlet about Keith bothered,his,6.527872562408447
About,bothered,625,625_F_his,f,Mismatch,poss,The pamphlet about Julia bothered,his,7.241772651672363
About,will bore,626,626_M_him,m,Match,obj,The brochure about Jason will bore,him,6.886878490447998
About,will bore,626,626_F_him,f,Mismatch,obj,The brochure about Caroline will bore,him,8.021474838256836
About,will bore,626,626_M_his,m,Match,poss,The brochure about Jason will bore,his,8.371232986450195
About,will bore,626,626_F_his,f,Mismatch,poss,The brochure about Caroline will bore,his,9.966329574584961
About,has underwhelmed,627,627_M_him,m,Match,obj,The play about Adam has underwhelmed,him,5.843154430389404
About,has underwhelmed,627,627_F_him,f,Mismatch,obj,The play about Christina has underwhelmed,him,7.037908554077148
About,has underwhelmed,627,627_M_his,m,Match,poss,The play about Adam has underwhelmed,his,8.324847221374512
About,has underwhelmed,627,627_F_his,f,Mismatch,poss,The play about Christina has underwhelmed,his,9.34327220916748
