exp,verbMatrix,verbEmbed,frameNum,uid,gender,cond,pronoun,sent,target,/data/gpt2-large_surp
OneEmbedding,believed,is firing,428,428_MF_him,mf,MatchMismatch,obj,Carlos believed that Emily is firing,him,4.73837947845459
OneEmbedding,believed,is firing,428,428_FM_him,fm,MismatchMatch,obj,Erin believed that Donald is firing,him,4.248548984527588
OneEmbedding,believed,is firing,428,428_FF_him,ff,MismatchMismatch,obj,Erin believed that Emily is firing,him,5.718868732452393
OneEmbedding,believed,is firing,428,428_MM_his,mm,MatchMatch,poss,Carlos believed that Donald is firing,his,4.163816928863525
OneEmbedding,believed,is firing,428,428_MF_his,mf,MatchMismatch,poss,Carlos believed that Emily is firing,his,7.08075475692749
OneEmbedding,believed,is firing,428,428_FM_his,fm,MismatchMatch,poss,Erin believed that Donald is firing,his,3.899357318878174
OneEmbedding,believed,is firing,428,428_FF_his,ff,MismatchMismatch,poss,Erin believed that Emily is firing,his,7.923394203186035
OneEmbedding,did claim,admired,429,429_MM_him,mm,MatchMatch,obj,Omar did claim that Jason admired,him,2.164477825164795
OneEmbedding,did claim,admired,429,429_MF_him,mf,MatchMismatch,obj,Omar did claim that Tamara admired,him,2.1631319522857666
OneEmbedding,did claim,admired,429,429_FM_him,fm,MismatchMatch,obj,Katherine did claim that Jason admired,him,5.354115962982178
OneEmbedding,did claim,admired,429,429_FF_him,ff,MismatchMismatch,obj,Katherine did claim that Tamara admired,him,4.238205432891846
OneEmbedding,did claim,admired,429,429_MM_his,mm,MatchMatch,poss,Omar did claim that Jason admired,his,2.575209617614746
OneEmbedding,did claim,admired,429,429_MF_his,mf,MatchMismatch,poss,Omar did claim that Tamara admired,his,2.6852588653564453
OneEmbedding,did claim,admired,429,429_FM_his,fm,MismatchMatch,poss,Katherine did claim that Jason admired,his,4.539902210235596
OneEmbedding,did claim,admired,429,429_FF_his,ff,MismatchMismatch,poss,Katherine did claim that Tamara admired,his,4.906837463378906
OneEmbedding,wasn't noticing,shouldn't complain about,430,430_MM_him,mm,MatchMatch,obj,Carlos wasn't noticing that the boy shouldn't complain about,him,6.0126214027404785
OneEmbedding,wasn't noticing,shouldn't complain about,430,430_MF_him,mf,MatchMismatch,obj,Carlos wasn't noticing that Jill shouldn't complain about,him,4.3808274269104
OneEmbedding,wasn't noticing,shouldn't complain about,430,430_FM_him,fm,MismatchMatch,obj,Debra wasn't noticing that the boy shouldn't complain about,him,7.100856781005859
OneEmbedding,wasn't noticing,shouldn't complain about,430,430_FF_him,ff,MismatchMismatch,obj,Debra wasn't noticing that Jill shouldn't complain about,him,5.589041709899902
OneEmbedding,wasn't noticing,shouldn't complain about,430,430_MM_his,mm,MatchMatch,poss,Carlos wasn't noticing that the boy shouldn't complain about,his,2.6659927368164062
OneEmbedding,wasn't noticing,shouldn't complain about,430,430_MF_his,mf,MatchMismatch,poss,Carlos wasn't noticing that Jill shouldn't complain about,his,4.365138530731201
OneEmbedding,wasn't noticing,shouldn't complain about,430,430_FM_his,fm,MismatchMatch,poss,Debra wasn't noticing that the boy shouldn't complain about,his,2.629173517227173
OneEmbedding,wasn't noticing,shouldn't complain about,430,430_FF_his,ff,MismatchMismatch,poss,Debra wasn't noticing that Jill shouldn't complain about,his,5.7630767822265625
OneEmbedding,hadn't noticed,isn't shocking,431,431_MM_him,mm,MatchMatch,obj,Kenneth hadn't noticed that Dan isn't shocking,him,4.292438507080078
OneEmbedding,hadn't noticed,isn't shocking,431,431_MF_him,mf,MatchMismatch,obj,Kenneth hadn't noticed that Julie isn't shocking,him,3.2838714122772217
OneEmbedding,hadn't noticed,isn't shocking,431,431_FM_him,fm,MismatchMatch,obj,Danielle hadn't noticed that Dan isn't shocking,him,5.687137603759766
OneEmbedding,hadn't noticed,isn't shocking,431,431_FF_him,ff,MismatchMismatch,obj,Danielle hadn't noticed that Julie isn't shocking,him,3.9399783611297607
OneEmbedding,hadn't noticed,isn't shocking,431,431_MM_his,mm,MatchMatch,poss,Kenneth hadn't noticed that Dan isn't shocking,his,5.252406597137451
OneEmbedding,hadn't noticed,isn't shocking,431,431_MF_his,mf,MatchMismatch,poss,Kenneth hadn't noticed that Julie isn't shocking,his,7.389706611633301
OneEmbedding,hadn't noticed,isn't shocking,431,431_FM_his,fm,MismatchMatch,poss,Danielle hadn't noticed that Dan isn't shocking,his,6.1878862380981445
OneEmbedding,hadn't noticed,isn't shocking,431,431_FF_his,ff,MismatchMismatch,poss,Danielle hadn't noticed that Julie isn't shocking,his,8.546003341674805
OneEmbedding,wasn't discovering,holds,432,432_MM_him,mm,MatchMatch,obj,That father wasn't discovering that Joel holds,him,6.704565525054932
OneEmbedding,wasn't discovering,holds,432,432_MF_him,mf,MatchMismatch,obj,That father wasn't discovering that Melanie holds,him,5.592780590057373
OneEmbedding,wasn't discovering,holds,432,432_FM_him,fm,MismatchMatch,obj,Wendy wasn't discovering that Joel holds,him,7.857471466064453
OneEmbedding,wasn't discovering,holds,432,432_FF_him,ff,MismatchMismatch,obj,Wendy wasn't discovering that Melanie holds,him,7.332179069519043
OneEmbedding,wasn't discovering,holds,432,432_MM_his,mm,MatchMatch,poss,That father wasn't discovering that Joel holds,his,3.7451863288879395
OneEmbedding,wasn't discovering,holds,432,432_MF_his,mf,MatchMismatch,poss,That father wasn't discovering that Melanie holds,his,5.2244873046875
OneEmbedding,wasn't discovering,holds,432,432_FM_his,fm,MismatchMatch,poss,Wendy wasn't discovering that Joel holds,his,4.402831554412842
OneEmbedding,wasn't discovering,holds,432,432_FF_his,ff,MismatchMismatch,poss,Wendy wasn't discovering that Melanie holds,his,7.484207630157471
OneEmbedding,knows,might think about,433,433_MM_him,mm,MatchMatch,obj,Guy knows that Scott might think about,him,5.500848293304443
OneEmbedding,knows,might think about,433,433_MF_him,mf,MatchMismatch,obj,Guy knows that Stacey might think about,him,3.8230507373809814
OneEmbedding,knows,might think about,433,433_FM_him,fm,MismatchMatch,obj,Amy knows that Scott might think about,him,4.80440092086792
OneEmbedding,knows,might think about,433,433_FF_him,ff,MismatchMismatch,obj,Amy knows that Stacey might think about,him,3.8529868125915527
OneEmbedding,knows,might think about,433,433_MM_his,mm,MatchMatch,poss,Guy knows that Scott might think about,his,5.71665620803833
OneEmbedding,knows,might think about,433,433_MF_his,mf,MatchMismatch,poss,Guy knows that Stacey might think about,his,6.728671073913574
OneEmbedding,knows,might think about,433,433_FM_his,fm,MismatchMatch,poss,Amy knows that Scott might think about,his,5.05333948135376
OneEmbedding,knows,might think about,433,433_FF_his,ff,MismatchMismatch,poss,Amy knows that Stacey might think about,his,6.82636833190918
OneEmbedding,demonstrates,would notice,434,434_MM_him,mm,MatchMatch,obj,Alexander demonstrates that Joseph would notice,him,5.94268274307251
OneEmbedding,demonstrates,would notice,434,434_MF_him,mf,MatchMismatch,obj,Alexander demonstrates that Natalie would notice,him,4.2238569259643555
OneEmbedding,demonstrates,would notice,434,434_FM_him,fm,MismatchMatch,obj,Nicole demonstrates that Joseph would notice,him,8.409839630126953
OneEmbedding,demonstrates,would notice,434,434_FF_him,ff,MismatchMismatch,obj,Nicole demonstrates that Natalie would notice,him,6.632103443145752
OneEmbedding,demonstrates,would notice,434,434_MM_his,mm,MatchMatch,poss,Alexander demonstrates that Joseph would notice,his,4.245738983154297
OneEmbedding,demonstrates,would notice,434,434_MF_his,mf,MatchMismatch,poss,Alexander demonstrates that Natalie would notice,his,4.427913188934326
OneEmbedding,demonstrates,would notice,434,434_FM_his,fm,MismatchMatch,poss,Nicole demonstrates that Joseph would notice,his,4.75887393951416
OneEmbedding,demonstrates,would notice,434,434_FF_his,ff,MismatchMismatch,poss,Nicole demonstrates that Natalie would notice,his,6.278294563293457
OneEmbedding,was loving,confused,435,435_MM_him,mm,MatchMatch,obj,Bruce was loving that this son confused,him,3.447695255279541
OneEmbedding,was loving,confused,435,435_MF_him,mf,MatchMismatch,obj,Bruce was loving that Angela confused,him,1.2166662216186523
OneEmbedding,was loving,confused,435,435_FM_him,fm,MismatchMatch,obj,Dana was loving that this son confused,him,3.8977038860321045
OneEmbedding,was loving,confused,435,435_FF_him,ff,MismatchMismatch,obj,Dana was loving that Angela confused,him,1.9873000383377075
OneEmbedding,was loving,confused,435,435_MM_his,mm,MatchMatch,poss,Bruce was loving that this son confused,his,2.8198423385620117
OneEmbedding,was loving,confused,435,435_MF_his,mf,MatchMismatch,poss,Bruce was loving that Angela confused,his,4.884334564208984
OneEmbedding,was loving,confused,435,435_FM_his,fm,MismatchMatch,poss,Dana was loving that this son confused,his,2.838832378387451
OneEmbedding,was loving,confused,435,435_FF_his,ff,MismatchMismatch,poss,Dana was loving that Angela confused,his,5.6952805519104
OneEmbedding,isn't loving,struck,436,436_MM_him,mm,MatchMatch,obj,Noah isn't loving that Roger struck,him,3.258653163909912
OneEmbedding,isn't loving,struck,436,436_MF_him,mf,MatchMismatch,obj,Noah isn't loving that Renee struck,him,3.243093252182007
OneEmbedding,isn't loving,struck,436,436_FM_him,fm,MismatchMatch,obj,Stacey isn't loving that Roger struck,him,5.82219934463501
OneEmbedding,isn't loving,struck,436,436_FF_him,ff,MismatchMismatch,obj,Stacey isn't loving that Renee struck,him,4.229311466217041
OneEmbedding,isn't loving,struck,436,436_MM_his,mm,MatchMatch,poss,Noah isn't loving that Roger struck,his,4.2301506996154785
OneEmbedding,isn't loving,struck,436,436_MF_his,mf,MatchMismatch,poss,Noah isn't loving that Renee struck,his,5.822654724121094
OneEmbedding,isn't loving,struck,436,436_FM_his,fm,MismatchMatch,poss,Stacey isn't loving that Roger struck,his,4.6757636070251465
OneEmbedding,isn't loving,struck,436,436_FF_his,ff,MismatchMismatch,poss,Stacey isn't loving that Renee struck,his,6.9182634353637695
OneEmbedding,isn't claiming,hired,437,437_MM_him,mm,MatchMatch,obj,Russell isn't claiming that Patrick hired,him,1.920434832572937
OneEmbedding,isn't claiming,hired,437,437_MF_him,mf,MatchMismatch,obj,Russell isn't claiming that Amanda hired,him,1.8397281169891357
OneEmbedding,isn't claiming,hired,437,437_FM_him,fm,MismatchMatch,obj,Danielle isn't claiming that Patrick hired,him,2.7463431358337402
OneEmbedding,isn't claiming,hired,437,437_FF_him,ff,MismatchMismatch,obj,Danielle isn't claiming that Amanda hired,him,2.242677927017212
OneEmbedding,isn't claiming,hired,437,437_MM_his,mm,MatchMatch,poss,Russell isn't claiming that Patrick hired,his,5.0836944580078125
OneEmbedding,isn't claiming,hired,437,437_MF_his,mf,MatchMismatch,poss,Russell isn't claiming that Amanda hired,his,6.437857627868652
OneEmbedding,isn't claiming,hired,437,437_FM_his,fm,MismatchMatch,poss,Danielle isn't claiming that Patrick hired,his,5.760054111480713
OneEmbedding,isn't claiming,hired,437,437_FF_his,ff,MismatchMismatch,poss,Danielle isn't claiming that Amanda hired,his,7.224452972412109
OneEmbedding,asserts,held,438,438_MM_him,mm,MatchMatch,obj,Steve asserts that Brett held,him,4.79231071472168
OneEmbedding,asserts,held,438,438_MF_him,mf,MatchMismatch,obj,Steve asserts that Tara held,him,3.985684394836426
OneEmbedding,asserts,held,438,438_FM_him,fm,MismatchMatch,obj,Paula asserts that Brett held,him,4.9061598777771
OneEmbedding,asserts,held,438,438_FF_him,ff,MismatchMismatch,obj,Paula asserts that Tara held,him,4.739149570465088
OneEmbedding,asserts,held,438,438_MM_his,mm,MatchMatch,poss,Steve asserts that Brett held,his,4.431225776672363
OneEmbedding,asserts,held,438,438_MF_his,mf,MatchMismatch,poss,Steve asserts that Tara held,his,5.764793872833252
OneEmbedding,asserts,held,438,438_FM_his,fm,MismatchMatch,poss,Paula asserts that Brett held,his,4.83694314956665
OneEmbedding,asserts,held,438,438_FF_his,ff,MismatchMismatch,poss,Paula asserts that Tara held,his,6.9508514404296875
OneEmbedding,has expected,isn't complaining about,439,439_MM_him,mm,MatchMatch,obj,Guy has expected that Jerry isn't complaining about,him,5.370532512664795
OneEmbedding,has expected,isn't complaining about,439,439_MF_him,mf,MatchMismatch,obj,Guy has expected that Nina isn't complaining about,him,4.831846237182617
OneEmbedding,has expected,isn't complaining about,439,439_FM_him,fm,MismatchMatch,obj,Carmen has expected that Jerry isn't complaining about,him,5.703958988189697
OneEmbedding,has expected,isn't complaining about,439,439_FF_him,ff,MismatchMismatch,obj,Carmen has expected that Nina isn't complaining about,him,6.139665126800537
OneEmbedding,has expected,isn't complaining about,439,439_MM_his,mm,MatchMatch,poss,Guy has expected that Jerry isn't complaining about,his,2.6709811687469482
OneEmbedding,has expected,isn't complaining about,439,439_MF_his,mf,MatchMismatch,poss,Guy has expected that Nina isn't complaining about,his,4.712203025817871
OneEmbedding,has expected,isn't complaining about,439,439_FM_his,fm,MismatchMatch,poss,Carmen has expected that Jerry isn't complaining about,his,2.5704007148742676
OneEmbedding,has expected,isn't complaining about,439,439_FF_his,ff,MismatchMismatch,poss,Carmen has expected that Nina isn't complaining about,his,5.636754989624023
OneEmbedding,complained,isn't hindering,440,440_MM_him,mm,MatchMatch,obj,Raymond complained that Liam isn't hindering,him,2.4047765731811523
OneEmbedding,complained,isn't hindering,440,440_MF_him,mf,MatchMismatch,obj,Raymond complained that Renee isn't hindering,him,1.7957351207733154
OneEmbedding,complained,isn't hindering,440,440_FM_him,fm,MismatchMatch,obj,Cynthia complained that Liam isn't hindering,him,5.34035587310791
OneEmbedding,complained,isn't hindering,440,440_FF_him,ff,MismatchMismatch,obj,Cynthia complained that Renee isn't hindering,him,4.190099716186523
OneEmbedding,complained,isn't hindering,440,440_MM_his,mm,MatchMatch,poss,Raymond complained that Liam isn't hindering,his,1.6827274560928345
OneEmbedding,complained,isn't hindering,440,440_MF_his,mf,MatchMismatch,poss,Raymond complained that Renee isn't hindering,his,1.5423896312713623
OneEmbedding,complained,isn't hindering,440,440_FM_his,fm,MismatchMatch,poss,Cynthia complained that Liam isn't hindering,his,3.7507100105285645
OneEmbedding,complained,isn't hindering,440,440_FF_his,ff,MismatchMismatch,poss,Cynthia complained that Renee isn't hindering,his,4.953647613525391
OneEmbedding,has said,heals,441,441_MM_him,mm,MatchMatch,obj,Stephen has said that this guy heals,him,5.322539806365967
OneEmbedding,has said,heals,441,441_MF_him,mf,MatchMismatch,obj,Stephen has said that Tamara heals,him,3.6140942573547363
OneEmbedding,has said,heals,441,441_FM_him,fm,MismatchMatch,obj,April has said that this guy heals,him,6.155322074890137
OneEmbedding,has said,heals,441,441_FF_him,ff,MismatchMismatch,obj,April has said that Tamara heals,him,4.555276870727539
OneEmbedding,has said,heals,441,441_MM_his,mm,MatchMatch,poss,Stephen has said that this guy heals,his,4.829873085021973
OneEmbedding,has said,heals,441,441_MF_his,mf,MatchMismatch,poss,Stephen has said that Tamara heals,his,5.486855506896973
OneEmbedding,has said,heals,441,441_FM_his,fm,MismatchMatch,poss,April has said that this guy heals,his,5.0199689865112305
OneEmbedding,has said,heals,441,441_FF_his,ff,MismatchMismatch,poss,April has said that Tamara heals,his,5.993653774261475
OneEmbedding,proposes,isn't disagreeing with,442,442_MM_him,mm,MatchMatch,obj,Joseph proposes that that ex-husband isn't disagreeing with,him,2.9831125736236572
OneEmbedding,proposes,isn't disagreeing with,442,442_MF_him,mf,MatchMismatch,obj,Joseph proposes that the sister isn't disagreeing with,him,2.0549097061157227
OneEmbedding,proposes,isn't disagreeing with,442,442_FM_him,fm,MismatchMatch,obj,That dancer proposes that that ex-husband isn't disagreeing with,him,3.3790056705474854
OneEmbedding,proposes,isn't disagreeing with,442,442_FF_him,ff,MismatchMismatch,obj,That dancer proposes that the sister isn't disagreeing with,him,2.4507672786712646
OneEmbedding,proposes,isn't disagreeing with,442,442_MM_his,mm,MatchMatch,poss,Joseph proposes that that ex-husband isn't disagreeing with,his,2.825674295425415
OneEmbedding,proposes,isn't disagreeing with,442,442_MF_his,mf,MatchMismatch,poss,Joseph proposes that the sister isn't disagreeing with,his,4.958566665649414
OneEmbedding,proposes,isn't disagreeing with,442,442_FM_his,fm,MismatchMatch,poss,That dancer proposes that that ex-husband isn't disagreeing with,his,3.857470989227295
OneEmbedding,proposes,isn't disagreeing with,442,442_FF_his,ff,MismatchMismatch,poss,That dancer proposes that the sister isn't disagreeing with,his,5.488401889801025
OneEmbedding,wrote,hadn't underwhelmed,443,443_MM_him,mm,MatchMatch,obj,Larry wrote that the brother hadn't underwhelmed,him,1.759477138519287
