exp,verb,frameNum,uid,gender,cond,pronoun,sent,target,/data/gpt2_surp
About,alarmed,509,509_F_his,f,Mismatch,poss,The newspaper article about Suzanne alarmed,his,5.431162357330322
About,didn't disgust,510,510_M_him,m,Match,obj,The story about Larry didn't disgust,him,3.9232661724090576
About,didn't disgust,510,510_F_him,f,Mismatch,obj,The story about Kimberley didn't disgust,him,5.263953685760498
About,didn't disgust,510,510_M_his,m,Match,poss,The story about Larry didn't disgust,his,7.870303153991699
About,didn't disgust,510,510_F_his,f,Mismatch,poss,The story about Kimberley didn't disgust,his,9.469719886779785
About,had distracted,511,511_M_him,m,Match,obj,The essay about Andrew had distracted,him,4.445710182189941
About,had distracted,511,511_F_him,f,Mismatch,obj,The essay about Heidi had distracted,him,4.925610065460205
About,had distracted,511,511_M_his,m,Match,poss,The essay about Andrew had distracted,his,7.025923252105713
About,had distracted,511,511_F_his,f,Mismatch,poss,The essay about Heidi had distracted,his,8.138620376586914
About,impresses,512,512_M_him,m,Match,obj,The report about Guy impresses,him,5.692897319793701
About,impresses,512,512_F_him,f,Mismatch,obj,The report about Laurie impresses,him,6.771224498748779
About,impresses,512,512_M_his,m,Match,poss,The report about Guy impresses,his,6.262877941131592
About,impresses,512,512_F_his,f,Mismatch,poss,The report about Laurie impresses,his,8.19762897491455
About,impressed,513,513_M_him,m,Match,obj,The documentary about Phillip impressed,him,6.690132141113281
About,impressed,513,513_F_him,f,Mismatch,obj,The documentary about Meredith impressed,him,6.421741485595703
About,impressed,513,513_M_his,m,Match,poss,The documentary about Phillip impressed,his,6.3243727684021
About,impressed,513,513_F_his,f,Mismatch,poss,The documentary about Meredith impressed,his,7.126006126403809
About,hasn't hindered,514,514_M_him,m,Match,obj,The commentary about Frank hasn't hindered,him,3.2848541736602783
About,hasn't hindered,514,514_F_him,f,Mismatch,obj,The commentary about Christina hasn't hindered,him,5.112992763519287
About,hasn't hindered,514,514_M_his,m,Match,poss,The commentary about Frank hasn't hindered,his,2.2431952953338623
About,hasn't hindered,514,514_F_his,f,Mismatch,poss,The commentary about Christina hasn't hindered,his,4.591740131378174
About,is embarrassing,515,515_M_him,m,Match,obj,The show about the ex-husband is embarrassing,him,10.986715316772461
About,is embarrassing,515,515_F_him,f,Mismatch,obj,The show about Anna is embarrassing,him,8.974093437194824
About,is embarrassing,515,515_M_his,m,Match,poss,The show about the ex-husband is embarrassing,his,12.173808097839355
About,is embarrassing,515,515_F_his,f,Mismatch,poss,The show about Anna is embarrassing,his,11.380209922790527
About,worried,516,516_M_him,m,Match,obj,The book about Lawrence worried,him,5.744422435760498
About,worried,516,516_F_him,f,Mismatch,obj,The book about Kristen worried,him,7.9890217781066895
About,worried,516,516_M_his,m,Match,poss,The book about Lawrence worried,his,7.115792274475098
About,worried,516,516_F_his,f,Mismatch,poss,The book about Kristen worried,his,8.66504192352295
About,isn't hurting,517,517_M_him,m,Match,obj,The pamphlet about Robert isn't hurting,him,4.417374134063721
About,isn't hurting,517,517_F_him,f,Mismatch,obj,The pamphlet about Stephanie isn't hurting,him,8.460379600524902
About,isn't hurting,517,517_M_his,m,Match,poss,The pamphlet about Robert isn't hurting,his,3.76350998878479
About,isn't hurting,517,517_F_his,f,Mismatch,poss,The pamphlet about Stephanie isn't hurting,his,8.487654685974121
About,was stunning,518,518_M_him,m,Match,obj,The brochure about Jason was stunning,him,13.96840763092041
About,was stunning,518,518_F_him,f,Mismatch,obj,The brochure about Maria was stunning,him,14.693511009216309
About,was stunning,518,518_M_his,m,Match,poss,The brochure about Jason was stunning,his,14.507448196411133
About,was stunning,518,518_F_his,f,Mismatch,poss,The brochure about Maria was stunning,his,15.271658897399902
About,has worried,519,519_M_him,m,Match,obj,The play about Marcus has worried,him,5.62243127822876
About,has worried,519,519_F_him,f,Mismatch,obj,The play about the ex-girlfriend has worried,him,4.50886344909668
About,has worried,519,519_M_his,m,Match,poss,The play about Marcus has worried,his,7.23924446105957
About,has worried,519,519_F_his,f,Mismatch,poss,The play about the ex-girlfriend has worried,his,6.914056777954102
About,disturbs,520,520_M_him,m,Match,obj,The movie about Alan disturbs,him,6.900187969207764
About,disturbs,520,520_F_him,f,Mismatch,obj,The movie about Amanda disturbs,him,7.561765193939209
About,disturbs,520,520_M_his,m,Match,poss,The movie about Alan disturbs,his,6.852968692779541
About,disturbs,520,520_F_his,f,Mismatch,poss,The movie about Amanda disturbs,his,9.09237289428711
About,distracts,521,521_M_him,m,Match,obj,The newspaper article about Chad distracts,him,6.347217082977295
About,distracts,521,521_F_him,f,Mismatch,obj,The newspaper article about Amelia distracts,him,6.513734340667725
About,distracts,521,521_M_his,m,Match,poss,The newspaper article about Chad distracts,his,6.6806159019470215
About,distracts,521,521_F_his,f,Mismatch,poss,The newspaper article about Amelia distracts,his,7.651482582092285
About,hadn't aggravated,522,522_M_him,m,Match,obj,The story about Todd hadn't aggravated,him,3.653658866882324
About,hadn't aggravated,522,522_F_him,f,Mismatch,obj,The story about Teresa hadn't aggravated,him,3.846811532974243
About,hadn't aggravated,522,522_M_his,m,Match,poss,The story about Todd hadn't aggravated,his,3.9606411457061768
About,hadn't aggravated,522,522_F_his,f,Mismatch,poss,The story about Teresa hadn't aggravated,his,4.451343059539795
About,would scare,523,523_M_him,m,Match,obj,The essay about Timothy would scare,him,5.950565814971924
About,would scare,523,523_F_him,f,Mismatch,obj,The essay about Sheila would scare,him,6.115628719329834
About,would scare,523,523_M_his,m,Match,poss,The essay about Timothy would scare,his,6.523287296295166
About,would scare,523,523_F_his,f,Mismatch,poss,The essay about Sheila would scare,his,7.416797161102295
About,shouldn't confuse,524,524_M_him,m,Match,obj,The report about Brian shouldn't confuse,him,4.361302375793457
About,shouldn't confuse,524,524_F_him,f,Mismatch,obj,The report about Theresa shouldn't confuse,him,6.351450443267822
About,shouldn't confuse,524,524_M_his,m,Match,poss,The report about Brian shouldn't confuse,his,6.222391605377197
About,shouldn't confuse,524,524_F_his,f,Mismatch,poss,The report about Theresa shouldn't confuse,his,8.466028213500977
About,worries,525,525_M_him,m,Match,obj,The documentary about George worries,him,8.280759811401367
About,worries,525,525_F_him,f,Mismatch,obj,The documentary about Patricia worries,him,7.476705074310303
About,worries,525,525_M_his,m,Match,poss,The documentary about George worries,his,6.559359073638916
About,worries,525,525_F_his,f,Mismatch,poss,The documentary about Patricia worries,his,7.799394607543945
About,had stunned,526,526_M_him,m,Match,obj,The commentary about Keith had stunned,him,4.875585079193115
About,had stunned,526,526_F_him,f,Mismatch,obj,The commentary about Margaret had stunned,him,5.000103950500488
About,had stunned,526,526_M_his,m,Match,poss,The commentary about Keith had stunned,his,5.722598075866699
About,had stunned,526,526_F_his,f,Mismatch,poss,The commentary about Margaret had stunned,his,6.037447929382324
About,did astound,527,527_M_him,m,Match,obj,The show about this ex-husband did astound,him,7.827404975891113
About,did astound,527,527_F_him,f,Mismatch,obj,The show about this niece did astound,him,8.496272087097168
About,did astound,527,527_M_his,m,Match,poss,The show about this ex-husband did astound,his,9.446320533752441
About,did astound,527,527_F_his,f,Mismatch,poss,The show about this niece did astound,his,10.666082382202148
About,was impressing,528,528_M_him,m,Match,obj,The book about Charles was impressing,him,5.087306022644043
About,was impressing,528,528_F_him,f,Mismatch,obj,The book about Jill was impressing,him,6.998844146728516
About,was impressing,528,528_M_his,m,Match,poss,The book about Charles was impressing,his,5.985545635223389
About,was impressing,528,528_F_his,f,Mismatch,poss,The book about Jill was impressing,his,8.658110618591309
About,isn't underwhelming,529,529_M_him,m,Match,obj,The pamphlet about Vincent isn't underwhelming,him,16.767419815063477
About,isn't underwhelming,529,529_F_him,f,Mismatch,obj,The pamphlet about Victoria isn't underwhelming,him,16.92481803894043
About,isn't underwhelming,529,529_M_his,m,Match,poss,The pamphlet about Vincent isn't underwhelming,his,15.50906753540039
About,isn't underwhelming,529,529_F_his,f,Mismatch,poss,The pamphlet about Victoria isn't underwhelming,his,15.902485847473145
About,will annoy,530,530_M_him,m,Match,obj,The brochure about Michael will annoy,him,5.5107035636901855
About,will annoy,530,530_F_him,f,Mismatch,obj,The brochure about Helen will annoy,him,6.782682418823242
About,will annoy,530,530_M_his,m,Match,poss,The brochure about Michael will annoy,his,6.794613361358643
About,will annoy,530,530_F_his,f,Mismatch,poss,The brochure about Helen will annoy,his,8.967242240905762
About,was worrying,531,531_M_him,m,Match,obj,The play about Carlos was worrying,him,4.856320858001709
About,was worrying,531,531_F_him,f,Mismatch,obj,The play about Leslie was worrying,him,4.870165824890137
About,was worrying,531,531_M_his,m,Match,poss,The play about Carlos was worrying,his,8.122340202331543
About,was worrying,531,531_F_his,f,Mismatch,poss,The play about Leslie was worrying,his,8.323280334472656
About,aided,532,532_M_him,m,Match,obj,The movie about Douglas aided,him,6.176766395568848
About,aided,532,532_F_him,f,Mismatch,obj,The movie about Leslie aided,him,5.6728596687316895
About,aided,532,532_M_his,m,Match,poss,The movie about Douglas aided,his,5.308487415313721
About,aided,532,532_F_his,f,Mismatch,poss,The movie about Leslie aided,his,6.037242889404297
About,does shock,533,533_M_him,m,Match,obj,The newspaper article about Guy does shock,him,5.944830417633057
About,does shock,533,533_F_him,f,Mismatch,obj,The newspaper article about Jill does shock,him,6.620271682739258
About,does shock,533,533_M_his,m,Match,poss,The newspaper article about Guy does shock,his,7.532266139984131
About,does shock,533,533_F_his,f,Mismatch,poss,The newspaper article about Jill does shock,his,8.577561378479004
About,was disturbing,534,534_M_him,m,Match,obj,The story about the grandfather was disturbing,him,13.28218936920166
About,was disturbing,534,534_F_him,f,Mismatch,obj,The story about Carol was disturbing,him,14.160222053527832
About,was disturbing,534,534_M_his,m,Match,poss,The story about the grandfather was disturbing,his,13.271536827087402
About,was disturbing,534,534_F_his,f,Mismatch,poss,The story about Carol was disturbing,his,14.041115760803223
About,shocked,535,535_M_him,m,Match,obj,The essay about the man shocked,him,5.910754680633545
About,shocked,535,535_F_him,f,Mismatch,obj,The essay about Denise shocked,him,6.111546516418457
About,shocked,535,535_M_his,m,Match,poss,The essay about the man shocked,his,4.2613935470581055
About,shocked,535,535_F_his,f,Mismatch,poss,The essay about Denise shocked,his,6.878836631774902
About,was astounding,536,536_M_him,m,Match,obj,The report about Alexander was astounding,him,17.427858352661133
About,was astounding,536,536_F_him,f,Mismatch,obj,The report about that ex-girlfriend was astounding,him,16.018552780151367
About,was astounding,536,536_M_his,m,Match,poss,The report about Alexander was astounding,his,16.57909393310547
About,was astounding,536,536_F_his,f,Mismatch,poss,The report about that ex-girlfriend was astounding,his,16.009384155273438
About,wasn't aggravating,537,537_M_him,m,Match,obj,The documentary about this boy wasn't aggravating,him,5.354625225067139
About,wasn't aggravating,537,537_F_him,f,Mismatch,obj,The documentary about Dana wasn't aggravating,him,5.802152633666992
About,wasn't aggravating,537,537_M_his,m,Match,poss,The documentary about this boy wasn't aggravating,his,6.575069427490234
About,wasn't aggravating,537,537_F_his,f,Mismatch,poss,The documentary about Dana wasn't aggravating,his,6.417734622955322
About,scared,538,538_M_him,m,Match,obj,The commentary about Christopher scared,him,6.587428092956543
About,scared,538,538_F_him,f,Mismatch,obj,The commentary about this wife scared,him,6.057706832885742
About,scared,538,538_M_his,m,Match,poss,The commentary about Christopher scared,his,6.640007972717285
About,scared,538,538_F_his,f,Mismatch,poss,The commentary about this wife scared,his,8.129786491394043
About,could shock,539,539_M_him,m,Match,obj,The show about that husband could shock,him,5.883306503295898
About,could shock,539,539_F_him,f,Mismatch,obj,The show about Lori could shock,him,7.824565887451172
About,could shock,539,539_M_his,m,Match,poss,The show about that husband could shock,his,5.902414321899414
About,could shock,539,539_F_his,f,Mismatch,poss,The show about Lori could shock,his,8.840204238891602
About,is aggravating,540,540_M_him,m,Match,obj,The book about Brad is aggravating,him,8.045588493347168
About,is aggravating,540,540_F_him,f,Mismatch,obj,The book about Diana is aggravating,him,9.55458927154541
About,is aggravating,540,540_M_his,m,Match,poss,The book about Brad is aggravating,his,8.594710350036621
About,is aggravating,540,540_F_his,f,Mismatch,poss,The book about Diana is aggravating,his,10.010626792907715
About,was confusing,541,541_M_him,m,Match,obj,The pamphlet about Martin was confusing,him,6.842040538787842
About,was confusing,541,541_F_him,f,Mismatch,obj,The pamphlet about Christina was confusing,him,7.561917304992676
About,was confusing,541,541_M_his,m,Match,poss,The pamphlet about Martin was confusing,his,7.701260566711426
About,was confusing,541,541_F_his,f,Mismatch,poss,The pamphlet about Christina was confusing,his,9.15717887878418
About,upsets,542,542_M_him,m,Match,obj,The brochure about Frank upsets,him,3.4415721893310547
About,upsets,542,542_F_him,f,Mismatch,obj,The brochure about Suzanne upsets,him,4.067758560180664
About,upsets,542,542_M_his,m,Match,poss,The brochure about Frank upsets,his,3.7991645336151123
About,upsets,542,542_F_his,f,Mismatch,poss,The brochure about Suzanne upsets,his,6.836079120635986
About,does aid,543,543_M_him,m,Match,obj,The play about this father does aid,him,5.3270158767700195
About,does aid,543,543_F_him,f,Mismatch,obj,The play about Cheryl does aid,him,6.680055618286133
About,does aid,543,543_M_his,m,Match,poss,The play about this father does aid,his,4.842646598815918
About,does aid,543,543_F_his,f,Mismatch,poss,The play about Cheryl does aid,his,6.8193039894104
About,aids,544,544_M_him,m,Match,obj,The movie about the boyfriend aids,him,4.757561683654785
About,aids,544,544_F_him,f,Mismatch,obj,The movie about that wife aids,him,4.569911479949951
