exp,verb,frameNum,uid,gender,cond,pronoun,sent,target,gpt3_surp
About,overwhelms,484,484_M_him,m,Match,obj,The movie about Joel overwhelms,him,14.612070083618164
About,overwhelms,484,484_F_him,f,Mismatch,obj,The movie about Eva overwhelms,him,17.37261199951172
About,overwhelms,484,484_M_his,m,Match,poss,The movie about Joel overwhelms,his,12.063706398010254
About,overwhelms,484,484_F_his,f,Mismatch,poss,The movie about Eva overwhelms,his,14.635340690612793
About,hinders,485,485_M_him,m,Match,obj,The newspaper article about this father hinders,him,4.090528964996338
About,hinders,485,485_F_him,f,Mismatch,obj,The newspaper article about Diane hinders,him,10.740823745727539
About,hinders,485,485_M_his,m,Match,poss,The newspaper article about this father hinders,his,2.429255485534668
About,hinders,485,485_F_his,f,Mismatch,poss,The newspaper article about Diane hinders,his,7.875154972076416
About,has helped,486,486_M_him,m,Match,obj,The story about Guy has helped,him,6.332886695861816
About,has helped,486,486_F_him,f,Mismatch,obj,The story about Ella has helped,him,9.934370994567871
About,has helped,486,486_M_his,m,Match,poss,The story about Guy has helped,his,8.186610221862793
About,has helped,486,486_F_his,f,Mismatch,poss,The story about Ella has helped,his,11.607749938964844
About,wouldn't stun,487,487_M_him,m,Match,obj,The essay about Noah wouldn't stun,him,6.9304304122924805
About,wouldn't stun,487,487_F_him,f,Mismatch,obj,The essay about Nina wouldn't stun,him,6.874197959899902
About,wouldn't stun,487,487_M_his,m,Match,poss,The essay about Noah wouldn't stun,his,6.680549144744873
About,wouldn't stun,487,487_F_his,f,Mismatch,poss,The essay about Nina wouldn't stun,his,10.940058708190918
About,hadn't helped,488,488_M_him,m,Match,obj,The report about that brother hadn't helped,him,5.502601623535156
About,hadn't helped,488,488_F_him,f,Mismatch,obj,The report about Anne hadn't helped,him,5.7525200843811035
About,hadn't helped,488,488_M_his,m,Match,poss,The report about that brother hadn't helped,his,4.2421770095825195
About,hadn't helped,488,488_F_his,f,Mismatch,poss,The report about Anne hadn't helped,his,3.8940985202789307
About,was aggravating,489,489_M_him,m,Match,obj,The documentary about Matt was aggravating,him,10.43344497680664
About,was aggravating,489,489_F_him,f,Mismatch,obj,The documentary about Carmen was aggravating,him,18.648361206054688
About,was aggravating,489,489_M_his,m,Match,poss,The documentary about Matt was aggravating,his,11.798751831054688
About,was aggravating,489,489_F_his,f,Mismatch,poss,The documentary about Carmen was aggravating,his,19.361774444580078
About,was disturbing,490,490_M_him,m,Match,obj,The commentary about Bradley was disturbing,him,15.585113525390625
About,was disturbing,490,490_F_him,f,Mismatch,obj,The commentary about Susan was disturbing,him,16.229249954223633
About,was disturbing,490,490_M_his,m,Match,poss,The commentary about Bradley was disturbing,his,14.282302856445312
About,was disturbing,490,490_F_his,f,Mismatch,poss,The commentary about Susan was disturbing,his,15.66594409942627
About,bores,491,491_M_him,m,Match,obj,The show about Scott bores,him,6.488702297210693
About,bores,491,491_F_him,f,Mismatch,obj,The show about Alice bores,him,10.659744262695312
About,bores,491,491_M_his,m,Match,poss,The show about Scott bores,his,9.839927673339844
About,bores,491,491_F_his,f,Mismatch,poss,The show about Alice bores,his,12.921257019042969
About,is overwhelming,492,492_M_him,m,Match,obj,The book about Noah is overwhelming,him,9.652687072753906
About,is overwhelming,492,492_F_him,f,Mismatch,obj,The book about Patricia is overwhelming,him,16.462366104125977
About,is overwhelming,492,492_M_his,m,Match,poss,The book about Noah is overwhelming,his,11.613027572631836
About,is overwhelming,492,492_F_his,f,Mismatch,poss,The book about Patricia is overwhelming,his,20.14798355102539
About,could overwhelm,493,493_M_him,m,Match,obj,The pamphlet about Patrick could overwhelm,him,4.409749507904053
About,could overwhelm,493,493_F_him,f,Mismatch,obj,The pamphlet about Elaine could overwhelm,him,5.959317207336426
About,could overwhelm,493,493_M_his,m,Match,poss,The pamphlet about Patrick could overwhelm,his,7.16192626953125
About,could overwhelm,493,493_F_his,f,Mismatch,poss,The pamphlet about Elaine could overwhelm,his,9.77946949005127
About,won't distract,494,494_M_him,m,Match,obj,The brochure about that ex-boyfriend won't distract,him,4.663150310516357
About,won't distract,494,494_F_him,f,Mismatch,obj,The brochure about April won't distract,him,5.794408321380615
About,won't distract,494,494_M_his,m,Match,poss,The brochure about that ex-boyfriend won't distract,his,10.110705375671387
About,won't distract,494,494_F_his,f,Mismatch,poss,The brochure about April won't distract,his,9.465149879455566
About,hinders,495,495_M_him,m,Match,obj,The play about Paul hinders,him,4.667718887329102
About,hinders,495,495_F_him,f,Mismatch,obj,The play about Amy hinders,him,8.262946128845215
About,hinders,495,495_M_his,m,Match,poss,The play about Paul hinders,his,2.967067003250122
About,hinders,495,495_F_his,f,Mismatch,poss,The play about Amy hinders,his,6.642775535583496
About,hasn't alarmed,496,496_M_him,m,Match,obj,The movie about Jerry hasn't alarmed,him,2.850851535797119
About,hasn't alarmed,496,496_F_him,f,Mismatch,obj,The movie about Kristen hasn't alarmed,him,7.864923477172852
About,hasn't alarmed,496,496_M_his,m,Match,poss,The movie about Jerry hasn't alarmed,his,4.956019878387451
About,hasn't alarmed,496,496_F_his,f,Mismatch,poss,The movie about Kristen hasn't alarmed,his,11.41665267944336
About,didn't stun,497,497_M_him,m,Match,obj,The newspaper article about Michael didn't stun,him,4.086436748504639
About,didn't stun,497,497_F_him,f,Mismatch,obj,The newspaper article about Elaine didn't stun,him,6.151882171630859
About,didn't stun,497,497_M_his,m,Match,poss,The newspaper article about Michael didn't stun,his,4.3089599609375
About,didn't stun,497,497_F_his,f,Mismatch,poss,The newspaper article about Elaine didn't stun,his,10.595869064331055
About,will bore,498,498_M_him,m,Match,obj,The story about Peter will bore,him,7.542366027832031
About,will bore,498,498_F_him,f,Mismatch,obj,The story about Brenda will bore,him,9.84118366241455
About,will bore,498,498_M_his,m,Match,poss,The story about Peter will bore,his,9.93238639831543
About,will bore,498,498_F_his,f,Mismatch,poss,The story about Brenda will bore,his,14.028214454650879
About,is bothering,499,499_M_him,m,Match,obj,The essay about Samuel is bothering,him,4.972585678100586
About,is bothering,499,499_F_him,f,Mismatch,obj,The essay about Andrea is bothering,him,7.6658830642700195
About,is bothering,499,499_M_his,m,Match,poss,The essay about Samuel is bothering,his,13.12584114074707
About,is bothering,499,499_F_his,f,Mismatch,poss,The essay about Andrea is bothering,his,15.48465633392334
About,had helped,500,500_M_him,m,Match,obj,The report about Alan had helped,him,4.673925876617432
About,had helped,500,500_F_him,f,Mismatch,obj,The report about Lori had helped,him,4.412319183349609
About,had helped,500,500_M_his,m,Match,poss,The report about Alan had helped,his,6.9468231201171875
About,had helped,500,500_F_his,f,Mismatch,poss,The report about Lori had helped,his,7.0261759757995605
About,was aiding,501,501_M_him,m,Match,obj,The documentary about the grandfather was aiding,him,5.748715400695801
About,was aiding,501,501_F_him,f,Mismatch,obj,The documentary about Irene was aiding,him,8.411863327026367
About,was aiding,501,501_M_his,m,Match,poss,The documentary about the grandfather was aiding,his,4.908116817474365
About,was aiding,501,501_F_his,f,Mismatch,poss,The documentary about Irene was aiding,his,7.808032512664795
About,disturbs,502,502_M_him,m,Match,obj,The commentary about Dennis disturbs,him,6.951749801635742
About,disturbs,502,502_F_him,f,Mismatch,obj,The commentary about Debra disturbs,him,7.121408939361572
About,disturbs,502,502_M_his,m,Match,poss,The commentary about Dennis disturbs,his,10.027387619018555
About,disturbs,502,502_F_his,f,Mismatch,poss,The commentary about Debra disturbs,his,11.737150192260742
About,was overwhelming,503,503_M_him,m,Match,obj,The show about Dan was overwhelming,him,14.373470306396484
About,was overwhelming,503,503_F_him,f,Mismatch,obj,The show about Kathleen was overwhelming,him,17.220352172851562
About,was overwhelming,503,503_M_his,m,Match,poss,The show about Dan was overwhelming,his,14.123418807983398
About,was overwhelming,503,503_F_his,f,Mismatch,poss,The show about Kathleen was overwhelming,his,16.516645431518555
About,worried,504,504_M_him,m,Match,obj,The book about the ex-boyfriend worried,him,5.66543436050415
About,worried,504,504_F_him,f,Mismatch,obj,The book about Linda worried,him,5.222750663757324
About,worried,504,504_M_his,m,Match,poss,The book about the ex-boyfriend worried,his,6.630309581756592
About,worried,504,504_F_his,f,Mismatch,poss,The book about Linda worried,his,9.1185302734375
About,hadn't aggravated,505,505_M_him,m,Match,obj,The pamphlet about Joel hadn't aggravated,him,2.847437858581543
About,hadn't aggravated,505,505_F_him,f,Mismatch,obj,The pamphlet about Kendra hadn't aggravated,him,3.0868113040924072
About,hadn't aggravated,505,505_M_his,m,Match,poss,The pamphlet about Joel hadn't aggravated,his,3.5721004009246826
About,hadn't aggravated,505,505_F_his,f,Mismatch,poss,The pamphlet about Kendra hadn't aggravated,his,5.423253059387207
About,hadn't scared,506,506_M_him,m,Match,obj,The brochure about Noah hadn't scared,him,3.0602664947509766
About,hadn't scared,506,506_F_him,f,Mismatch,obj,The brochure about Jessica hadn't scared,him,3.406583547592163
About,hadn't scared,506,506_M_his,m,Match,poss,The brochure about Noah hadn't scared,his,8.161528587341309
About,hadn't scared,506,506_F_his,f,Mismatch,poss,The brochure about Jessica hadn't scared,his,9.810358047485352
About,would disgust,507,507_M_him,m,Match,obj,The play about Martin would disgust,him,4.298766136169434
About,would disgust,507,507_F_him,f,Mismatch,obj,The play about Rachel would disgust,him,5.1174092292785645
About,would disgust,507,507_M_his,m,Match,poss,The play about Martin would disgust,his,6.723577976226807
About,would disgust,507,507_F_his,f,Mismatch,poss,The play about Rachel would disgust,his,9.054309844970703
About,hurts,508,508_M_him,m,Match,obj,The movie about Adam hurts,him,5.029417514801025
About,hurts,508,508_F_him,f,Mismatch,obj,The movie about Jacqueline hurts,him,6.85459566116333
About,hurts,508,508_M_his,m,Match,poss,The movie about Adam hurts,his,3.834289312362671
About,hurts,508,508_F_his,f,Mismatch,poss,The movie about Jacqueline hurts,his,6.409571647644043
About,alarmed,509,509_M_him,m,Match,obj,The newspaper article about Thomas alarmed,him,4.434316158294678
About,alarmed,509,509_F_him,f,Mismatch,obj,The newspaper article about Suzanne alarmed,him,7.281874656677246
About,alarmed,509,509_M_his,m,Match,poss,The newspaper article about Thomas alarmed,his,4.408533573150635
About,alarmed,509,509_F_his,f,Mismatch,poss,The newspaper article about Suzanne alarmed,his,10.632126808166504
About,didn't disgust,510,510_M_him,m,Match,obj,The story about Larry didn't disgust,him,6.729891777038574
About,didn't disgust,510,510_F_him,f,Mismatch,obj,The story about Kimberley didn't disgust,him,4.139503479003906
About,didn't disgust,510,510_M_his,m,Match,poss,The story about Larry didn't disgust,his,8.744906425476074
About,didn't disgust,510,510_F_his,f,Mismatch,poss,The story about Kimberley didn't disgust,his,10.198347091674805
About,had distracted,511,511_M_him,m,Match,obj,The essay about Andrew had distracted,him,3.106541633605957
About,had distracted,511,511_F_him,f,Mismatch,obj,The essay about Heidi had distracted,him,3.0771496295928955
About,had distracted,511,511_M_his,m,Match,poss,The essay about Andrew had distracted,his,7.525857448577881
About,had distracted,511,511_F_his,f,Mismatch,poss,The essay about Heidi had distracted,his,8.193435668945312
About,impresses,512,512_M_him,m,Match,obj,The report about Guy impresses,him,6.722210884094238
About,impresses,512,512_F_him,f,Mismatch,obj,The report about Laurie impresses,him,7.202032089233398
About,impresses,512,512_M_his,m,Match,poss,The report about Guy impresses,his,4.317477226257324
About,impresses,512,512_F_his,f,Mismatch,poss,The report about Laurie impresses,his,5.580650329589844
About,impressed,513,513_M_him,m,Match,obj,The documentary about Phillip impressed,him,6.471916198730469
About,impressed,513,513_F_him,f,Mismatch,obj,The documentary about Meredith impressed,him,6.098670482635498
About,impressed,513,513_M_his,m,Match,poss,The documentary about Phillip impressed,his,6.2868452072143555
About,impressed,513,513_F_his,f,Mismatch,poss,The documentary about Meredith impressed,his,8.457804679870605
About,hasn't hindered,514,514_M_him,m,Match,obj,The commentary about Frank hasn't hindered,him,3.1818289756774902
About,hasn't hindered,514,514_F_him,f,Mismatch,obj,The commentary about Christina hasn't hindered,him,8.790706634521484
About,hasn't hindered,514,514_M_his,m,Match,poss,The commentary about Frank hasn't hindered,his,1.31345534324646
About,hasn't hindered,514,514_F_his,f,Mismatch,poss,The commentary about Christina hasn't hindered,his,6.942587852478027
About,is embarrassing,515,515_M_him,m,Match,obj,The show about the ex-husband is embarrassing,him,8.276877403259277
About,is embarrassing,515,515_F_him,f,Mismatch,obj,The show about Anna is embarrassing,him,17.812999725341797
About,is embarrassing,515,515_M_his,m,Match,poss,The show about the ex-husband is embarrassing,his,10.233739852905273
About,is embarrassing,515,515_F_his,f,Mismatch,poss,The show about Anna is embarrassing,his,19.429819107055664
About,worried,516,516_M_him,m,Match,obj,The book about Lawrence worried,him,3.411898136138916
About,worried,516,516_F_him,f,Mismatch,obj,The book about Kristen worried,him,5.611022472381592
About,worried,516,516_M_his,m,Match,poss,The book about Lawrence worried,his,6.733139514923096
About,worried,516,516_F_his,f,Mismatch,poss,The book about Kristen worried,his,9.04931640625
About,isn't hurting,517,517_M_him,m,Match,obj,The pamphlet about Robert isn't hurting,him,2.8651585578918457
About,isn't hurting,517,517_F_him,f,Mismatch,obj,The pamphlet about Stephanie isn't hurting,him,7.1288533210754395
About,isn't hurting,517,517_M_his,m,Match,poss,The pamphlet about Robert isn't hurting,his,3.396747350692749
About,isn't hurting,517,517_F_his,f,Mismatch,poss,The pamphlet about Stephanie isn't hurting,his,8.307040214538574
About,was stunning,518,518_M_him,m,Match,obj,The brochure about Jason was stunning,him,18.49470329284668
About,was stunning,518,518_F_him,f,Mismatch,obj,The brochure about Maria was stunning,him,24.106969833374023
About,was stunning,518,518_M_his,m,Match,poss,The brochure about Jason was stunning,his,19.657718658447266
