exp,verbMatrix,verbEmbed,frameNum,uid,gender,cond,pronoun,sent,target,/data/gpt2-xl_surp
TwoEmbedding,advised,isn't hindering,440,440_MMM_his,mmm,MatchMatchMatch,poss,Martin advised Raymond that Liam isn't hindering,his,2.1217782497406006
TwoEmbedding,advised,isn't hindering,440,440_MMF_his,mmf,MatchMatchMismatch,poss,Martin advised Raymond that Renee isn't hindering,his,2.0647995471954346
TwoEmbedding,advised,isn't hindering,440,440_MFM_his,mfm,MatchMismatchMatch,poss,Martin advised Cynthia that Liam isn't hindering,his,3.7217307090759277
TwoEmbedding,advised,isn't hindering,440,440_MFF_his,mff,MatchMismatchMismatch,poss,Martin advised Cynthia that Renee isn't hindering,his,3.6819229125976562
TwoEmbedding,advised,isn't hindering,440,440_FMM_his,fmm,MismatchMatchMatch,poss,Michelle advised Raymond that Liam isn't hindering,his,2.2232627868652344
TwoEmbedding,advised,isn't hindering,440,440_FMF_his,fmf,MismatchMatchMismatch,poss,Michelle advised Raymond that Renee isn't hindering,his,2.231907844543457
TwoEmbedding,advised,isn't hindering,440,440_FFM_his,ffm,MismatchMismatchMatch,poss,Michelle advised Cynthia that Liam isn't hindering,his,4.753352642059326
TwoEmbedding,advised,isn't hindering,440,440_FFF_his,fff,MismatchMismatchMismatch,poss,Michelle advised Cynthia that Renee isn't hindering,his,5.0661940574646
TwoEmbedding,advised,heals,441,441_MMM_him,mmm,MatchMatchMatch,obj,Bradley advised Stephen that this guy heals,him,8.032224655151367
TwoEmbedding,advised,heals,441,441_MMF_him,mmf,MatchMatchMismatch,obj,Bradley advised Stephen that Tamara heals,him,4.385991096496582
TwoEmbedding,advised,heals,441,441_MFM_him,mfm,MatchMismatchMatch,obj,Bradley advised April that this guy heals,him,9.117857933044434
TwoEmbedding,advised,heals,441,441_MFF_him,mff,MatchMismatchMismatch,obj,Bradley advised April that Tamara heals,him,6.2430644035339355
TwoEmbedding,advised,heals,441,441_FMM_him,fmm,MismatchMatchMatch,obj,Barbara advised Stephen that this guy heals,him,8.051420211791992
TwoEmbedding,advised,heals,441,441_FMF_him,fmf,MismatchMatchMismatch,obj,Barbara advised Stephen that Tamara heals,him,4.664480209350586
TwoEmbedding,advised,heals,441,441_FFM_him,ffm,MismatchMismatchMatch,obj,Barbara advised April that this guy heals,him,8.657906532287598
TwoEmbedding,advised,heals,441,441_FFF_him,fff,MismatchMismatchMismatch,obj,Barbara advised April that Tamara heals,him,7.127392768859863
TwoEmbedding,advised,heals,441,441_MMM_his,mmm,MatchMatchMatch,poss,Bradley advised Stephen that this guy heals,his,5.7719221115112305
TwoEmbedding,advised,heals,441,441_MMF_his,mmf,MatchMatchMismatch,poss,Bradley advised Stephen that Tamara heals,his,6.84464168548584
TwoEmbedding,advised,heals,441,441_MFM_his,mfm,MatchMismatchMatch,poss,Bradley advised April that this guy heals,his,6.152750015258789
TwoEmbedding,advised,heals,441,441_MFF_his,mff,MatchMismatchMismatch,poss,Bradley advised April that Tamara heals,his,8.75333023071289
TwoEmbedding,advised,heals,441,441_FMM_his,fmm,MismatchMatchMatch,poss,Barbara advised Stephen that this guy heals,his,5.754568576812744
TwoEmbedding,advised,heals,441,441_FMF_his,fmf,MismatchMatchMismatch,poss,Barbara advised Stephen that Tamara heals,his,7.163214683532715
TwoEmbedding,advised,heals,441,441_FFM_his,ffm,MismatchMismatchMatch,poss,Barbara advised April that this guy heals,his,6.158208847045898
TwoEmbedding,advised,heals,441,441_FFF_his,fff,MismatchMismatchMismatch,poss,Barbara advised April that Tamara heals,his,9.54055404663086
TwoEmbedding,advised,isn't disagreeing with,442,442_MMM_him,mmm,MatchMatchMatch,obj,David advised Joseph that that ex-husband isn't disagreeing with,him,2.3315887451171875
TwoEmbedding,advised,isn't disagreeing with,442,442_MMF_him,mmf,MatchMatchMismatch,obj,David advised Joseph that the sister isn't disagreeing with,him,1.6757036447525024
TwoEmbedding,advised,isn't disagreeing with,442,442_MFM_him,mfm,MatchMismatchMatch,obj,David advised that dancer that that ex-husband isn't disagreeing with,him,4.363633155822754
TwoEmbedding,advised,isn't disagreeing with,442,442_MFF_him,mff,MatchMismatchMismatch,obj,David advised that dancer that the sister isn't disagreeing with,him,2.4630746841430664
TwoEmbedding,advised,isn't disagreeing with,442,442_FMM_him,fmm,MismatchMatchMatch,obj,Martha advised Joseph that that ex-husband isn't disagreeing with,him,2.7700159549713135
TwoEmbedding,advised,isn't disagreeing with,442,442_FMF_him,fmf,MismatchMatchMismatch,obj,Martha advised Joseph that the sister isn't disagreeing with,him,1.1980788707733154
TwoEmbedding,advised,isn't disagreeing with,442,442_FFM_him,ffm,MismatchMismatchMatch,obj,Martha advised that dancer that that ex-husband isn't disagreeing with,him,5.545156478881836
TwoEmbedding,advised,isn't disagreeing with,442,442_FFF_him,fff,MismatchMismatchMismatch,obj,Martha advised that dancer that the sister isn't disagreeing with,him,2.829753875732422
TwoEmbedding,advised,isn't disagreeing with,442,442_MMM_his,mmm,MatchMatchMatch,poss,David advised Joseph that that ex-husband isn't disagreeing with,his,3.491079330444336
TwoEmbedding,advised,isn't disagreeing with,442,442_MMF_his,mmf,MatchMatchMismatch,poss,David advised Joseph that the sister isn't disagreeing with,his,2.8358752727508545
TwoEmbedding,advised,isn't disagreeing with,442,442_MFM_his,mfm,MatchMismatchMatch,poss,David advised that dancer that that ex-husband isn't disagreeing with,his,4.331304550170898
TwoEmbedding,advised,isn't disagreeing with,442,442_MFF_his,mff,MatchMismatchMismatch,poss,David advised that dancer that the sister isn't disagreeing with,his,3.290882110595703
TwoEmbedding,advised,isn't disagreeing with,442,442_FMM_his,fmm,MismatchMatchMatch,poss,Martha advised Joseph that that ex-husband isn't disagreeing with,his,3.617114305496216
TwoEmbedding,advised,isn't disagreeing with,442,442_FMF_his,fmf,MismatchMatchMismatch,poss,Martha advised Joseph that the sister isn't disagreeing with,his,2.9944775104522705
TwoEmbedding,advised,isn't disagreeing with,442,442_FFM_his,ffm,MismatchMismatchMatch,poss,Martha advised that dancer that that ex-husband isn't disagreeing with,his,5.092586994171143
TwoEmbedding,advised,isn't disagreeing with,442,442_FFF_his,fff,MismatchMismatchMismatch,poss,Martha advised that dancer that the sister isn't disagreeing with,his,4.140349388122559
TwoEmbedding,informs,hadn't underwhelmed,443,443_MMM_him,mmm,MatchMatchMatch,obj,Kevin informs Larry that the brother hadn't underwhelmed,him,1.1445860862731934
TwoEmbedding,informs,hadn't underwhelmed,443,443_MMF_him,mmf,MatchMatchMismatch,obj,Kevin informs Larry that the sister hadn't underwhelmed,him,0.9052584171295166
TwoEmbedding,informs,hadn't underwhelmed,443,443_MFM_him,mfm,MatchMismatchMatch,obj,Kevin informs Theresa that the brother hadn't underwhelmed,him,2.0297720432281494
TwoEmbedding,informs,hadn't underwhelmed,443,443_MFF_him,mff,MatchMismatchMismatch,obj,Kevin informs Theresa that the sister hadn't underwhelmed,him,1.0996184349060059
TwoEmbedding,informs,hadn't underwhelmed,443,443_FMM_him,fmm,MismatchMatchMatch,obj,Naomi informs Larry that the brother hadn't underwhelmed,him,2.18982195854187
TwoEmbedding,informs,hadn't underwhelmed,443,443_FMF_him,fmf,MismatchMatchMismatch,obj,Naomi informs Larry that the sister hadn't underwhelmed,him,1.3858306407928467
TwoEmbedding,informs,hadn't underwhelmed,443,443_FFM_him,ffm,MismatchMismatchMatch,obj,Naomi informs Theresa that the brother hadn't underwhelmed,him,4.201137065887451
TwoEmbedding,informs,hadn't underwhelmed,443,443_FFF_him,fff,MismatchMismatchMismatch,obj,Naomi informs Theresa that the sister hadn't underwhelmed,him,2.5233633518218994
TwoEmbedding,informs,hadn't underwhelmed,443,443_MMM_his,mmm,MatchMatchMatch,poss,Kevin informs Larry that the brother hadn't underwhelmed,his,4.722299098968506
TwoEmbedding,informs,hadn't underwhelmed,443,443_MMF_his,mmf,MatchMatchMismatch,poss,Kevin informs Larry that the sister hadn't underwhelmed,his,4.882772922515869
TwoEmbedding,informs,hadn't underwhelmed,443,443_MFM_his,mfm,MatchMismatchMatch,poss,Kevin informs Theresa that the brother hadn't underwhelmed,his,5.011233329772949
TwoEmbedding,informs,hadn't underwhelmed,443,443_MFF_his,mff,MatchMismatchMismatch,poss,Kevin informs Theresa that the sister hadn't underwhelmed,his,5.51149845123291
TwoEmbedding,informs,hadn't underwhelmed,443,443_FMM_his,fmm,MismatchMatchMatch,poss,Naomi informs Larry that the brother hadn't underwhelmed,his,4.850924015045166
TwoEmbedding,informs,hadn't underwhelmed,443,443_FMF_his,fmf,MismatchMatchMismatch,poss,Naomi informs Larry that the sister hadn't underwhelmed,his,5.365054607391357
TwoEmbedding,informs,hadn't underwhelmed,443,443_FFM_his,ffm,MismatchMismatchMatch,poss,Naomi informs Theresa that the brother hadn't underwhelmed,his,5.7073893547058105
TwoEmbedding,informs,hadn't underwhelmed,443,443_FFF_his,fff,MismatchMismatchMismatch,poss,Naomi informs Theresa that the sister hadn't underwhelmed,his,6.852754592895508
TwoEmbedding,alerted,hasn't admired,444,444_MMM_him,mmm,MatchMatchMatch,obj,Chad alerted Todd that Brad hasn't admired,him,2.8093600273132324
TwoEmbedding,alerted,hasn't admired,444,444_MMF_him,mmf,MatchMatchMismatch,obj,Chad alerted Todd that Kendra hasn't admired,him,2.1431169509887695
TwoEmbedding,alerted,hasn't admired,444,444_MFM_him,mfm,MatchMismatchMatch,obj,Chad alerted that wife that Brad hasn't admired,him,5.742218017578125
TwoEmbedding,alerted,hasn't admired,444,444_MFF_him,mff,MatchMismatchMismatch,obj,Chad alerted that wife that Kendra hasn't admired,him,2.7764203548431396
TwoEmbedding,alerted,hasn't admired,444,444_FMM_him,fmm,MismatchMatchMatch,obj,Diana alerted Todd that Brad hasn't admired,him,3.8001134395599365
TwoEmbedding,alerted,hasn't admired,444,444_FMF_him,fmf,MismatchMatchMismatch,obj,Diana alerted Todd that Kendra hasn't admired,him,2.224760055541992
TwoEmbedding,alerted,hasn't admired,444,444_FFM_him,ffm,MismatchMismatchMatch,obj,Diana alerted that wife that Brad hasn't admired,him,6.399023056030273
TwoEmbedding,alerted,hasn't admired,444,444_FFF_him,fff,MismatchMismatchMismatch,obj,Diana alerted that wife that Kendra hasn't admired,him,3.9442224502563477
TwoEmbedding,alerted,hasn't admired,444,444_MMM_his,mmm,MatchMatchMatch,poss,Chad alerted Todd that Brad hasn't admired,his,2.5010666847229004
TwoEmbedding,alerted,hasn't admired,444,444_MMF_his,mmf,MatchMatchMismatch,poss,Chad alerted Todd that Kendra hasn't admired,his,2.860337018966675
TwoEmbedding,alerted,hasn't admired,444,444_MFM_his,mfm,MatchMismatchMatch,poss,Chad alerted that wife that Brad hasn't admired,his,3.4596142768859863
TwoEmbedding,alerted,hasn't admired,444,444_MFF_his,mff,MatchMismatchMismatch,poss,Chad alerted that wife that Kendra hasn't admired,his,3.462902307510376
TwoEmbedding,alerted,hasn't admired,444,444_FMM_his,fmm,MismatchMatchMatch,poss,Diana alerted Todd that Brad hasn't admired,his,3.141148805618286
TwoEmbedding,alerted,hasn't admired,444,444_FMF_his,fmf,MismatchMatchMismatch,poss,Diana alerted Todd that Kendra hasn't admired,his,3.3033456802368164
TwoEmbedding,alerted,hasn't admired,444,444_FFM_his,ffm,MismatchMismatchMatch,poss,Diana alerted that wife that Brad hasn't admired,his,3.9179632663726807
TwoEmbedding,alerted,hasn't admired,444,444_FFF_his,fff,MismatchMismatchMismatch,poss,Diana alerted that wife that Kendra hasn't admired,his,4.644531726837158
TwoEmbedding,informs,has concealed,445,445_MMM_him,mmm,MatchMatchMatch,obj,The boyfriend informs Eric that Frank has concealed,him,7.474769115447998
TwoEmbedding,informs,has concealed,445,445_MMF_him,mmf,MatchMatchMismatch,obj,The boyfriend informs Eric that Karen has concealed,him,6.773447036743164
TwoEmbedding,informs,has concealed,445,445_MFM_him,mfm,MatchMismatchMatch,obj,The boyfriend informs Meredith that Frank has concealed,him,7.888638973236084
TwoEmbedding,informs,has concealed,445,445_MFF_him,mff,MatchMismatchMismatch,obj,The boyfriend informs Meredith that Karen has concealed,him,7.313161849975586
TwoEmbedding,informs,has concealed,445,445_FMM_him,fmm,MismatchMatchMatch,obj,Deanna informs Eric that Frank has concealed,him,7.361735820770264
TwoEmbedding,informs,has concealed,445,445_FMF_him,fmf,MismatchMatchMismatch,obj,Deanna informs Eric that Karen has concealed,him,7.534459590911865
TwoEmbedding,informs,has concealed,445,445_FFM_him,ffm,MismatchMismatchMatch,obj,Deanna informs Meredith that Frank has concealed,him,8.07275676727295
TwoEmbedding,informs,has concealed,445,445_FFF_him,fff,MismatchMismatchMismatch,obj,Deanna informs Meredith that Karen has concealed,him,8.973400115966797
TwoEmbedding,informs,has concealed,445,445_MMM_his,mmm,MatchMatchMatch,poss,The boyfriend informs Eric that Frank has concealed,his,2.0181217193603516
TwoEmbedding,informs,has concealed,445,445_MMF_his,mmf,MatchMatchMismatch,poss,The boyfriend informs Eric that Karen has concealed,his,4.728977203369141
TwoEmbedding,informs,has concealed,445,445_MFM_his,mfm,MatchMismatchMatch,poss,The boyfriend informs Meredith that Frank has concealed,his,1.7170016765594482
TwoEmbedding,informs,has concealed,445,445_MFF_his,mff,MatchMismatchMismatch,poss,The boyfriend informs Meredith that Karen has concealed,his,4.999944686889648
TwoEmbedding,informs,has concealed,445,445_FMM_his,fmm,MismatchMatchMatch,poss,Deanna informs Eric that Frank has concealed,his,2.339352607727051
TwoEmbedding,informs,has concealed,445,445_FMF_his,fmf,MismatchMatchMismatch,poss,Deanna informs Eric that Karen has concealed,his,6.088176727294922
TwoEmbedding,informs,has concealed,445,445_FFM_his,ffm,MismatchMismatchMatch,poss,Deanna informs Meredith that Frank has concealed,his,2.227574348449707
TwoEmbedding,informs,has concealed,445,445_FFF_his,fff,MismatchMismatchMismatch,poss,Deanna informs Meredith that Karen has concealed,his,7.114197254180908
TwoEmbedding,alerts,fled from,446,446_MMM_him,mmm,MatchMatchMatch,obj,John alerts Roger that Craig fled from,him,4.296504497528076
TwoEmbedding,alerts,fled from,446,446_MMF_him,mmf,MatchMatchMismatch,obj,John alerts Roger that Gina fled from,him,3.8124589920043945
TwoEmbedding,alerts,fled from,446,446_MFM_him,mfm,MatchMismatchMatch,obj,John alerts Janet that Craig fled from,him,5.288281440734863
TwoEmbedding,alerts,fled from,446,446_MFF_him,mff,MatchMismatchMismatch,obj,John alerts Janet that Gina fled from,him,4.3963494300842285
TwoEmbedding,alerts,fled from,446,446_FMM_him,fmm,MismatchMatchMatch,obj,Cheryl alerts Roger that Craig fled from,him,3.885141611099243
TwoEmbedding,alerts,fled from,446,446_FMF_him,fmf,MismatchMatchMismatch,obj,Cheryl alerts Roger that Gina fled from,him,3.1885201930999756
TwoEmbedding,alerts,fled from,446,446_FFM_him,ffm,MismatchMismatchMatch,obj,Cheryl alerts Janet that Craig fled from,him,6.141901969909668
TwoEmbedding,alerts,fled from,446,446_FFF_him,fff,MismatchMismatchMismatch,obj,Cheryl alerts Janet that Gina fled from,him,5.636352062225342
TwoEmbedding,alerts,fled from,446,446_MMM_his,mmm,MatchMatchMatch,poss,John alerts Roger that Craig fled from,his,3.792452335357666
TwoEmbedding,alerts,fled from,446,446_MMF_his,mmf,MatchMatchMismatch,poss,John alerts Roger that Gina fled from,his,5.326457977294922
TwoEmbedding,alerts,fled from,446,446_MFM_his,mfm,MatchMismatchMatch,poss,John alerts Janet that Craig fled from,his,4.02300500869751
TwoEmbedding,alerts,fled from,446,446_MFF_his,mff,MatchMismatchMismatch,poss,John alerts Janet that Gina fled from,his,6.230291366577148
TwoEmbedding,alerts,fled from,446,446_FMM_his,fmm,MismatchMatchMatch,poss,Cheryl alerts Roger that Craig fled from,his,3.985135078430176
TwoEmbedding,alerts,fled from,446,446_FMF_his,fmf,MismatchMatchMismatch,poss,Cheryl alerts Roger that Gina fled from,his,5.5024309158325195
TwoEmbedding,alerts,fled from,446,446_FFM_his,ffm,MismatchMismatchMatch,poss,Cheryl alerts Janet that Craig fled from,his,4.450778961181641
TwoEmbedding,alerts,fled from,446,446_FFF_his,fff,MismatchMismatchMismatch,poss,Cheryl alerts Janet that Gina fled from,his,8.125117301940918
TwoEmbedding,advised,hadn't underwhelmed,447,447_MMM_him,mmm,MatchMatchMatch,obj,Russell advised Craig that Lawrence hadn't underwhelmed,him,1.5992430448532104
TwoEmbedding,advised,hadn't underwhelmed,447,447_MMF_him,mmf,MatchMatchMismatch,obj,Russell advised Craig that Erin hadn't underwhelmed,him,1.4276821613311768
TwoEmbedding,advised,hadn't underwhelmed,447,447_MFM_him,mfm,MatchMismatchMatch,obj,Russell advised Kendra that Lawrence hadn't underwhelmed,him,2.502605438232422
TwoEmbedding,advised,hadn't underwhelmed,447,447_MFF_him,mff,MatchMismatchMismatch,obj,Russell advised Kendra that Erin hadn't underwhelmed,him,2.0329291820526123
TwoEmbedding,advised,hadn't underwhelmed,447,447_FMM_him,fmm,MismatchMatchMatch,obj,Karen advised Craig that Lawrence hadn't underwhelmed,him,1.8529891967773438
TwoEmbedding,advised,hadn't underwhelmed,447,447_FMF_him,fmf,MismatchMatchMismatch,obj,Karen advised Craig that Erin hadn't underwhelmed,him,1.4626257419586182
TwoEmbedding,advised,hadn't underwhelmed,447,447_FFM_him,ffm,MismatchMismatchMatch,obj,Karen advised Kendra that Lawrence hadn't underwhelmed,him,4.024607181549072
TwoEmbedding,advised,hadn't underwhelmed,447,447_FFF_him,fff,MismatchMismatchMismatch,obj,Karen advised Kendra that Erin hadn't underwhelmed,him,3.3541197776794434
