exp,verb,frameNum,uid,gender,cond,pronoun,sent,target,/data/EleutherAI/gpt-neo-2.7B_surp
About,was stunning,518,518_F_him,f,Mismatch,obj,The brochure about Maria was stunning,him,16.51723861694336
About,was stunning,518,518_M_his,m,Match,poss,The brochure about Jason was stunning,his,16.555133819580078
About,was stunning,518,518_F_his,f,Mismatch,poss,The brochure about Maria was stunning,his,17.855493545532227
About,has worried,519,519_M_him,m,Match,obj,The play about Marcus has worried,him,5.294727802276611
About,has worried,519,519_F_him,f,Mismatch,obj,The play about the ex-girlfriend has worried,him,4.996217250823975
About,has worried,519,519_M_his,m,Match,poss,The play about Marcus has worried,his,5.763625144958496
About,has worried,519,519_F_his,f,Mismatch,poss,The play about the ex-girlfriend has worried,his,5.696547508239746
About,disturbs,520,520_M_him,m,Match,obj,The movie about Alan disturbs,him,3.8786675930023193
About,disturbs,520,520_F_him,f,Mismatch,obj,The movie about Amanda disturbs,him,4.162993431091309
About,disturbs,520,520_M_his,m,Match,poss,The movie about Alan disturbs,his,6.5484747886657715
About,disturbs,520,520_F_his,f,Mismatch,poss,The movie about Amanda disturbs,his,6.917747497558594
About,distracts,521,521_M_him,m,Match,obj,The newspaper article about Chad distracts,him,5.541630268096924
About,distracts,521,521_F_him,f,Mismatch,obj,The newspaper article about Amelia distracts,him,3.5131914615631104
About,distracts,521,521_M_his,m,Match,poss,The newspaper article about Chad distracts,his,8.283185958862305
About,distracts,521,521_F_his,f,Mismatch,poss,The newspaper article about Amelia distracts,his,6.886009216308594
About,hadn't aggravated,522,522_M_him,m,Match,obj,The story about Todd hadn't aggravated,him,3.0693116188049316
About,hadn't aggravated,522,522_F_him,f,Mismatch,obj,The story about Teresa hadn't aggravated,him,2.942232131958008
About,hadn't aggravated,522,522_M_his,m,Match,poss,The story about Todd hadn't aggravated,his,3.548330068588257
About,hadn't aggravated,522,522_F_his,f,Mismatch,poss,The story about Teresa hadn't aggravated,his,3.6953957080841064
About,would scare,523,523_M_him,m,Match,obj,The essay about Timothy would scare,him,3.2221083641052246
About,would scare,523,523_F_him,f,Mismatch,obj,The essay about Sheila would scare,him,3.813401460647583
About,would scare,523,523_M_his,m,Match,poss,The essay about Timothy would scare,his,7.704317092895508
About,would scare,523,523_F_his,f,Mismatch,poss,The essay about Sheila would scare,his,9.143436431884766
About,shouldn't confuse,524,524_M_him,m,Match,obj,The report about Brian shouldn't confuse,him,4.5870680809021
About,shouldn't confuse,524,524_F_him,f,Mismatch,obj,The report about Theresa shouldn't confuse,him,5.572887420654297
About,shouldn't confuse,524,524_M_his,m,Match,poss,The report about Brian shouldn't confuse,his,7.923089504241943
About,shouldn't confuse,524,524_F_his,f,Mismatch,poss,The report about Theresa shouldn't confuse,his,9.671905517578125
About,worries,525,525_M_him,m,Match,obj,The documentary about George worries,him,4.019309997558594
About,worries,525,525_F_him,f,Mismatch,obj,The documentary about Patricia worries,him,4.885429382324219
About,worries,525,525_M_his,m,Match,poss,The documentary about George worries,his,6.943221569061279
About,worries,525,525_F_his,f,Mismatch,poss,The documentary about Patricia worries,his,8.1104154586792
About,had stunned,526,526_M_him,m,Match,obj,The commentary about Keith had stunned,him,2.0152981281280518
About,had stunned,526,526_F_him,f,Mismatch,obj,The commentary about Margaret had stunned,him,2.1824023723602295
About,had stunned,526,526_M_his,m,Match,poss,The commentary about Keith had stunned,his,6.3565497398376465
About,had stunned,526,526_F_his,f,Mismatch,poss,The commentary about Margaret had stunned,his,7.145482063293457
About,did astound,527,527_M_him,m,Match,obj,The show about this ex-husband did astound,him,5.988455295562744
About,did astound,527,527_F_him,f,Mismatch,obj,The show about this niece did astound,him,5.696522235870361
About,did astound,527,527_M_his,m,Match,poss,The show about this ex-husband did astound,his,9.305810928344727
About,did astound,527,527_F_his,f,Mismatch,poss,The show about this niece did astound,his,9.701951026916504
About,was impressing,528,528_M_him,m,Match,obj,The book about Charles was impressing,him,3.260202407836914
About,was impressing,528,528_F_him,f,Mismatch,obj,The book about Jill was impressing,him,3.306925058364868
About,was impressing,528,528_M_his,m,Match,poss,The book about Charles was impressing,his,6.356807708740234
About,was impressing,528,528_F_his,f,Mismatch,poss,The book about Jill was impressing,his,7.2574639320373535
About,isn't underwhelming,529,529_M_him,m,Match,obj,The pamphlet about Vincent isn't underwhelming,him,13.439369201660156
About,isn't underwhelming,529,529_F_him,f,Mismatch,obj,The pamphlet about Victoria isn't underwhelming,him,13.78827953338623
About,isn't underwhelming,529,529_M_his,m,Match,poss,The pamphlet about Vincent isn't underwhelming,his,14.847277641296387
About,isn't underwhelming,529,529_F_his,f,Mismatch,poss,The pamphlet about Victoria isn't underwhelming,his,15.407472610473633
About,will annoy,530,530_M_him,m,Match,obj,The brochure about Michael will annoy,him,3.5710954666137695
About,will annoy,530,530_F_him,f,Mismatch,obj,The brochure about Helen will annoy,him,3.9323761463165283
About,will annoy,530,530_M_his,m,Match,poss,The brochure about Michael will annoy,his,7.064906120300293
About,will annoy,530,530_F_his,f,Mismatch,poss,The brochure about Helen will annoy,his,8.460680961608887
About,was worrying,531,531_M_him,m,Match,obj,The play about Carlos was worrying,him,5.387096881866455
About,was worrying,531,531_F_him,f,Mismatch,obj,The play about Leslie was worrying,him,4.613903522491455
About,was worrying,531,531_M_his,m,Match,poss,The play about Carlos was worrying,his,8.565589904785156
About,was worrying,531,531_F_his,f,Mismatch,poss,The play about Leslie was worrying,his,8.028769493103027
About,aided,532,532_M_him,m,Match,obj,The movie about Douglas aided,him,5.023692607879639
About,aided,532,532_F_him,f,Mismatch,obj,The movie about Leslie aided,him,4.659008026123047
About,aided,532,532_M_his,m,Match,poss,The movie about Douglas aided,his,5.607016086578369
About,aided,532,532_F_his,f,Mismatch,poss,The movie about Leslie aided,his,6.043798923492432
About,does shock,533,533_M_him,m,Match,obj,The newspaper article about Guy does shock,him,6.973026275634766
About,does shock,533,533_F_him,f,Mismatch,obj,The newspaper article about Jill does shock,him,7.347260475158691
About,does shock,533,533_M_his,m,Match,poss,The newspaper article about Guy does shock,his,9.604113578796387
About,does shock,533,533_F_his,f,Mismatch,poss,The newspaper article about Jill does shock,his,10.567448616027832
About,was disturbing,534,534_M_him,m,Match,obj,The story about the grandfather was disturbing,him,10.71759033203125
About,was disturbing,534,534_F_him,f,Mismatch,obj,The story about Carol was disturbing,him,11.497279167175293
About,was disturbing,534,534_M_his,m,Match,poss,The story about the grandfather was disturbing,his,12.288782119750977
About,was disturbing,534,534_F_his,f,Mismatch,poss,The story about Carol was disturbing,his,13.22465705871582
About,shocked,535,535_M_him,m,Match,obj,The essay about the man shocked,him,3.7756998538970947
About,shocked,535,535_F_him,f,Mismatch,obj,The essay about Denise shocked,him,4.580038070678711
About,shocked,535,535_M_his,m,Match,poss,The essay about the man shocked,his,6.050006866455078
About,shocked,535,535_F_his,f,Mismatch,poss,The essay about Denise shocked,his,7.695010185241699
About,was astounding,536,536_M_him,m,Match,obj,The report about Alexander was astounding,him,14.033308029174805
About,was astounding,536,536_F_him,f,Mismatch,obj,The report about that ex-girlfriend was astounding,him,15.315400123596191
About,was astounding,536,536_M_his,m,Match,poss,The report about Alexander was astounding,his,14.271977424621582
About,was astounding,536,536_F_his,f,Mismatch,poss,The report about that ex-girlfriend was astounding,his,15.970937728881836
About,wasn't aggravating,537,537_M_him,m,Match,obj,The documentary about this boy wasn't aggravating,him,7.021620273590088
About,wasn't aggravating,537,537_F_him,f,Mismatch,obj,The documentary about Dana wasn't aggravating,him,6.920431613922119
About,wasn't aggravating,537,537_M_his,m,Match,poss,The documentary about this boy wasn't aggravating,his,8.056473731994629
About,wasn't aggravating,537,537_F_his,f,Mismatch,poss,The documentary about Dana wasn't aggravating,his,8.032875061035156
About,scared,538,538_M_him,m,Match,obj,The commentary about Christopher scared,him,4.03236722946167
About,scared,538,538_F_him,f,Mismatch,obj,The commentary about this wife scared,him,4.486043453216553
About,scared,538,538_M_his,m,Match,poss,The commentary about Christopher scared,his,8.121484756469727
About,scared,538,538_F_his,f,Mismatch,poss,The commentary about this wife scared,his,8.204361915588379
About,could shock,539,539_M_him,m,Match,obj,The show about that husband could shock,him,7.750947952270508
About,could shock,539,539_F_him,f,Mismatch,obj,The show about Lori could shock,him,7.703356742858887
About,could shock,539,539_M_his,m,Match,poss,The show about that husband could shock,his,7.876324653625488
About,could shock,539,539_F_his,f,Mismatch,poss,The show about Lori could shock,his,9.021425247192383
About,is aggravating,540,540_M_him,m,Match,obj,The book about Brad is aggravating,him,10.005972862243652
About,is aggravating,540,540_F_him,f,Mismatch,obj,The book about Diana is aggravating,him,10.436949729919434
About,is aggravating,540,540_M_his,m,Match,poss,The book about Brad is aggravating,his,10.976822853088379
About,is aggravating,540,540_F_his,f,Mismatch,poss,The book about Diana is aggravating,his,12.219250679016113
About,was confusing,541,541_M_him,m,Match,obj,The pamphlet about Martin was confusing,him,8.549604415893555
About,was confusing,541,541_F_him,f,Mismatch,obj,The pamphlet about Christina was confusing,him,8.775507926940918
About,was confusing,541,541_M_his,m,Match,poss,The pamphlet about Martin was confusing,his,10.717674255371094
About,was confusing,541,541_F_his,f,Mismatch,poss,The pamphlet about Christina was confusing,his,11.482343673706055
About,upsets,542,542_M_him,m,Match,obj,The brochure about Frank upsets,him,3.36622953414917
About,upsets,542,542_F_him,f,Mismatch,obj,The brochure about Suzanne upsets,him,3.467411994934082
About,upsets,542,542_M_his,m,Match,poss,The brochure about Frank upsets,his,6.7205915451049805
About,upsets,542,542_F_his,f,Mismatch,poss,The brochure about Suzanne upsets,his,8.026666641235352
About,does aid,543,543_M_him,m,Match,obj,The play about this father does aid,him,6.646909236907959
About,does aid,543,543_F_him,f,Mismatch,obj,The play about Cheryl does aid,him,7.318030834197998
About,does aid,543,543_M_his,m,Match,poss,The play about this father does aid,his,6.3645734786987305
About,does aid,543,543_F_his,f,Mismatch,poss,The play about Cheryl does aid,his,7.0480217933654785
About,aids,544,544_M_him,m,Match,obj,The movie about the boyfriend aids,him,8.052145004272461
About,aids,544,544_F_him,f,Mismatch,obj,The movie about that wife aids,him,6.543017864227295
About,aids,544,544_M_his,m,Match,poss,The movie about the boyfriend aids,his,4.870527744293213
About,aids,544,544_F_his,f,Mismatch,poss,The movie about that wife aids,his,10.401464462280273
About,hasn't alarmed,545,545_M_him,m,Match,obj,The newspaper article about Vincent hasn't alarmed,him,2.971689462661743
About,hasn't alarmed,545,545_F_him,f,Mismatch,obj,The newspaper article about Samantha hasn't alarmed,him,3.4480855464935303
About,hasn't alarmed,545,545_M_his,m,Match,poss,The newspaper article about Vincent hasn't alarmed,his,7.051116466522217
About,hasn't alarmed,545,545_F_his,f,Mismatch,poss,The newspaper article about Samantha hasn't alarmed,his,7.580626487731934
About,hasn't worried,546,546_M_him,m,Match,obj,The story about the husband hasn't worried,him,4.316932201385498
About,hasn't worried,546,546_F_him,f,Mismatch,obj,The story about Angela hasn't worried,him,4.138124942779541
About,hasn't worried,546,546_M_his,m,Match,poss,The story about the husband hasn't worried,his,7.047491073608398
About,hasn't worried,546,546_F_his,f,Mismatch,poss,The story about Angela hasn't worried,his,8.44791316986084
About,wasn't confusing,547,547_M_him,m,Match,obj,The essay about Omar wasn't confusing,him,9.607586860656738
About,wasn't confusing,547,547_F_him,f,Mismatch,obj,The essay about Jodi wasn't confusing,him,10.870267868041992
About,wasn't confusing,547,547_M_his,m,Match,poss,The essay about Omar wasn't confusing,his,11.713421821594238
About,wasn't confusing,547,547_F_his,f,Mismatch,poss,The essay about Jodi wasn't confusing,his,13.234196662902832
About,shouldn't underwhelm,548,548_M_him,m,Match,obj,The report about Guy shouldn't underwhelm,him,5.928508758544922
About,shouldn't underwhelm,548,548_F_him,f,Mismatch,obj,The report about Colleen shouldn't underwhelm,him,6.034293174743652
About,shouldn't underwhelm,548,548_M_his,m,Match,poss,The report about Guy shouldn't underwhelm,his,8.585503578186035
About,shouldn't underwhelm,548,548_F_his,f,Mismatch,poss,The report about Colleen shouldn't underwhelm,his,9.88005256652832
About,hasn't disturbed,549,549_M_him,m,Match,obj,The documentary about the father hasn't disturbed,him,2.5634069442749023
About,hasn't disturbed,549,549_F_him,f,Mismatch,obj,The documentary about the girlfriend hasn't disturbed,him,3.2646615505218506
About,hasn't disturbed,549,549_M_his,m,Match,poss,The documentary about the father hasn't disturbed,his,3.52667236328125
About,hasn't disturbed,549,549_F_his,f,Mismatch,poss,The documentary about the girlfriend hasn't disturbed,his,4.168336391448975
About,distracts,550,550_M_him,m,Match,obj,The commentary about the ex-husband distracts,him,6.700819492340088
About,distracts,550,550_F_him,f,Mismatch,obj,The commentary about Tanya distracts,him,6.793466091156006
About,distracts,550,550_M_his,m,Match,poss,The commentary about the ex-husband distracts,his,9.098814010620117
About,distracts,550,550_F_his,f,Mismatch,poss,The commentary about Tanya distracts,his,9.867415428161621
About,could aggravate,551,551_M_him,m,Match,obj,The show about Kenneth could aggravate,him,5.4305524826049805
About,could aggravate,551,551_F_him,f,Mismatch,obj,The show about this grandmother could aggravate,him,6.2026848793029785
About,could aggravate,551,551_M_his,m,Match,poss,The show about Kenneth could aggravate,his,3.0728132724761963
About,could aggravate,551,551_F_his,f,Mismatch,poss,The show about this grandmother could aggravate,his,5.209131717681885
About,had scared,552,552_M_him,m,Match,obj,The book about Gregory had scared,him,1.9927245378494263
About,had scared,552,552_F_him,f,Mismatch,obj,The book about Lori had scared,him,2.7149834632873535
