exp,verb,frameNum,uid,gender,cond,pronoun,sent,target,/data/EleutherAI/gpt-neo-125M_surp
simple,would escape from,539,539_F_him,f,Mismatch,obj,Patricia would escape from,him,7.451830863952637
simple,would escape from,539,539_F_his,f,Mismatch,poss,Patricia would escape from,his,4.988921642303467
simple,notices,540,540_M_him,m,Match,obj,Theodore notices,him,6.906161308288574
simple,notices,540,540_M_his,m,Match,poss,Theodore notices,his,4.92883825302124
simple,notices,540,540_F_him,f,Mismatch,obj,Melissa notices,him,5.282515525817871
simple,notices,540,540_F_his,f,Mismatch,poss,Melissa notices,his,5.090588092803955
simple,can heal,541,541_M_him,m,Match,obj,Joel can heal,him,6.973285675048828
simple,can heal,541,541_M_his,m,Match,poss,Joel can heal,his,4.727282524108887
simple,can heal,541,541_F_him,f,Mismatch,obj,The dancer can heal,him,6.167542457580566
simple,can heal,541,541_F_his,f,Mismatch,poss,The dancer can heal,his,4.3169145584106445
simple,should distract,542,542_M_him,m,Match,obj,Rodney should distract,him,3.989271640777588
simple,should distract,542,542_M_his,m,Match,poss,Rodney should distract,his,5.454768180847168
simple,should distract,542,542_F_him,f,Mismatch,obj,Laurie should distract,him,3.359184980392456
simple,should distract,542,542_F_his,f,Mismatch,poss,Laurie should distract,his,5.494052886962891
simple,remembers,543,543_M_him,m,Match,obj,Martin remembers,him,7.064178943634033
simple,remembers,543,543_M_his,m,Match,poss,Martin remembers,his,4.973363876342773
simple,remembers,543,543_F_him,f,Mismatch,obj,Janet remembers,him,5.340246677398682
simple,remembers,543,543_F_his,f,Mismatch,poss,Janet remembers,his,5.831998825073242
simple,should lose,544,544_M_him,m,Match,obj,Joseph should lose,him,8.982810974121094
simple,should lose,544,544_M_his,m,Match,poss,Joseph should lose,his,3.464931011199951
simple,should lose,544,544_F_him,f,Mismatch,obj,Laura should lose,him,8.55986499786377
simple,should lose,544,544_F_his,f,Mismatch,poss,Laura should lose,his,4.556282043457031
simple,hasn't chosen,545,545_M_him,m,Match,obj,Gerald hasn't chosen,him,5.765819549560547
simple,hasn't chosen,545,545_M_his,m,Match,poss,Gerald hasn't chosen,his,4.960094451904297
simple,hasn't chosen,545,545_F_him,f,Mismatch,obj,Wendy hasn't chosen,him,6.260505676269531
simple,hasn't chosen,545,545_F_his,f,Mismatch,poss,Wendy hasn't chosen,his,4.605809688568115
simple,found,546,546_M_him,m,Match,obj,Alan found,him,6.218670845031738
simple,found,546,546_M_his,m,Match,poss,Alan found,his,5.732497692108154
simple,found,546,546_F_him,f,Mismatch,obj,That dancer found,him,5.70923376083374
simple,found,546,546_F_his,f,Mismatch,poss,That dancer found,his,4.56980037689209
simple,hasn't talked about,547,547_M_him,m,Match,obj,This ex-boyfriend hasn't talked about,him,4.434980392456055
simple,hasn't talked about,547,547_M_his,m,Match,poss,This ex-boyfriend hasn't talked about,his,3.5175108909606934
simple,hasn't talked about,547,547_F_him,f,Mismatch,obj,Renee hasn't talked about,him,5.329159736633301
simple,hasn't talked about,547,547_F_his,f,Mismatch,poss,Renee hasn't talked about,his,3.9816348552703857
simple,has scared,548,548_M_him,m,Match,obj,Guy has scared,him,4.747170925140381
simple,has scared,548,548_M_his,m,Match,poss,Guy has scared,his,5.5507612228393555
simple,has scared,548,548_F_him,f,Mismatch,obj,Tara has scared,him,4.396001815795898
simple,has scared,548,548_F_his,f,Mismatch,poss,Tara has scared,his,7.288785457611084
simple,worries,549,549_M_him,m,Match,obj,That father worries,him,6.180102825164795
simple,worries,549,549_M_his,m,Match,poss,That father worries,his,6.058910846710205
simple,worries,549,549_F_him,f,Mismatch,obj,That daughter worries,him,4.922123432159424
simple,worries,549,549_F_his,f,Mismatch,poss,That daughter worries,his,8.172881126403809
simple,disliked,550,550_M_him,m,Match,obj,Craig disliked,him,5.369115829467773
simple,disliked,550,550_M_his,m,Match,poss,Craig disliked,his,4.877430438995361
simple,disliked,550,550_F_him,f,Mismatch,obj,Connie disliked,him,4.649584770202637
simple,disliked,550,550_F_his,f,Mismatch,poss,Connie disliked,his,5.162044525146484
simple,chooses,551,551_M_him,m,Match,obj,Phillip chooses,him,8.954797744750977
simple,chooses,551,551_M_his,m,Match,poss,Phillip chooses,his,4.8437957763671875
simple,chooses,551,551_F_him,f,Mismatch,obj,Leslie chooses,him,7.938231468200684
simple,chooses,551,551_F_his,f,Mismatch,poss,Leslie chooses,his,5.635936260223389
simple,found,552,552_M_him,m,Match,obj,Vincent found,him,7.011963844299316
simple,found,552,552_M_his,m,Match,poss,Vincent found,his,7.865437030792236
simple,found,552,552_F_him,f,Mismatch,obj,Tara found,him,5.4944233894348145
simple,found,552,552_F_his,f,Mismatch,poss,Tara found,his,6.3806891441345215
simple,will complain about,553,553_M_him,m,Match,obj,Robert will complain about,him,6.113674163818359
simple,will complain about,553,553_M_his,m,Match,poss,Robert will complain about,his,3.6665449142456055
simple,will complain about,553,553_F_him,f,Mismatch,obj,Kristen will complain about,him,6.459986209869385
simple,will complain about,553,553_F_his,f,Mismatch,poss,Kristen will complain about,his,4.692884922027588
simple,was concealing,554,554_M_him,m,Match,obj,Russell was concealing,him,7.610027313232422
simple,was concealing,554,554_M_his,m,Match,poss,Russell was concealing,his,3.012531280517578
simple,was concealing,554,554_F_him,f,Mismatch,obj,Tara was concealing,him,8.14638614654541
simple,was concealing,554,554_F_his,f,Mismatch,poss,Tara was concealing,his,5.348462104797363
simple,does catch,555,555_M_him,m,Match,obj,The husband does catch,him,5.469332218170166
simple,does catch,555,555_M_his,m,Match,poss,The husband does catch,his,3.5252938270568848
simple,does catch,555,555_F_him,f,Mismatch,obj,Tanya does catch,him,5.685938358306885
simple,does catch,555,555_F_his,f,Mismatch,poss,Tanya does catch,his,7.3205695152282715
simple,wasn't teaching,556,556_M_him,m,Match,obj,Joseph wasn't teaching,him,2.8808302879333496
simple,wasn't teaching,556,556_M_his,m,Match,poss,Joseph wasn't teaching,his,5.298436164855957
simple,wasn't teaching,556,556_F_him,f,Mismatch,obj,Allison wasn't teaching,him,2.8152265548706055
simple,wasn't teaching,556,556_F_his,f,Mismatch,poss,Allison wasn't teaching,his,5.4679484367370605
simple,could question,557,557_M_him,m,Match,obj,Chad could question,him,4.772112846374512
simple,could question,557,557_M_his,m,Match,poss,Chad could question,his,3.456404685974121
simple,could question,557,557_F_him,f,Mismatch,obj,Danielle could question,him,4.748724460601807
simple,could question,557,557_F_his,f,Mismatch,poss,Danielle could question,his,3.32761549949646
simple,hadn't revealed,558,558_M_him,m,Match,obj,Joseph hadn't revealed,him,6.061868190765381
simple,hadn't revealed,558,558_M_his,m,Match,poss,Joseph hadn't revealed,his,3.586730480194092
simple,hadn't revealed,558,558_F_him,f,Mismatch,obj,Teresa hadn't revealed,him,7.348050117492676
simple,hadn't revealed,558,558_F_his,f,Mismatch,poss,Teresa hadn't revealed,his,5.7401814460754395
simple,embarrassed,559,559_M_him,m,Match,obj,Alexander embarrassed,him,4.139110088348389
simple,embarrassed,559,559_M_his,m,Match,poss,Alexander embarrassed,his,4.8724284172058105
simple,embarrassed,559,559_F_him,f,Mismatch,obj,Beth embarrassed,him,5.422852039337158
simple,embarrassed,559,559_F_his,f,Mismatch,poss,Beth embarrassed,his,6.558958530426025
simple,wasn't hindering,560,560_M_him,m,Match,obj,Chad wasn't hindering,him,3.6015655994415283
simple,wasn't hindering,560,560_M_his,m,Match,poss,Chad wasn't hindering,his,3.4789998531341553
simple,wasn't hindering,560,560_F_him,f,Mismatch,obj,Danielle wasn't hindering,him,4.888759613037109
simple,wasn't hindering,560,560_F_his,f,Mismatch,poss,Danielle wasn't hindering,his,3.3713159561157227
simple,can disturb,561,561_M_him,m,Match,obj,Noah can disturb,him,5.673172950744629
simple,can disturb,561,561_M_his,m,Match,poss,Noah can disturb,his,4.9472737312316895
simple,can disturb,561,561_F_him,f,Mismatch,obj,Laurie can disturb,him,5.985142230987549
simple,can disturb,561,561_F_his,f,Mismatch,poss,Laurie can disturb,his,4.040387153625488
simple,praised,562,562_M_him,m,Match,obj,Scott praised,him,4.353159427642822
simple,praised,562,562_M_his,m,Match,poss,Scott praised,his,4.080250263214111
simple,praised,562,562_F_him,f,Mismatch,obj,Melanie praised,him,4.255022048950195
simple,praised,562,562_F_his,f,Mismatch,poss,Melanie praised,his,4.414999008178711
simple,wasn't scanning,563,563_M_him,m,Match,obj,Patrick wasn't scanning,him,5.5370049476623535
simple,wasn't scanning,563,563_M_his,m,Match,poss,Patrick wasn't scanning,his,4.160408973693848
simple,wasn't scanning,563,563_F_him,f,Mismatch,obj,Barbara wasn't scanning,him,6.9115824699401855
simple,wasn't scanning,563,563_F_his,f,Mismatch,poss,Barbara wasn't scanning,his,5.752754211425781
simple,had liked,564,564_M_him,m,Match,obj,Timothy had liked,him,3.970987558364868
simple,had liked,564,564_M_his,m,Match,poss,Timothy had liked,his,5.455681800842285
simple,had liked,564,564_F_him,f,Mismatch,obj,Kimberley had liked,him,4.106929779052734
simple,had liked,564,564_F_his,f,Mismatch,poss,Kimberley had liked,his,5.21864128112793
simple,bored,565,565_M_him,m,Match,obj,Steve bored,him,7.694639682769775
simple,bored,565,565_M_his,m,Match,poss,Steve bored,his,7.604391574859619
simple,bored,565,565_F_him,f,Mismatch,obj,Katherine bored,him,4.019908905029297
simple,bored,565,565_F_his,f,Mismatch,poss,Katherine bored,his,5.777499675750732
simple,would bite,566,566_M_him,m,Match,obj,The boy would bite,him,2.3638229370117188
simple,would bite,566,566_M_his,m,Match,poss,The boy would bite,his,2.5041422843933105
simple,would bite,566,566_F_him,f,Mismatch,obj,Stacy would bite,him,3.3927602767944336
simple,would bite,566,566_F_his,f,Mismatch,poss,Stacy would bite,his,6.1827802658081055
simple,fled from,567,567_M_him,m,Match,obj,The brother fled from,him,4.128317832946777
simple,fled from,567,567_M_his,m,Match,poss,The brother fled from,his,3.1294171810150146
simple,fled from,567,567_F_him,f,Mismatch,obj,Brenda fled from,him,4.568140506744385
simple,fled from,567,567_F_his,f,Mismatch,poss,Brenda fled from,his,4.050469398498535
simple,won't worry,568,568_M_him,m,Match,obj,Bill won't worry,him,5.558560848236084
simple,won't worry,568,568_M_his,m,Match,poss,Bill won't worry,his,8.5187349319458
simple,won't worry,568,568_F_him,f,Mismatch,obj,Brenda won't worry,him,5.5925211906433105
simple,won't worry,568,568_F_his,f,Mismatch,poss,Brenda won't worry,his,9.41359806060791
simple,is questioning,569,569_M_him,m,Match,obj,Lawrence is questioning,him,6.589930057525635
simple,is questioning,569,569_M_his,m,Match,poss,Lawrence is questioning,his,3.8941993713378906
simple,is questioning,569,569_F_him,f,Mismatch,obj,Michelle is questioning,him,7.571545124053955
simple,is questioning,569,569_F_his,f,Mismatch,poss,Michelle is questioning,his,4.8758864402771
simple,is thinking about,570,570_M_him,m,Match,obj,Wayne is thinking about,him,7.2375383377075195
simple,is thinking about,570,570_M_his,m,Match,poss,Wayne is thinking about,his,4.711172103881836
simple,is thinking about,570,570_F_him,f,Mismatch,obj,Elizabeth is thinking about,him,7.761153697967529
simple,is thinking about,570,570_F_his,f,Mismatch,poss,Elizabeth is thinking about,his,6.272811412811279
simple,forgave,571,571_M_him,m,Match,obj,Matt forgave,him,4.075865745544434
simple,forgave,571,571_M_his,m,Match,poss,Matt forgave,his,6.312868595123291
simple,forgave,571,571_F_him,f,Mismatch,obj,Tara forgave,him,3.2706782817840576
simple,forgave,571,571_F_his,f,Mismatch,poss,Tara forgave,his,6.381348609924316
simple,hadn't complained about,572,572_M_him,m,Match,obj,Marcus hadn't complained about,him,5.430383205413818
simple,hadn't complained about,572,572_M_his,m,Match,poss,Marcus hadn't complained about,his,3.931973934173584
simple,hadn't complained about,572,572_F_him,f,Mismatch,obj,Elaine hadn't complained about,him,5.681915283203125
simple,hadn't complained about,572,572_F_his,f,Mismatch,poss,Elaine hadn't complained about,his,4.321934223175049
simple,was hiding,573,573_M_him,m,Match,obj,Jason was hiding,him,8.472887992858887
simple,was hiding,573,573_M_his,m,Match,poss,Jason was hiding,his,4.355106830596924
simple,was hiding,573,573_F_him,f,Mismatch,obj,Natalie was hiding,him,9.179948806762695
simple,was hiding,573,573_F_his,f,Mismatch,poss,Natalie was hiding,his,6.574121475219727
simple,is shocking,574,574_M_him,m,Match,obj,Edward is shocking,him,10.496772766113281
simple,is shocking,574,574_M_his,m,Match,poss,Edward is shocking,his,11.076249122619629
simple,is shocking,574,574_F_him,f,Mismatch,obj,Ruth is shocking,him,10.964600563049316
simple,is shocking,574,574_F_his,f,Mismatch,poss,Ruth is shocking,his,10.963114738464355
simple,revealed,575,575_M_him,m,Match,obj,That grandfather revealed,him,7.295788288116455
simple,revealed,575,575_M_his,m,Match,poss,That grandfather revealed,his,3.5265471935272217
simple,revealed,575,575_F_him,f,Mismatch,obj,Theresa revealed,him,10.486942291259766
simple,revealed,575,575_F_his,f,Mismatch,poss,Theresa revealed,his,8.466712951660156
simple,kissed,576,576_M_him,m,Match,obj,Todd kissed,him,3.059568166732788
simple,kissed,576,576_M_his,m,Match,poss,Todd kissed,his,3.249720811843872
simple,kissed,576,576_F_him,f,Mismatch,obj,Jill kissed,him,3.207932472229004
simple,kissed,576,576_F_his,f,Mismatch,poss,Jill kissed,his,3.368544340133667
simple,should hold,577,577_M_him,m,Match,obj,Kevin should hold,him,7.327890396118164
simple,should hold,577,577_M_his,m,Match,poss,Kevin should hold,his,6.101121425628662
simple,should hold,577,577_F_him,f,Mismatch,obj,Vanessa should hold,him,6.451554775238037
simple,should hold,577,577_F_his,f,Mismatch,poss,Vanessa should hold,his,6.286500453948975
simple,would teach,578,578_M_him,m,Match,obj,Christopher would teach,him,3.9618899822235107
simple,would teach,578,578_M_his,m,Match,poss,Christopher would teach,his,5.613962650299072
simple,would teach,578,578_F_him,f,Mismatch,obj,The girl would teach,him,2.3090708255767822
simple,would teach,578,578_F_his,f,Mismatch,poss,The girl would teach,his,7.870748996734619
simple,isn't helping,579,579_M_him,m,Match,obj,This grandfather isn't helping,him,4.623916149139404
simple,isn't helping,579,579_M_his,m,Match,poss,This grandfather isn't helping,his,5.251420497894287
simple,isn't helping,579,579_F_him,f,Mismatch,obj,Valerie isn't helping,him,4.490321159362793
simple,isn't helping,579,579_F_his,f,Mismatch,poss,Valerie isn't helping,his,7.250260353088379
simple,can investigate,580,580_M_him,m,Match,obj,Steve can investigate,him,9.978667259216309
simple,can investigate,580,580_M_his,m,Match,poss,Steve can investigate,his,8.25720500946045
simple,can investigate,580,580_F_him,f,Mismatch,obj,Danielle can investigate,him,7.266967296600342
simple,can investigate,580,580_F_his,f,Mismatch,poss,Danielle can investigate,his,5.06537389755249
simple,isn't teaching,581,581_M_him,m,Match,obj,The ex-husband isn't teaching,him,3.481670379638672
simple,isn't teaching,581,581_M_his,m,Match,poss,The ex-husband isn't teaching,his,3.411661148071289
simple,isn't teaching,581,581_F_him,f,Mismatch,obj,Ann isn't teaching,him,4.934748649597168
simple,isn't teaching,581,581_F_his,f,Mismatch,poss,Ann isn't teaching,his,6.624300956726074
simple,does dislike,582,582_M_him,m,Match,obj,Gregory does dislike,him,6.028308391571045
simple,does dislike,582,582_M_his,m,Match,poss,Gregory does dislike,his,6.8315277099609375
simple,does dislike,582,582_F_him,f,Mismatch,obj,Stephanie does dislike,him,5.756189823150635
simple,does dislike,582,582_F_his,f,Mismatch,poss,Stephanie does dislike,his,5.558553695678711
simple,had fled from,583,583_M_him,m,Match,obj,Michael had fled from,him,5.659960746765137
simple,had fled from,583,583_M_his,m,Match,poss,Michael had fled from,his,3.0234501361846924
simple,had fled from,583,583_F_him,f,Mismatch,obj,April had fled from,him,5.286996841430664
simple,had fled from,583,583_F_his,f,Mismatch,poss,April had fled from,his,3.454475164413452
simple,hadn't listened to,584,584_M_him,m,Match,obj,This son hadn't listened to,him,2.894892692565918
simple,hadn't listened to,584,584_M_his,m,Match,poss,This son hadn't listened to,his,3.735952615737915
simple,hadn't listened to,584,584_F_him,f,Mismatch,obj,Leslie hadn't listened to,him,3.069150686264038
simple,hadn't listened to,584,584_F_his,f,Mismatch,poss,Leslie hadn't listened to,his,4.236315727233887
simple,had distracted,585,585_M_him,m,Match,obj,Travis had distracted,him,2.4118852615356445
simple,had distracted,585,585_M_his,m,Match,poss,Travis had distracted,his,4.529395580291748
simple,had distracted,585,585_F_him,f,Mismatch,obj,Kirsten had distracted,him,2.8994710445404053
simple,had distracted,585,585_F_his,f,Mismatch,poss,Kirsten had distracted,his,4.6834330558776855
