exp,verbMatrix,verbEmbed,frameNum,uid,gender,cond,pronoun,sent,target,/data/gpt2_surp
OneEmbedding,is agreeing,could question,557,557_FM_him,fm,MismatchMatch,obj,Kimberley is agreeing that Chad could question,him,4.889004230499268
OneEmbedding,is agreeing,could question,557,557_FF_him,ff,MismatchMismatch,obj,Kimberley is agreeing that Danielle could question,him,3.9411981105804443
OneEmbedding,is agreeing,could question,557,557_MM_his,mm,MatchMatch,poss,Michael is agreeing that Chad could question,his,2.4963223934173584
OneEmbedding,is agreeing,could question,557,557_MF_his,mf,MatchMismatch,poss,Michael is agreeing that Danielle could question,his,3.7710230350494385
OneEmbedding,is agreeing,could question,557,557_FM_his,fm,MismatchMatch,poss,Kimberley is agreeing that Chad could question,his,2.3887126445770264
OneEmbedding,is agreeing,could question,557,557_FF_his,ff,MismatchMismatch,poss,Kimberley is agreeing that Danielle could question,his,3.787299633026123
OneEmbedding,confesses,hadn't revealed,558,558_MM_him,mm,MatchMatch,obj,Alan confesses that Joseph hadn't revealed,him,7.897702693939209
OneEmbedding,confesses,hadn't revealed,558,558_MF_him,mf,MatchMismatch,obj,Alan confesses that Teresa hadn't revealed,him,9.157466888427734
OneEmbedding,confesses,hadn't revealed,558,558_FM_him,fm,MismatchMatch,obj,Margaret confesses that Joseph hadn't revealed,him,8.286209106445312
OneEmbedding,confesses,hadn't revealed,558,558_FF_him,ff,MismatchMismatch,obj,Margaret confesses that Teresa hadn't revealed,him,9.920453071594238
OneEmbedding,confesses,hadn't revealed,558,558_MM_his,mm,MatchMatch,poss,Alan confesses that Joseph hadn't revealed,his,2.6696391105651855
OneEmbedding,confesses,hadn't revealed,558,558_MF_his,mf,MatchMismatch,poss,Alan confesses that Teresa hadn't revealed,his,5.877809524536133
OneEmbedding,confesses,hadn't revealed,558,558_FM_his,fm,MismatchMatch,poss,Margaret confesses that Joseph hadn't revealed,his,2.9774210453033447
OneEmbedding,confesses,hadn't revealed,558,558_FF_his,ff,MismatchMismatch,poss,Margaret confesses that Teresa hadn't revealed,his,6.714410305023193
OneEmbedding,wasn't feeling,embarrassed,559,559_MM_him,mm,MatchMatch,obj,Joseph wasn't feeling that Alexander embarrassed,him,1.131160020828247
OneEmbedding,wasn't feeling,embarrassed,559,559_MF_him,mf,MatchMismatch,obj,Joseph wasn't feeling that Beth embarrassed,him,1.2201402187347412
OneEmbedding,wasn't feeling,embarrassed,559,559_FM_him,fm,MismatchMatch,obj,Renee wasn't feeling that Alexander embarrassed,him,1.19948148727417
OneEmbedding,wasn't feeling,embarrassed,559,559_FF_him,ff,MismatchMismatch,obj,Renee wasn't feeling that Beth embarrassed,him,1.5338646173477173
OneEmbedding,wasn't feeling,embarrassed,559,559_MM_his,mm,MatchMatch,poss,Joseph wasn't feeling that Alexander embarrassed,his,5.251633167266846
OneEmbedding,wasn't feeling,embarrassed,559,559_MF_his,mf,MatchMismatch,poss,Joseph wasn't feeling that Beth embarrassed,his,7.066966533660889
OneEmbedding,wasn't feeling,embarrassed,559,559_FM_his,fm,MismatchMatch,poss,Renee wasn't feeling that Alexander embarrassed,his,5.449934959411621
OneEmbedding,wasn't feeling,embarrassed,559,559_FF_his,ff,MismatchMismatch,poss,Renee wasn't feeling that Beth embarrassed,his,7.6182637214660645
OneEmbedding,agreed,wasn't hindering,560,560_MM_him,mm,MatchMatch,obj,This grandson agreed that Chad wasn't hindering,him,2.3705222606658936
OneEmbedding,agreed,wasn't hindering,560,560_MF_him,mf,MatchMismatch,obj,This grandson agreed that Danielle wasn't hindering,him,2.391817092895508
OneEmbedding,agreed,wasn't hindering,560,560_FM_him,fm,MismatchMatch,obj,That niece agreed that Chad wasn't hindering,him,3.4636025428771973
OneEmbedding,agreed,wasn't hindering,560,560_FF_him,ff,MismatchMismatch,obj,That niece agreed that Danielle wasn't hindering,him,4.395231246948242
OneEmbedding,agreed,wasn't hindering,560,560_MM_his,mm,MatchMatch,poss,This grandson agreed that Chad wasn't hindering,his,1.1969674825668335
OneEmbedding,agreed,wasn't hindering,560,560_MF_his,mf,MatchMismatch,poss,This grandson agreed that Danielle wasn't hindering,his,2.0874764919281006
OneEmbedding,agreed,wasn't hindering,560,560_FM_his,fm,MismatchMatch,poss,That niece agreed that Chad wasn't hindering,his,2.2959258556365967
OneEmbedding,agreed,wasn't hindering,560,560_FF_his,ff,MismatchMismatch,poss,That niece agreed that Danielle wasn't hindering,his,4.1645379066467285
OneEmbedding,writes,can disturb,561,561_MM_him,mm,MatchMatch,obj,This grandfather writes that Noah can disturb,him,6.30307674407959
OneEmbedding,writes,can disturb,561,561_MF_him,mf,MatchMismatch,obj,This grandfather writes that Laurie can disturb,him,3.212902069091797
OneEmbedding,writes,can disturb,561,561_FM_him,fm,MismatchMatch,obj,Sonia writes that Noah can disturb,him,6.388960838317871
OneEmbedding,writes,can disturb,561,561_FF_him,ff,MismatchMismatch,obj,Sonia writes that Laurie can disturb,him,4.360249042510986
OneEmbedding,writes,can disturb,561,561_MM_his,mm,MatchMatch,poss,This grandfather writes that Noah can disturb,his,3.516979694366455
OneEmbedding,writes,can disturb,561,561_MF_his,mf,MatchMismatch,poss,This grandfather writes that Laurie can disturb,his,3.815716505050659
OneEmbedding,writes,can disturb,561,561_FM_his,fm,MismatchMatch,poss,Sonia writes that Noah can disturb,his,3.891024112701416
OneEmbedding,writes,can disturb,561,561_FF_his,ff,MismatchMismatch,poss,Sonia writes that Laurie can disturb,his,5.2197771072387695
OneEmbedding,thinks,praised,562,562_MM_him,mm,MatchMatch,obj,George thinks that Scott praised,him,2.9288947582244873
OneEmbedding,thinks,praised,562,562_MF_him,mf,MatchMismatch,obj,George thinks that Melanie praised,him,2.5830326080322266
OneEmbedding,thinks,praised,562,562_FM_him,fm,MismatchMatch,obj,Michelle thinks that Scott praised,him,2.9516711235046387
OneEmbedding,thinks,praised,562,562_FF_him,ff,MismatchMismatch,obj,Michelle thinks that Melanie praised,him,3.5422723293304443
OneEmbedding,thinks,praised,562,562_MM_his,mm,MatchMatch,poss,George thinks that Scott praised,his,3.3821585178375244
OneEmbedding,thinks,praised,562,562_MF_his,mf,MatchMismatch,poss,George thinks that Melanie praised,his,4.588983058929443
OneEmbedding,thinks,praised,562,562_FM_his,fm,MismatchMatch,poss,Michelle thinks that Scott praised,his,3.8415892124176025
OneEmbedding,thinks,praised,562,562_FF_his,ff,MismatchMismatch,poss,Michelle thinks that Melanie praised,his,6.363734245300293
OneEmbedding,agreed,wasn't scanning,563,563_MM_him,mm,MatchMatch,obj,Jerry agreed that Patrick wasn't scanning,him,6.407664775848389
OneEmbedding,agreed,wasn't scanning,563,563_MF_him,mf,MatchMismatch,obj,Jerry agreed that Barbara wasn't scanning,him,5.352748870849609
OneEmbedding,agreed,wasn't scanning,563,563_FM_him,fm,MismatchMatch,obj,Ellen agreed that Patrick wasn't scanning,him,6.08319091796875
OneEmbedding,agreed,wasn't scanning,563,563_FF_him,ff,MismatchMismatch,obj,Ellen agreed that Barbara wasn't scanning,him,5.001297473907471
OneEmbedding,agreed,wasn't scanning,563,563_MM_his,mm,MatchMatch,poss,Jerry agreed that Patrick wasn't scanning,his,3.5640573501586914
OneEmbedding,agreed,wasn't scanning,563,563_MF_his,mf,MatchMismatch,poss,Jerry agreed that Barbara wasn't scanning,his,4.877933979034424
OneEmbedding,agreed,wasn't scanning,563,563_FM_his,fm,MismatchMatch,poss,Ellen agreed that Patrick wasn't scanning,his,3.69763445854187
OneEmbedding,agreed,wasn't scanning,563,563_FF_his,ff,MismatchMismatch,poss,Ellen agreed that Barbara wasn't scanning,his,5.0025410652160645
OneEmbedding,was expecting,had liked,564,564_MM_him,mm,MatchMatch,obj,Benjamin was expecting that Timothy had liked,him,2.5689282417297363
OneEmbedding,was expecting,had liked,564,564_MF_him,mf,MatchMismatch,obj,Benjamin was expecting that Kimberley had liked,him,1.9158034324645996
OneEmbedding,was expecting,had liked,564,564_FM_him,fm,MismatchMatch,obj,Claire was expecting that Timothy had liked,him,2.6930365562438965
OneEmbedding,was expecting,had liked,564,564_FF_him,ff,MismatchMismatch,obj,Claire was expecting that Kimberley had liked,him,2.4832866191864014
OneEmbedding,was expecting,had liked,564,564_MM_his,mm,MatchMatch,poss,Benjamin was expecting that Timothy had liked,his,3.870041608810425
OneEmbedding,was expecting,had liked,564,564_MF_his,mf,MatchMismatch,poss,Benjamin was expecting that Kimberley had liked,his,4.467156410217285
OneEmbedding,was expecting,had liked,564,564_FM_his,fm,MismatchMatch,poss,Claire was expecting that Timothy had liked,his,4.176214694976807
OneEmbedding,was expecting,had liked,564,564_FF_his,ff,MismatchMismatch,poss,Claire was expecting that Kimberley had liked,his,5.354400634765625
OneEmbedding,isn't praying,bored,565,565_MM_him,mm,MatchMatch,obj,Aaron isn't praying that Steve bored,him,3.417203426361084
OneEmbedding,isn't praying,bored,565,565_MF_him,mf,MatchMismatch,obj,Aaron isn't praying that Katherine bored,him,2.439802885055542
OneEmbedding,isn't praying,bored,565,565_FM_him,fm,MismatchMatch,obj,Jessica isn't praying that Steve bored,him,4.364857196807861
OneEmbedding,isn't praying,bored,565,565_FF_him,ff,MismatchMismatch,obj,Jessica isn't praying that Katherine bored,him,4.045096397399902
OneEmbedding,isn't praying,bored,565,565_MM_his,mm,MatchMatch,poss,Aaron isn't praying that Steve bored,his,3.3916893005371094
OneEmbedding,isn't praying,bored,565,565_MF_his,mf,MatchMismatch,poss,Aaron isn't praying that Katherine bored,his,6.396548748016357
OneEmbedding,isn't praying,bored,565,565_FM_his,fm,MismatchMatch,poss,Jessica isn't praying that Steve bored,his,3.770209789276123
OneEmbedding,isn't praying,bored,565,565_FF_his,ff,MismatchMismatch,poss,Jessica isn't praying that Katherine bored,his,7.618505477905273
OneEmbedding,complains,would bite,566,566_MM_him,mm,MatchMatch,obj,That ex-husband complains that the boy would bite,him,1.6141586303710938
OneEmbedding,complains,would bite,566,566_MF_him,mf,MatchMismatch,obj,That ex-husband complains that Stacy would bite,him,1.1203936338424683
OneEmbedding,complains,would bite,566,566_FM_him,fm,MismatchMatch,obj,Nicole complains that the boy would bite,him,3.666684627532959
OneEmbedding,complains,would bite,566,566_FF_him,ff,MismatchMismatch,obj,Nicole complains that Stacy would bite,him,3.665957450866699
OneEmbedding,complains,would bite,566,566_MM_his,mm,MatchMatch,poss,That ex-husband complains that the boy would bite,his,2.3547351360321045
OneEmbedding,complains,would bite,566,566_MF_his,mf,MatchMismatch,poss,That ex-husband complains that Stacy would bite,his,3.317412853240967
OneEmbedding,complains,would bite,566,566_FM_his,fm,MismatchMatch,poss,Nicole complains that the boy would bite,his,3.072169303894043
OneEmbedding,complains,would bite,566,566_FF_his,ff,MismatchMismatch,poss,Nicole complains that Stacy would bite,his,5.899112224578857
OneEmbedding,didn't claim,fled from,567,567_MM_him,mm,MatchMatch,obj,Guy didn't claim that the brother fled from,him,6.675078392028809
OneEmbedding,didn't claim,fled from,567,567_MF_him,mf,MatchMismatch,obj,Guy didn't claim that Brenda fled from,him,4.123256683349609
OneEmbedding,didn't claim,fled from,567,567_FM_him,fm,MismatchMatch,obj,Amanda didn't claim that the brother fled from,him,7.296977519989014
OneEmbedding,didn't claim,fled from,567,567_FF_him,ff,MismatchMismatch,obj,Amanda didn't claim that Brenda fled from,him,5.81564474105835
OneEmbedding,didn't claim,fled from,567,567_MM_his,mm,MatchMatch,poss,Guy didn't claim that the brother fled from,his,3.6022086143493652
OneEmbedding,didn't claim,fled from,567,567_MF_his,mf,MatchMismatch,poss,Guy didn't claim that Brenda fled from,his,5.812923908233643
OneEmbedding,didn't claim,fled from,567,567_FM_his,fm,MismatchMatch,poss,Amanda didn't claim that the brother fled from,his,3.1825475692749023
OneEmbedding,didn't claim,fled from,567,567_FF_his,ff,MismatchMismatch,poss,Amanda didn't claim that Brenda fled from,his,6.94523811340332
OneEmbedding,wasn't revealing,won't worry,568,568_MM_him,mm,MatchMatch,obj,Stephen wasn't revealing that Bill won't worry,him,9.794036865234375
OneEmbedding,wasn't revealing,won't worry,568,568_MF_him,mf,MatchMismatch,obj,Stephen wasn't revealing that Brenda won't worry,him,9.180201530456543
OneEmbedding,wasn't revealing,won't worry,568,568_FM_him,fm,MismatchMatch,obj,Tara wasn't revealing that Bill won't worry,him,9.203405380249023
OneEmbedding,wasn't revealing,won't worry,568,568_FF_him,ff,MismatchMismatch,obj,Tara wasn't revealing that Brenda won't worry,him,9.273050308227539
OneEmbedding,wasn't revealing,won't worry,568,568_MM_his,mm,MatchMatch,poss,Stephen wasn't revealing that Bill won't worry,his,9.027451515197754
OneEmbedding,wasn't revealing,won't worry,568,568_MF_his,mf,MatchMismatch,poss,Stephen wasn't revealing that Brenda won't worry,his,11.45202350616455
OneEmbedding,wasn't revealing,won't worry,568,568_FM_his,fm,MismatchMatch,poss,Tara wasn't revealing that Bill won't worry,his,8.862720489501953
OneEmbedding,wasn't revealing,won't worry,568,568_FF_his,ff,MismatchMismatch,poss,Tara wasn't revealing that Brenda won't worry,his,12.12087345123291
OneEmbedding,is arguing,is questioning,569,569_MM_him,mm,MatchMatch,obj,Jerry is arguing that Lawrence is questioning,him,6.5170979499816895
OneEmbedding,is arguing,is questioning,569,569_MF_him,mf,MatchMismatch,obj,Jerry is arguing that Michelle is questioning,him,5.861651420593262
OneEmbedding,is arguing,is questioning,569,569_FM_him,fm,MismatchMatch,obj,Lori is arguing that Lawrence is questioning,him,7.1978912353515625
OneEmbedding,is arguing,is questioning,569,569_FF_him,ff,MismatchMismatch,obj,Lori is arguing that Michelle is questioning,him,6.162108898162842
OneEmbedding,is arguing,is questioning,569,569_MM_his,mm,MatchMatch,poss,Jerry is arguing that Lawrence is questioning,his,2.8826892375946045
OneEmbedding,is arguing,is questioning,569,569_MF_his,mf,MatchMismatch,poss,Jerry is arguing that Michelle is questioning,his,4.506208419799805
OneEmbedding,is arguing,is questioning,569,569_FM_his,fm,MismatchMatch,poss,Lori is arguing that Lawrence is questioning,his,3.1500086784362793
OneEmbedding,is arguing,is questioning,569,569_FF_his,ff,MismatchMismatch,poss,Lori is arguing that Michelle is questioning,his,4.900818347930908
OneEmbedding,was arguing,is thinking about,570,570_MM_him,mm,MatchMatch,obj,Daniel was arguing that Wayne is thinking about,him,4.536667346954346
OneEmbedding,was arguing,is thinking about,570,570_MF_him,mf,MatchMismatch,obj,Daniel was arguing that Elizabeth is thinking about,him,3.96286678314209
OneEmbedding,was arguing,is thinking about,570,570_FM_him,fm,MismatchMatch,obj,Grace was arguing that Wayne is thinking about,him,5.039716720581055
OneEmbedding,was arguing,is thinking about,570,570_FF_him,ff,MismatchMismatch,obj,Grace was arguing that Elizabeth is thinking about,him,5.3014912605285645
OneEmbedding,was arguing,is thinking about,570,570_MM_his,mm,MatchMatch,poss,Daniel was arguing that Wayne is thinking about,his,3.66456937789917
OneEmbedding,was arguing,is thinking about,570,570_MF_his,mf,MatchMismatch,poss,Daniel was arguing that Elizabeth is thinking about,his,6.08396053314209
OneEmbedding,was arguing,is thinking about,570,570_FM_his,fm,MismatchMatch,poss,Grace was arguing that Wayne is thinking about,his,3.650162935256958
OneEmbedding,was arguing,is thinking about,570,570_FF_his,ff,MismatchMismatch,poss,Grace was arguing that Elizabeth is thinking about,his,7.121117115020752
OneEmbedding,hopes,forgave,571,571_MM_him,mm,MatchMatch,obj,Travis hopes that Matt forgave,him,1.1560333967208862
OneEmbedding,hopes,forgave,571,571_MF_him,mf,MatchMismatch,obj,Travis hopes that Tara forgave,him,0.7384055852890015
OneEmbedding,hopes,forgave,571,571_FM_him,fm,MismatchMatch,obj,The dancer hopes that Matt forgave,him,1.3944405317306519
OneEmbedding,hopes,forgave,571,571_FF_him,ff,MismatchMismatch,obj,The dancer hopes that Tara forgave,him,1.2640894651412964
OneEmbedding,hopes,forgave,571,571_MM_his,mm,MatchMatch,poss,Travis hopes that Matt forgave,his,4.018143653869629
OneEmbedding,hopes,forgave,571,571_MF_his,mf,MatchMismatch,poss,Travis hopes that Tara forgave,his,6.449341297149658
