exp,verb,frameNum,uid,gender,cond,pronoun,sent,target,model,surp
About,embarrasses,252,252_F_his,f,Mismatch,poss,The book about Cynthia embarrasses,his,gpt-neo-1.3B,7.589619159698486
About,couldn't disgust,253,253_M_him,m,Match,obj,The pamphlet about Bill couldn't disgust,him,gpt-neo-1.3B,2.8974533081054688
About,couldn't disgust,253,253_F_him,f,Mismatch,obj,The pamphlet about Laura couldn't disgust,him,gpt-neo-1.3B,2.434217691421509
About,couldn't disgust,253,253_M_his,m,Match,poss,The pamphlet about Bill couldn't disgust,his,gpt-neo-1.3B,7.436990737915039
About,couldn't disgust,253,253_F_his,f,Mismatch,poss,The pamphlet about Laura couldn't disgust,his,gpt-neo-1.3B,8.28534984588623
About,won't confuse,254,254_M_him,m,Match,obj,The brochure about the husband won't confuse,him,gpt-neo-1.3B,3.674493789672852
About,won't confuse,254,254_F_him,f,Mismatch,obj,The brochure about Heather won't confuse,him,gpt-neo-1.3B,5.984100341796875
About,won't confuse,254,254_M_his,m,Match,poss,The brochure about the husband won't confuse,his,gpt-neo-1.3B,8.61589527130127
About,won't confuse,254,254_F_his,f,Mismatch,poss,The brochure about Heather won't confuse,his,gpt-neo-1.3B,11.239694595336914
About,should hinder,255,255_M_him,m,Match,obj,The play about Theodore should hinder,him,gpt-neo-1.3B,4.18997859954834
About,should hinder,255,255_F_him,f,Mismatch,obj,The play about Veronica should hinder,him,gpt-neo-1.3B,5.03288459777832
About,should hinder,255,255_M_his,m,Match,poss,The play about Theodore should hinder,his,gpt-neo-1.3B,3.66092848777771
About,should hinder,255,255_F_his,f,Mismatch,poss,The play about Veronica should hinder,his,gpt-neo-1.3B,4.596540451049805
About,hasn't harmed,256,256_M_him,m,Match,obj,The movie about the ex-husband hasn't harmed,him,gpt-neo-1.3B,3.561439275741577
About,hasn't harmed,256,256_F_him,f,Mismatch,obj,The movie about Sheila hasn't harmed,him,gpt-neo-1.3B,5.602170467376709
About,hasn't harmed,256,256_M_his,m,Match,poss,The movie about the ex-husband hasn't harmed,his,gpt-neo-1.3B,2.3570876121521
About,hasn't harmed,256,256_F_his,f,Mismatch,poss,The movie about Sheila hasn't harmed,his,gpt-neo-1.3B,4.090213298797607
About,might aggravate,257,257_M_him,m,Match,obj,The newspaper article about Dan might aggravate,him,gpt-neo-1.3B,3.7806973457336426
About,might aggravate,257,257_F_him,f,Mismatch,obj,The newspaper article about Claire might aggravate,him,gpt-neo-1.3B,3.951539993286133
About,might aggravate,257,257_M_his,m,Match,poss,The newspaper article about Dan might aggravate,his,gpt-neo-1.3B,3.4716038703918457
About,might aggravate,257,257_F_his,f,Mismatch,poss,The newspaper article about Claire might aggravate,his,gpt-neo-1.3B,4.404357433319092
About,hindered,258,258_M_him,m,Match,obj,The story about Rodney hindered,him,gpt-neo-1.3B,5.209597587585449
About,hindered,258,258_F_him,f,Mismatch,obj,The story about Melanie hindered,him,gpt-neo-1.3B,5.017599105834961
About,hindered,258,258_M_his,m,Match,poss,The story about Rodney hindered,his,gpt-neo-1.3B,3.2661337852478027
About,hindered,258,258_F_his,f,Mismatch,poss,The story about Melanie hindered,his,gpt-neo-1.3B,3.929822683334351
About,has impressed,259,259_M_him,m,Match,obj,The essay about Curtis has impressed,him,gpt-neo-1.3B,5.958821296691895
About,has impressed,259,259_F_him,f,Mismatch,obj,The essay about Christine has impressed,him,gpt-neo-1.3B,5.751547813415527
About,has impressed,259,259_M_his,m,Match,poss,The essay about Curtis has impressed,his,gpt-neo-1.3B,7.230990409851074
About,has impressed,259,259_F_his,f,Mismatch,poss,The essay about Christine has impressed,his,gpt-neo-1.3B,8.018783569335938
About,hasn't stunned,260,260_M_him,m,Match,obj,The report about this ex-boyfriend hasn't stunned,him,gpt-neo-1.3B,3.9638166427612314
About,hasn't stunned,260,260_F_him,f,Mismatch,obj,The report about Alice hasn't stunned,him,gpt-neo-1.3B,3.659271478652954
About,hasn't stunned,260,260_M_his,m,Match,poss,The report about this ex-boyfriend hasn't stunned,his,gpt-neo-1.3B,7.590113162994385
About,hasn't stunned,260,260_F_his,f,Mismatch,poss,The report about Alice hasn't stunned,his,gpt-neo-1.3B,8.708578109741211
About,didn't upset,261,261_M_him,m,Match,obj,The documentary about that guy didn't upset,him,gpt-neo-1.3B,2.257530689239502
About,didn't upset,261,261_F_him,f,Mismatch,obj,The documentary about Sandra didn't upset,him,gpt-neo-1.3B,3.1868367195129395
About,didn't upset,261,261_M_his,m,Match,poss,The documentary about that guy didn't upset,his,gpt-neo-1.3B,6.04047441482544
About,didn't upset,261,261_F_his,f,Mismatch,poss,The documentary about Sandra didn't upset,his,gpt-neo-1.3B,6.345891952514648
About,hasn't aggravated,262,262_M_him,m,Match,obj,The commentary about Martin hasn't aggravated,him,gpt-neo-1.3B,3.625304698944092
About,hasn't aggravated,262,262_F_him,f,Mismatch,obj,The commentary about this waitress hasn't aggravated,him,gpt-neo-1.3B,5.652597904205322
About,hasn't aggravated,262,262_M_his,m,Match,poss,The commentary about Martin hasn't aggravated,his,gpt-neo-1.3B,3.778491735458374
About,hasn't aggravated,262,262_F_his,f,Mismatch,poss,The commentary about this waitress hasn't aggravated,his,gpt-neo-1.3B,7.050204277038574
About,disturbed,263,263_M_him,m,Match,obj,The show about Randolf disturbed,him,gpt-neo-1.3B,3.200330972671509
About,disturbed,263,263_F_him,f,Mismatch,obj,The show about Ann disturbed,him,gpt-neo-1.3B,2.916726589202881
About,disturbed,263,263_M_his,m,Match,poss,The show about Randolf disturbed,his,gpt-neo-1.3B,5.560436248779297
About,disturbed,263,263_F_his,f,Mismatch,poss,The show about Ann disturbed,his,gpt-neo-1.3B,5.528125762939453
About,alarms,264,264_M_him,m,Match,obj,The book about this husband alarms,him,gpt-neo-1.3B,5.102011680603027
About,alarms,264,264_F_him,f,Mismatch,obj,The book about Diane alarms,him,gpt-neo-1.3B,4.479105949401856
About,alarms,264,264_M_his,m,Match,poss,The book about this husband alarms,his,gpt-neo-1.3B,6.717713832855225
About,alarms,264,264_F_his,f,Mismatch,poss,The book about Diane alarms,his,gpt-neo-1.3B,7.046855449676514
About,hasn't overwhelmed,265,265_M_him,m,Match,obj,The pamphlet about this man hasn't overwhelmed,him,gpt-neo-1.3B,4.138896465301514
About,hasn't overwhelmed,265,265_F_him,f,Mismatch,obj,The pamphlet about Rachel hasn't overwhelmed,him,gpt-neo-1.3B,3.7564616203308105
About,hasn't overwhelmed,265,265_M_his,m,Match,poss,The pamphlet about this man hasn't overwhelmed,his,gpt-neo-1.3B,5.815044403076172
About,hasn't overwhelmed,265,265_F_his,f,Mismatch,poss,The pamphlet about Rachel hasn't overwhelmed,his,gpt-neo-1.3B,5.8994574546813965
About,will harm,266,266_M_him,m,Match,obj,The brochure about Noah will harm,him,gpt-neo-1.3B,4.936748027801514
About,will harm,266,266_F_him,f,Mismatch,obj,The brochure about Donna will harm,him,gpt-neo-1.3B,6.174279689788818
About,will harm,266,266_M_his,m,Match,poss,The brochure about Noah will harm,his,gpt-neo-1.3B,4.059380531311035
About,will harm,266,266_F_his,f,Mismatch,poss,The brochure about Donna will harm,his,gpt-neo-1.3B,5.528982639312744
About,hadn't bored,267,267_M_him,m,Match,obj,The play about Jerry hadn't bored,him,gpt-neo-1.3B,1.4359062910079956
About,hadn't bored,267,267_F_him,f,Mismatch,obj,The play about Samantha hadn't bored,him,gpt-neo-1.3B,1.864587426185608
About,hadn't bored,267,267_M_his,m,Match,poss,The play about Jerry hadn't bored,his,gpt-neo-1.3B,7.669203758239746
About,hadn't bored,267,267_F_his,f,Mismatch,poss,The play about Samantha hadn't bored,his,gpt-neo-1.3B,8.958333015441895
About,is confusing,268,268_M_him,m,Match,obj,The movie about Jason is confusing,him,gpt-neo-1.3B,11.125896453857422
About,is confusing,268,268_F_him,f,Mismatch,obj,The movie about Natalie is confusing,him,gpt-neo-1.3B,13.34959602355957
About,is confusing,268,268_M_his,m,Match,poss,The movie about Jason is confusing,his,gpt-neo-1.3B,13.38397216796875
About,is confusing,268,268_F_his,f,Mismatch,poss,The movie about Natalie is confusing,his,gpt-neo-1.3B,15.667119979858398
About,hasn't scared,269,269_M_him,m,Match,obj,The newspaper article about Mitchell hasn't scared,him,gpt-neo-1.3B,2.2960448265075684
About,hasn't scared,269,269_F_him,f,Mismatch,obj,The newspaper article about Susan hasn't scared,him,gpt-neo-1.3B,2.73622989654541
About,hasn't scared,269,269_M_his,m,Match,poss,The newspaper article about Mitchell hasn't scared,his,gpt-neo-1.3B,8.3169584274292
About,hasn't scared,269,269_F_his,f,Mismatch,poss,The newspaper article about Susan hasn't scared,his,gpt-neo-1.3B,9.259533882141112
About,aided,270,270_M_him,m,Match,obj,The story about Benjamin aided,him,gpt-neo-1.3B,5.056919097900391
About,aided,270,270_F_him,f,Mismatch,obj,The story about Jill aided,him,gpt-neo-1.3B,6.117798328399658
About,aided,270,270_M_his,m,Match,poss,The story about Benjamin aided,his,gpt-neo-1.3B,5.483725547790527
About,aided,270,270_F_his,f,Mismatch,poss,The story about Jill aided,his,gpt-neo-1.3B,6.997723579406738
About,aids,271,271_M_him,m,Match,obj,The essay about this boyfriend aids,him,gpt-neo-1.3B,6.711017608642578
About,aids,271,271_F_him,f,Mismatch,obj,The essay about Denise aids,him,gpt-neo-1.3B,7.65474271774292
About,aids,271,271_M_his,m,Match,poss,The essay about this boyfriend aids,his,gpt-neo-1.3B,6.002457141876221
About,aids,271,271_F_his,f,Mismatch,poss,The essay about Denise aids,his,gpt-neo-1.3B,7.793763637542725
About,annoys,272,272_M_him,m,Match,obj,The report about Bruce annoys,him,gpt-neo-1.3B,3.1556262969970703
About,annoys,272,272_F_him,f,Mismatch,obj,The report about Sally annoys,him,gpt-neo-1.3B,3.608191728591919
About,annoys,272,272_M_his,m,Match,poss,The report about Bruce annoys,his,gpt-neo-1.3B,7.093700885772705
About,annoys,272,272_F_his,f,Mismatch,poss,The report about Sally annoys,his,gpt-neo-1.3B,8.13022518157959
About,isn't hurting,273,273_M_him,m,Match,obj,The documentary about this husband isn't hurting,him,gpt-neo-1.3B,4.431146144866943
About,isn't hurting,273,273_F_him,f,Mismatch,obj,The documentary about this wife isn't hurting,him,gpt-neo-1.3B,5.770321369171143
About,isn't hurting,273,273_M_his,m,Match,poss,The documentary about this husband isn't hurting,his,gpt-neo-1.3B,3.354362726211548
About,isn't hurting,273,273_F_his,f,Mismatch,poss,The documentary about this wife isn't hurting,his,gpt-neo-1.3B,4.80480432510376
About,isn't helping,274,274_M_him,m,Match,obj,The commentary about Stephen isn't helping,him,gpt-neo-1.3B,4.971005916595459
About,isn't helping,274,274_F_him,f,Mismatch,obj,The commentary about Brenda isn't helping,him,gpt-neo-1.3B,5.938043594360352
About,isn't helping,274,274_M_his,m,Match,poss,The commentary about Stephen isn't helping,his,gpt-neo-1.3B,4.943108558654785
About,isn't helping,274,274_F_his,f,Mismatch,poss,The commentary about Brenda isn't helping,his,gpt-neo-1.3B,6.693377494812012
About,confuses,275,275_M_him,m,Match,obj,The show about Derek confuses,him,gpt-neo-1.3B,5.120527267456055
About,confuses,275,275_F_him,f,Mismatch,obj,The show about Cindy confuses,him,gpt-neo-1.3B,5.98954963684082
About,confuses,275,275_M_his,m,Match,poss,The show about Derek confuses,his,gpt-neo-1.3B,8.125838279724121
About,confuses,275,275_F_his,f,Mismatch,poss,The show about Cindy confuses,his,gpt-neo-1.3B,9.329468727111816
About,isn't shocking,276,276_M_him,m,Match,obj,The book about Walter isn't shocking,him,gpt-neo-1.3B,11.38348388671875
About,isn't shocking,276,276_F_him,f,Mismatch,obj,The book about Elaine isn't shocking,him,gpt-neo-1.3B,12.301984786987305
About,isn't shocking,276,276_M_his,m,Match,poss,The book about Walter isn't shocking,his,gpt-neo-1.3B,13.619149208068848
About,isn't shocking,276,276_F_his,f,Mismatch,poss,The book about Elaine isn't shocking,his,gpt-neo-1.3B,14.77327823638916
About,won't scare,277,277_M_him,m,Match,obj,The pamphlet about Bruce won't scare,him,gpt-neo-1.3B,3.4604361057281494
About,won't scare,277,277_F_him,f,Mismatch,obj,The pamphlet about Alice won't scare,him,gpt-neo-1.3B,3.8358325958251953
About,won't scare,277,277_M_his,m,Match,poss,The pamphlet about Bruce won't scare,his,gpt-neo-1.3B,8.704011917114258
About,won't scare,277,277_F_his,f,Mismatch,poss,The pamphlet about Alice won't scare,his,gpt-neo-1.3B,9.656569480895996
About,was worrying,278,278_M_him,m,Match,obj,The brochure about Douglas was worrying,him,gpt-neo-1.3B,4.980972290039063
About,was worrying,278,278_F_him,f,Mismatch,obj,The brochure about Judy was worrying,him,gpt-neo-1.3B,4.417932033538818
About,was worrying,278,278_M_his,m,Match,poss,The brochure about Douglas was worrying,his,gpt-neo-1.3B,8.565852165222168
About,was worrying,278,278_F_his,f,Mismatch,poss,The brochure about Judy was worrying,his,gpt-neo-1.3B,8.512264251708984
About,could disgust,279,279_M_him,m,Match,obj,The play about Benjamin could disgust,him,gpt-neo-1.3B,3.865382194519043
About,could disgust,279,279_F_him,f,Mismatch,obj,The play about Ella could disgust,him,gpt-neo-1.3B,3.98701286315918
About,could disgust,279,279_M_his,m,Match,poss,The play about Benjamin could disgust,his,gpt-neo-1.3B,5.596629619598389
About,could disgust,279,279_F_his,f,Mismatch,poss,The play about Ella could disgust,his,gpt-neo-1.3B,7.352425575256348
About,has aggravated,280,280_M_him,m,Match,obj,The movie about Alan has aggravated,him,gpt-neo-1.3B,3.759739875793457
About,has aggravated,280,280_F_him,f,Mismatch,obj,The movie about Bethany has aggravated,him,gpt-neo-1.3B,4.390626907348633
About,has aggravated,280,280_M_his,m,Match,poss,The movie about Alan has aggravated,his,gpt-neo-1.3B,3.127800703048706
About,has aggravated,280,280_F_his,f,Mismatch,poss,The movie about Bethany has aggravated,his,gpt-neo-1.3B,4.744527816772461
About,couldn't hurt,281,281_M_him,m,Match,obj,The newspaper article about Jerry couldn't hurt,him,gpt-neo-1.3B,4.643438339233398
About,couldn't hurt,281,281_F_him,f,Mismatch,obj,The newspaper article about Holly couldn't hurt,him,gpt-neo-1.3B,5.513096332550049
About,couldn't hurt,281,281_M_his,m,Match,poss,The newspaper article about Jerry couldn't hurt,his,gpt-neo-1.3B,4.543532371520996
About,couldn't hurt,281,281_F_his,f,Mismatch,poss,The newspaper article about Holly couldn't hurt,his,gpt-neo-1.3B,5.34503173828125
About,has annoyed,282,282_M_him,m,Match,obj,The story about Larry has annoyed,him,gpt-neo-1.3B,3.7128419876098633
About,has annoyed,282,282_F_him,f,Mismatch,obj,The story about Heidi has annoyed,him,gpt-neo-1.3B,4.224638938903809
About,has annoyed,282,282_M_his,m,Match,poss,The story about Larry has annoyed,his,gpt-neo-1.3B,7.310139179229736
About,has annoyed,282,282_F_his,f,Mismatch,poss,The story about Heidi has annoyed,his,gpt-neo-1.3B,8.411925315856934
About,has helped,283,283_M_him,m,Match,obj,The essay about Roger has helped,him,gpt-neo-1.3B,6.064381122589111
About,has helped,283,283_F_him,f,Mismatch,obj,The essay about this mother has helped,him,gpt-neo-1.3B,8.162776947021484
About,has helped,283,283_M_his,m,Match,poss,The essay about Roger has helped,his,gpt-neo-1.3B,9.89631462097168
About,has helped,283,283_F_his,f,Mismatch,poss,The essay about this mother has helped,his,gpt-neo-1.3B,11.603918075561523
About,was scaring,284,284_M_him,m,Match,obj,The report about Jeffrey was scaring,him,gpt-neo-1.3B,3.52951455116272
About,was scaring,284,284_F_him,f,Mismatch,obj,The report about Debra was scaring,him,gpt-neo-1.3B,3.331759214401245
About,was scaring,284,284_M_his,m,Match,poss,The report about Jeffrey was scaring,his,gpt-neo-1.3B,6.349501132965088
About,was scaring,284,284_F_his,f,Mismatch,poss,The report about Debra was scaring,his,gpt-neo-1.3B,7.736011981964111
About,has aided,285,285_M_him,m,Match,obj,The documentary about Dan has aided,him,gpt-neo-1.3B,5.064327716827393
About,has aided,285,285_F_him,f,Mismatch,obj,The documentary about Margaret has aided,him,gpt-neo-1.3B,7.684251308441162
About,has aided,285,285_M_his,m,Match,poss,The documentary about Dan has aided,his,gpt-neo-1.3B,3.762853860855103
About,has aided,285,285_F_his,f,Mismatch,poss,The documentary about Margaret has aided,his,gpt-neo-1.3B,6.4487810134887695
About,had hurt,286,286_M_him,m,Match,obj,The commentary about Theodore had hurt,him,gpt-neo-1.3B,2.1292500495910645
About,had hurt,286,286_F_him,f,Mismatch,obj,The commentary about Sarah had hurt,him,gpt-neo-1.3B,2.6288206577301025
About,had hurt,286,286_M_his,m,Match,poss,The commentary about Theodore had hurt,his,gpt-neo-1.3B,3.35171127319336
About,had hurt,286,286_F_his,f,Mismatch,poss,The commentary about Sarah had hurt,his,gpt-neo-1.3B,4.162924766540527
About,alarmed,287,287_M_him,m,Match,obj,The show about Frank alarmed,him,gpt-neo-1.3B,3.148404598236084
About,alarmed,287,287_F_him,f,Mismatch,obj,The show about Nina alarmed,him,gpt-neo-1.3B,3.760644912719727
About,alarmed,287,287_M_his,m,Match,poss,The show about Frank alarmed,his,gpt-neo-1.3B,5.1850690841674805
About,alarmed,287,287_F_his,f,Mismatch,poss,The show about Nina alarmed,his,gpt-neo-1.3B,6.468429088592529
About,hasn't bothered,288,288_M_him,m,Match,obj,The book about Richard hasn't bothered,him,gpt-neo-1.3B,4.304192066192627
About,hasn't bothered,288,288_F_him,f,Mismatch,obj,The book about Lori hasn't bothered,him,gpt-neo-1.3B,4.515825271606445
About,hasn't bothered,288,288_M_his,m,Match,poss,The book about Richard hasn't bothered,his,gpt-neo-1.3B,8.771764755249023
About,hasn't bothered,288,288_F_his,f,Mismatch,poss,The book about Lori hasn't bothered,his,gpt-neo-1.3B,9.47494411468506
About,hasn't underwhelmed,289,289_M_him,m,Match,obj,The pamphlet about Walter hasn't underwhelmed,him,gpt-neo-1.3B,6.7473344802856445
About,hasn't underwhelmed,289,289_F_him,f,Mismatch,obj,The pamphlet about Dawn hasn't underwhelmed,him,gpt-neo-1.3B,7.818988800048828
About,hasn't underwhelmed,289,289_M_his,m,Match,poss,The pamphlet about Walter hasn't underwhelmed,his,gpt-neo-1.3B,10.058960914611816
