exp,verbMatrix,verbEmbed,frameNum,uid,gender,cond,pronoun,sent,target,/data/EleutherAI/gpt-neo-125M_surp
TwoEmbedding,tells,would dislike,615,615_FMF_his,fmf,MismatchMatchMismatch,poss,Kirsten tells Scott that Kimberley would dislike,his,4.821321487426758
TwoEmbedding,tells,would dislike,615,615_FFM_his,ffm,MismatchMismatchMatch,poss,Kirsten tells Jennifer that Frank would dislike,his,4.925914764404297
TwoEmbedding,tells,would dislike,615,615_FFF_his,fff,MismatchMismatchMismatch,poss,Kirsten tells Jennifer that Kimberley would dislike,his,5.907942295074463
TwoEmbedding,warned,astounded,616,616_MMM_him,mmm,MatchMatchMatch,obj,Jason warned Phillip that Omar astounded,him,1.3203085660934448
TwoEmbedding,warned,astounded,616,616_MMF_him,mmf,MatchMatchMismatch,obj,Jason warned Phillip that Natalie astounded,him,0.9688732028007507
TwoEmbedding,warned,astounded,616,616_MFM_him,mfm,MatchMismatchMatch,obj,Jason warned Amelia that Omar astounded,him,1.609452724456787
TwoEmbedding,warned,astounded,616,616_MFF_him,mff,MatchMismatchMismatch,obj,Jason warned Amelia that Natalie astounded,him,1.1630041599273682
TwoEmbedding,warned,astounded,616,616_FMM_him,fmm,MismatchMatchMatch,obj,Patricia warned Phillip that Omar astounded,him,1.872599720954895
TwoEmbedding,warned,astounded,616,616_FMF_him,fmf,MismatchMatchMismatch,obj,Patricia warned Phillip that Natalie astounded,him,1.3839489221572876
TwoEmbedding,warned,astounded,616,616_FFM_him,ffm,MismatchMismatchMatch,obj,Patricia warned Amelia that Omar astounded,him,2.9015684127807617
TwoEmbedding,warned,astounded,616,616_FFF_him,fff,MismatchMismatchMismatch,obj,Patricia warned Amelia that Natalie astounded,him,3.0742177963256836
TwoEmbedding,warned,astounded,616,616_MMM_his,mmm,MatchMatchMatch,poss,Jason warned Phillip that Omar astounded,his,5.180557727813721
TwoEmbedding,warned,astounded,616,616_MMF_his,mmf,MatchMatchMismatch,poss,Jason warned Phillip that Natalie astounded,his,6.427371501922607
TwoEmbedding,warned,astounded,616,616_MFM_his,mfm,MatchMismatchMatch,poss,Jason warned Amelia that Omar astounded,his,5.936450481414795
TwoEmbedding,warned,astounded,616,616_MFF_his,mff,MatchMismatchMismatch,poss,Jason warned Amelia that Natalie astounded,his,7.402709007263184
TwoEmbedding,warned,astounded,616,616_FMM_his,fmm,MismatchMatchMatch,poss,Patricia warned Phillip that Omar astounded,his,6.097968101501465
TwoEmbedding,warned,astounded,616,616_FMF_his,fmf,MismatchMatchMismatch,poss,Patricia warned Phillip that Natalie astounded,his,7.328999996185303
TwoEmbedding,warned,astounded,616,616_FFM_his,ffm,MismatchMismatchMatch,poss,Patricia warned Amelia that Omar astounded,his,7.783912658691406
TwoEmbedding,warned,astounded,616,616_FFF_his,fff,MismatchMismatchMismatch,poss,Patricia warned Amelia that Natalie astounded,his,9.714452743530273
TwoEmbedding,informed,can't reference,617,617_MMM_him,mmm,MatchMatchMatch,obj,Brad informed George that Timothy can't reference,him,3.9136054515838623
TwoEmbedding,informed,can't reference,617,617_MMF_him,mmf,MatchMatchMismatch,obj,Brad informed George that Colleen can't reference,him,3.024275779724121
TwoEmbedding,informed,can't reference,617,617_MFM_him,mfm,MatchMismatchMatch,obj,Brad informed Meredith that Timothy can't reference,him,4.874465465545654
TwoEmbedding,informed,can't reference,617,617_MFF_him,mff,MatchMismatchMismatch,obj,Brad informed Meredith that Colleen can't reference,him,3.8676934242248535
TwoEmbedding,informed,can't reference,617,617_FMM_him,fmm,MismatchMatchMatch,obj,Jill informed George that Timothy can't reference,him,4.595972061157227
TwoEmbedding,informed,can't reference,617,617_FMF_him,fmf,MismatchMatchMismatch,obj,Jill informed George that Colleen can't reference,him,3.644090414047241
TwoEmbedding,informed,can't reference,617,617_FFM_him,ffm,MismatchMismatchMatch,obj,Jill informed Meredith that Timothy can't reference,him,5.494701385498047
TwoEmbedding,informed,can't reference,617,617_FFF_him,fff,MismatchMismatchMismatch,obj,Jill informed Meredith that Colleen can't reference,him,4.541601657867432
TwoEmbedding,informed,can't reference,617,617_MMM_his,mmm,MatchMatchMatch,poss,Brad informed George that Timothy can't reference,his,3.842625617980957
TwoEmbedding,informed,can't reference,617,617_MMF_his,mmf,MatchMatchMismatch,poss,Brad informed George that Colleen can't reference,his,4.4150238037109375
TwoEmbedding,informed,can't reference,617,617_MFM_his,mfm,MatchMismatchMatch,poss,Brad informed Meredith that Timothy can't reference,his,3.4669222831726074
TwoEmbedding,informed,can't reference,617,617_MFF_his,mff,MatchMismatchMismatch,poss,Brad informed Meredith that Colleen can't reference,his,4.297428607940674
TwoEmbedding,informed,can't reference,617,617_FMM_his,fmm,MismatchMatchMatch,poss,Jill informed George that Timothy can't reference,his,3.548426389694214
TwoEmbedding,informed,can't reference,617,617_FMF_his,fmf,MismatchMatchMismatch,poss,Jill informed George that Colleen can't reference,his,4.115018367767334
TwoEmbedding,informed,can't reference,617,617_FFM_his,ffm,MismatchMismatchMatch,poss,Jill informed Meredith that Timothy can't reference,his,3.21406888961792
TwoEmbedding,informed,can't reference,617,617_FFF_his,fff,MismatchMismatchMismatch,poss,Jill informed Meredith that Colleen can't reference,his,4.0704522132873535
TwoEmbedding,advises,confused,618,618_MMM_him,mmm,MatchMatchMatch,obj,Gary advises Chad that the husband confused,him,6.749002456665039
TwoEmbedding,advises,confused,618,618_MMF_him,mmf,MatchMatchMismatch,obj,Gary advises Chad that that sister confused,him,3.1391854286193848
TwoEmbedding,advises,confused,618,618_MFM_him,mfm,MatchMismatchMatch,obj,Gary advises Ann that the husband confused,him,7.358374118804932
TwoEmbedding,advises,confused,618,618_MFF_him,mff,MatchMismatchMismatch,obj,Gary advises Ann that that sister confused,him,4.165147304534912
TwoEmbedding,advises,confused,618,618_FMM_him,fmm,MismatchMatchMatch,obj,Melissa advises Chad that the husband confused,him,6.13692569732666
TwoEmbedding,advises,confused,618,618_FMF_him,fmf,MismatchMatchMismatch,obj,Melissa advises Chad that that sister confused,him,3.0856285095214844
TwoEmbedding,advises,confused,618,618_FFM_him,ffm,MismatchMismatchMatch,obj,Melissa advises Ann that the husband confused,him,6.590559959411621
TwoEmbedding,advises,confused,618,618_FFF_him,fff,MismatchMismatchMismatch,obj,Melissa advises Ann that that sister confused,him,3.9523985385894775
TwoEmbedding,advises,confused,618,618_MMM_his,mmm,MatchMatchMatch,poss,Gary advises Chad that the husband confused,his,2.9897518157958984
TwoEmbedding,advises,confused,618,618_MMF_his,mmf,MatchMatchMismatch,poss,Gary advises Chad that that sister confused,his,5.376512050628662
TwoEmbedding,advises,confused,618,618_MFM_his,mfm,MatchMismatchMatch,poss,Gary advises Ann that the husband confused,his,3.333705425262451
TwoEmbedding,advises,confused,618,618_MFF_his,mff,MatchMismatchMismatch,poss,Gary advises Ann that that sister confused,his,6.601606845855713
TwoEmbedding,advises,confused,618,618_FMM_his,fmm,MismatchMatchMatch,poss,Melissa advises Chad that the husband confused,his,3.242650270462036
TwoEmbedding,advises,confused,618,618_FMF_his,fmf,MismatchMatchMismatch,poss,Melissa advises Chad that that sister confused,his,5.727756023406982
TwoEmbedding,advises,confused,618,618_FFM_his,ffm,MismatchMismatchMatch,poss,Melissa advises Ann that the husband confused,his,3.4070656299591064
TwoEmbedding,advises,confused,618,618_FFF_his,fff,MismatchMismatchMismatch,poss,Melissa advises Ann that that sister confused,his,6.70682954788208
TwoEmbedding,warned,can't teach,619,619_MMM_him,mmm,MatchMatchMatch,obj,Matt warned Edward that Paul can't teach,him,3.081951141357422
TwoEmbedding,warned,can't teach,619,619_MMF_him,mmf,MatchMatchMismatch,obj,Matt warned Edward that Sheila can't teach,him,2.6023037433624268
TwoEmbedding,warned,can't teach,619,619_MFM_him,mfm,MatchMismatchMatch,obj,Matt warned Amy that Paul can't teach,him,4.352471351623535
TwoEmbedding,warned,can't teach,619,619_MFF_him,mff,MatchMismatchMismatch,obj,Matt warned Amy that Sheila can't teach,him,4.234644889831543
TwoEmbedding,warned,can't teach,619,619_FMM_him,fmm,MismatchMatchMatch,obj,Melanie warned Edward that Paul can't teach,him,2.993408203125
TwoEmbedding,warned,can't teach,619,619_FMF_him,fmf,MismatchMatchMismatch,obj,Melanie warned Edward that Sheila can't teach,him,2.1927218437194824
TwoEmbedding,warned,can't teach,619,619_FFM_him,ffm,MismatchMismatchMatch,obj,Melanie warned Amy that Paul can't teach,him,3.889622211456299
TwoEmbedding,warned,can't teach,619,619_FFF_him,fff,MismatchMismatchMismatch,obj,Melanie warned Amy that Sheila can't teach,him,3.5932457447052
TwoEmbedding,warned,can't teach,619,619_MMM_his,mmm,MatchMatchMatch,poss,Matt warned Edward that Paul can't teach,his,3.9626612663269043
TwoEmbedding,warned,can't teach,619,619_MMF_his,mmf,MatchMatchMismatch,poss,Matt warned Edward that Sheila can't teach,his,5.861352920532227
TwoEmbedding,warned,can't teach,619,619_MFM_his,mfm,MatchMismatchMatch,poss,Matt warned Amy that Paul can't teach,his,4.761602878570557
TwoEmbedding,warned,can't teach,619,619_MFF_his,mff,MatchMismatchMismatch,poss,Matt warned Amy that Sheila can't teach,his,7.559559345245361
TwoEmbedding,warned,can't teach,619,619_FMM_his,fmm,MismatchMatchMatch,poss,Melanie warned Edward that Paul can't teach,his,3.7002899646759033
TwoEmbedding,warned,can't teach,619,619_FMF_his,fmf,MismatchMatchMismatch,poss,Melanie warned Edward that Sheila can't teach,his,6.09858512878418
TwoEmbedding,warned,can't teach,619,619_FFM_his,ffm,MismatchMismatchMatch,poss,Melanie warned Amy that Paul can't teach,his,4.510757923126221
TwoEmbedding,warned,can't teach,619,619_FFF_his,fff,MismatchMismatchMismatch,poss,Melanie warned Amy that Sheila can't teach,his,7.613712310791016
TwoEmbedding,showed,shouldn't write,620,620_MMM_him,mmm,MatchMatchMatch,obj,The guy showed the grandfather that Gary shouldn't write,him,5.862653732299805
TwoEmbedding,showed,shouldn't write,620,620_MMF_him,mmf,MatchMatchMismatch,obj,The guy showed the grandfather that Helen shouldn't write,him,4.277634620666504
TwoEmbedding,showed,shouldn't write,620,620_MFM_him,mfm,MatchMismatchMatch,obj,The guy showed Tracy that Gary shouldn't write,him,5.312158107757568
TwoEmbedding,showed,shouldn't write,620,620_MFF_him,mff,MatchMismatchMismatch,obj,The guy showed Tracy that Helen shouldn't write,him,5.6725850105285645
TwoEmbedding,showed,shouldn't write,620,620_FMM_him,fmm,MismatchMatchMatch,obj,Barbara showed the grandfather that Gary shouldn't write,him,5.553443431854248
TwoEmbedding,showed,shouldn't write,620,620_FMF_him,fmf,MismatchMatchMismatch,obj,Barbara showed the grandfather that Helen shouldn't write,him,4.952170372009277
TwoEmbedding,showed,shouldn't write,620,620_FFM_him,ffm,MismatchMismatchMatch,obj,Barbara showed Tracy that Gary shouldn't write,him,5.5325517654418945
TwoEmbedding,showed,shouldn't write,620,620_FFF_him,fff,MismatchMismatchMismatch,obj,Barbara showed Tracy that Helen shouldn't write,him,6.654891490936279
TwoEmbedding,showed,shouldn't write,620,620_MMM_his,mmm,MatchMatchMatch,poss,The guy showed the grandfather that Gary shouldn't write,his,4.740896224975586
TwoEmbedding,showed,shouldn't write,620,620_MMF_his,mmf,MatchMatchMismatch,poss,The guy showed the grandfather that Helen shouldn't write,his,6.706676006317139
TwoEmbedding,showed,shouldn't write,620,620_MFM_his,mfm,MatchMismatchMatch,poss,The guy showed Tracy that Gary shouldn't write,his,4.995758056640625
TwoEmbedding,showed,shouldn't write,620,620_MFF_his,mff,MatchMismatchMismatch,poss,The guy showed Tracy that Helen shouldn't write,his,9.03380012512207
TwoEmbedding,showed,shouldn't write,620,620_FMM_his,fmm,MismatchMatchMatch,poss,Barbara showed the grandfather that Gary shouldn't write,his,4.786124229431152
TwoEmbedding,showed,shouldn't write,620,620_FMF_his,fmf,MismatchMatchMismatch,poss,Barbara showed the grandfather that Helen shouldn't write,his,7.588501930236816
TwoEmbedding,showed,shouldn't write,620,620_FFM_his,ffm,MismatchMismatchMatch,poss,Barbara showed Tracy that Gary shouldn't write,his,5.109013080596924
TwoEmbedding,showed,shouldn't write,620,620_FFF_his,fff,MismatchMismatchMismatch,poss,Barbara showed Tracy that Helen shouldn't write,his,9.811083793640137
TwoEmbedding,advises,should appreciate,621,621_MMM_him,mmm,MatchMatchMatch,obj,Noah advises the nephew that Paul should appreciate,him,5.443085193634033
TwoEmbedding,advises,should appreciate,621,621_MMF_him,mmf,MatchMatchMismatch,obj,Noah advises the nephew that Jennifer should appreciate,him,4.281285285949707
TwoEmbedding,advises,should appreciate,621,621_MFM_him,mfm,MatchMismatchMatch,obj,Noah advises Elizabeth that Paul should appreciate,him,6.571728706359863
TwoEmbedding,advises,should appreciate,621,621_MFF_him,mff,MatchMismatchMismatch,obj,Noah advises Elizabeth that Jennifer should appreciate,him,7.407510280609131
TwoEmbedding,advises,should appreciate,621,621_FMM_him,fmm,MismatchMatchMatch,obj,Rachel advises the nephew that Paul should appreciate,him,5.8543291091918945
TwoEmbedding,advises,should appreciate,621,621_FMF_him,fmf,MismatchMatchMismatch,obj,Rachel advises the nephew that Jennifer should appreciate,him,4.471260070800781
TwoEmbedding,advises,should appreciate,621,621_FFM_him,ffm,MismatchMismatchMatch,obj,Rachel advises Elizabeth that Paul should appreciate,him,7.412234783172607
TwoEmbedding,advises,should appreciate,621,621_FFF_him,fff,MismatchMismatchMismatch,obj,Rachel advises Elizabeth that Jennifer should appreciate,him,7.886836528778076
TwoEmbedding,advises,should appreciate,621,621_MMM_his,mmm,MatchMatchMatch,poss,Noah advises the nephew that Paul should appreciate,his,2.65505313873291
TwoEmbedding,advises,should appreciate,621,621_MMF_his,mmf,MatchMatchMismatch,poss,Noah advises the nephew that Jennifer should appreciate,his,3.515669345855713
TwoEmbedding,advises,should appreciate,621,621_MFM_his,mfm,MatchMismatchMatch,poss,Noah advises Elizabeth that Paul should appreciate,his,3.1747047901153564
TwoEmbedding,advises,should appreciate,621,621_MFF_his,mff,MatchMismatchMismatch,poss,Noah advises Elizabeth that Jennifer should appreciate,his,6.59851598739624
TwoEmbedding,advises,should appreciate,621,621_FMM_his,fmm,MismatchMatchMatch,poss,Rachel advises the nephew that Paul should appreciate,his,2.6433234214782715
TwoEmbedding,advises,should appreciate,621,621_FMF_his,fmf,MismatchMatchMismatch,poss,Rachel advises the nephew that Jennifer should appreciate,his,3.778585433959961
TwoEmbedding,advises,should appreciate,621,621_FFM_his,ffm,MismatchMismatchMatch,poss,Rachel advises Elizabeth that Paul should appreciate,his,3.3422064781188965
TwoEmbedding,advises,should appreciate,621,621_FFF_his,fff,MismatchMismatchMismatch,poss,Rachel advises Elizabeth that Jennifer should appreciate,his,6.711605072021484
TwoEmbedding,advised,doesn't argue about,622,622_MMM_him,mmm,MatchMatchMatch,obj,Douglas advised Martin that Richard doesn't argue about,him,6.047399044036865
TwoEmbedding,advised,doesn't argue about,622,622_MMF_him,mmf,MatchMatchMismatch,obj,Douglas advised Martin that that lady doesn't argue about,him,6.882805347442627
TwoEmbedding,advised,doesn't argue about,622,622_MFM_him,mfm,MatchMismatchMatch,obj,Douglas advised Michelle that Richard doesn't argue about,him,6.593592643737793
TwoEmbedding,advised,doesn't argue about,622,622_MFF_him,mff,MatchMismatchMismatch,obj,Douglas advised Michelle that that lady doesn't argue about,him,8.242910385131836
TwoEmbedding,advised,doesn't argue about,622,622_FMM_him,fmm,MismatchMatchMatch,obj,Anne advised Martin that Richard doesn't argue about,him,6.076818466186523
TwoEmbedding,advised,doesn't argue about,622,622_FMF_him,fmf,MismatchMatchMismatch,obj,Anne advised Martin that that lady doesn't argue about,him,6.621506214141846
TwoEmbedding,advised,doesn't argue about,622,622_FFM_him,ffm,MismatchMismatchMatch,obj,Anne advised Michelle that Richard doesn't argue about,him,6.573080062866211
TwoEmbedding,advised,doesn't argue about,622,622_FFF_him,fff,MismatchMismatchMismatch,obj,Anne advised Michelle that that lady doesn't argue about,him,8.03433895111084
TwoEmbedding,advised,doesn't argue about,622,622_MMM_his,mmm,MatchMatchMatch,poss,Douglas advised Martin that Richard doesn't argue about,his,3.659196376800537
TwoEmbedding,advised,doesn't argue about,622,622_MMF_his,mmf,MatchMatchMismatch,poss,Douglas advised Martin that that lady doesn't argue about,his,6.272816181182861
TwoEmbedding,advised,doesn't argue about,622,622_MFM_his,mfm,MatchMismatchMatch,poss,Douglas advised Michelle that Richard doesn't argue about,his,3.6414756774902344
TwoEmbedding,advised,doesn't argue about,622,622_MFF_his,mff,MatchMismatchMismatch,poss,Douglas advised Michelle that that lady doesn't argue about,his,7.506561279296875
TwoEmbedding,advised,doesn't argue about,622,622_FMM_his,fmm,MismatchMatchMatch,poss,Anne advised Martin that Richard doesn't argue about,his,3.721928358078003
TwoEmbedding,advised,doesn't argue about,622,622_FMF_his,fmf,MismatchMatchMismatch,poss,Anne advised Martin that that lady doesn't argue about,his,6.173289775848389
TwoEmbedding,advised,doesn't argue about,622,622_FFM_his,ffm,MismatchMismatchMatch,poss,Anne advised Michelle that Richard doesn't argue about,his,3.7823104858398438
TwoEmbedding,advised,doesn't argue about,622,622_FFF_his,fff,MismatchMismatchMismatch,poss,Anne advised Michelle that that lady doesn't argue about,his,7.630324363708496
TwoEmbedding,advises,does notice,623,623_MMM_him,mmm,MatchMatchMatch,obj,Douglas advises Charles that Paul does notice,him,7.707588195800781
TwoEmbedding,advises,does notice,623,623_MMF_him,mmf,MatchMatchMismatch,obj,Douglas advises Charles that Carrie does notice,him,7.00691032409668
