exp,verb,frameNum,uid,gender,cond,pronoun,sent,target,/data/EleutherAI/gpt-j-6B_surp
simple,found,546,546_M_his,m,Match,poss,Alan found,his,5.4879889488220215
simple,found,546,546_F_him,f,Mismatch,obj,That dancer found,him,5.334457874298096
simple,found,546,546_F_his,f,Mismatch,poss,That dancer found,his,5.51479434967041
simple,hasn't talked about,547,547_M_him,m,Match,obj,This ex-boyfriend hasn't talked about,him,5.043256759643555
simple,hasn't talked about,547,547_M_his,m,Match,poss,This ex-boyfriend hasn't talked about,his,3.972506523132324
simple,hasn't talked about,547,547_F_him,f,Mismatch,obj,Renee hasn't talked about,him,6.171840190887451
simple,hasn't talked about,547,547_F_his,f,Mismatch,poss,Renee hasn't talked about,his,3.6583950519561768
simple,has scared,548,548_M_him,m,Match,obj,Guy has scared,him,5.847017765045166
simple,has scared,548,548_M_his,m,Match,poss,Guy has scared,his,6.388028621673584
simple,has scared,548,548_F_him,f,Mismatch,obj,Tara has scared,him,4.927804946899414
simple,has scared,548,548_F_his,f,Mismatch,poss,Tara has scared,his,7.756839752197266
simple,worries,549,549_M_him,m,Match,obj,That father worries,him,6.832525253295898
simple,worries,549,549_M_his,m,Match,poss,That father worries,his,7.587686061859131
simple,worries,549,549_F_him,f,Mismatch,obj,That daughter worries,him,5.510318756103516
simple,worries,549,549_F_his,f,Mismatch,poss,That daughter worries,his,10.300517082214355
simple,disliked,550,550_M_him,m,Match,obj,Craig disliked,him,5.758817195892334
simple,disliked,550,550_M_his,m,Match,poss,Craig disliked,his,5.4657697677612305
simple,disliked,550,550_F_him,f,Mismatch,obj,Connie disliked,him,4.5160627365112305
simple,disliked,550,550_F_his,f,Mismatch,poss,Connie disliked,his,5.338850021362305
simple,chooses,551,551_M_him,m,Match,obj,Phillip chooses,him,8.76501750946045
simple,chooses,551,551_M_his,m,Match,poss,Phillip chooses,his,5.203364849090576
simple,chooses,551,551_F_him,f,Mismatch,obj,Leslie chooses,him,8.72884750366211
simple,chooses,551,551_F_his,f,Mismatch,poss,Leslie chooses,his,5.967439651489258
simple,found,552,552_M_him,m,Match,obj,Vincent found,him,5.901634693145752
simple,found,552,552_M_his,m,Match,poss,Vincent found,his,4.628005504608154
simple,found,552,552_F_him,f,Mismatch,obj,Tara found,him,5.134770393371582
simple,found,552,552_F_his,f,Mismatch,poss,Tara found,his,6.137894153594971
simple,will complain about,553,553_M_him,m,Match,obj,Robert will complain about,him,8.536033630371094
simple,will complain about,553,553_M_his,m,Match,poss,Robert will complain about,his,5.087090492248535
simple,will complain about,553,553_F_him,f,Mismatch,obj,Kristen will complain about,him,7.575204849243164
simple,will complain about,553,553_F_his,f,Mismatch,poss,Kristen will complain about,his,5.625312328338623
simple,was concealing,554,554_M_him,m,Match,obj,Russell was concealing,him,9.223477363586426
simple,was concealing,554,554_M_his,m,Match,poss,Russell was concealing,his,3.61049222946167
simple,was concealing,554,554_F_him,f,Mismatch,obj,Tara was concealing,him,7.789204120635986
simple,was concealing,554,554_F_his,f,Mismatch,poss,Tara was concealing,his,5.050338268280029
simple,does catch,555,555_M_him,m,Match,obj,The husband does catch,him,3.487656831741333
simple,does catch,555,555_M_his,m,Match,poss,The husband does catch,his,3.4651145935058594
simple,does catch,555,555_F_him,f,Mismatch,obj,Tanya does catch,him,4.126221179962158
simple,does catch,555,555_F_his,f,Mismatch,poss,Tanya does catch,his,6.233908653259277
simple,wasn't teaching,556,556_M_him,m,Match,obj,Joseph wasn't teaching,him,4.634547710418701
simple,wasn't teaching,556,556_M_his,m,Match,poss,Joseph wasn't teaching,his,5.017763614654541
simple,wasn't teaching,556,556_F_him,f,Mismatch,obj,Allison wasn't teaching,him,4.751358985900879
simple,wasn't teaching,556,556_F_his,f,Mismatch,poss,Allison wasn't teaching,his,7.016840934753418
simple,could question,557,557_M_him,m,Match,obj,Chad could question,him,3.534895896911621
simple,could question,557,557_M_his,m,Match,poss,Chad could question,his,3.8730275630950928
simple,could question,557,557_F_him,f,Mismatch,obj,Danielle could question,him,4.305384159088135
simple,could question,557,557_F_his,f,Mismatch,poss,Danielle could question,his,5.725536823272705
simple,hadn't revealed,558,558_M_him,m,Match,obj,Joseph hadn't revealed,him,9.639402389526367
simple,hadn't revealed,558,558_M_his,m,Match,poss,Joseph hadn't revealed,his,2.65134859085083
simple,hadn't revealed,558,558_F_him,f,Mismatch,obj,Teresa hadn't revealed,him,9.93586540222168
simple,hadn't revealed,558,558_F_his,f,Mismatch,poss,Teresa hadn't revealed,his,6.047351360321045
simple,embarrassed,559,559_M_him,m,Match,obj,Alexander embarrassed,him,5.443776607513428
simple,embarrassed,559,559_M_his,m,Match,poss,Alexander embarrassed,his,5.883347511291504
simple,embarrassed,559,559_F_him,f,Mismatch,obj,Beth embarrassed,him,3.7376792430877686
simple,embarrassed,559,559_F_his,f,Mismatch,poss,Beth embarrassed,his,8.246101379394531
simple,wasn't hindering,560,560_M_him,m,Match,obj,Chad wasn't hindering,him,3.386810302734375
simple,wasn't hindering,560,560_M_his,m,Match,poss,Chad wasn't hindering,his,4.017989158630371
simple,wasn't hindering,560,560_F_him,f,Mismatch,obj,Danielle wasn't hindering,him,3.7227089405059814
simple,wasn't hindering,560,560_F_his,f,Mismatch,poss,Danielle wasn't hindering,his,4.568037986755371
simple,can disturb,561,561_M_him,m,Match,obj,Noah can disturb,him,5.848827362060547
simple,can disturb,561,561_M_his,m,Match,poss,Noah can disturb,his,5.183834552764893
simple,can disturb,561,561_F_him,f,Mismatch,obj,Laurie can disturb,him,5.16677188873291
simple,can disturb,561,561_F_his,f,Mismatch,poss,Laurie can disturb,his,5.347108840942383
simple,praised,562,562_M_him,m,Match,obj,Scott praised,him,5.127864360809326
simple,praised,562,562_M_his,m,Match,poss,Scott praised,his,4.778461933135986
simple,praised,562,562_F_him,f,Mismatch,obj,Melanie praised,him,4.641489505767822
simple,praised,562,562_F_his,f,Mismatch,poss,Melanie praised,his,5.554445266723633
simple,wasn't scanning,563,563_M_him,m,Match,obj,Patrick wasn't scanning,him,7.119078636169434
simple,wasn't scanning,563,563_M_his,m,Match,poss,Patrick wasn't scanning,his,5.417149543762207
simple,wasn't scanning,563,563_F_him,f,Mismatch,obj,Barbara wasn't scanning,him,8.105632781982422
simple,wasn't scanning,563,563_F_his,f,Mismatch,poss,Barbara wasn't scanning,his,7.00106954574585
simple,had liked,564,564_M_him,m,Match,obj,Timothy had liked,him,5.234890937805176
simple,had liked,564,564_M_his,m,Match,poss,Timothy had liked,his,5.415227890014648
simple,had liked,564,564_F_him,f,Mismatch,obj,Kimberley had liked,him,4.481903553009033
simple,had liked,564,564_F_his,f,Mismatch,poss,Kimberley had liked,his,5.597737789154053
simple,bored,565,565_M_him,m,Match,obj,Steve bored,him,9.050946235656738
simple,bored,565,565_M_his,m,Match,poss,Steve bored,his,6.019032001495361
simple,bored,565,565_F_him,f,Mismatch,obj,Katherine bored,him,6.267307281494141
simple,bored,565,565_F_his,f,Mismatch,poss,Katherine bored,his,10.415055274963379
simple,would bite,566,566_M_him,m,Match,obj,The boy would bite,him,3.166508674621582
simple,would bite,566,566_M_his,m,Match,poss,The boy would bite,his,2.884732484817505
simple,would bite,566,566_F_him,f,Mismatch,obj,Stacy would bite,him,3.6627371311187744
simple,would bite,566,566_F_his,f,Mismatch,poss,Stacy would bite,his,4.091037273406982
simple,fled from,567,567_M_him,m,Match,obj,The brother fled from,him,3.73978328704834
simple,fled from,567,567_M_his,m,Match,poss,The brother fled from,his,3.232585906982422
simple,fled from,567,567_F_him,f,Mismatch,obj,Brenda fled from,him,5.0089263916015625
simple,fled from,567,567_F_his,f,Mismatch,poss,Brenda fled from,his,6.417808532714844
simple,won't worry,568,568_M_him,m,Match,obj,Bill won't worry,him,4.4773077964782715
simple,won't worry,568,568_M_his,m,Match,poss,Bill won't worry,his,7.9037089347839355
simple,won't worry,568,568_F_him,f,Mismatch,obj,Brenda won't worry,him,7.150145053863525
simple,won't worry,568,568_F_his,f,Mismatch,poss,Brenda won't worry,his,10.66671371459961
simple,is questioning,569,569_M_him,m,Match,obj,Lawrence is questioning,him,6.4925360679626465
simple,is questioning,569,569_M_his,m,Match,poss,Lawrence is questioning,his,4.249596118927002
simple,is questioning,569,569_F_him,f,Mismatch,obj,Michelle is questioning,him,6.777073860168457
simple,is questioning,569,569_F_his,f,Mismatch,poss,Michelle is questioning,his,6.641821384429932
simple,is thinking about,570,570_M_him,m,Match,obj,Wayne is thinking about,him,7.585779190063477
simple,is thinking about,570,570_M_his,m,Match,poss,Wayne is thinking about,his,4.8130998611450195
simple,is thinking about,570,570_F_him,f,Mismatch,obj,Elizabeth is thinking about,him,7.644683837890625
simple,is thinking about,570,570_F_his,f,Mismatch,poss,Elizabeth is thinking about,his,8.298404693603516
simple,forgave,571,571_M_him,m,Match,obj,Matt forgave,him,3.1462044715881348
simple,forgave,571,571_M_his,m,Match,poss,Matt forgave,his,3.9126362800598145
simple,forgave,571,571_F_him,f,Mismatch,obj,Tara forgave,him,2.372101068496704
simple,forgave,571,571_F_his,f,Mismatch,poss,Tara forgave,his,4.445974826812744
simple,hadn't complained about,572,572_M_him,m,Match,obj,Marcus hadn't complained about,him,6.407995223999023
simple,hadn't complained about,572,572_M_his,m,Match,poss,Marcus hadn't complained about,his,3.7254843711853027
simple,hadn't complained about,572,572_F_him,f,Mismatch,obj,Elaine hadn't complained about,him,5.134624481201172
simple,hadn't complained about,572,572_F_his,f,Mismatch,poss,Elaine hadn't complained about,his,4.210398197174072
simple,was hiding,573,573_M_him,m,Match,obj,Jason was hiding,him,10.312331199645996
simple,was hiding,573,573_M_his,m,Match,poss,Jason was hiding,his,4.902225494384766
simple,was hiding,573,573_F_him,f,Mismatch,obj,Natalie was hiding,him,9.00382137298584
simple,was hiding,573,573_F_his,f,Mismatch,poss,Natalie was hiding,his,7.628752708435059
simple,is shocking,574,574_M_him,m,Match,obj,Edward is shocking,him,7.544327735900879
simple,is shocking,574,574_M_his,m,Match,poss,Edward is shocking,his,5.560622215270996
simple,is shocking,574,574_F_him,f,Mismatch,obj,Ruth is shocking,him,11.634562492370605
simple,is shocking,574,574_F_his,f,Mismatch,poss,Ruth is shocking,his,12.310826301574707
simple,revealed,575,575_M_him,m,Match,obj,That grandfather revealed,him,8.358877182006836
simple,revealed,575,575_M_his,m,Match,poss,That grandfather revealed,his,3.7490158081054688
simple,revealed,575,575_F_him,f,Mismatch,obj,Theresa revealed,him,9.817683219909668
simple,revealed,575,575_F_his,f,Mismatch,poss,Theresa revealed,his,8.329903602600098
simple,kissed,576,576_M_him,m,Match,obj,Todd kissed,him,4.061736106872559
simple,kissed,576,576_M_his,m,Match,poss,Todd kissed,his,3.565809726715088
simple,kissed,576,576_F_him,f,Mismatch,obj,Jill kissed,him,2.246455192565918
simple,kissed,576,576_F_his,f,Mismatch,poss,Jill kissed,his,4.985321521759033
simple,should hold,577,577_M_him,m,Match,obj,Kevin should hold,him,6.931284427642822
simple,should hold,577,577_M_his,m,Match,poss,Kevin should hold,his,3.414715051651001
simple,should hold,577,577_F_him,f,Mismatch,obj,Vanessa should hold,him,6.982268333435059
simple,should hold,577,577_F_his,f,Mismatch,poss,Vanessa should hold,his,7.861410617828369
simple,would teach,578,578_M_him,m,Match,obj,Christopher would teach,him,3.380005359649658
simple,would teach,578,578_M_his,m,Match,poss,Christopher would teach,his,5.0706634521484375
simple,would teach,578,578_F_him,f,Mismatch,obj,The girl would teach,him,2.120375871658325
simple,would teach,578,578_F_his,f,Mismatch,poss,The girl would teach,his,7.564294815063477
simple,isn't helping,579,579_M_him,m,Match,obj,This grandfather isn't helping,him,7.6739935874938965
simple,isn't helping,579,579_M_his,m,Match,poss,This grandfather isn't helping,his,4.901314735412598
simple,isn't helping,579,579_F_him,f,Mismatch,obj,Valerie isn't helping,him,5.522754669189453
simple,isn't helping,579,579_F_his,f,Mismatch,poss,Valerie isn't helping,his,8.317976951599121
simple,can investigate,580,580_M_him,m,Match,obj,Steve can investigate,him,8.896252632141113
simple,can investigate,580,580_M_his,m,Match,poss,Steve can investigate,his,7.002716064453125
simple,can investigate,580,580_F_him,f,Mismatch,obj,Danielle can investigate,him,8.21939754486084
simple,can investigate,580,580_F_his,f,Mismatch,poss,Danielle can investigate,his,8.196855545043945
simple,isn't teaching,581,581_M_him,m,Match,obj,The ex-husband isn't teaching,him,6.13379430770874
simple,isn't teaching,581,581_M_his,m,Match,poss,The ex-husband isn't teaching,his,5.401175498962402
simple,isn't teaching,581,581_F_him,f,Mismatch,obj,Ann isn't teaching,him,6.100318908691406
simple,isn't teaching,581,581_F_his,f,Mismatch,poss,Ann isn't teaching,his,6.224300384521484
simple,does dislike,582,582_M_him,m,Match,obj,Gregory does dislike,him,4.989879608154297
simple,does dislike,582,582_M_his,m,Match,poss,Gregory does dislike,his,5.418179988861084
simple,does dislike,582,582_F_him,f,Mismatch,obj,Stephanie does dislike,him,4.638051986694336
simple,does dislike,582,582_F_his,f,Mismatch,poss,Stephanie does dislike,his,7.602338790893555
simple,had fled from,583,583_M_him,m,Match,obj,Michael had fled from,him,5.835358142852783
simple,had fled from,583,583_M_his,m,Match,poss,Michael had fled from,his,3.4571657180786133
simple,had fled from,583,583_F_him,f,Mismatch,obj,April had fled from,him,5.110873222351074
simple,had fled from,583,583_F_his,f,Mismatch,poss,April had fled from,his,3.611823081970215
simple,hadn't listened to,584,584_M_him,m,Match,obj,This son hadn't listened to,him,2.5832784175872803
simple,hadn't listened to,584,584_M_his,m,Match,poss,This son hadn't listened to,his,2.2451467514038086
simple,hadn't listened to,584,584_F_him,f,Mismatch,obj,Leslie hadn't listened to,him,2.8381588459014893
simple,hadn't listened to,584,584_F_his,f,Mismatch,poss,Leslie hadn't listened to,his,4.348480224609375
simple,had distracted,585,585_M_him,m,Match,obj,Travis had distracted,him,2.5768868923187256
simple,had distracted,585,585_M_his,m,Match,poss,Travis had distracted,his,6.104727268218994
simple,had distracted,585,585_F_him,f,Mismatch,obj,Kirsten had distracted,him,2.0242817401885986
simple,had distracted,585,585_F_his,f,Mismatch,poss,Kirsten had distracted,his,6.80320930480957
simple,investigated,586,586_M_him,m,Match,obj,David investigated,him,8.26440143585205
simple,investigated,586,586_M_his,m,Match,poss,David investigated,his,5.548077583312988
simple,investigated,586,586_F_him,f,Mismatch,obj,Rebecca investigated,him,9.7274169921875
simple,investigated,586,586_F_his,f,Mismatch,poss,Rebecca investigated,his,8.504508018493652
simple,hurt,587,587_M_him,m,Match,obj,Gary hurt,him,6.146683216094971
simple,hurt,587,587_M_his,m,Match,poss,Gary hurt,his,4.185519695281982
simple,hurt,587,587_F_him,f,Mismatch,obj,Margaret hurt,him,4.87620735168457
simple,hurt,587,587_F_his,f,Mismatch,poss,Margaret hurt,his,7.0289788246154785
simple,had insulted,588,588_M_him,m,Match,obj,The grandson had insulted,him,2.32612943649292
simple,had insulted,588,588_M_his,m,Match,poss,The grandson had insulted,his,2.8445980548858643
simple,had insulted,588,588_F_him,f,Mismatch,obj,Maria had insulted,him,2.662740468978882
simple,had insulted,588,588_F_his,f,Mismatch,poss,Maria had insulted,his,4.73661470413208
simple,was curing,589,589_M_him,m,Match,obj,Jason was curing,him,7.971536159515381
simple,was curing,589,589_M_his,m,Match,poss,Jason was curing,his,3.192608594894409
simple,was curing,589,589_F_him,f,Mismatch,obj,Meredith was curing,him,5.880947589874268
simple,was curing,589,589_F_his,f,Mismatch,poss,Meredith was curing,his,4.100120544433594
simple,strikes,590,590_M_him,m,Match,obj,Travis strikes,him,9.04195499420166
simple,strikes,590,590_M_his,m,Match,poss,Travis strikes,his,7.903578281402588
simple,strikes,590,590_F_him,f,Mismatch,obj,Ella strikes,him,5.276525497436523
simple,strikes,590,590_F_his,f,Mismatch,poss,Ella strikes,his,7.0348100662231445
simple,had fought,591,591_M_him,m,Match,obj,That nephew had fought,him,5.919587135314941
simple,had fought,591,591_M_his,m,Match,poss,That nephew had fought,his,5.4574737548828125
simple,had fought,591,591_F_him,f,Mismatch,obj,Patricia had fought,him,5.898560523986816
simple,had fought,591,591_F_his,f,Mismatch,poss,Patricia had fought,his,7.983705520629883
simple,cares for,592,592_M_him,m,Match,obj,Marcus cares for,him,5.9671630859375
simple,cares for,592,592_M_his,m,Match,poss,Marcus cares for,his,2.6760149002075195
simple,cares for,592,592_F_him,f,Mismatch,obj,Elizabeth cares for,him,6.21287202835083
simple,cares for,592,592_F_his,f,Mismatch,poss,Elizabeth cares for,his,6.866592884063721
