exp,verbMatrix,verbEmbed,frameNum,uid,gender,cond,pronoun,sent,target,/data/gpt2-large_surp
TwoEmbedding,alerted,stunned,503,503_MMF_his,mmf,MatchMatchMismatch,poss,Carlos alerted Marcus that Connie stunned,his,5.535717010498047
TwoEmbedding,alerted,stunned,503,503_MFM_his,mfm,MatchMismatchMatch,poss,Carlos alerted Brenda that Bill stunned,his,3.2853171825408936
TwoEmbedding,alerted,stunned,503,503_MFF_his,mff,MatchMismatchMismatch,poss,Carlos alerted Brenda that Connie stunned,his,6.452101230621338
TwoEmbedding,alerted,stunned,503,503_FMM_his,fmm,MismatchMatchMatch,poss,Lisa alerted Marcus that Bill stunned,his,3.883664608001709
TwoEmbedding,alerted,stunned,503,503_FMF_his,fmf,MismatchMatchMismatch,poss,Lisa alerted Marcus that Connie stunned,his,5.670073986053467
TwoEmbedding,alerted,stunned,503,503_FFM_his,ffm,MismatchMismatchMatch,poss,Lisa alerted Brenda that Bill stunned,his,3.722805976867676
TwoEmbedding,alerted,stunned,503,503_FFF_his,fff,MismatchMismatchMismatch,poss,Lisa alerted Brenda that Connie stunned,his,7.67552375793457
TwoEmbedding,tells,hasn't returned to,504,504_MMM_him,mmm,MatchMatchMatch,obj,Michael tells Daniel that the brother hasn't returned to,him,5.479410648345947
TwoEmbedding,tells,hasn't returned to,504,504_MMF_him,mmf,MatchMatchMismatch,obj,Michael tells Daniel that Kendra hasn't returned to,him,3.8440611362457275
TwoEmbedding,tells,hasn't returned to,504,504_MFM_him,mfm,MatchMismatchMatch,obj,Michael tells Dana that the brother hasn't returned to,him,6.347107887268066
TwoEmbedding,tells,hasn't returned to,504,504_MFF_him,mff,MatchMismatchMismatch,obj,Michael tells Dana that Kendra hasn't returned to,him,4.518921375274658
TwoEmbedding,tells,hasn't returned to,504,504_FMM_him,fmm,MismatchMatchMatch,obj,Meredith tells Daniel that the brother hasn't returned to,him,6.524267196655273
TwoEmbedding,tells,hasn't returned to,504,504_FMF_him,fmf,MismatchMatchMismatch,obj,Meredith tells Daniel that Kendra hasn't returned to,him,4.720888137817383
TwoEmbedding,tells,hasn't returned to,504,504_FFM_him,ffm,MismatchMismatchMatch,obj,Meredith tells Dana that the brother hasn't returned to,him,7.9114179611206055
TwoEmbedding,tells,hasn't returned to,504,504_FFF_him,fff,MismatchMismatchMismatch,obj,Meredith tells Dana that Kendra hasn't returned to,him,6.853018760681152
TwoEmbedding,tells,hasn't returned to,504,504_MMM_his,mmm,MatchMatchMatch,poss,Michael tells Daniel that the brother hasn't returned to,his,2.73744535446167
TwoEmbedding,tells,hasn't returned to,504,504_MMF_his,mmf,MatchMatchMismatch,poss,Michael tells Daniel that Kendra hasn't returned to,his,4.305302143096924
TwoEmbedding,tells,hasn't returned to,504,504_MFM_his,mfm,MatchMismatchMatch,poss,Michael tells Dana that the brother hasn't returned to,his,2.8464694023132324
TwoEmbedding,tells,hasn't returned to,504,504_MFF_his,mff,MatchMismatchMismatch,poss,Michael tells Dana that Kendra hasn't returned to,his,4.633998394012451
TwoEmbedding,tells,hasn't returned to,504,504_FMM_his,fmm,MismatchMatchMatch,poss,Meredith tells Daniel that the brother hasn't returned to,his,2.701237440109253
TwoEmbedding,tells,hasn't returned to,504,504_FMF_his,fmf,MismatchMatchMismatch,poss,Meredith tells Daniel that Kendra hasn't returned to,his,5.010583877563477
TwoEmbedding,tells,hasn't returned to,504,504_FFM_his,ffm,MismatchMismatchMatch,poss,Meredith tells Dana that the brother hasn't returned to,his,2.9012091159820557
TwoEmbedding,tells,hasn't returned to,504,504_FFF_his,fff,MismatchMismatchMismatch,poss,Meredith tells Dana that Kendra hasn't returned to,his,6.758404731750488
TwoEmbedding,advised,heals,505,505_MMM_him,mmm,MatchMatchMatch,obj,Bradley advised Omar that that man heals,him,4.606277942657471
TwoEmbedding,advised,heals,505,505_MMF_him,mmf,MatchMatchMismatch,obj,Bradley advised Omar that Claire heals,him,4.562789440155029
TwoEmbedding,advised,heals,505,505_MFM_him,mfm,MatchMismatchMatch,obj,Bradley advised Maria that that man heals,him,6.573616981506348
TwoEmbedding,advised,heals,505,505_MFF_him,mff,MatchMismatchMismatch,obj,Bradley advised Maria that Claire heals,him,7.055872917175293
TwoEmbedding,advised,heals,505,505_FMM_him,fmm,MismatchMatchMatch,obj,Cheryl advised Omar that that man heals,him,5.340260028839111
TwoEmbedding,advised,heals,505,505_FMF_him,fmf,MismatchMatchMismatch,obj,Cheryl advised Omar that Claire heals,him,5.904191970825195
TwoEmbedding,advised,heals,505,505_FFM_him,ffm,MismatchMismatchMatch,obj,Cheryl advised Maria that that man heals,him,7.102847576141357
TwoEmbedding,advised,heals,505,505_FFF_him,fff,MismatchMismatchMismatch,obj,Cheryl advised Maria that Claire heals,him,8.314279556274414
TwoEmbedding,advised,heals,505,505_MMM_his,mmm,MatchMatchMatch,poss,Bradley advised Omar that that man heals,his,3.6204025745391846
TwoEmbedding,advised,heals,505,505_MMF_his,mmf,MatchMatchMismatch,poss,Bradley advised Omar that Claire heals,his,5.919722557067871
TwoEmbedding,advised,heals,505,505_MFM_his,mfm,MatchMismatchMatch,poss,Bradley advised Maria that that man heals,his,4.310059070587158
TwoEmbedding,advised,heals,505,505_MFF_his,mff,MatchMismatchMismatch,poss,Bradley advised Maria that Claire heals,his,8.184029579162598
TwoEmbedding,advised,heals,505,505_FMM_his,fmm,MismatchMatchMatch,poss,Cheryl advised Omar that that man heals,his,3.9758481979370117
TwoEmbedding,advised,heals,505,505_FMF_his,fmf,MismatchMatchMismatch,poss,Cheryl advised Omar that Claire heals,his,7.179383277893066
TwoEmbedding,advised,heals,505,505_FFM_his,ffm,MismatchMismatchMatch,poss,Cheryl advised Maria that that man heals,his,4.357687950134277
TwoEmbedding,advised,heals,505,505_FFF_his,fff,MismatchMismatchMismatch,poss,Cheryl advised Maria that Claire heals,his,9.22567367553711
TwoEmbedding,warned,did hire,506,506_MMM_him,mmm,MatchMatchMatch,obj,This ex-husband warned this guy that the boyfriend did hire,him,3.724053144454956
TwoEmbedding,warned,did hire,506,506_MMF_him,mmf,MatchMatchMismatch,obj,This ex-husband warned this guy that Karen did hire,him,3.2426440715789795
TwoEmbedding,warned,did hire,506,506_MFM_him,mfm,MatchMismatchMatch,obj,This ex-husband warned that mother that the boyfriend did hire,him,5.692245960235596
TwoEmbedding,warned,did hire,506,506_MFF_him,mff,MatchMismatchMismatch,obj,This ex-husband warned that mother that Karen did hire,him,4.755335807800293
TwoEmbedding,warned,did hire,506,506_FMM_him,fmm,MismatchMatchMatch,obj,Meredith warned this guy that the boyfriend did hire,him,3.4706192016601562
TwoEmbedding,warned,did hire,506,506_FMF_him,fmf,MismatchMatchMismatch,obj,Meredith warned this guy that Karen did hire,him,2.1742606163024902
TwoEmbedding,warned,did hire,506,506_FFM_him,ffm,MismatchMismatchMatch,obj,Meredith warned that mother that the boyfriend did hire,him,6.796201705932617
TwoEmbedding,warned,did hire,506,506_FFF_him,fff,MismatchMismatchMismatch,obj,Meredith warned that mother that Karen did hire,him,5.0288801193237305
TwoEmbedding,warned,did hire,506,506_MMM_his,mmm,MatchMatchMatch,poss,This ex-husband warned this guy that the boyfriend did hire,his,5.782855987548828
TwoEmbedding,warned,did hire,506,506_MMF_his,mmf,MatchMatchMismatch,poss,This ex-husband warned this guy that Karen did hire,his,6.576032638549805
TwoEmbedding,warned,did hire,506,506_MFM_his,mfm,MatchMismatchMatch,poss,This ex-husband warned that mother that the boyfriend did hire,his,5.704261779785156
TwoEmbedding,warned,did hire,506,506_MFF_his,mff,MatchMismatchMismatch,poss,This ex-husband warned that mother that Karen did hire,his,7.681588649749756
TwoEmbedding,warned,did hire,506,506_FMM_his,fmm,MismatchMatchMatch,poss,Meredith warned this guy that the boyfriend did hire,his,5.910132884979248
TwoEmbedding,warned,did hire,506,506_FMF_his,fmf,MismatchMatchMismatch,poss,Meredith warned this guy that Karen did hire,his,6.671082973480225
TwoEmbedding,warned,did hire,506,506_FFM_his,ffm,MismatchMismatchMatch,poss,Meredith warned that mother that the boyfriend did hire,his,6.248391628265381
TwoEmbedding,warned,did hire,506,506_FFF_his,fff,MismatchMismatchMismatch,poss,Meredith warned that mother that Karen did hire,his,8.315282821655273
TwoEmbedding,warned,had shocked,507,507_MMM_him,mmm,MatchMatchMatch,obj,Eric warned Gerald that Omar had shocked,him,1.7037467956542969
TwoEmbedding,warned,had shocked,507,507_MMF_him,mmf,MatchMatchMismatch,obj,Eric warned Gerald that Dana had shocked,him,1.553877830505371
TwoEmbedding,warned,had shocked,507,507_MFM_him,mfm,MatchMismatchMatch,obj,Eric warned Stephanie that Omar had shocked,him,3.546194553375244
TwoEmbedding,warned,had shocked,507,507_MFF_him,mff,MatchMismatchMismatch,obj,Eric warned Stephanie that Dana had shocked,him,2.449953317642212
TwoEmbedding,warned,had shocked,507,507_FMM_him,fmm,MismatchMatchMatch,obj,Amy warned Gerald that Omar had shocked,him,1.9116392135620117
TwoEmbedding,warned,had shocked,507,507_FMF_him,fmf,MismatchMatchMismatch,obj,Amy warned Gerald that Dana had shocked,him,1.6147083044052124
TwoEmbedding,warned,had shocked,507,507_FFM_him,ffm,MismatchMismatchMatch,obj,Amy warned Stephanie that Omar had shocked,him,4.263487815856934
TwoEmbedding,warned,had shocked,507,507_FFF_him,fff,MismatchMismatchMismatch,obj,Amy warned Stephanie that Dana had shocked,him,2.6357603073120117
TwoEmbedding,warned,had shocked,507,507_MMM_his,mmm,MatchMatchMatch,poss,Eric warned Gerald that Omar had shocked,his,2.7943403720855713
TwoEmbedding,warned,had shocked,507,507_MMF_his,mmf,MatchMatchMismatch,poss,Eric warned Gerald that Dana had shocked,his,3.8750553131103516
TwoEmbedding,warned,had shocked,507,507_MFM_his,mfm,MatchMismatchMatch,poss,Eric warned Stephanie that Omar had shocked,his,3.417234420776367
TwoEmbedding,warned,had shocked,507,507_MFF_his,mff,MatchMismatchMismatch,poss,Eric warned Stephanie that Dana had shocked,his,5.493041038513184
TwoEmbedding,warned,had shocked,507,507_FMM_his,fmm,MismatchMatchMatch,poss,Amy warned Gerald that Omar had shocked,his,2.7599005699157715
TwoEmbedding,warned,had shocked,507,507_FMF_his,fmf,MismatchMatchMismatch,poss,Amy warned Gerald that Dana had shocked,his,4.026520252227783
TwoEmbedding,warned,had shocked,507,507_FFM_his,ffm,MismatchMismatchMatch,poss,Amy warned Stephanie that Omar had shocked,his,3.4941139221191406
TwoEmbedding,warned,had shocked,507,507_FFF_his,fff,MismatchMismatchMismatch,poss,Amy warned Stephanie that Dana had shocked,his,5.643314838409424
TwoEmbedding,advised,visits,508,508_MMM_him,mmm,MatchMatchMatch,obj,Theodore advised Timothy that this grandson visits,him,2.6386849880218506
TwoEmbedding,advised,visits,508,508_MMF_him,mmf,MatchMatchMismatch,obj,Theodore advised Timothy that Jacqueline visits,him,3.0350706577301025
TwoEmbedding,advised,visits,508,508_MFM_him,mfm,MatchMismatchMatch,obj,Theodore advised Melissa that this grandson visits,him,4.949651718139648
TwoEmbedding,advised,visits,508,508_MFF_him,mff,MatchMismatchMismatch,obj,Theodore advised Melissa that Jacqueline visits,him,3.938901424407959
TwoEmbedding,advised,visits,508,508_FMM_him,fmm,MismatchMatchMatch,obj,Ann advised Timothy that this grandson visits,him,3.3238580226898193
TwoEmbedding,advised,visits,508,508_FMF_him,fmf,MismatchMatchMismatch,obj,Ann advised Timothy that Jacqueline visits,him,3.3720293045043945
TwoEmbedding,advised,visits,508,508_FFM_him,ffm,MismatchMismatchMatch,obj,Ann advised Melissa that this grandson visits,him,5.979301452636719
TwoEmbedding,advised,visits,508,508_FFF_him,fff,MismatchMismatchMismatch,obj,Ann advised Melissa that Jacqueline visits,him,4.778803825378418
TwoEmbedding,advised,visits,508,508_MMM_his,mmm,MatchMatchMatch,poss,Theodore advised Timothy that this grandson visits,his,3.2400643825531006
TwoEmbedding,advised,visits,508,508_MMF_his,mmf,MatchMatchMismatch,poss,Theodore advised Timothy that Jacqueline visits,his,4.998394966125488
TwoEmbedding,advised,visits,508,508_MFM_his,mfm,MatchMismatchMatch,poss,Theodore advised Melissa that this grandson visits,his,3.5353269577026367
TwoEmbedding,advised,visits,508,508_MFF_his,mff,MatchMismatchMismatch,poss,Theodore advised Melissa that Jacqueline visits,his,5.832775592803955
TwoEmbedding,advised,visits,508,508_FMM_his,fmm,MismatchMatchMatch,poss,Ann advised Timothy that this grandson visits,his,3.0209333896636963
TwoEmbedding,advised,visits,508,508_FMF_his,fmf,MismatchMatchMismatch,poss,Ann advised Timothy that Jacqueline visits,his,5.0329365730285645
TwoEmbedding,advised,visits,508,508_FFM_his,ffm,MismatchMismatchMatch,poss,Ann advised Melissa that this grandson visits,his,3.666006565093994
TwoEmbedding,advised,visits,508,508_FFF_his,fff,MismatchMismatchMismatch,poss,Ann advised Melissa that Jacqueline visits,his,6.286619186401367
TwoEmbedding,told,hasn't kissed,509,509_MMM_him,mmm,MatchMatchMatch,obj,Alan told David that Joseph hasn't kissed,him,2.9735727310180664
TwoEmbedding,told,hasn't kissed,509,509_MMF_him,mmf,MatchMatchMismatch,obj,Alan told David that Renee hasn't kissed,him,1.124306559562683
TwoEmbedding,told,hasn't kissed,509,509_MFM_him,mfm,MatchMismatchMatch,obj,Alan told Ella that Joseph hasn't kissed,him,5.791163921356201
TwoEmbedding,told,hasn't kissed,509,509_MFF_him,mff,MatchMismatchMismatch,obj,Alan told Ella that Renee hasn't kissed,him,1.7936264276504517
TwoEmbedding,told,hasn't kissed,509,509_FMM_him,fmm,MismatchMatchMatch,obj,Heidi told David that Joseph hasn't kissed,him,4.459310531616211
TwoEmbedding,told,hasn't kissed,509,509_FMF_him,fmf,MismatchMatchMismatch,obj,Heidi told David that Renee hasn't kissed,him,1.3531930446624756
TwoEmbedding,told,hasn't kissed,509,509_FFM_him,ffm,MismatchMismatchMatch,obj,Heidi told Ella that Joseph hasn't kissed,him,6.618048667907715
TwoEmbedding,told,hasn't kissed,509,509_FFF_him,fff,MismatchMismatchMismatch,obj,Heidi told Ella that Renee hasn't kissed,him,2.4396891593933105
TwoEmbedding,told,hasn't kissed,509,509_MMM_his,mmm,MatchMatchMatch,poss,Alan told David that Joseph hasn't kissed,his,3.713198661804199
TwoEmbedding,told,hasn't kissed,509,509_MMF_his,mmf,MatchMatchMismatch,poss,Alan told David that Renee hasn't kissed,his,5.8260884284973145
TwoEmbedding,told,hasn't kissed,509,509_MFM_his,mfm,MatchMismatchMatch,poss,Alan told Ella that Joseph hasn't kissed,his,5.156405448913574
TwoEmbedding,told,hasn't kissed,509,509_MFF_his,mff,MatchMismatchMismatch,poss,Alan told Ella that Renee hasn't kissed,his,7.084713935852051
TwoEmbedding,told,hasn't kissed,509,509_FMM_his,fmm,MismatchMatchMatch,poss,Heidi told David that Joseph hasn't kissed,his,4.520380973815918
TwoEmbedding,told,hasn't kissed,509,509_FMF_his,fmf,MismatchMatchMismatch,poss,Heidi told David that Renee hasn't kissed,his,6.4121928215026855
TwoEmbedding,told,hasn't kissed,509,509_FFM_his,ffm,MismatchMismatchMatch,poss,Heidi told Ella that Joseph hasn't kissed,his,5.717787265777588
TwoEmbedding,told,hasn't kissed,509,509_FFF_his,fff,MismatchMismatchMismatch,poss,Heidi told Ella that Renee hasn't kissed,his,7.930701732635498
TwoEmbedding,informs,questions,510,510_MMM_him,mmm,MatchMatchMatch,obj,John informs Vincent that Craig questions,him,2.2367970943450928
TwoEmbedding,informs,questions,510,510_MMF_him,mmf,MatchMatchMismatch,obj,John informs Vincent that this woman questions,him,2.476771593093872
TwoEmbedding,informs,questions,510,510_MFM_him,mfm,MatchMismatchMatch,obj,John informs Denise that Craig questions,him,3.873478412628174
TwoEmbedding,informs,questions,510,510_MFF_him,mff,MatchMismatchMismatch,obj,John informs Denise that this woman questions,him,3.7510406970977783
TwoEmbedding,informs,questions,510,510_FMM_him,fmm,MismatchMatchMatch,obj,That granddaughter informs Vincent that Craig questions,him,3.64160418510437
TwoEmbedding,informs,questions,510,510_FMF_him,fmf,MismatchMatchMismatch,obj,That granddaughter informs Vincent that this woman questions,him,3.2133162021636963
TwoEmbedding,informs,questions,510,510_FFM_him,ffm,MismatchMismatchMatch,obj,That granddaughter informs Denise that Craig questions,him,6.056668758392334
TwoEmbedding,informs,questions,510,510_FFF_him,fff,MismatchMismatchMismatch,obj,That granddaughter informs Denise that this woman questions,him,6.359984874725342
TwoEmbedding,informs,questions,510,510_MMM_his,mmm,MatchMatchMatch,poss,John informs Vincent that Craig questions,his,2.6785545349121094
TwoEmbedding,informs,questions,510,510_MMF_his,mmf,MatchMatchMismatch,poss,John informs Vincent that this woman questions,his,2.5040481090545654
TwoEmbedding,informs,questions,510,510_MFM_his,mfm,MatchMismatchMatch,poss,John informs Denise that Craig questions,his,3.7157015800476074
TwoEmbedding,informs,questions,510,510_MFF_his,mff,MatchMismatchMismatch,poss,John informs Denise that this woman questions,his,3.8148117065429688
TwoEmbedding,informs,questions,510,510_FMM_his,fmm,MismatchMatchMatch,poss,That granddaughter informs Vincent that Craig questions,his,3.4099009037017822
TwoEmbedding,informs,questions,510,510_FMF_his,fmf,MismatchMatchMismatch,poss,That granddaughter informs Vincent that this woman questions,his,3.366884469985962
TwoEmbedding,informs,questions,510,510_FFM_his,ffm,MismatchMismatchMatch,poss,That granddaughter informs Denise that Craig questions,his,4.8147358894348145
TwoEmbedding,informs,questions,510,510_FFF_his,fff,MismatchMismatchMismatch,poss,That granddaughter informs Denise that this woman questions,his,6.129195213317871
TwoEmbedding,tells,had astounded,511,511_MMM_him,mmm,MatchMatchMatch,obj,Joseph tells Stephen that Liam had astounded,him,0.7395867705345154
TwoEmbedding,tells,had astounded,511,511_MMF_him,mmf,MatchMatchMismatch,obj,Joseph tells Stephen that that actress had astounded,him,0.5120335221290588
