exp,verbMatrix,verbEmbed,frameNum,uid,gender,cond,pronoun,sent,target,/data/gpt2-xl_surp
OneEmbedding,can forget,is aggravating,424,424_MM_him,mm,MatchMatch,obj,Brad can forget that Mark is aggravating,him,1.8759089708328247
OneEmbedding,can forget,is aggravating,424,424_MF_him,mf,MatchMismatch,obj,Brad can forget that this dancer is aggravating,him,2.315260410308838
OneEmbedding,can forget,is aggravating,424,424_FM_him,fm,MismatchMatch,obj,The wife can forget that Mark is aggravating,him,6.931735992431641
OneEmbedding,can forget,is aggravating,424,424_FF_him,ff,MismatchMismatch,obj,The wife can forget that this dancer is aggravating,him,6.448675632476807
OneEmbedding,can forget,is aggravating,424,424_MM_his,mm,MatchMatch,poss,Brad can forget that Mark is aggravating,his,3.5900888442993164
OneEmbedding,can forget,is aggravating,424,424_MF_his,mf,MatchMismatch,poss,Brad can forget that this dancer is aggravating,his,3.6794321537017822
OneEmbedding,can forget,is aggravating,424,424_FM_his,fm,MismatchMatch,poss,The wife can forget that Mark is aggravating,his,4.972329139709473
OneEmbedding,can forget,is aggravating,424,424_FF_his,ff,MismatchMismatch,poss,The wife can forget that this dancer is aggravating,his,7.207047939300537
OneEmbedding,hopes,bothered,425,425_MM_him,mm,MatchMatch,obj,Randolf hopes that Bruce bothered,him,7.006414413452148
OneEmbedding,hopes,bothered,425,425_MF_him,mf,MatchMismatch,obj,Randolf hopes that Tracy bothered,him,5.792262554168701
OneEmbedding,hopes,bothered,425,425_FM_him,fm,MismatchMatch,obj,Sara hopes that Bruce bothered,him,9.066235542297363
OneEmbedding,hopes,bothered,425,425_FF_him,ff,MismatchMismatch,obj,Sara hopes that Tracy bothered,him,8.308348655700684
OneEmbedding,hopes,bothered,425,425_MM_his,mm,MatchMatch,poss,Randolf hopes that Bruce bothered,his,8.191591262817383
OneEmbedding,hopes,bothered,425,425_MF_his,mf,MatchMismatch,poss,Randolf hopes that Tracy bothered,his,8.543970108032227
OneEmbedding,hopes,bothered,425,425_FM_his,fm,MismatchMatch,poss,Sara hopes that Bruce bothered,his,8.295928001403809
OneEmbedding,hopes,bothered,425,425_FF_his,ff,MismatchMismatch,poss,Sara hopes that Tracy bothered,his,9.29196548461914
OneEmbedding,hadn't liked,appreciated,426,426_MM_him,mm,MatchMatch,obj,Wayne hadn't liked that Benjamin appreciated,him,2.7614898681640625
OneEmbedding,hadn't liked,appreciated,426,426_MF_him,mf,MatchMismatch,obj,Wayne hadn't liked that Tiffany appreciated,him,2.635590076446533
OneEmbedding,hadn't liked,appreciated,426,426_FM_him,fm,MismatchMatch,obj,Sara hadn't liked that Benjamin appreciated,him,5.07926082611084
OneEmbedding,hadn't liked,appreciated,426,426_FF_him,ff,MismatchMismatch,obj,Sara hadn't liked that Tiffany appreciated,him,4.3240861892700195
OneEmbedding,hadn't liked,appreciated,426,426_MM_his,mm,MatchMatch,poss,Wayne hadn't liked that Benjamin appreciated,his,2.454733371734619
OneEmbedding,hadn't liked,appreciated,426,426_MF_his,mf,MatchMismatch,poss,Wayne hadn't liked that Tiffany appreciated,his,2.6805834770202637
OneEmbedding,hadn't liked,appreciated,426,426_FM_his,fm,MismatchMatch,poss,Sara hadn't liked that Benjamin appreciated,his,3.5598230361938477
OneEmbedding,hadn't liked,appreciated,426,426_FF_his,ff,MismatchMismatch,poss,Sara hadn't liked that Tiffany appreciated,his,4.440804481506348
OneEmbedding,has disliked,upset,427,427_MM_him,mm,MatchMatch,obj,Kevin has disliked that Jason upset,him,1.2278549671173096
OneEmbedding,has disliked,upset,427,427_MF_him,mf,MatchMismatch,obj,Kevin has disliked that Grace upset,him,1.5902354717254639
OneEmbedding,has disliked,upset,427,427_FM_him,fm,MismatchMatch,obj,Allison has disliked that Jason upset,him,2.6636977195739746
OneEmbedding,has disliked,upset,427,427_FF_him,ff,MismatchMismatch,obj,Allison has disliked that Grace upset,him,2.620436906814575
OneEmbedding,has disliked,upset,427,427_MM_his,mm,MatchMatch,poss,Kevin has disliked that Jason upset,his,2.8504796028137207
OneEmbedding,has disliked,upset,427,427_MF_his,mf,MatchMismatch,poss,Kevin has disliked that Grace upset,his,3.0373361110687256
OneEmbedding,has disliked,upset,427,427_FM_his,fm,MismatchMatch,poss,Allison has disliked that Jason upset,his,3.438168525695801
OneEmbedding,has disliked,upset,427,427_FF_his,ff,MismatchMismatch,poss,Allison has disliked that Grace upset,his,4.102301597595215
OneEmbedding,believed,is firing,428,428_MM_him,mm,MatchMatch,obj,Carlos believed that Donald is firing,him,4.183818340301514
OneEmbedding,believed,is firing,428,428_MF_him,mf,MatchMismatch,obj,Carlos believed that Emily is firing,him,4.525661468505859
OneEmbedding,believed,is firing,428,428_FM_him,fm,MismatchMatch,obj,Erin believed that Donald is firing,him,5.270181179046631
OneEmbedding,believed,is firing,428,428_FF_him,ff,MismatchMismatch,obj,Erin believed that Emily is firing,him,5.454273700714111
OneEmbedding,believed,is firing,428,428_MM_his,mm,MatchMatch,poss,Carlos believed that Donald is firing,his,4.312841892242432
OneEmbedding,believed,is firing,428,428_MF_his,mf,MatchMismatch,poss,Carlos believed that Emily is firing,his,6.317592620849609
OneEmbedding,believed,is firing,428,428_FM_his,fm,MismatchMatch,poss,Erin believed that Donald is firing,his,4.430045127868652
OneEmbedding,believed,is firing,428,428_FF_his,ff,MismatchMismatch,poss,Erin believed that Emily is firing,his,7.620068073272705
OneEmbedding,did claim,admired,429,429_MM_him,mm,MatchMatch,obj,Omar did claim that Jason admired,him,2.7048466205596924
OneEmbedding,did claim,admired,429,429_MF_him,mf,MatchMismatch,obj,Omar did claim that Tamara admired,him,2.4754810333251953
OneEmbedding,did claim,admired,429,429_FM_him,fm,MismatchMatch,obj,Katherine did claim that Jason admired,him,6.228794097900391
OneEmbedding,did claim,admired,429,429_FF_him,ff,MismatchMismatch,obj,Katherine did claim that Tamara admired,him,4.783585071563721
OneEmbedding,did claim,admired,429,429_MM_his,mm,MatchMatch,poss,Omar did claim that Jason admired,his,2.578979969024658
OneEmbedding,did claim,admired,429,429_MF_his,mf,MatchMismatch,poss,Omar did claim that Tamara admired,his,2.659497022628784
OneEmbedding,did claim,admired,429,429_FM_his,fm,MismatchMatch,poss,Katherine did claim that Jason admired,his,4.777744770050049
OneEmbedding,did claim,admired,429,429_FF_his,ff,MismatchMismatch,poss,Katherine did claim that Tamara admired,his,5.741455554962158
OneEmbedding,wasn't noticing,shouldn't complain about,430,430_MM_him,mm,MatchMatch,obj,Carlos wasn't noticing that the boy shouldn't complain about,him,6.675559997558594
OneEmbedding,wasn't noticing,shouldn't complain about,430,430_MF_him,mf,MatchMismatch,obj,Carlos wasn't noticing that Jill shouldn't complain about,him,4.57190465927124
OneEmbedding,wasn't noticing,shouldn't complain about,430,430_FM_him,fm,MismatchMatch,obj,Debra wasn't noticing that the boy shouldn't complain about,him,7.646146297454834
OneEmbedding,wasn't noticing,shouldn't complain about,430,430_FF_him,ff,MismatchMismatch,obj,Debra wasn't noticing that Jill shouldn't complain about,him,5.9830451011657715
OneEmbedding,wasn't noticing,shouldn't complain about,430,430_MM_his,mm,MatchMatch,poss,Carlos wasn't noticing that the boy shouldn't complain about,his,2.6834523677825928
OneEmbedding,wasn't noticing,shouldn't complain about,430,430_MF_his,mf,MatchMismatch,poss,Carlos wasn't noticing that Jill shouldn't complain about,his,4.7157301902771
OneEmbedding,wasn't noticing,shouldn't complain about,430,430_FM_his,fm,MismatchMatch,poss,Debra wasn't noticing that the boy shouldn't complain about,his,2.729893922805786
OneEmbedding,wasn't noticing,shouldn't complain about,430,430_FF_his,ff,MismatchMismatch,poss,Debra wasn't noticing that Jill shouldn't complain about,his,6.248490810394287
OneEmbedding,hadn't noticed,isn't shocking,431,431_MM_him,mm,MatchMatch,obj,Kenneth hadn't noticed that Dan isn't shocking,him,3.4814093112945557
OneEmbedding,hadn't noticed,isn't shocking,431,431_MF_him,mf,MatchMismatch,obj,Kenneth hadn't noticed that Julie isn't shocking,him,3.0054211616516113
OneEmbedding,hadn't noticed,isn't shocking,431,431_FM_him,fm,MismatchMatch,obj,Danielle hadn't noticed that Dan isn't shocking,him,4.160118103027344
OneEmbedding,hadn't noticed,isn't shocking,431,431_FF_him,ff,MismatchMismatch,obj,Danielle hadn't noticed that Julie isn't shocking,him,3.1768133640289307
OneEmbedding,hadn't noticed,isn't shocking,431,431_MM_his,mm,MatchMatch,poss,Kenneth hadn't noticed that Dan isn't shocking,his,5.1274847984313965
OneEmbedding,hadn't noticed,isn't shocking,431,431_MF_his,mf,MatchMismatch,poss,Kenneth hadn't noticed that Julie isn't shocking,his,7.44730281829834
OneEmbedding,hadn't noticed,isn't shocking,431,431_FM_his,fm,MismatchMatch,poss,Danielle hadn't noticed that Dan isn't shocking,his,4.965185165405273
OneEmbedding,hadn't noticed,isn't shocking,431,431_FF_his,ff,MismatchMismatch,poss,Danielle hadn't noticed that Julie isn't shocking,his,7.537999629974365
OneEmbedding,wasn't discovering,holds,432,432_MM_him,mm,MatchMatch,obj,That father wasn't discovering that Joel holds,him,6.467944622039795
OneEmbedding,wasn't discovering,holds,432,432_MF_him,mf,MatchMismatch,obj,That father wasn't discovering that Melanie holds,him,6.546349048614502
OneEmbedding,wasn't discovering,holds,432,432_FM_him,fm,MismatchMatch,obj,Wendy wasn't discovering that Joel holds,him,7.710370063781738
OneEmbedding,wasn't discovering,holds,432,432_FF_him,ff,MismatchMismatch,obj,Wendy wasn't discovering that Melanie holds,him,8.82612133026123
OneEmbedding,wasn't discovering,holds,432,432_MM_his,mm,MatchMatch,poss,That father wasn't discovering that Joel holds,his,3.778416156768799
OneEmbedding,wasn't discovering,holds,432,432_MF_his,mf,MatchMismatch,poss,That father wasn't discovering that Melanie holds,his,6.704869270324707
OneEmbedding,wasn't discovering,holds,432,432_FM_his,fm,MismatchMatch,poss,Wendy wasn't discovering that Joel holds,his,4.555474281311035
OneEmbedding,wasn't discovering,holds,432,432_FF_his,ff,MismatchMismatch,poss,Wendy wasn't discovering that Melanie holds,his,9.32108211517334
OneEmbedding,knows,might think about,433,433_MM_him,mm,MatchMatch,obj,Guy knows that Scott might think about,him,4.4688286781311035
OneEmbedding,knows,might think about,433,433_MF_him,mf,MatchMismatch,obj,Guy knows that Stacey might think about,him,3.6906821727752686
OneEmbedding,knows,might think about,433,433_FM_him,fm,MismatchMatch,obj,Amy knows that Scott might think about,him,4.791473865509033
OneEmbedding,knows,might think about,433,433_FF_him,ff,MismatchMismatch,obj,Amy knows that Stacey might think about,him,4.428502082824707
OneEmbedding,knows,might think about,433,433_MM_his,mm,MatchMatch,poss,Guy knows that Scott might think about,his,5.421934604644775
OneEmbedding,knows,might think about,433,433_MF_his,mf,MatchMismatch,poss,Guy knows that Stacey might think about,his,6.942592144012451
OneEmbedding,knows,might think about,433,433_FM_his,fm,MismatchMatch,poss,Amy knows that Scott might think about,his,4.964457035064697
OneEmbedding,knows,might think about,433,433_FF_his,ff,MismatchMismatch,poss,Amy knows that Stacey might think about,his,7.31961727142334
OneEmbedding,demonstrates,would notice,434,434_MM_him,mm,MatchMatch,obj,Alexander demonstrates that Joseph would notice,him,6.611871719360352
OneEmbedding,demonstrates,would notice,434,434_MF_him,mf,MatchMismatch,obj,Alexander demonstrates that Natalie would notice,him,5.108551502227783
OneEmbedding,demonstrates,would notice,434,434_FM_him,fm,MismatchMatch,obj,Nicole demonstrates that Joseph would notice,him,8.548229217529297
OneEmbedding,demonstrates,would notice,434,434_FF_him,ff,MismatchMismatch,obj,Nicole demonstrates that Natalie would notice,him,6.267962455749512
OneEmbedding,demonstrates,would notice,434,434_MM_his,mm,MatchMatch,poss,Alexander demonstrates that Joseph would notice,his,5.256929874420166
OneEmbedding,demonstrates,would notice,434,434_MF_his,mf,MatchMismatch,poss,Alexander demonstrates that Natalie would notice,his,5.388473033905029
OneEmbedding,demonstrates,would notice,434,434_FM_his,fm,MismatchMatch,poss,Nicole demonstrates that Joseph would notice,his,6.0097975730896
OneEmbedding,demonstrates,would notice,434,434_FF_his,ff,MismatchMismatch,poss,Nicole demonstrates that Natalie would notice,his,6.412213325500488
OneEmbedding,was loving,confused,435,435_MM_him,mm,MatchMatch,obj,Bruce was loving that this son confused,him,3.0595223903656006
OneEmbedding,was loving,confused,435,435_MF_him,mf,MatchMismatch,obj,Bruce was loving that Angela confused,him,1.1757053136825562
OneEmbedding,was loving,confused,435,435_FM_him,fm,MismatchMatch,obj,Dana was loving that this son confused,him,4.530263423919678
OneEmbedding,was loving,confused,435,435_FF_him,ff,MismatchMismatch,obj,Dana was loving that Angela confused,him,2.0056416988372803
OneEmbedding,was loving,confused,435,435_MM_his,mm,MatchMatch,poss,Bruce was loving that this son confused,his,3.2937166690826416
OneEmbedding,was loving,confused,435,435_MF_his,mf,MatchMismatch,poss,Bruce was loving that Angela confused,his,4.8623366355896
OneEmbedding,was loving,confused,435,435_FM_his,fm,MismatchMatch,poss,Dana was loving that this son confused,his,3.2105112075805664
OneEmbedding,was loving,confused,435,435_FF_his,ff,MismatchMismatch,poss,Dana was loving that Angela confused,his,5.878654956817627
OneEmbedding,isn't loving,struck,436,436_MM_him,mm,MatchMatch,obj,Noah isn't loving that Roger struck,him,3.3108160495758057
OneEmbedding,isn't loving,struck,436,436_MF_him,mf,MatchMismatch,obj,Noah isn't loving that Renee struck,him,2.1296141147613525
OneEmbedding,isn't loving,struck,436,436_FM_him,fm,MismatchMatch,obj,Stacey isn't loving that Roger struck,him,8.322915077209473
OneEmbedding,isn't loving,struck,436,436_FF_him,ff,MismatchMismatch,obj,Stacey isn't loving that Renee struck,him,5.771690845489502
OneEmbedding,isn't loving,struck,436,436_MM_his,mm,MatchMatch,poss,Noah isn't loving that Roger struck,his,4.7820539474487305
OneEmbedding,isn't loving,struck,436,436_MF_his,mf,MatchMismatch,poss,Noah isn't loving that Renee struck,his,5.804409503936768
OneEmbedding,isn't loving,struck,436,436_FM_his,fm,MismatchMatch,poss,Stacey isn't loving that Roger struck,his,6.31779146194458
OneEmbedding,isn't loving,struck,436,436_FF_his,ff,MismatchMismatch,poss,Stacey isn't loving that Renee struck,his,8.66120719909668
OneEmbedding,isn't claiming,hired,437,437_MM_him,mm,MatchMatch,obj,Russell isn't claiming that Patrick hired,him,2.052135944366455
OneEmbedding,isn't claiming,hired,437,437_MF_him,mf,MatchMismatch,obj,Russell isn't claiming that Amanda hired,him,2.244910955429077
OneEmbedding,isn't claiming,hired,437,437_FM_him,fm,MismatchMatch,obj,Danielle isn't claiming that Patrick hired,him,2.980574131011963
OneEmbedding,isn't claiming,hired,437,437_FF_him,ff,MismatchMismatch,obj,Danielle isn't claiming that Amanda hired,him,3.0236730575561523
OneEmbedding,isn't claiming,hired,437,437_MM_his,mm,MatchMatch,poss,Russell isn't claiming that Patrick hired,his,5.179890155792236
OneEmbedding,isn't claiming,hired,437,437_MF_his,mf,MatchMismatch,poss,Russell isn't claiming that Amanda hired,his,7.344749450683594
OneEmbedding,isn't claiming,hired,437,437_FM_his,fm,MismatchMatch,poss,Danielle isn't claiming that Patrick hired,his,5.521080017089844
OneEmbedding,isn't claiming,hired,437,437_FF_his,ff,MismatchMismatch,poss,Danielle isn't claiming that Amanda hired,his,8.477263450622559
OneEmbedding,asserts,held,438,438_MM_him,mm,MatchMatch,obj,Steve asserts that Brett held,him,5.48256254196167
OneEmbedding,asserts,held,438,438_MF_him,mf,MatchMismatch,obj,Steve asserts that Tara held,him,5.088499546051025
OneEmbedding,asserts,held,438,438_FM_him,fm,MismatchMatch,obj,Paula asserts that Brett held,him,5.383498668670654
OneEmbedding,asserts,held,438,438_FF_him,ff,MismatchMismatch,obj,Paula asserts that Tara held,him,4.733203887939453
OneEmbedding,asserts,held,438,438_MM_his,mm,MatchMatch,poss,Steve asserts that Brett held,his,4.077419757843018
OneEmbedding,asserts,held,438,438_MF_his,mf,MatchMismatch,poss,Steve asserts that Tara held,his,5.371789932250977
OneEmbedding,asserts,held,438,438_FM_his,fm,MismatchMatch,poss,Paula asserts that Brett held,his,4.302971363067627
OneEmbedding,asserts,held,438,438_FF_his,ff,MismatchMismatch,poss,Paula asserts that Tara held,his,5.930721282958984
OneEmbedding,has expected,isn't complaining about,439,439_MM_him,mm,MatchMatch,obj,Guy has expected that Jerry isn't complaining about,him,4.891159534454346
OneEmbedding,has expected,isn't complaining about,439,439_MF_him,mf,MatchMismatch,obj,Guy has expected that Nina isn't complaining about,him,5.066935062408447
