exp,verbMatrix,verbEmbed,frameNum,uid,gender,cond,pronoun,sent,target,/data/EleutherAI/gpt-j-6B_surp
TwoEmbedding,told,had sounded like,662,662_MMM_him,mmm,MatchMatchMatch,obj,Michael told Andrew that Richard had sounded like,him,7.982973575592041
TwoEmbedding,told,had sounded like,662,662_MMF_him,mmf,MatchMatchMismatch,obj,Michael told Andrew that Vanessa had sounded like,him,10.427464485168457
TwoEmbedding,told,had sounded like,662,662_MFM_him,mfm,MatchMismatchMatch,obj,Michael told Dana that Richard had sounded like,him,8.553203582763672
TwoEmbedding,told,had sounded like,662,662_MFF_him,mff,MatchMismatchMismatch,obj,Michael told Dana that Vanessa had sounded like,him,10.917840957641602
TwoEmbedding,told,had sounded like,662,662_FMM_him,fmm,MismatchMatchMatch,obj,Kristin told Andrew that Richard had sounded like,him,9.288131713867188
TwoEmbedding,told,had sounded like,662,662_FMF_him,fmf,MismatchMatchMismatch,obj,Kristin told Andrew that Vanessa had sounded like,him,11.624868392944336
TwoEmbedding,told,had sounded like,662,662_FFM_him,ffm,MismatchMismatchMatch,obj,Kristin told Dana that Richard had sounded like,him,10.124728202819824
TwoEmbedding,told,had sounded like,662,662_FFF_him,fff,MismatchMismatchMismatch,obj,Kristin told Dana that Vanessa had sounded like,him,12.962435722351074
TwoEmbedding,told,had sounded like,662,662_MMM_his,mmm,MatchMatchMatch,poss,Michael told Andrew that Richard had sounded like,his,5.400749683380127
TwoEmbedding,told,had sounded like,662,662_MMF_his,mmf,MatchMatchMismatch,poss,Michael told Andrew that Vanessa had sounded like,his,8.127629280090332
TwoEmbedding,told,had sounded like,662,662_MFM_his,mfm,MatchMismatchMatch,poss,Michael told Dana that Richard had sounded like,his,5.14823579788208
TwoEmbedding,told,had sounded like,662,662_MFF_his,mff,MatchMismatchMismatch,poss,Michael told Dana that Vanessa had sounded like,his,8.608832359313965
TwoEmbedding,told,had sounded like,662,662_FMM_his,fmm,MismatchMatchMatch,poss,Kristin told Andrew that Richard had sounded like,his,4.757805347442627
TwoEmbedding,told,had sounded like,662,662_FMF_his,fmf,MismatchMatchMismatch,poss,Kristin told Andrew that Vanessa had sounded like,his,9.022364616394043
TwoEmbedding,told,had sounded like,662,662_FFM_his,ffm,MismatchMismatchMatch,poss,Kristin told Dana that Richard had sounded like,his,4.498961925506592
TwoEmbedding,told,had sounded like,662,662_FFF_his,fff,MismatchMismatchMismatch,poss,Kristin told Dana that Vanessa had sounded like,his,10.453394889831543
TwoEmbedding,advises,hadn't cared for,663,663_MMM_him,mmm,MatchMatchMatch,obj,Chad advises that ex-husband that Adam hadn't cared for,him,3.3084473609924316
TwoEmbedding,advises,hadn't cared for,663,663_MMF_him,mmf,MatchMatchMismatch,obj,Chad advises that ex-husband that Mary hadn't cared for,him,2.7050955295562744
TwoEmbedding,advises,hadn't cared for,663,663_MFM_him,mfm,MatchMismatchMatch,obj,Chad advises Connie that Adam hadn't cared for,him,5.105597019195557
TwoEmbedding,advises,hadn't cared for,663,663_MFF_him,mff,MatchMismatchMismatch,obj,Chad advises Connie that Mary hadn't cared for,him,4.517637252807617
TwoEmbedding,advises,hadn't cared for,663,663_FMM_him,fmm,MismatchMatchMatch,obj,Anne advises that ex-husband that Adam hadn't cared for,him,3.9181249141693115
TwoEmbedding,advises,hadn't cared for,663,663_FMF_him,fmf,MismatchMatchMismatch,obj,Anne advises that ex-husband that Mary hadn't cared for,him,2.818445920944214
TwoEmbedding,advises,hadn't cared for,663,663_FFM_him,ffm,MismatchMismatchMatch,obj,Anne advises Connie that Adam hadn't cared for,him,6.468433856964111
TwoEmbedding,advises,hadn't cared for,663,663_FFF_him,fff,MismatchMismatchMismatch,obj,Anne advises Connie that Mary hadn't cared for,him,5.931026458740234
TwoEmbedding,advises,hadn't cared for,663,663_MMM_his,mmm,MatchMatchMatch,poss,Chad advises that ex-husband that Adam hadn't cared for,his,3.624037027359009
TwoEmbedding,advises,hadn't cared for,663,663_MMF_his,mmf,MatchMatchMismatch,poss,Chad advises that ex-husband that Mary hadn't cared for,his,3.2573773860931396
TwoEmbedding,advises,hadn't cared for,663,663_MFM_his,mfm,MatchMismatchMatch,poss,Chad advises Connie that Adam hadn't cared for,his,3.8094255924224854
TwoEmbedding,advises,hadn't cared for,663,663_MFF_his,mff,MatchMismatchMismatch,poss,Chad advises Connie that Mary hadn't cared for,his,4.664161205291748
TwoEmbedding,advises,hadn't cared for,663,663_FMM_his,fmm,MismatchMatchMatch,poss,Anne advises that ex-husband that Adam hadn't cared for,his,4.132275104522705
TwoEmbedding,advises,hadn't cared for,663,663_FMF_his,fmf,MismatchMatchMismatch,poss,Anne advises that ex-husband that Mary hadn't cared for,his,3.562335729598999
TwoEmbedding,advises,hadn't cared for,663,663_FFM_his,ffm,MismatchMismatchMatch,poss,Anne advises Connie that Adam hadn't cared for,his,4.067699432373047
TwoEmbedding,advises,hadn't cared for,663,663_FFF_his,fff,MismatchMismatchMismatch,poss,Anne advises Connie that Mary hadn't cared for,his,6.348055839538574
TwoEmbedding,told,hides,664,664_MMM_him,mmm,MatchMatchMatch,obj,Robert told the ex-husband that Marcus hides,him,9.968133926391602
TwoEmbedding,told,hides,664,664_MMF_him,mmf,MatchMatchMismatch,obj,Robert told the ex-husband that Kendra hides,him,9.018723487854004
TwoEmbedding,told,hides,664,664_MFM_him,mfm,MatchMismatchMatch,obj,Robert told Tamara that Marcus hides,him,9.232263565063477
TwoEmbedding,told,hides,664,664_MFF_him,mff,MatchMismatchMismatch,obj,Robert told Tamara that Kendra hides,him,8.634160041809082
TwoEmbedding,told,hides,664,664_FMM_him,fmm,MismatchMatchMatch,obj,Bethany told the ex-husband that Marcus hides,him,10.503134727478027
TwoEmbedding,told,hides,664,664_FMF_him,fmf,MismatchMatchMismatch,obj,Bethany told the ex-husband that Kendra hides,him,9.732645034790039
TwoEmbedding,told,hides,664,664_FFM_him,ffm,MismatchMismatchMatch,obj,Bethany told Tamara that Marcus hides,him,10.378914833068848
TwoEmbedding,told,hides,664,664_FFF_him,fff,MismatchMismatchMismatch,obj,Bethany told Tamara that Kendra hides,him,10.70368766784668
TwoEmbedding,told,hides,664,664_MMM_his,mmm,MatchMatchMatch,poss,Robert told the ex-husband that Marcus hides,his,2.585592269897461
TwoEmbedding,told,hides,664,664_MMF_his,mmf,MatchMatchMismatch,poss,Robert told the ex-husband that Kendra hides,his,5.411985874176025
TwoEmbedding,told,hides,664,664_MFM_his,mfm,MatchMismatchMatch,poss,Robert told Tamara that Marcus hides,his,2.108957290649414
TwoEmbedding,told,hides,664,664_MFF_his,mff,MatchMismatchMismatch,poss,Robert told Tamara that Kendra hides,his,6.9435014724731445
TwoEmbedding,told,hides,664,664_FMM_his,fmm,MismatchMatchMatch,poss,Bethany told the ex-husband that Marcus hides,his,2.6472089290618896
TwoEmbedding,told,hides,664,664_FMF_his,fmf,MismatchMatchMismatch,poss,Bethany told the ex-husband that Kendra hides,his,6.66691780090332
TwoEmbedding,told,hides,664,664_FFM_his,ffm,MismatchMismatchMatch,poss,Bethany told Tamara that Marcus hides,his,2.308839797973633
TwoEmbedding,told,hides,664,664_FFF_his,fff,MismatchMismatchMismatch,poss,Bethany told Tamara that Kendra hides,his,9.024300575256348
TwoEmbedding,warned,listens to,665,665_MMM_him,mmm,MatchMatchMatch,obj,David warned Walter that Bill listens to,him,3.6457419395446777
TwoEmbedding,warned,listens to,665,665_MMF_him,mmf,MatchMatchMismatch,obj,David warned Walter that this dancer listens to,him,4.377119064331055
TwoEmbedding,warned,listens to,665,665_MFM_him,mfm,MatchMismatchMatch,obj,David warned Dawn that Bill listens to,him,6.361684322357178
TwoEmbedding,warned,listens to,665,665_MFF_him,mff,MatchMismatchMismatch,obj,David warned Dawn that this dancer listens to,him,5.415406703948975
TwoEmbedding,warned,listens to,665,665_FMM_him,fmm,MismatchMatchMatch,obj,Anna warned Walter that Bill listens to,him,3.8957622051239014
TwoEmbedding,warned,listens to,665,665_FMF_him,fmf,MismatchMatchMismatch,obj,Anna warned Walter that this dancer listens to,him,4.489795684814453
TwoEmbedding,warned,listens to,665,665_FFM_him,ffm,MismatchMismatchMatch,obj,Anna warned Dawn that Bill listens to,him,6.652493953704834
TwoEmbedding,warned,listens to,665,665_FFF_him,fff,MismatchMismatchMismatch,obj,Anna warned Dawn that this dancer listens to,him,5.868518352508545
TwoEmbedding,warned,listens to,665,665_MMM_his,mmm,MatchMatchMatch,poss,David warned Walter that Bill listens to,his,3.6795549392700195
TwoEmbedding,warned,listens to,665,665_MMF_his,mmf,MatchMatchMismatch,poss,David warned Walter that this dancer listens to,his,5.211176872253418
TwoEmbedding,warned,listens to,665,665_MFM_his,mfm,MatchMismatchMatch,poss,David warned Dawn that Bill listens to,his,4.377978801727295
TwoEmbedding,warned,listens to,665,665_MFF_his,mff,MatchMismatchMismatch,poss,David warned Dawn that this dancer listens to,his,6.046586036682129
TwoEmbedding,warned,listens to,665,665_FMM_his,fmm,MismatchMatchMatch,poss,Anna warned Walter that Bill listens to,his,3.805593967437744
TwoEmbedding,warned,listens to,665,665_FMF_his,fmf,MismatchMatchMismatch,poss,Anna warned Walter that this dancer listens to,his,4.996993541717529
TwoEmbedding,warned,listens to,665,665_FFM_his,ffm,MismatchMismatchMatch,poss,Anna warned Dawn that Bill listens to,his,4.634974956512451
TwoEmbedding,warned,listens to,665,665_FFF_his,fff,MismatchMismatchMismatch,poss,Anna warned Dawn that this dancer listens to,his,6.060126304626465
TwoEmbedding,alerts,had shaken,666,666_MMM_him,mmm,MatchMatchMatch,obj,Chad alerts Paul that Theodore had shaken,him,3.0450856685638428
TwoEmbedding,alerts,had shaken,666,666_MMF_him,mmf,MatchMatchMismatch,obj,Chad alerts Paul that that wife had shaken,him,2.2277822494506836
TwoEmbedding,alerts,had shaken,666,666_MFM_him,mfm,MatchMismatchMatch,obj,Chad alerts Sonia that Theodore had shaken,him,4.719857215881348
TwoEmbedding,alerts,had shaken,666,666_MFF_him,mff,MatchMismatchMismatch,obj,Chad alerts Sonia that that wife had shaken,him,3.6284284591674805
TwoEmbedding,alerts,had shaken,666,666_FMM_him,fmm,MismatchMatchMatch,obj,Rebecca alerts Paul that Theodore had shaken,him,4.038204669952393
TwoEmbedding,alerts,had shaken,666,666_FMF_him,fmf,MismatchMatchMismatch,obj,Rebecca alerts Paul that that wife had shaken,him,2.660447120666504
TwoEmbedding,alerts,had shaken,666,666_FFM_him,ffm,MismatchMismatchMatch,obj,Rebecca alerts Sonia that Theodore had shaken,him,7.031259536743164
TwoEmbedding,alerts,had shaken,666,666_FFF_him,fff,MismatchMismatchMismatch,obj,Rebecca alerts Sonia that that wife had shaken,him,4.735366344451904
TwoEmbedding,alerts,had shaken,666,666_MMM_his,mmm,MatchMatchMatch,poss,Chad alerts Paul that Theodore had shaken,his,2.8083934783935547
TwoEmbedding,alerts,had shaken,666,666_MMF_his,mmf,MatchMatchMismatch,poss,Chad alerts Paul that that wife had shaken,his,4.301656246185303
TwoEmbedding,alerts,had shaken,666,666_MFM_his,mfm,MatchMismatchMatch,poss,Chad alerts Sonia that Theodore had shaken,his,3.28843355178833
TwoEmbedding,alerts,had shaken,666,666_MFF_his,mff,MatchMismatchMismatch,poss,Chad alerts Sonia that that wife had shaken,his,5.341628551483154
TwoEmbedding,alerts,had shaken,666,666_FMM_his,fmm,MismatchMatchMatch,poss,Rebecca alerts Paul that Theodore had shaken,his,2.922370433807373
TwoEmbedding,alerts,had shaken,666,666_FMF_his,fmf,MismatchMatchMismatch,poss,Rebecca alerts Paul that that wife had shaken,his,4.452544689178467
TwoEmbedding,alerts,had shaken,666,666_FFM_his,ffm,MismatchMismatchMatch,poss,Rebecca alerts Sonia that Theodore had shaken,his,3.36816668510437
TwoEmbedding,alerts,had shaken,666,666_FFF_his,fff,MismatchMismatchMismatch,poss,Rebecca alerts Sonia that that wife had shaken,his,6.121706008911133
TwoEmbedding,told,wasn't impressing,667,667_MMM_him,mmm,MatchMatchMatch,obj,Patrick told Matt that Theodore wasn't impressing,him,2.5309293270111084
TwoEmbedding,told,wasn't impressing,667,667_MMF_him,mmf,MatchMatchMismatch,obj,Patrick told Matt that Anna wasn't impressing,him,1.5111719369888306
TwoEmbedding,told,wasn't impressing,667,667_MFM_him,mfm,MatchMismatchMatch,obj,Patrick told Linda that Theodore wasn't impressing,him,3.859572649002075
TwoEmbedding,told,wasn't impressing,667,667_MFF_him,mff,MatchMismatchMismatch,obj,Patrick told Linda that Anna wasn't impressing,him,2.1161282062530518
TwoEmbedding,told,wasn't impressing,667,667_FMM_him,fmm,MismatchMatchMatch,obj,The granddaughter told Matt that Theodore wasn't impressing,him,7.499725818634033
TwoEmbedding,told,wasn't impressing,667,667_FMF_him,fmf,MismatchMatchMismatch,obj,The granddaughter told Matt that Anna wasn't impressing,him,4.546176433563232
TwoEmbedding,told,wasn't impressing,667,667_FFM_him,ffm,MismatchMismatchMatch,obj,The granddaughter told Linda that Theodore wasn't impressing,him,8.729369163513184
TwoEmbedding,told,wasn't impressing,667,667_FFF_him,fff,MismatchMismatchMismatch,obj,The granddaughter told Linda that Anna wasn't impressing,him,5.9472551345825195
TwoEmbedding,told,wasn't impressing,667,667_MMM_his,mmm,MatchMatchMatch,poss,Patrick told Matt that Theodore wasn't impressing,his,3.838371753692627
TwoEmbedding,told,wasn't impressing,667,667_MMF_his,mmf,MatchMatchMismatch,poss,Patrick told Matt that Anna wasn't impressing,his,5.489854335784912
TwoEmbedding,told,wasn't impressing,667,667_MFM_his,mfm,MatchMismatchMatch,poss,Patrick told Linda that Theodore wasn't impressing,his,4.287872791290283
TwoEmbedding,told,wasn't impressing,667,667_MFF_his,mff,MatchMismatchMismatch,poss,Patrick told Linda that Anna wasn't impressing,his,5.2269392013549805
TwoEmbedding,told,wasn't impressing,667,667_FMM_his,fmm,MismatchMatchMatch,poss,The granddaughter told Matt that Theodore wasn't impressing,his,4.44527006149292
TwoEmbedding,told,wasn't impressing,667,667_FMF_his,fmf,MismatchMatchMismatch,poss,The granddaughter told Matt that Anna wasn't impressing,his,6.755302906036377
TwoEmbedding,told,wasn't impressing,667,667_FFM_his,ffm,MismatchMismatchMatch,poss,The granddaughter told Linda that Theodore wasn't impressing,his,4.4801812171936035
TwoEmbedding,told,wasn't impressing,667,667_FFF_his,fff,MismatchMismatchMismatch,poss,The granddaughter told Linda that Anna wasn't impressing,his,7.930960655212402
TwoEmbedding,alerts,has attacked,668,668_MMM_him,mmm,MatchMatchMatch,obj,Adam alerts that husband that Phillip has attacked,him,2.9650769233703613
TwoEmbedding,alerts,has attacked,668,668_MMF_him,mmf,MatchMatchMismatch,obj,Adam alerts that husband that Jacqueline has attacked,him,2.1650049686431885
TwoEmbedding,alerts,has attacked,668,668_MFM_him,mfm,MatchMismatchMatch,obj,Adam alerts Alice that Phillip has attacked,him,4.469743251800537
TwoEmbedding,alerts,has attacked,668,668_MFF_him,mff,MatchMismatchMismatch,obj,Adam alerts Alice that Jacqueline has attacked,him,3.3833720684051514
TwoEmbedding,alerts,has attacked,668,668_FMM_him,fmm,MismatchMatchMatch,obj,Sandra alerts that husband that Phillip has attacked,him,4.434859752655029
TwoEmbedding,alerts,has attacked,668,668_FMF_him,fmf,MismatchMatchMismatch,obj,Sandra alerts that husband that Jacqueline has attacked,him,3.215203285217285
TwoEmbedding,alerts,has attacked,668,668_FFM_him,ffm,MismatchMismatchMatch,obj,Sandra alerts Alice that Phillip has attacked,him,5.83215856552124
TwoEmbedding,alerts,has attacked,668,668_FFF_him,fff,MismatchMismatchMismatch,obj,Sandra alerts Alice that Jacqueline has attacked,him,6.414828777313232
TwoEmbedding,alerts,has attacked,668,668_MMM_his,mmm,MatchMatchMatch,poss,Adam alerts that husband that Phillip has attacked,his,3.7991349697113037
TwoEmbedding,alerts,has attacked,668,668_MMF_his,mmf,MatchMatchMismatch,poss,Adam alerts that husband that Jacqueline has attacked,his,5.1292924880981445
TwoEmbedding,alerts,has attacked,668,668_MFM_his,mfm,MatchMismatchMatch,poss,Adam alerts Alice that Phillip has attacked,his,5.517951011657715
TwoEmbedding,alerts,has attacked,668,668_MFF_his,mff,MatchMismatchMismatch,poss,Adam alerts Alice that Jacqueline has attacked,his,7.06900691986084
TwoEmbedding,alerts,has attacked,668,668_FMM_his,fmm,MismatchMatchMatch,poss,Sandra alerts that husband that Phillip has attacked,his,4.186896800994873
TwoEmbedding,alerts,has attacked,668,668_FMF_his,fmf,MismatchMatchMismatch,poss,Sandra alerts that husband that Jacqueline has attacked,his,5.739919662475586
TwoEmbedding,alerts,has attacked,668,668_FFM_his,ffm,MismatchMismatchMatch,poss,Sandra alerts Alice that Phillip has attacked,his,5.651821613311768
TwoEmbedding,alerts,has attacked,668,668_FFF_his,fff,MismatchMismatchMismatch,poss,Sandra alerts Alice that Jacqueline has attacked,his,10.280800819396973
TwoEmbedding,advises,has embarrassed,669,669_MMM_him,mmm,MatchMatchMatch,obj,Travis advises Liam that Jerry has embarrassed,him,0.6853107810020447
TwoEmbedding,advises,has embarrassed,669,669_MMF_him,mmf,MatchMatchMismatch,obj,Travis advises Liam that Catherine has embarrassed,him,0.6417725086212158
TwoEmbedding,advises,has embarrassed,669,669_MFM_him,mfm,MatchMismatchMatch,obj,Travis advises Sandra that Jerry has embarrassed,him,3.8537800312042236
TwoEmbedding,advises,has embarrassed,669,669_MFF_him,mff,MatchMismatchMismatch,obj,Travis advises Sandra that Catherine has embarrassed,him,2.413865566253662
TwoEmbedding,advises,has embarrassed,669,669_FMM_him,fmm,MismatchMatchMatch,obj,Tara advises Liam that Jerry has embarrassed,him,0.8389957547187805
TwoEmbedding,advises,has embarrassed,669,669_FMF_him,fmf,MismatchMatchMismatch,obj,Tara advises Liam that Catherine has embarrassed,him,0.7578444480895996
TwoEmbedding,advises,has embarrassed,669,669_FFM_him,ffm,MismatchMismatchMatch,obj,Tara advises Sandra that Jerry has embarrassed,him,5.041229724884033
TwoEmbedding,advises,has embarrassed,669,669_FFF_him,fff,MismatchMismatchMismatch,obj,Tara advises Sandra that Catherine has embarrassed,him,3.847048282623291
